Dopełniacz;Mianownik;Wynik Stemmera
Strupiechowa;Strupiechów;Strupiechowy;
Myszkowa;Myszkowo;Myszkowy;
Wygorzela;Wygorzel;Wygorzelać;
Mokracza;Mokracz;Mokraczać;
Węgorzy;Węgorza;Węgorz;
Kobysewa;Kobysewo;Kobysewać;
Częstoborowic;Częstoborowice;Częstoborowica;
Rębisk;Rębiska;Rębisko;
Maciowakrza;Maciowakrze;Maciowakrzać;
Nadarzyna;Nadarzyn;Nadarzynać;
Modzurowa;Modzurów;Modzurowy;
Gałowa;Gałów;Gałowy;
Turcza;Turcz;Turczać;
Sajz;Sajzy;Sajza;
Zglechowa;Zglechów;Zglechowy;
Nierostowa;Nierostowo;Nierostowy;
Szamotuł;Szamotuły;Szamotuł;
Kalborni;Kalbornia;Kalborny;
Bron;Brony;Bron;
Szczepankowa;Szczepankowo;Szczepankowy;
Jarosławia;Jarosław;Jarosławie;
Majkowic;Majkowice;Majkowica;
Marciszowa;Marciszów;Marciszowy;
Księżyc;Księżyce;Księżyc;
Fałkowa;Fałków;Fałkowy;
Lemana;Leman;Lemany;
Tarchalina;Tarchalin;Tarchalina;
Kowalewiczek;Kowalewiczki;Kowalewiczek;
Krępca;Krępiec;Krępca;
Opatowic;Opatowice;Opatowica;
Kadłubi;Kadłubia;Kadłubić;
Przecławic;Przecławice;Przecławica;
Suliszowic;Suliszowice;Suliszowica;
Kłobukowa;Kłobukowo;Kłobukowy;
Sawał;Sawały;Sawać;
Godaszewic;Godaszewice;Godaszewica;
Wymysłówki;Wymysłówka;Wymysłówek;
Dojazdowa;Dojazdów;Dojazdowy;
Piaszna;Piaszno;Piaszny;
Duńkowic;Duńkowice;Duńkowica;
Główiewa;Główiew;Główiewać;
Uzdowa;Uzdowo;Uzdowy;
Obarzyma;Obarzym;Obarzymać;
Lembarga;Lembarg;Lembargo;
Zamołodycza;Zamołodycze;Zamołodyczy;
Harbułtowic;Harbułtowice;Harbułtowica;
Pawluk;Pawluki;Pawluk;
Radzynia;Radzyń;Radzyniać;
Skowierzyna;Skowierzyn;Skowierzyna;
Płazowa;Płazowo;Płazowy;
Silnicy;Silnica;Silnik;
Czepielina;Czepielin;Czepielina;
Ramsówka;Ramsówko;Ramsówka;
Rąbit;Rąbity;Rąbit;
Chrośna;Chrośno;Chrośny;
Szulbor;Szulbory;Szulbor;
Grochówka;Grochówek;Grochówka;
Pomiłowa;Pomiłowo;Pomiłowy;
Żędowa;Żędowo;Żędowy;
Źrebiec;Źrebce;Źrebiec;
Kuściniec;Kuścińce;Kuściniec;
Brończyczyc;Brończyce;Brończyczyca;
Ostrzykówka;Ostrzykówek;Ostrzykówka;
Drożejowic;Drożejowice;Drożejowica;
Chrośny;Chrośna;Chrośny;
Łebna;Łebno;Łebny;
Nosek;Noski;Noska;
Jastrzębic;Jastrzębice;Jastrzębica;
Brzyskorzystwi;Brzyskorzystew;Brzyskorzystwić;
Rzeczniówka;Rzeczniówek;Rzeczniówka;
Mierzynka;Mierzynko;Mierzynek;
Rychłocicic;Rychłocice;Rychłocicica;
Targoni;Targonie;Targonić;
Jaczna;Jaczno;Jaczny;
Ossowy;Ossowa;Ossowy;
Łowoszowa;Łowoszów;Łowoszowy;
Ciepienia;Ciepień;Ciepienie;
Bakuły;Bakuła;Bakuły;
Pawłowic;Pawłowice;Pawłowica;
Psar;Psary;Psar;
Polany;Polana;Polany;
Paczynki;Paczynka;Paczynek;
Bartąga;Bartąg;Bartągać;
Mirosławek;Mirosławki;Mirosławka;
Polan;Polany;Polana;
Folgowa;Folgowo;Folgowy;
Wabcza;Wabcz;Wabczy;
Wojszyna;Wojszyn;Wojszyna;
Dzwonowic;Dzwonowice;Dzwonowica;
Duninopola;Duninopol;Duninopola;
Brudzowa;Brudzów;Brudzowy;
Słomówka;Słomówko;Słomówka;
Rachelan;Rachelany;Rachelan;
Orczuchów;Orczuchy;Orczuch;
Wołynia;Wołyń;Wołynia;
Mirocina;Mirocin;Mirocina;
Strachocicic;Strachocice;Strachocicica;
Najmowa;Najmowo;Najmowy;
Rososznicy;Rososznica;Rososznik;
Rozniszewa;Rozniszew;Rozniszewać;
Oficjałowa;Oficjałów;Oficjałowy;
Witosławic;Witosławice;Witosławica;
Lasochowa;Lasochów;Lasochować;
Węgorzewa;Węgorzewo;Węgorzewać;
Płosodrzy;Płosodrza;Płosodry;
Sipior;Sipiory;Sipior;
Witówka;Witówko;Witówka;
Surmaczów;Surmacze;Surmacz;
Niemirowa;Niemirów;Niemirowy;
Krzcięcina;Krzcięcin;Krzcięcina;
Święcianowa;Święcianowo;Święcianowy;
Pyrzyc;Pyrzyce;Pyrzyca;
Charzowic;Charzowice;Charzowica;
Bylina;Bylino;Bylina;
Labuszewa;Labuszewo;Labuszewać;
Popienia;Popień;Popienie;
Łącznej;Łączna;Łączny;
Mieszołek;Mieszołki;Mieszołek;
Goświnowic;Goświnowice;Goświnowica;
Jenkowic;Jenkowice;Jenkowica;
Goliat;Goliaty;Goliat;
Sucharzewa;Sucharzewo;Sucharzewać;
Fanisławiczek;Fanisławiczki;Fanisławiczek;
Piotrowic;Piotrowice;Piotrowica;
Radestowa;Radestów;Radestowy;
Kłuśna;Kłuśno;Kłuśny;
Mistowa;Mistów;Mistowy;
Czach;Czachy;Cz;
Wyganek;Wyganki;Wyganek;
Markowic;Markowice;Markowica;
Swaryczowa;Swaryczów;Swaryczowy;
Karnocicic;Karnocice;Karnocicica;
Szarowoli;Szarowola;Szarowolić;
Kuzawy;Kuzawa;Kuzawy;
Leśna;Leśno;Leśny;
Czapur;Czapury;Czapura;
Plugawic;Plugawice;Plugawica;
Pakoszowa;Pakoszów;Pakoszowy;
Amelina;Amelin;Amelina;
Stobnicka;Stobnicko;Stobnicki;
Stużna;Stużno;Stużny;
Łopacina;Łopacin;Łopacinać;
Annosławia;Annosław;Annosławie;
Zaberbecza;Zaberbecze;Zaberbeczać;
Boksyckiej;Boksycka;Boksycki;
Kołdrąbia;Kołdrąb;Kołdrąbiać;
Prus;Prusy;Prus;
Nożyna;Nożyno;Nożyna;
Galczyczek;Galczyczki;Galczyczka;
Warężyna;Warężyn;Warężyna;
Szpęgawy;Szpęgawa;Szpęgawy;
Czelina;Czelin;Czelina;
Ćwierska;Ćwiersk;Ćwierski;
Mroczkowa;Mroczków;Mroczkowy;
Czastar;Czastary;Czastar;
Ostrowów;Ostrowy;Ostrów;
Mysławczyczyc;Mysławczyce;Mysławczyczyca;
Gruszewa;Gruszewo;Gruszewać;
Szubienic;Szubienice;Szubienica;
Tapilkajm;Tapilkajmy;Tapilkajma;
Kowalewka;Kowalewek;Kowalewka;
Gościejewa;Gościejewo;Gościejewać;
Toporzyszczewa;Toporzyszczewo;Toporzyszczewać;
Cieszek;Cieszki;Cieszek;
Przydatków;Przydatki;Przydatek;
Klawkowa;Klawkowo;Klawkowy;
Zagajewa;Zagajew;Zagajewać;
Horoszczyczyc;Horoszczyce;Horoszczyczyca;
Sanoki;Sanoka;Sanok;
Tochołowa;Tochołów;Tochołowy;
Kudrycz;Kudrycze;Kudryczyć się;
Wierzchoniowa;Wierzchoniów;Wierzchoniowy;
Lekówca;Lekówiec;Lekówca;
Cewic;Cewice;Cewica;
Ruszenic;Ruszenice;Ruszenica;
Drwęsy;Drwęsa;Drwęs;
Wojkowej;Wojkowa;Wojkowy;
Zaborzec;Zaborce;Zaborzec;
Budzisk;Budziski;Budzisko;
Kienkówki;Kienkówka;Kienkówki;
Skrzeszewa;Skrzeszew;Skrzeszewać;
Wziąchowa;Wziąchów;Wziąchowy;
Jarużyna;Jarużyn;Jarużyna;
Budziska;Budzisko;Budziska;
Budzisk;Budziska;Budzisko;
Staszica;Staszic;Staszica;
Bieli;Biel;Bieć;
Potrzebny;Potrzebna;Potrzebny;
Tomaszewa;Tomaszewo;Tomaszewać;
Postolina;Postolin;Postolina;
Bajdów;Bajdy;Bajd;
Bartoszewa;Bartoszewo;Bartoszewać;
Gręboszyc;Gręboszyce;Gręboszyca;
Palowic;Palowice;Palowica;
Winniczki;Winniczka;Winniczek;
Liciszew;Liciszewy;Liciszwa;
Kobyłochy;Kobyłocha;Kobyłoch;
Wandalina;Wandalin;Wandalina;
Leśnicy;Leśnica;Leśnik;
Orlinka;Orlinek;Orlinka;
Strupin;Strupiny;Strupina;
Helenówka;Helenówek;Helenówka;
Wieldządza;Wieldządz;Wieldządzać;
Soboty;Sobota;Sobot;
Myszakówka;Myszakówek;Myszakówka;
Sągnit;Sągnity;Sągnit;
Dobrowa;Dobrów;Dobrowy;
Łopusznej;Łopuszna;Łopuszny;
Żórawiny;Żórawina;Żórawiny;
Węglewic;Węglewice;Węglewica;
Błogoszowa;Błogoszów;Błogoszowy;
Krasowa;Krasów;Krasowy;
Sawina;Sawino;Sawina;
Dachowy;Dachowa;Dachowy;
Szczesia;Szczesie;Szcześ;
Łopuszna;Łopuszno;Łopuszny;
Chocianowic;Chocianowice;Chocianowica;
Przeradowa;Przeradowo;Przeradowy;
Domkowa;Domkowo;Domkowy;
Morzychny;Morzychna;Morzychny;
Zielenic;Zielenice;Zielenica;
Krzeczowic;Krzeczowice;Krzeczowica;
Bierkowic;Bierkowice;Bierkowica;
Pęcławia;Pęcław;Pęcławiać;
Ilkowic;Ilkowice;Ilkowica;
Młynic;Młynice;Młynica;
Dźwierzna;Dźwierzno;Dźwierzny;
Bysławka;Bysławek;Bysławka;
Składowa;Składów;Składowy;
Ostrobudek;Ostrobudki;Ostrobudka;
Wolwanowic;Wolwanowice;Wolwanowica;
Emilina;Emilin;Emilina;
Sukowic;Sukowice;Sukowica;
Sulnowa;Sulnowo;Sulnowy;
Bógwidz;Bógwidze;Bógwidz;
Kławek;Kławki;Kławka;
Grzybian;Grzybiany;Grzybianin;
Kuczowa;Kuczów;Kuczowy;
Mrzezina;Mrzezino;Mrzezina;
Brodacz;Brodacze;Brodacz;
Wiłkupi;Wiłkupie;Wiłkupić;
Żakówka;Żakówek;Żakówka;
Ocieki;Ocieka;Ociek;
Lisówka;Lisówek;Lisówka;
Łyszczarzy;Łyszczarze;Łyszczarz;
Dąbrów;Dąbrowy;Dąbrowa;
Smereka;Smerek;Smereka;
Parczowiec;Parczowce;Parczowiec;
Jordanowa;Jordanowo;Jordanowy;
Chobieni;Chobienia;Chobiony;
Gościeradza;Gościeradz;Gościeradzać;
Brodków;Brodki;Brodek;
Jeżowej;Jeżowa;Jeżowy;
Szkopów;Szkopy;Szkop;
Trzebowej;Trzebowa;Trzebowy;
Bodzewa;Bodzew;Bodzewać;
Żyrakowa;Żyraków;Żyrakowy;
Sławy;Sława;Sławy;
Kazina;Kazin;Kazina;
Domaradzic;Domaradzice;Domaradzica;
Drzonka;Drzonek;Drzonka;
Grabowa;Grabów;Grabowy;
Soszyc;Soszyce;Soszyca;
Karnowa;Karnowo;Karnowy;
Trzaskowa;Trzaskowo;Trzaskowy;
Tłuchowa;Tłuchowo;Tłuchowy;
Jaczowic;Jaczowice;Jaczowica;
Samborza;Sambórz;Samborze;
Sarnikrza;Sarnikierz;Sarnikrzać;
Łubcza;Łubcze;Łubczy;
Romejek;Romejki;Romejka;
Królewa;Królewo;Królewać;
Okalewa;Okalewo;Okalewać;
Florczak;Florczaki;Florczak;
Wiercan;Wiercany;Wiercan;
Łubnik;Łubniki;Łubnik;
Pulek;Pulki;Pulka;
Łojowic;Łojowice;Łojowica;
Łowczowa;Łowczów;Łowczowy;
Włynkowa;Włynkowo;Włynkowy;
Szymborna;Szymborno;Szymborny;
Desznicy;Desznica;Desznik;
Ozorowic;Ozorowice;Ozorowica;
Bugaja;Bugaj;Bugajać;
Nowak;Nowaki;Nowak;
Podłazia;Podłazie;Podłaź;
Pilchowic;Pilchowice;Pilchowica;
Niw;Niwy;Niwić;
Dębczyna;Dębczyno;Dębczyna;
Kaczyczyc;Kaczyce;Kaczyczyca;
Młodzianowa;Młodzianowo;Młodzianowy;
Wieliczek;Wieliczki;Wieliczka;
Witna;Witno;Witny;
Chwaszczewa;Chwaszczewo;Chwaszczewać;
Dzikówka;Dzikówko;Dzikówka;
Goźlic;Goźlice;Goźlica;
Myślic;Myślice;Myślica;
Gleźnowa;Gleźnowo;Gleźnowy;
Złoczewa;Złoczew;Złoczewać;
Mętkowa;Mętków;Mętkowy;
Chabierowa;Chabierów;Chabierowy;
Radlina;Radlin;Radlina;
Sankur;Sankury;Sankura;
Gizewa;Gizewo;Gizewać;
Praszczyk;Praszczyki;Praszczyk;
Wagana;Wagan;Wagany;
Moczar;Moczary;Moczar;
Świetlina;Świetlino;Świetlina;
Michalinka;Michalinek;Michalinka;
Piaskowa;Piasków;Piaskowy;
Sowczyczyc;Sowczyce;Sowczyczyca;
Jonkowa;Jonkowo;Jonkowy;
Raźniewa;Raźniewo;Raźniewać;
Borowic;Borowice;Borowica;
Frydrychowic;Frydrychowice;Frydrychowica;
Chruszczewa;Chruszczewo;Chruszczewać;
Zuzułki;Zuzułka;Zuzułki;
Poklatek;Poklatki;Poklatka;
Tłucznic;Tłucznice;Tłucznica;
Deci;Decie;Decić;
Sobiesierzna;Sobiesierzno;Sobiesierzny;
Grodziszowa;Grodziszów;Grodziszowy;
Zbyszewa;Zbyszewo;Zbyszewać;
Bielenia;Bieleń;Bielenie;
Dobroch;Dobrochy;Dobroch;
Stefanowa;Stefanowo;Stefanowy;
Wieszek;Wieszki;Wieszek;
Ogorzelin;Ogorzeliny;Ogorzelina;
Zaruzia;Zaruzie;Zaruzia;
Maurzyc;Maurzyce;Maurzyca;
Ziemiar;Ziemiary;Ziemiar;
Radunicy;Radunica;Radunik;
Tułkowic;Tułkowice;Tułkowica;
Gościeszynka;Gościeszynek;Gościeszynka;
Osieczowa;Osieczów;Osieczowy;
Płaczków;Płaczki;Płaczek;
Sługocina;Sługocin;Sługocina;
Sitek;Sitki;Sitka;
Kiersin;Kiersiny;Kiersina;
Unikowa;Unikowo;Unikowy;
Rębielczy;Rębielcz;Rębielczy;
Zajezierc;Zajezierce;Zajezierc;
Magnuszewic;Magnuszewice;Magnuszewica;
Leszczy;Leszcze;Leszcz;
Urowa;Urowo;Urowy;
Potoków;Potoki;Potok;
Czechowa;Czechów;Czechować;
Reskowa;Reskowo;Reskowy;
Cynkowa;Cynków;Cynkowy;
Zdziar;Zdziary;Zdziara;
Straszowic;Straszowice;Straszowica;
Bienia;Bień;Bienie;
Kozubaty;Kozubata;Kozubaty;
Liwek;Liwki;Liwek;
Stroni;Stronia;Stronić;
Białogór;Białogóry;Białogór;
Pasynek;Pasynki;Pasynek;
Będźmierowic;Będźmierowice;Będźmierowica;
Eligiowa;Eligiów;Eligiowy;
Szlichtyngowej;Szlichtyngowa;Szlichtyngowy;
Krasowej;Krasowa;Krasowy;
Broniewka;Broniewek;Broniewka;
Zimnej;Zimna;Zimny;
Kóz;Kozy;Kóz;
Bryłówka;Bryłówek;Bryłówka;
Jakubowic;Jakubowice;Jakubowica;
Dobrzejowa;Dobrzejów;Dobrzejowy;
Płaszewa;Płaszewo;Płaszewać;
Nowojewa;Nowojewo;Nowojewać;
Żnina;Żnin;Żnina;
Lipówca;Lipówiec;Lipówca;
Cieszątek;Cieszątki;Cieszątko;
Klotyldowa;Klotyldowo;Klotyldowy;
Włostowej;Włostowa;Włostowy;
Siemiątkowa;Siemiątkowo;Siemiątkowy;
Gostkowa;Gostków;Gostkowy;
Żeronic;Żeronice;Żeronica;
Cekcyna;Cekcyn;Cekcyna;
Dąbczyna;Dąbczyn;Dąbczyna;
Trzebców;Trzebce;Trzebiec;
Bielic;Bielice;Bielica;
Modliszewa;Modliszewo;Modliszewać;
Gowarzewa;Gowarzewo;Gowarzewać;
Wudzynka;Wudzynek;Wudzynka;
Klątw;Klątwy;Klątwa;
Czartoszów;Czartoszowy;Czartosz;
Plebanowa;Plebanowo;Plebanowy;
Bąkowic;Bąkowice;Bąkowica;
Tobiaszy;Tobiasze;Tobiasz;
Stobiecina;Stobiecin;Stobiecina;
Czarnowa;Czarnów;Czarnowy;
Długosiodła;Długosiodło;Długosiodłać;
Augustówka;Augustówek;Augustówka;
Grabic;Grabice;Grabica;
Wizan;Wizany;Wizan;
Wróbla;Wróbel;Wróbli;
Kubowa;Kubowo;Kubowy;
Stróżnej;Stróżna;Stróżny;
Grzęski;Grzęska;Grzęski;
Niewiesza;Niewiesze;Niewieszać;
Żółtaniec;Żółtańce;Żółtaniec;
Broncina;Broncin;Broncina;
Podgór;Podgóry;Podgór;
Zręczyczyc;Zręczyce;Zręczyczyca;
Zakrzewka;Zakrzewko;Zakrzewka;
Łapalic;Łapalice;Łapalica;
Poganicy;Poganica;Poganik;
Lutyni;Lutynia;Lutyn;
Rabęd;Rabędy;Rabęd;
Brodnicy;Brodnica;Brodnik;
Ornety;Orneta;Ornet;
Brulina;Brulin;Brulina;
Kaczowic;Kaczowice;Kaczowica;
Meszna;Meszno;Meszny;
Kiernozi;Kiernozia;Kiernozić;
Paniewka;Paniewek;Paniewka;
Wyrębowa;Wyrębów;Wyrębowy;
Drezna;Drezno;Dreznać;
Modliszowa;Modliszów;Modliszowy;
Kuraszewa;Kuraszewo;Kuraszewać;
Tłuczewa;Tłuczewo;Tłuczewać;
Sucumina;Sucumin;Sucumina;
Huciny;Hucina;Huciny;
Szwagrowa;Szwagrów;Szwagrowy;
Wszewilków;Wszewilki;Wszewilk;
Ostrolesia;Ostrolesie;Ostroleś;
Nochowa;Nochowo;Nochować;
Buszewa;Buszewo;Buszewać;
Poddębic;Poddębice;Poddębica;
Boreczna;Boreczno;Boreczny;
Kalna;Kalno;Kalny;
Melanowa;Melanów;Melanowy;
Sieroszewic;Sieroszewice;Sieroszewica;
Damna;Damno;Damna;
Parzyc;Parzyce;Parzyca;
Glinisk;Gliniski;Glinisko;
Tądli;Tądle;Tądlić;
Kraszowic;Kraszowice;Kraszowica;
Gostomka;Gostomko;Gostomek;
Kamińska;Kamińsk;Kamiński;
Glinisk;Gliniska;Glinisko;
Gablina;Gablin;Gablina;
Wityń;Witynie;Witynia;
Pijawni;Pijawnia;Pijawny;
Brzączowic;Brzączowice;Brzączowica;
Woryt;Woryty;Woryt;
Strzelczyk;Strzelczyki;Strzelczyk;
Czachówka;Czachówek;Czachówka;
Rudenki;Rudenka;Rudenki;
Witnicy;Witnica;Witnik;
Cezarowa;Cezarów;Cezarowy;
Rządkowa;Rządkowo;Rządkowa;
Justynowa;Justynów;Justynowy;
Kornic;Kornice;Kornica;
Podula;Podule;Podula;
Woźnawsi;Woźnawieś;Woźnawszy;
Polkowa;Polkowo;Polkowy;
Łukówca;Łukówiec;Łukówca;
Adolfina;Adolfin;Adolfina;
Wysoczan;Wysoczany;Wysoczan;
Lipkowa;Lipków;Lipkowy;
Lginia;Lgiń;Lginia;
Lubiankowa;Lubianków;Lubiankowy;
Raczyczyc;Raczyce;Raczyczyca;
Grabin;Grabiny;Grabina;
Rętwin;Rętwiny;Rętwina;
Zaborówka;Zaborówek;Zaborówka;
Bełdna;Bełdno;Bełdny;
Wielenina;Wielenin;Wielenina;
Matcza;Matcze;Matczy;
Bystrojowic;Bystrojowice;Bystrojowica;
Charcicic;Charcice;Charcicica;
Szczepkowa;Szczepkowo;Szczepkowy;
Ił;Iły;Ić;
Bartos;Bartosy;Bartos;
Wołomina;Wołomin;Wołominać;
Krzemieniewic;Krzemieniewice;Krzemieniewica;
Chrząszczewa;Chrząszczewo;Chrząszczewać;
Czesławowa;Czesławowo;Czesławowy;
Lutogniewic;Lutogniewice;Lutogniewica;
Budkowa;Budków;Budkowy;
Dziewiętlic;Dziewiętlice;Dziewiętlica;
Świerkowa;Świerkowo;Świerkowy;
Drzewian;Drzewiany;Drzewian;
Iskani;Iskań;Iskany;
Żohatyna;Żohatyn;Żohatyna;
Biernej;Bierna;Bierny;
Kosowic;Kosowice;Kosowica;
Zadębia;Zadębie;Zadębiać;
Kurzątkowic;Kurzątkowice;Kurzątkowica;
Opina;Opin;Opinać;
Łodzi;Łodzia;Łodzić;
Rembieszyc;Rembieszyce;Rembieszyca;
Żarzyna;Żarzyn;Żarzynać;
Wiązownicy;Wiązownica;Wiązownik;
Obałek;Obałki;Obałek;
Krężelina;Krężelin;Krężelina;
Ostrybóregoboru;Ostrybór;Ostrybóregobór;
Małachowic;Małachowice;Małachowica;
Grabowna;Grabowno;Grabowny;
Wrocławek;Wrocławki;Wrocławka;
Płucek;Płucki;Płucka;
Trębanowa;Trębanów;Trębanowy;
Świerchowej;Świerchowa;Świerchowy;
Kostrzeszyna;Kostrzeszyn;Kostrzeszyna;
Dubia;Dubie;Dubiać;
Nieszczyczyc;Nieszczyce;Nieszczyczyca;
Szczerbakowa;Szczerbaków;Szczerbakowy;
Podgórcza;Podgórcze;Podgórczy;
Dubina;Dubin;Dubina;
Wisły;Wisła;Wisły;
Mękarzowic;Mękarzowice;Mękarzowica;
Plennnej;Plenna;Plennny;
Bóbrki;Bóbrka;Bóbrek;
Rozdrażewka;Rozdrażewek;Rozdrażewka;
Trzebieradza;Trzebieradz;Trzebieradzać;
Górawina;Górawino;Górawina;
Chocimowa;Chocimów;Chocimowy;
Krasnoglin;Krasnogliny;Krasnoglin;
Rzymkowic;Rzymkowice;Rzymkowica;
Galewic;Galewice;Galewica;
Dosina;Dosin;Dosina;
Postaszowic;Postaszowice;Postaszowica;
Krasocina;Krasocin;Krasocina;
Flisów;Flisy;Flis;
Chełminka;Chełminko;Chełminek;
Poliks;Poliksy;Poliks;
Góry;Góra;Góry;
Drozdowa;Drozdów;Drozdowy;
Worławek;Worławki;Worławka;
Karnkowa;Karnkowo;Karnkowy;
Wojnowa;Wojnowo;Wojnowy;
Dyszowa;Dyszów;Dyszowy;
Przytkowic;Przytkowice;Przytkowica;
Rykał;Rykały;Rykać;
Wilkowa;Wilków;Wilkowy;
Dobromyśla;Dobromyśl;Dobromyślać;
Ślęzy;Ślęza;Ślęzy;
Brudzewka;Brudzewek;Brudzewka;
Suliszewka;Suliszewek;Suliszewka;
Modrzejowic;Modrzejowice;Modrzejowica;
Wilczyny;Wilczyna;Wilczyny;
Gór;Góry;Gór;
Łośnicy;Łośnica;Łośnik;
Libertowa;Libertów;Libertowy;
Karolowa;Karolów;Karolowy;
Grabiszewa;Grabiszew;Grabiszewać;
Korzennna;Korzenno;Korzennny;
Kiemian;Kiemiany;Kiemianin;
Korzennnej;Korzenna;Korzennny;
Kusiąt;Kusięta;Kusiąt;
Rękusów;Rękusy;Rękus;
Goruszowa;Goruszów;Goruszowy;
Derkaczy;Derkacze;Derkacz;
Kopanej;Kopana;Kopany;
Ścinawy;Ścinawa;Ścinawy;
Babina;Babino;Babina;
Dobrylewa;Dobrylewo;Dobrylewać;
Porajowa;Porajów;Porajowy;
Sichówka;Sichówek;Sichówka;
Tymowej;Tymowa;Tymowy;
Kołaczkowic;Kołaczkowice;Kołaczkowica;
Budziar;Budziarze;Budziara;
Szczercowa;Szczerców;Szczercowy;
Wierzbna;Wierzbno;Wierzbny;
Strażowa;Strażów;Strażowy;
Okop;Okopy;Okop;
Serok;Seroki;Serok;
Widziszewa;Widziszewo;Widziszewać;
Kryształowic;Kryształowice;Kryształowica;
Tarnobrzega;Tarnobrzeg;Tarnobrzegi;
Grzymałkowa;Grzymałków;Grzymałkowy;
Retkowa;Retkowo;Retkowy;
Mieściska;Mieścisko;Mieściskać;
Radzikowa;Radzików;Radzikowy;
Miodnicy;Miodnica;Miodnik;
Barczygłowa;Barczygłów;Barczygłowy;
Mieścisk;Mieściska;Mieścisk;
Miłoszewca;Miłoszewiec;Miłoszewc;
Modlimowa;Modlimowo;Modlimowy;
Skotnicy;Skotnica;Skotnik;
Dobrzykowic;Dobrzykowice;Dobrzykowica;
Hermanówki;Hermanówka;Hermanówki;
Ściborza;Ścibórz;Ściborze;
Podstrobowa;Podstrobów;Podstrobowy;
Mezowa;Mezowo;Mezowy;
Rębowa;Rębowo;Rębowy;
Radziechów;Radziechowy;Radziech;
Duszot;Duszoty;Duszot;
Ubrodowic;Ubrodowice;Ubrodowica;
Skoczewa;Skoczewo;Skoczewać;
Mosny;Mosna;Mosny;
Michałowa;Michałowo;Michałowy;
Chlebczyna;Chlebczyn;Chlebczyna;
Bogumiłowa;Bogumiłów;Bogumiłowy;
Lścina;Lścin;Lścinać;
Niesłuch;Niesłuchy;Niesłuch;
Dziemięrzyc;Dziemięrzyce;Dziemięrzyca;
Brześc;Brześce;Brzć;
Pasturki;Pasturka;Pasturek;
Julkowa;Julkowo;Julkowy;
Żubrynka;Żubrynek;Żubrynka;
Żeromina;Żeromin;Żerominać;
Rotembarku;Rotembark;Rotembarek;
Połażejewa;Połażejewo;Połażejewać;
Watraszewa;Watraszew;Watraszewać;
Duczymina;Duczymin;Duczymina;
Drochowa;Drochowo;Drochowy;
Godzieszek;Godzieszki;Godzieszek;
Niedzielisk;Niedzieliska;Niedzielisko;
Trzebusza;Trzebusz;Trzebusza;
Paterka;Paterek;Paterka;
Rojewa;Rojew;Rojewać;
Klikowa;Klików;Klikowy;
Liskowatego;Liskowate;Liskowaty;
Dzikowic;Dzikowice;Dzikowica;
Jurczyczyc;Jurczyce;Jurczyczyca;
Śliwy;Śliwa;Śliwy;
Pakszynka;Pakszynek;Pakszynka;
Golnic;Golnice;Golnica;
Huczwic;Huczwice;Huczwica;
Burzyna;Burzyn;Burzynać;
Nieławic;Nieławice;Nieławica;
Młodziejowic;Młodziejowice;Młodziejowica;
Iłownicy;Iłownica;Iłownik;
Łuki;Łuka;Łuk;
Chrząstowa;Chrząstowo;Chrząstowy;
Sikorek;Sikorki;Sikorka;
Podnieśna;Podnieśno;Podnieśny;
Wiciejewa;Wiciejewo;Wiciejewać;
Sokołowa;Sokołowo;Sokołowy;
Ściborzyc;Ściborzyce;Ściborzyca;
Dziechowa;Dziechowo;Dziechowy;
Hecznarowic;Hecznarowice;Hecznarowica;
Burkat;Burkaty;Burkat;
Zbierska;Zbiersk;Zbierski;
Wygnanowic;Wygnanowice;Wygnanowica;
Bagieńska;Bagieńsko;Bagieński;
Balina;Balin;Balina;
Bosutowa;Bosutów;Bosutowy;
Komparzowa;Komparzów;Komparzowy;
Zmiennicy;Zmiennica;Zmiennik;
Chotyłowa;Chotyłów;Chotyłowy;
Ostaszowa;Ostaszów;Ostaszowy;
Kaszyc;Kaszyce;Kaszyca;
Wilczyn;Wilczyny;Wilczyn;
Stodzewa;Stodzew;Stodzewać;
Kolna;Kolno;Kolny;
Łączy;Łącza;Łączyć;
Pobiedzisk;Pobiedziska;Pobiedzisko;
Strzeczony;Strzeczona;Strzeczony;
Glicka;Glicko;Glicki;
Łowinka;Łowinek;Łowinka;
Dywit;Dywity;Dywit;
Dziewięczyczyc;Dziewięczyce;Dziewięczyczyca;
Lakieli;Lakiele;Lakieć;
Chalina;Chalin;Chalina;
Koskowic;Koskowice;Koskowica;
Księżostan;Księżostany;Księżostan;
Zawał;Zawały;Zawać;
Zdzieszowic;Zdzieszowice;Zdzieszowica;
Słaboszowic;Słaboszowice;Słaboszowica;
Michalina;Michalin;Michalina;
Tomczyczyc;Tomczyce;Tomczyczyca;
Bobrowa;Bobrów;Bobrowy;
Progali;Progale;Progal;
Rzepinka;Rzepinek;Rzepinka;
Januszkowa;Januszkowo;Januszkowy;
Kuśmierek;Kuśmierki;Kuśmierka;
Rogówca;Rogówiec;Rogówca;
Horyszowa;Horyszów;Horyszowy;
Sangrodza;Sangrodz;Sangrodza;
Oleszkowa;Oleszkowo;Oleszkowy;
Zabielnego;Zabielne;Zabielny;
Goławina;Goławin;Goławina;
Babska;Babsk;Babski;
Jerzmionek;Jerzmionki;Jerzmionka;
Mieroszyna;Mieroszyno;Mieroszyna;
Dytmarowa;Dytmarów;Dytmarowy;
