Dopełniacz;Mianownik;Wynik Stemmera
Wojszyna;Wojszyn;Wojszyna;
Dzwonowic;Dzwonowice;Dzwonowica;
Duninopola;Duninopol;Duninopola;
Brudzowa;Brudzów;Brudzowa;
Słomówka;Słomówko;Słomówka;
Rachelan;Rachelany;Rachelan;
Orczuchów;Orczuchy;Orczuch;
Wołynia;Wołyń;Wołynia;
Mirocina;Mirocin;Mirocina;
Strachocicic;Strachocice;Strachocicica;
Najmowa;Najmowo;Najmowa;
Rososznicy;Rososznica;Rososznik;
Rozniszewa;Rozniszew;Rozniszewo;
Oficjałowa;Oficjałów;Oficjałowa;
Witosławic;Witosławice;Witosławica;
Płosodrzy;Płosodrza;Płosoder;
Sipior;Sipiory;Sipior;
Witówka;Witówko;Witówka;
Surmaczów;Surmacze;Surmacz;
Niemirowa;Niemirów;Niemirowa;
Krzcięcina;Krzcięcin;Krzcięcina;
Święcianowa;Święcianowo;Święcianowa;
Pyrzyc;Pyrzyce;Pyrzyca;
Charzowic;Charzowice;Charzowica;
Bylina;Bylino;Bylina;
Popienia;Popień;Popienie;
Mieszołek;Mieszołki;Mieszołek;
Goświnowic;Goświnowice;Goświnowica;
Jenkowic;Jenkowice;Jenkowica;
Goliat;Goliaty;Goliat;
Fanisławiczek;Fanisławiczki;Fanisławiczek;
Piotrowic;Piotrowice;Piotrowica;
Radestowa;Radestów;Radestowa;
Kłuśna;Kłuśno;Kłuśna;
Mistowa;Mistów;Mistowa;
Czach;Czachy;Cz;
Wyganek;Wyganki;Wyganek;
Markowic;Markowice;Markowica;
Swaryczowa;Swaryczów;Swaryczowa;
Karnocicic;Karnocice;Karnocicica;
Leśna;Leśno;Leśna;
Czapur;Czapury;Czapura;
Plugawic;Plugawice;Plugawica;
Pakoszowa;Pakoszów;Pakoszowa;
Amelina;Amelin;Amelina;
Stobnicka;Stobnicko;Stobnicka;
Stużna;Stużno;Stużna;
Łopacina;Łopacin;Łopacina;
Annosławia;Annosław;Annosławie;
Kołdrąbia;Kołdrąb;Kołdrąbia;
Prus;Prusy;Prus;
Nożyna;Nożyno;Nożyna;
Galczyczek;Galczyczki;Galczyczka;
Warężyna;Warężyn;Warężyna;
Czelina;Czelin;Czelina;
Ćwierska;Ćwiersk;Ćwiersko;
Mroczkowa;Mroczków;Mroczkowa;
Czastar;Czastary;Czastar;
Ostrowów;Ostrowy;Ostrów;
Mysławczyczyc;Mysławczyce;Mysławczyczyca;
Szubienic;Szubienice;Szubienica;
Tapilkajm;Tapilkajmy;Tapilkajma;
Kowalewka;Kowalewek;Kowalewka;
Gościejewa;Gościejewo;Gościejewa;
Cieszek;Cieszki;Cieszek;
Przydatków;Przydatki;Przydatek;
Klawkowa;Klawkowo;Klawkowa;
Zagajewa;Zagajew;Zagajewa;
Horoszczyczyc;Horoszczyce;Horoszczyczyca;
Sanoki;Sanoka;Sanok;
Kudrycz;Kudrycze;Kudrycz;
Wierzchoniowa;Wierzchoniów;Wierzchoniowa;
Lekówca;Lekówiec;Lekówca;
Cewic;Cewice;Cewica;
Ruszenic;Ruszenice;Ruszenica;
Drwęsy;Drwęsa;Drwęs;
Zaborzec;Zaborce;Zaborzec;
Budzisk;Budziski;Budzisko;
Kienkówki;Kienkówka;Kienkówki;
Skrzeszewa;Skrzeszew;Skrzeszewo;
Jarużyna;Jarużyn;Jarużyna;
Budziska;Budzisko;Budziska;
Budzisk;Budziska;Budzisko;
Staszica;Staszic;Staszica;
Potrzebny;Potrzebna;Potrzebny;
Postolina;Postolin;Postolina;
Bajdów;Bajdy;Bajd;
Gręboszyc;Gręboszyce;Gręboszyca;
Palowic;Palowice;Palowica;
Winniczki;Winniczka;Winniczek;
Liciszew;Liciszewy;Liciszwa;
Kobyłochy;Kobyłocha;Kobyłoch;
Wandalina;Wandalin;Wandalina;
Leśnicy;Leśnica;Leśnik;
Orlinka;Orlinek;Orlinka;
Strupin;Strupiny;Strupina;
Helenówka;Helenówek;Helenówka;
Soboty;Sobota;Sobot;
Myszakówka;Myszakówek;Myszakówka;
Sągnit;Sągnity;Sągnit;
Dobrowa;Dobrów;Dobrowa;
Żórawiny;Żórawina;Żórawiny;
Węglewic;Węglewice;Węglewica;
Błogoszowa;Błogoszów;Błogoszowa;
Krasowa;Krasów;Krasowa;
Sawina;Sawino;Sawina;
Dachowy;Dachowa;Dachów;
Szczesia;Szczesie;Szcześ;
Łopuszna;Łopuszno;Łopuszna;
Chocianowic;Chocianowice;Chocianowica;
Przeradowa;Przeradowo;Przeradowa;
Domkowa;Domkowo;Domkowa;
Zielenic;Zielenice;Zielenica;
Krzeczowic;Krzeczowice;Krzeczowica;
Bierkowic;Bierkowice;Bierkowica;
Pęcławia;Pęcław;Pęcławie;
Ilkowic;Ilkowice;Ilkowica;
Młynic;Młynice;Młynica;
Dźwierzna;Dźwierzno;Dźwierzna;
Bysławka;Bysławek;Bysławka;
Składowa;Składów;Składowa;
Ostrobudek;Ostrobudki;Ostrobudka;
Wolwanowic;Wolwanowice;Wolwanowica;
Emilina;Emilin;Emilina;
Sukowic;Sukowice;Sukowica;
Sulnowa;Sulnowo;Sulnowa;
Bógwidz;Bógwidze;Bógwidz;
Kławek;Kławki;Kławka;
Grzybian;Grzybiany;Grzybianin;
Kuczowa;Kuczów;Kuczowa;
Mrzezina;Mrzezino;Mrzezina;
Brodacz;Brodacze;Brodacz;
Wiłkupi;Wiłkupie;Wiłkup;
Żakówka;Żakówek;Żakówka;
Ocieki;Ocieka;Ociek;
Lisówka;Lisówek;Lisówka;
Łyszczarzy;Łyszczarze;Łyszczarz;
Dąbrów;Dąbrowy;Dąbrowa;
Smereka;Smerek;Smereka;
Parczowiec;Parczowce;Parczowiec;
Jordanowa;Jordanowo;Jordanowa;
Chobieni;Chobienia;Chobień;
Gościeradza;Gościeradz;Gościeradza;
Brodków;Brodki;Brodek;
Szkopów;Szkopy;Szkop;
Bodzewa;Bodzew;Bodzewo;
Żyrakowa;Żyraków;Żyrakowa;
Sławy;Sława;Sławy;
Kazina;Kazin;Kazina;
Domaradzic;Domaradzice;Domaradzica;
Drzonka;Drzonek;Drzonka;
Grabowa;Grabów;Grabowa;
Soszyc;Soszyce;Soszyca;
Karnowa;Karnowo;Karnowa;
Trzaskowa;Trzaskowo;Trzaskowa;
Tłuchowa;Tłuchowo;Tłuchów;
Jaczowic;Jaczowice;Jaczowica;
Samborza;Sambórz;Samborze;
Sarnikrza;Sarnikierz;Sarnikrz;
Łubcza;Łubcze;Łubcz;
Romejek;Romejki;Romejka;
Królewa;Królewo;Królewa;
Okalewa;Okalewo;Okalewa;
Florczak;Florczaki;Florczak;
Wiercan;Wiercany;Wiercan;
Łubnik;Łubniki;Łubnik;
Pulek;Pulki;Pulka;
Łojowic;Łojowice;Łojowica;
Łowczowa;Łowczów;Łowczowa;
Włynkowa;Włynkowo;Włynkowa;
Szymborna;Szymborno;Szymborn;
Desznicy;Desznica;Desznik;
Ozorowic;Ozorowice;Ozorowica;
Nowak;Nowaki;Nowak;
Podłazia;Podłazie;Podłaź;
Pilchowic;Pilchowice;Pilchowica;
Niw;Niwy;Niwo;
Dębczyna;Dębczyno;Dębczyna;
Kaczyczyc;Kaczyce;Kaczyczyca;
Młodzianowa;Młodzianowo;Młodzianowa;
Wieliczek;Wieliczki;Wieliczka;
Witna;Witno;Witna;
Dzikówka;Dzikówko;Dzikówka;
Goźlic;Goźlice;Goźlica;
Myślic;Myślice;Myślica;
Gleźnowa;Gleźnowo;Gleźnowa;
Złoczewa;Złoczew;Złoczewo;
Mętkowa;Mętków;Mętkowa;
Chabierowa;Chabierów;Chabierowa;
Radlina;Radlin;Radlina;
Sankur;Sankury;Sankura;
Praszczyk;Praszczyki;Praszczyk;
Wagana;Wagan;Wagana;
Moczar;Moczary;Moczar;
Świetlina;Świetlino;Świetlina;
Michalinka;Michalinek;Michalinka;
Piaskowa;Piasków;Piaskowa;
Sowczyczyc;Sowczyce;Sowczyczyca;
Jonkowa;Jonkowo;Jonkowa;
Raźniewa;Raźniewo;Raźniewa;
Borowic;Borowice;Borowica;
Frydrychowic;Frydrychowice;Frydrychowica;
Zuzułki;Zuzułka;Zuzułki;
Poklatek;Poklatki;Poklatka;
Tłucznic;Tłucznice;Tłucznica;
Sobiesierzna;Sobiesierzno;Sobiesierzna;
Grodziszowa;Grodziszów;Grodziszowa;
Bielenia;Bieleń;Bielenie;
Dobroch;Dobrochy;Dobroch;
Stefanowa;Stefanowo;Stefanowa;
Wieszek;Wieszki;Wieszek;
Ogorzelin;Ogorzeliny;Ogorzelina;
Zaruzia;Zaruzie;Zaruzia;
Maurzyc;Maurzyce;Maurzyca;
Ziemiar;Ziemiary;Ziemiar;
Radunicy;Radunica;Radunik;
Tułkowic;Tułkowice;Tułkowica;
Gościeszynka;Gościeszynek;Gościeszynka;
Osieczowa;Osieczów;Osieczowa;
Płaczków;Płaczki;Płaczek;
Sługocina;Sługocin;Sługocina;
Sitek;Sitki;Sitka;
Kiersin;Kiersiny;Kiersina;
Unikowa;Unikowo;Unikowa;
Zajezierc;Zajezierce;Zajezierc;
Magnuszewic;Magnuszewice;Magnuszewica;
Leszczy;Leszcze;Leszcz;
Urowa;Urowo;Urowa;
Potoków;Potoki;Potok;
Reskowa;Reskowo;Reskowa;
Cynkowa;Cynków;Cynkowa;
Zdziar;Zdziary;Zdziara;
Straszowic;Straszowice;Straszowica;
Bienia;Bień;Bienie;
Kozubaty;Kozubata;Kozubat;
Liwek;Liwki;Liwek;
Stroni;Stronia;Stronie;
Białogór;Białogóry;Białogór;
Pasynek;Pasynki;Pasynek;
Będźmierowic;Będźmierowice;Będźmierowica;
Eligiowa;Eligiów;Eligiowa;
Broniewka;Broniewek;Broniewka;
Kóz;Kozy;Kóz;
Bryłówka;Bryłówek;Bryłówka;
Jakubowic;Jakubowice;Jakubowica;
Dobrzejowa;Dobrzejów;Dobrzejowa;
Nowojewa;Nowojewo;Nowojewa;
Żnina;Żnin;Żnina;
Lipówca;Lipówiec;Lipówca;
Cieszątek;Cieszątki;Cieszątko;
Klotyldowa;Klotyldowo;Klotyldowa;
Siemiątkowa;Siemiątkowo;Siemiątkowa;
Gostkowa;Gostków;Gostkowa;
Żeronic;Żeronice;Żeronica;
Cekcyna;Cekcyn;Cekcyna;
Dąbczyna;Dąbczyn;Dąbczyna;
Trzebców;Trzebce;Trzebiec;
Bielic;Bielice;Bielica;
Wudzynka;Wudzynek;Wudzynka;
Klątw;Klątwy;Klątwa;
Czartoszów;Czartoszowy;Czartosz;
Plebanowa;Plebanowo;Plebanowa;
Bąkowic;Bąkowice;Bąkowica;
Tobiaszy;Tobiasze;Tobiasz;
Stobiecina;Stobiecin;Stobiecina;
Czarnowa;Czarnów;Czarnowa;
Augustówka;Augustówek;Augustówka;
Grabic;Grabice;Grabica;
Wizan;Wizany;Wizan;
Kubowa;Kubowo;Kubowa;
Grzęski;Grzęska;Grzęski;
Niewiesza;Niewiesze;Niewiesz;
Żółtaniec;Żółtańce;Żółtaniec;
Broncina;Broncin;Broncina;
Podgór;Podgóry;Podgór;
Zręczyczyc;Zręczyce;Zręczyczyca;
Zakrzewka;Zakrzewko;Zakrzewka;
Łapalic;Łapalice;Łapalica;
Poganicy;Poganica;Poganik;
Lutyni;Lutynia;Lutyn;
Rabęd;Rabędy;Rabęd;
Brodnicy;Brodnica;Brodnik;
Ornety;Orneta;Ornet;
Brulina;Brulin;Brulina;
Kaczowic;Kaczowice;Kaczowica;
Meszna;Meszno;Meszna;
Kiernozi;Kiernozia;Kiernozie;
Paniewka;Paniewek;Paniewka;
Wyrębowa;Wyrębów;Wyrębowa;
Drezna;Drezno;Drezna;
Modliszowa;Modliszów;Modliszowa;
Sucumina;Sucumin;Sucumina;
Huciny;Hucina;Huciny;
Szwagrowa;Szwagrów;Szwagrowa;
Wszewilków;Wszewilki;Wszewilk;
Ostrolesia;Ostrolesie;Ostroleś;
Nochowa;Nochowo;Nochów;
Poddębic;Poddębice;Poddębica;
Boreczna;Boreczno;Boreczna;
Kalna;Kalno;Kalna;
Melanowa;Melanów;Melanowa;
Sieroszewic;Sieroszewice;Sieroszewica;
Damna;Damno;Damna;
Parzyc;Parzyce;Parzyca;
Glinisk;Gliniski;Glinisko;
Tądli;Tądle;Tądel;
Kraszowic;Kraszowice;Kraszowica;
Gostomka;Gostomko;Gostomek;
Kamińska;Kamińsk;Kamińska;
Glinisk;Gliniska;Glinisko;
Gablina;Gablin;Gablina;
Wityń;Witynie;Witynia;
Brzączowic;Brzączowice;Brzączowica;
Woryt;Woryty;Woryt;
Strzelczyk;Strzelczyki;Strzelczyk;
Czachówka;Czachówek;Czachówka;
Rudenki;Rudenka;Rudenki;
Witnicy;Witnica;Witnik;
Cezarowa;Cezarów;Cezarowa;
Rządkowa;Rządkowo;Rządkowa;
Justynowa;Justynów;Justynowa;
Kornic;Kornice;Kornica;
Podula;Podule;Podula;
Polkowa;Polkowo;Polkowa;
Łukówca;Łukówiec;Łukówca;
Adolfina;Adolfin;Adolfina;
Wysoczan;Wysoczany;Wysoczan;
Lipkowa;Lipków;Lipkowa;
Lginia;Lgiń;Lginia;
Lubiankowa;Lubianków;Lubiankowa;
Raczyczyc;Raczyce;Raczyczyca;
Grabin;Grabiny;Grabina;
Rętwin;Rętwiny;Rętwina;
Zaborówka;Zaborówek;Zaborówka;
Bełdna;Bełdno;Bełdna;
Wielenina;Wielenin;Wielenina;
Matcza;Matcze;Matcz;
Bystrojowic;Bystrojowice;Bystrojowica;
Charcicic;Charcice;Charcicica;
Szczepkowa;Szczepkowo;Szczepkowa;
Ił;Iły;Ił;
Bartos;Bartosy;Bartos;
Krzemieniewic;Krzemieniewice;Krzemieniewica;
Czesławowa;Czesławowo;Czesławowa;
Lutogniewic;Lutogniewice;Lutogniewica;
Budkowa;Budków;Budkowa;
Dziewiętlic;Dziewiętlice;Dziewiętlica;
Świerkowa;Świerkowo;Świerkowa;
Drzewian;Drzewiany;Drzewian;
Iskani;Iskań;Iskan;
Żohatyna;Żohatyn;Żohatyna;
Kosowic;Kosowice;Kosowica;
Kurzątkowic;Kurzątkowice;Kurzątkowica;
Opina;Opin;Opina;
Łodzi;Łodzia;Łódź;
Rembieszyc;Rembieszyce;Rembieszyca;
Żarzyna;Żarzyn;Żarzyna;
Wiązownicy;Wiązownica;Wiązownik;
Obałek;Obałki;Obałek;
Krężelina;Krężelin;Krężelina;
Ostrybóregoboru;Ostrybór;Ostrybóregobór;
Małachowic;Małachowice;Małachowica;
Grabowna;Grabowno;Grabown;
Wrocławek;Wrocławki;Wrocławka;
Płucek;Płucki;Płucka;
Trębanowa;Trębanów;Trębanowa;
Kostrzeszyna;Kostrzeszyn;Kostrzeszyna;
Dubia;Dubie;Dubia;
Nieszczyczyc;Nieszczyce;Nieszczyczyca;
Szczerbakowa;Szczerbaków;Szczerbakowa;
Podgórcza;Podgórcze;Podgórcz;
Dubina;Dubin;Dubina;
Wisły;Wisła;Wisł;
Mękarzowic;Mękarzowice;Mękarzowica;
Plennnej;Plenna;Plennna;
Bóbrki;Bóbrka;Bóbrek;
Rozdrażewka;Rozdrażewek;Rozdrażewka;
Trzebieradza;Trzebieradz;Trzebieradza;
Górawina;Górawino;Górawina;
Chocimowa;Chocimów;Chocimowa;
Krasnoglin;Krasnogliny;Krasnoglin;
Rzymkowic;Rzymkowice;Rzymkowica;
Galewic;Galewice;Galewica;
Dosina;Dosin;Dosina;
Postaszowic;Postaszowice;Postaszowica;
Krasocina;Krasocin;Krasocina;
Flisów;Flisy;Flis;
Chełminka;Chełminko;Chełminek;
Poliks;Poliksy;Poliks;
Góry;Góra;Gór;
Drozdowa;Drozdów;Drozdowa;
Worławek;Worławki;Worławka;
Karnkowa;Karnkowo;Karnkowa;
Wojnowa;Wojnowo;Wojnowa;
Dyszowa;Dyszów;Dyszowa;
Przytkowic;Przytkowice;Przytkowica;
Rykał;Rykały;Rykał;
Wilkowa;Wilków;Wilkowa;
Dobromyśla;Dobromyśl;Dobromyśla;
Ślęzy;Ślęza;Ślęzy;
Brudzewka;Brudzewek;Brudzewka;
Suliszewka;Suliszewek;Suliszewka;
Modrzejowic;Modrzejowice;Modrzejowica;
Gór;Góry;Gór;
Łośnicy;Łośnica;Łośnik;
Libertowa;Libertów;Libertowa;
Karolowa;Karolów;Karolowa;
Grabiszewa;Grabiszew;Grabiszewo;
Korzennna;Korzenno;Korzennna;
Kiemian;Kiemiany;Kiemianin;
Korzennnej;Korzenna;Korzennna;
Kusiąt;Kusięta;Kusię się;
Rękusów;Rękusy;Rękus;
Goruszowa;Goruszów;Goruszowa;
Derkaczy;Derkacze;Derkacz;
Babina;Babino;Babina;
Dobrylewa;Dobrylewo;Dobrylewa;
Porajowa;Porajów;Porajowa;
Sichówka;Sichówek;Sichówka;
Kołaczkowic;Kołaczkowice;Kołaczkowica;
Budziar;Budziarze;Budziara;
Szczercowa;Szczerców;Szczercowa;
Wierzbna;Wierzbno;Wierzbna;
Strażowa;Strażów;Strażowa;
Okop;Okopy;Okop;
Serok;Seroki;Serok;
Kryształowic;Kryształowice;Kryształowica;
Tarnobrzega;Tarnobrzeg;Tarnobrzega;
Grzymałkowa;Grzymałków;Grzymałkowa;
Retkowa;Retkowo;Retkowa;
Radzikowa;Radzików;Radzikowa;
Miodnicy;Miodnica;Miodnik;
Mieścisk;Mieściska;Mieścisk;
Miłoszewca;Miłoszewiec;Miłoszewc;
Modlimowa;Modlimowo;Modlimowa;
Skotnicy;Skotnica;Skotnik;
Dobrzykowic;Dobrzykowice;Dobrzykowica;
Hermanówki;Hermanówka;Hermanówki;
Ściborza;Ścibórz;Ściborze;
Podstrobowa;Podstrobów;Podstrobowa;
Mezowa;Mezowo;Mezowa;
Rębowa;Rębowo;Rębowa;
Radziechów;Radziechowy;Radziech;
Duszot;Duszoty;Duszot;
Ubrodowic;Ubrodowice;Ubrodowica;
Michałowa;Michałowo;Michałowa;
Chlebczyna;Chlebczyn;Chlebczyna;
Lścina;Lścin;Lścina;
Niesłuch;Niesłuchy;Niesłuch;
Dziemięrzyc;Dziemięrzyce;Dziemięrzyca;
Brześc;Brześce;Brześc;
Pasturki;Pasturka;Pasturek;
Julkowa;Julkowo;Julkowa;
Żubrynka;Żubrynek;Żubrynka;
Rotembarku;Rotembark;Rotembarek;
Połażejewa;Połażejewo;Połażejewa;
Watraszewa;Watraszew;Watraszewo;
Duczymina;Duczymin;Duczymina;
Drochowa;Drochowo;Drochów;
Godzieszek;Godzieszki;Godzieszek;
Niedzielisk;Niedzieliska;Niedzielisko;
Trzebusza;Trzebusz;Trzebusza;
Paterka;Paterek;Paterka;
Rojewa;Rojew;Rojewa;
Klikowa;Klików;Klikowa;
Liskowatego;Liskowate;Liskowaty;
Dzikowic;Dzikowice;Dzikowica;
Jurczyczyc;Jurczyce;Jurczyczyca;
Pakszynka;Pakszynek;Pakszynka;
Golnic;Golnice;Golnica;
Huczwic;Huczwice;Huczwica;
Nieławic;Nieławice;Nieławica;
Młodziejowic;Młodziejowice;Młodziejowica;
Iłownicy;Iłownica;Iłownik;
Łuki;Łuka;Łuk;
Chrząstowa;Chrząstowo;Chrząstowa;
Sikorek;Sikorki;Sikorka;
Podnieśna;Podnieśno;Podnieśna;
Wiciejewa;Wiciejewo;Wiciejewa;
Sokołowa;Sokołowo;Sokołów;
Ściborzyc;Ściborzyce;Ściborzyca;
Dziechowa;Dziechowo;Dziechów;
Hecznarowic;Hecznarowice;Hecznarowica;
Burkat;Burkaty;Burkat;
Zbierska;Zbiersk;Zbiersko;
Wygnanowic;Wygnanowice;Wygnanowica;
Bagieńska;Bagieńsko;Bagieńska;
Balina;Balin;Balina;
Bosutowa;Bosutów;Bosutowa;
Komparzowa;Komparzów;Komparzowa;
Zmiennicy;Zmiennica;Zmiennik;
Ostaszowa;Ostaszów;Ostaszowa;
Kaszyc;Kaszyce;Kaszyca;
Wilczyn;Wilczyny;Wilczyna;
Stodzewa;Stodzew;Stodzewo;
Kolna;Kolno;Kolna;
Łączy;Łącza;Łącze;
Pobiedzisk;Pobiedziska;Pobiedzisko;
Strzeczony;Strzeczona;Strzeczony;
Glicka;Glicko;Glicka;
Łowinka;Łowinek;Łowinka;
Dywit;Dywity;Dywit;
Dziewięczyczyc;Dziewięczyce;Dziewięczyczyca;
Lakieli;Lakiele;Lakiel;
Chalina;Chalin;Chalina;
Koskowic;Koskowice;Koskowica;
Księżostan;Księżostany;Księżostan;
Zawał;Zawały;Zawał;
Zdzieszowic;Zdzieszowice;Zdzieszowica;
Słaboszowic;Słaboszowice;Słaboszowica;
Michalina;Michalin;Michalina;
Tomczyczyc;Tomczyce;Tomczyczyca;
Bobrowa;Bobrów;Bobrowa;
Progali;Progale;Progal;
Rzepinka;Rzepinek;Rzepinka;
Januszkowa;Januszkowo;Januszkowa;
Kuśmierek;Kuśmierki;Kuśmierka;
Rogówca;Rogówiec;Rogówca;
Horyszowa;Horyszów;Horyszowa;
Sangrodza;Sangrodz;Sangrodza;
Oleszkowa;Oleszkowo;Oleszkowa;
Zabielnego;Zabielne;Zabielny;
Goławina;Goławin;Goławina;
Babska;Babsk;Babsko;
Jerzmionek;Jerzmionki;Jerzmionka;
Mieroszyna;Mieroszyno;Mieroszyna;
Dytmarowa;Dytmarów;Dytmarowa;
Chociczy;Chocicza;Chociczy;
Maleszowa;Maleszów;Maleszowa;
Mierzna;Mierzno;Mierzna;
Siemianowa;Siemianowo;Siemianowa;
Samostrzałowa;Samostrzałów;Samostrzałowa;
Wilczogąb;Wilczogęby;Wilczogąb;
Smulska;Smulsko;Smulska;
Brodziszowa;Brodziszów;Brodziszowa;
Balewa;Balewo;Balewa;
Filipów;Filipy;Filip;
Złotnego;Złotne;Złotny;
Gronówka;Gronówko;Gronówka;
Smogórów;Smogóry;Smogóra;
Sawek;Sawki;Sawka;
Janisławic;Janisławice;Janisławica;
Gorawina;Gorawino;Gorawina;
Kąpławek;Kąpławki;Kąpławka;
Bartołd;Bartołdy;Bartołd;
Szczucina;Szczucin;Szczucina;
Kalenic;Kalenice;Kalenica;
Kozubów;Kozuby;Kozub;
Łajs;Łajsy;Łajs;
Sysek;Syski;Syska;
Błonaw;Błonawy;Błonawa;
Pałczyna;Pałczyn;Pałczyna;
Chotkowa;Chotkowo;Chotkowa;
Kobiernic;Kobiernice;Kobiernica;
Wałbrzycha;Wałbrzych;Wałbrzycha;
Kraczewa;Kraczew;Kraczewo;
Bronocicic;Bronocice;Bronocicica;
Pełnatycz;Pełnatycze;Pełnatycz;
Mchów;Mchy;Mch;
Walima;Walim;Walimum;
Martian;Martiany;Martian;
Ryni;Rynia;Ryni;
Kościuszkowa;Kościuszków;Kościuszkowa;
Żuchlowa;Żuchlów;Żuchlowa;
Wojsław;Wojsławy;Wojsława;
Księżpola;Księżpol;Księżpole;
Korytowa;Korytów;Korytowa;
Juraszy;Jurasze;Jurasz;
Wieszowy;Wieszowa;Wieszowy;
Turzan;Turzany;Turzan;
Modrzewka;Modrzewek;Modrzewko;
Złockiego;Złockie;Złocki;
Traczy;Tracze;Tracz;
Miłakowa;Miłaków;Miłakowa;
Lutomierzyna;Lutomierzyn;Lutomierzyna;
Latoszyna;Latoszyn;Latoszyna;
Ustoka;Ustok;Ustoka;
Szemborowa;Szemborowo;Szemborowa;
Żarczyna;Żarczyn;Żarczyna;
Radomki;Radomka;Radomek;
Małkowic;Małkowice;Małkowica;
Wardężyna;Wardężyn;Wardężyna;
Żdżenic;Żdżenice;Żdżenica;
Wietszyna;Wietszyno;Wietszyna;
Michałowic;Michałowice;Michałowica;
Radziwiłłłowa;Radziwiłłów;Radziwiłłłów;
Przedpełc;Przedpełce;Przedpełc;
Księtego;Księte;Księty;
Święcin;Święciny;Święcina;
Prawiednik;Prawiedniki;Prawiednik;
Iżykowic;Iżykowice;Iżykowica;
Bucza;Bucz;Bucza;
Podjenina;Podjenin;Podjenina;
Strumiennna;Strumienno;Strumiennna;
Bożacina;Bożacin;Bożacina;
Międzyzdrojów;Międzyzdroje;Międzyzdrój;
Sulejek;Sulejki;Sulejka;
Słączna;Słączno;Słączna;
Mistrzewic;Mistrzewice;Mistrzewica;
Strumiennnej;Strumienna;Strumiennna;
Wolkowa;Wolkowo;Wolkowa;
Budna;Budno;Budna;
Krajenek;Krajenki;Krajenka;
Sobieszyna;Sobieszyn;Sobieszyna;
Możdżan;Możdżany;Możdżan;
Budnego;Budne;Budny;
Lewin;Lewiny;Lewina;
Bełku;Bełk;Bełko;
Rzewnowa;Rzewnowo;Rzewnowa;
Gizałek;Gizałki;Gizałka;
Charnowa;Charnowo;Charnowa;
Miłodroża;Miłodróż;Miłodroże;
Pępowa;Pępowo;Pępowa;
Sienickich;Sienickie;Sienicki;
Nowin;Nowiny;Nowina;
Weklic;Weklice;Weklica;
Kozielic;Kozielice;Kozielica;
Wyrzyska;Wyrzysk;Wyrzysko;
Gołaszyna;Gołaszyn;Gołaszyna;
Drzązgowa;Drzązgowo;Drzązgowa;
Kałkowskiego;Kałkowskie;Kałkowski;
Maruszowa;Maruszów;Maruszowa;
Żmijewka;Żmijewko;Żmijewka;
Białobłockich;Białobłockie;Białobłocki;
Prycanowa;Prycanowo;Prycanowa;
Słomczyczyc;Słomczyce;Słomczyczyca;
Mierek;Mierki;Mierka;
Brzostówca;Brzostówiec;Brzostówca;
Staroźreb;Staroźreby;Staroźrba;
Luboczy;Lubocz;Lubocze;
Bierdzan;Bierdzany;Bierdzan;
Ossowa;Ossowo;Ossowa;
Łagowa;Łagów;Łagowa;
Pęcicic;Pęcice;Pęcicica;
Kumek;Kumki;Kumka;
Brzumina;Brzumin;Brzumina;
Dworzysk;Dworzyska;Dworzysko;
Wabienic;Wabienice;Wabienica;
Kaczorów;Kaczory;Kaczor;
Kruteczka;Kruteczek;Kruteczka;
Dobryniowa;Dobryniów;Dobryniowa;
Sternowa;Sternowo;Sternowa;
Boroszkowa;Boroszków;Boroszkowa;
Glisna;Glisno;Glisna;
Ryszardowa;Ryszardów;Ryszardowa;
Otałęży;Otałęż;Otałęże;
Boguchwałowa;Boguchwałów;Boguchwałowa;
Bukówka;Bukówko;Bukówka;
Kuśnia;Kuśnie;Kuśnia;
Nadola;Nadole;Nadola;
Świelubia;Świelubie;Świelubia;
Borzęcina;Borzęcin;Borzęcina;
Kołoząbia;Kołoząb;Kołoząbia;
Wylatowa;Wylatowo;Wylatow;
Zbrosławic;Zbrosławice;Zbrosławica;
Moskorzewa;Moskorzew;Moskorzewo;
Knychówka;Knychówek;Knychówka;
Strzegowa;Strzegów;Strzegowa;
Wąglowa;Wąglów;Wąglowa;
Podstola;Podstole;Podstol;
Marus;Marusy;Marus;
Dubaśna;Dubaśno;Dubaśna;
Burowa;Burów;Burowa;
Stodólna;Stodólno;Stodólna;
Leniszek;Leniszki;Leniszek;
Pored;Poredy;Poreda;
Franciszkanów;Franciszkany;Franciszkanin;
Niedonia;Niedoń;Niedonia;
Zaścienia;Zaścienie;Zaścień;
Stańkowa;Stańków;Stańkowa;
Brudaków;Brudaki;Brudak;
Łosośnik;Łosośniki;Łosośnik;
Kwiatkowa;Kwiatkowo;Kwiatkowa;
Raszkowa;Raszków;Raszkowa;
Berejowa;Berejów;Berejowa;
Pieńczykowa;Pieńczykowo;Pieńczykowa;
Rębowa;Rębów;Rębowa;
Żuromina;Żuromino;Żuromin;
Tuszyna;Tuszyn;Tuszyna;
Rybnik;Rybniki;Rybnik;
Lublinowa;Lublinów;Lublinowa;
Krzelowa;Krzelów;Krzelowa;
Pobratym;Pobratymy;Pobrate;
Przycłap;Przycłapy;Przycłapa;
Żmiarek;Żmiarki;Żmiarka;
Łączonka;Łączonek;Łączonka;
Ciężkowa;Ciężków;Ciężkowa;
