Dopełniacz;Mianownik;Wynik Stemmera
Rutek-Kossaków;Rutki-Kossaki;Rutka-Kossak
Wólki Dłużewskiej;Wólka Dłużewska;Wólka Dłużewski
Lesiaków;Lesiaki;Lesiak
Żarczyna;Żarczyn;Żarczyna
Wardężyna;Wardężyn;Wardężyna
Bońkowa Kościelnego;Bońkowo Kościelne;Bońkowy Kościelny
Iżykowic;Iżykowice;Iżykowica
Morochowa;Morochów;Morochowy
Terebinieńca;Terebiniec;Terebinieniec
Kaniewa;Kaniew;Kaniewa
Podkorzenna;Podkorzenno;Podkorzenny
Nowych Sadłuk;Nowe Sadłuki;Nowy Sadłuk
Krajenek;Krajenki;Krajenka
Woli Szydłowskiej;Wola Szydłowska;Wol Szydłowski
Sobieszyna;Sobieszyn;Sobieszyna
Młudzyna;Młudzyn;Młudzyna
Chociwla-Wsi;Chociwel-Wieś;Chociwla-Wszy
Kozielic;Kozielice;Kozielica
Wyrzyska;Wyrzysk;Wyrzysko
Gołaszyna;Gołaszyn;Gołaszyna
Góry Włodowskiej;Góra Włodowska;Góry Włodowski
Chruślanek Mazanowskich;Chruślanki Mazanowskie;Chruślanka Mazanowski
Czaplic-Kurek;Czaplice-Kurki;Czaplica-Kurka
Bierdzan;Bierdzany;Bierdzan
Nurca-Kisielewa;Nurzec-Kisielewo;Nurca-Kisielew
Pęcicic;Pęcice;Pęcicica
Grabianowa;Grabianowo;Grabianowy
Barcikowic;Barcikowice;Barcikowica
Kaczor;Kaczory;Kaczor
Korczaków;Korczaki;Korczak
Starych Kosin;Stare Kosiny;Stary Kosiny
Radawca Dużego;Radawiec Duży;Radawca Duży
Kadzielni;Kadzielnia;Kadzielny
Wiłkopedzi;Wiłkopedzie;Wiłkopeda
Czechowego Kąta;Czechów Kąt;Czechowy Kąt
Chojeczna-Cesarzy;Chojeczno-Cesarze;Chojeczny-Cesarz
Kołoząbia;Kołoząb;Kołoząbia
Kamienicy Polskiej;Kamienica Polska;Kamienica Polski
Siedmiorogowa Drugiego;Siedmiorogów Drugi;Siedmiorogowy Drugi
Michałowa Czwartego;Michałów Czwarty;Michałowy Czwarty
Stodólna;Stodólno;Stodólny
Pored;Poredy;Poreda
Rytla-Nadieśnictwa;Rytel-Nadleśnictwo;Rytel-Nadieśnictwo
Czarnego Rogu;Czarny Róg;Czarny Rog
Kolonii Starych Motuli;Kolonia Stare Motule;Kolonia Stary Motula
Ogartówka;Ogartówko;Ogartówka
Lublinowa;Lublinów;Lublinowy
Starych Kolni;Stare Kolnie;Stary Kolny
Dęby-Majstrów;Dęba-Majstry;Dąb-Majster
Ciężkowa;Ciężków;Ciężkowy
Szarek;Szarki;Szarka
Krobielowic;Krobielowice;Krobielowica
Nowawejwsi Pałuckiej;Nowawieś Pałucka;Nowawejwszy Pałucki
Sękocina;Sękocin;Sękocina
Rzepotowic;Rzepotowice;Rzepotowica
Szumania-Pustoł;Szumanie-Pustoły;Szumanie-Pustoła
Podlesic;Podlesice;Podlesica
Chaptyzowa;Chaptyzów;Chaptyzowy
Świechocina;Świechocin;Świechocina
Gnojenka;Gnojenko;Gnojenka
Kisiel;Kisiele;Kisiel
Kolonii Leśnej;Kolonia Leśna;Kolonia Leśny
Wolanowa;Wolanów;Wolanowy
Wokowic;Wokowice;Wokowica
Hanowa;Hanowo;Hanowy
Woli Dłużniewskiej;Wola Dłużniewska;Wol Dłużniewski
Rotnowa;Rotnowo;Rotnowy
Gilewa;Gilewo;Gilew
Szyszczyczyc;Szyszczyce;Szyszczyczyca
Sawczyna;Sawczyn;Sawczyna
Kolonii Kiersztanowa;Kolonia Kiersztanowo;Kolonia Kiersztanowy
Kostek Małych;Kostki Małe;Kostka Mały
Czumowa;Czumów;Czumowy
Seroczek;Seroczki;Seroczek
Tarławeckiego Rogu;Tarławecki Róg;Tarławecki Rog
Antonowa;Antonów;Antonowy
Nowego Żeliborza;Nowy Żelibórz;Nowy Żeliborze
Zabieli;Zabiele;Zabiel
Skokumia;Skokum;Skokumia
Gierłoży Polskiej;Gierłoż Polska;Gierłoże Polski
Sowin;Sowiny;Sowina
Wólki-Nazdrojów;Wólka-Nazdroje;Wólka-Nazdrój
Suprunów;Supruny;Suprun
Wiecanowa;Wiecanowo;Wiecanowy
Jask;Jaski;Jask
Podłazia;Podłazie;Podłaź
Sarnak;Sarnaki;Sarnak
Halinowa Żdżarowskiego;Halinów Żdżarowski;Halinowy Żdżarowski
Poleszyna;Poleszyn;Poleszyna
Osin Dolnych;Osiny Dolne;Osina Dolny
Będzinka;Będzinko;Będzinka
Barka;Bark;Barka
Rozborza;Rozbórz;Rozborze
Helenowa Pierwszego;Helenów Pierwszy;Helenowy Pierwszy
Legionówki Goszyckiej;Legionówka Goszycka;Legionówka Goszycki
Kamieńczyczyc;Kamieńczyce;Kamieńczyczyca
Siutkowa;Siutkowo;Siutkowy
Budziszowa;Budziszów;Budziszowy
Kolonii Brusna;Kolonia Brusno;Kolonia Brusny
Bukowa Morskiego;Bukowo Morskie;Bukowy Morski
Słotwina;Słotwin;Słotwina
Rycerzewka;Rycerzewko;Rycerzewka
Otylina;Otylin;Otylina
Dziewięciół;Dziewięcioły;Dziewięciel
Susłowa;Susłów;Susłowy
Brzyna;Brzyno;Brzyna
Dobrzankowa;Dobrzankowo;Dobrzankowy
Terebinia;Terebiń;Terebinia
Węgoja;Węgój;Węgoja
Kraskowa;Kraskowo;Kraskowy
Wólki Dobromirowej;Wólka Dobromirowa;Wólka Dobromirowy
Połowców;Połowce;Połowiec
Wrzeszczewic-Tomaszewa;Wrzeszczewice-Tomaszew;Wrzeszczewica-Tomaszewo
Golimowa;Golimowo;Golimowy
Pietrzykowa-Gołąbek;Pietrzykowo-Gołąbki;Pietrzykowy-Gołąbek
Białous;Białousy;Białous
Rozdziałów;Rozdziały;Rozdział
Załakowa;Załakowo;Załakowy
Jaworów-Klepaczy;Jawory-Klepacze;Jawor-Klepacz
Czystej Dębiny;Czysta Dębina;Czysty Dębina
Jarek;Jarki;Jarka
Ludwina;Ludwin;Ludwina
Woli Starogrodzkiej;Wola Starogrodzka;Wol Starogrodzki
Ślepkowa Szlacheckiego;Ślepkowo Szlacheckie;Ślepkowy Szlachecki
Krajewa-Kawęczyna;Krajewo-Kawęczyno;Krajewa-Kawęczyna
Lubranieńca-Parcel;Lubraniec-Parcele;Lubranieniec-Parcela
Chylic-Kolonii;Chylice-Kolonia;Chylica-Kolonia
Czerwonkowa;Czerwonków;Czerwonkowy
Zbąszynia;Zbąszyń;Zbąszynia
Jug;Jugi;Juga
Ślepowron;Ślepowrony;Ślepowron
Kolonii Stanisławówowa;Kolonia Stanisławów;Kolonia Stanisławówowy
Wojewodzy;Wojewodza;Wojewodze
Horyszowa-Kolonii;Horyszów-Kolonia;Horyszowy-Kolonia
Uciechowic;Uciechowice;Uciechowica
Leszczyn-Kolonii;Leszczyny-Kolonia;Leszczyna-Kolonia
Piłak Małych;Piłaki Małe;Piłak Mały
Dąbkowic Górnych;Dąbkowice Górne;Dąbkowica Górny
Obiechowa;Obiechów;Obiechowy
Krzczonowa;Krzczonów;Krzczonowy
Kozinek;Kozinki;Kozinka
Żelkowa;Żelkowo;Żelkowy
Mazowsza;Mazowsze;Mazowszy
Małgowa;Małgów;Małgowy
Kosut;Kosuty;Kosut
Niepołomic;Niepołomice;Niepołomica
Chlewa;Chlewo;Chlew
Żychlikowa;Żychlikowo;Żychlikowy
Mirocina Dolnego;Mirocin Dolny;Mirocina Dolny
Piegłowa-Wsi;Piegłowo-Wieś;Piegłowy-Wszy
Glejska;Glejsk;Glejski
Woli Lubeckiej;Wola Lubecka;Wol Lubecki
Starej Przysieki;Stara Przysieka;Stara Przysieki
Czerniakowa;Czerniaków;Czerniakowy
Ligowa;Ligowo;Ligowy
Schodna;Schodno;Schodny
Osieczy Drugiej;Osiecza Druga;Osiecz Drugi
Wierzbic Górnych;Wierzbice Górne;Wierzbica Górny
Kolonii Sinołęki;Kolonia Sinołęka;Kolonia Sinołęki
Czapelek;Czapelki;Czapelka
Możdżanowa;Możdżanowo;Możdżanowy
Ustjanowej Dolnej;Ustjanowa Dolna;Ustjanowy Dolny
Stójkowa;Stójków;Stójkowy
Podborowa;Podborowo;Podborowy
Szlędaków;Szlędaki;Szlędak
Wielkiej Słońcy;Wielka Słońca;Wielki Słońca
Janiszowa;Janiszów;Janiszowy
Krajewa-Ćwikieł;Krajewo-Ćwikły;Krajewa-Ćwikła
Rymanowa;Rymanów;Rymanowy
Bud Augustowskich;Budy Augustowskie;Buda Augustowski
Barczewka;Barczewko;Barczewka
Gębarzowa-Kolonii;Gębarzów-Kolonia;Gębarzowy-Kolonia
Bonina;Bonin;Bonina
Wróblowej;Wróblowa;Wróblowy
Gutkowa;Gutkowo;Gutkowy
Peresołowic;Peresołowice;Peresołowica
Kuźnicy Bobrowskiej;Kuźnica Bobrowska;Kuźnica Bobrowski
Lucimi;Lucimia;Luci
Podbrzezia;Podbrzezie;Podbrzeź
Zblęga;Zblęg;Zblęga
Kiemławek Wielkich;Kiemławki Wielkie;Kiemławka Wielki
Magnusz;Magnusze;Magnusz
Rębkowa;Rębkowo;Rębkowy
Roszków-Wodźków;Roszki-Wodźki;Roszek-Wodźk
Dębskiej Woli;Dębska Wola;Dębski Wol
Skarszewa;Skarszew;Skarszewo
Lisnej;Lisna;Lisny
Osiek Słupskich;Osieki Słupskie;Osiek Słupski
Mosak-Rukli;Mosaki-Rukle;Mosak-Rukły
Lisna;Lisno;Lisny
Niemierzyna;Niemierzyno;Niemierzyna
Monioch;Moniochy;Moniocha
Troninin;Troniny;Troninina
Wólek;Wólki;Wólka
Kik;Kiki;Kik
Żwikiel;Żwikiele;Żwikiel
Sulek;Sulki;Sulka
Biskupic;Biskupice;Biskupic
Górowa;Górowo;Górowy
Nagawek;Nagawki;Nagawka
Ruskołęki-Parceli;Ruskołęka-Parcele;Ruskołęki-Parcela
Lutowisk;Lutowiska;Lutowisko
Dębówka Starego;Dębówko Stare;Dębówka Stary
Bolewicka;Bolewicko;Bolewicki
Jarogniewia;Jarogniew;Jarogniewi
Łazów Dębowieckich;Łazy Dębowieckie;Łaz Dębowiecki
Czasławia;Czasław;Czasławie
Starego Przybojewa;Stare Przybojewo;Stary Przybojewa
Polan Surowicznych;Polany Surowiczne;Polana Surowiczny
Białas;Białasy;Białas
Miat;Miaty;Miat
Mołdawinka;Mołdawinek;Mołdawinka
Świerkowa;Świerków;Świerkowy
Brudnowa Starego;Brudnów Stary;Brudnowa Stary
Czułowa;Czułów;Czułowy
Wysogotówka;Wysogotówek;Wysogotówka
Jelenia;Jeleń;Jelenie
Bliżyna;Bliżyn;Bliżyna
Mydłowa;Mydłów;Mydłowy
Aleksandrowa Dużego;Aleksandrów Duży;Aleksandrowy Duży
Myślina;Myślino;Myślina
Pacółtowa;Pacółtowo;Pacółtowy
Żabostowa;Żabostowo;Żabostowy
Woszczkowa;Woszczkowo;Woszczkowy
Ludyni;Ludynia;Ludyń
Siernik;Sierniki;Siernik
Słońska;Słońsko;Słoński
Paroli;Parole;Parola
Murawskich-Czach;Murawskie-Czachy;Murawski-Cz
Nasicznego;Nasiczne;Nasiczny
Kolonii Jonkowa;Kolonia Jonkowo;Kolonia Jonkowy
Budwieci;Budwiecie;Budwieć
Wilczej Wólki;Wilcza Wólka;Wilczy Wólka
Leśnej;Leśnia;Leśny
Arcelina;Arcelin;Arcelina
Żużeli;Żużela;Żużel
Cierna-Zaszosia;Cierno-Zaszosie;Cierny-Zaszosie
Dłużyny Górnej;Dłużyna Górna;Dłużyny Górny
Rychówka;Rychówko;Rychówka
Kromołowa;Kromołów;Kromołowy
Kosin Bartosowych;Kosiny Bartosowe;Kosiny Bartosowy
Krężoł;Krężoły;Krężoł
Boguszyczek;Boguszyczki;Boguszyczka
Strzemeszna;Strzemeszno;Strzemeszny
Kolonii Pozezdrza;Kolonia Pozezdrze;Kolonia Pozezdrza
Królewic;Królewice;Królewica
Czernikowa Karskiego;Czerników Karski;Czernikowy Karski
Zaborni;Zabornia;Zaborny
Brelikowa;Brelików;Brelikowy
Nowej Wsi Kętrzyńskiej;Nowa Wieś Kętrzyńska;Nowy Wszy Kętrzyński
Pozort;Pozorty;Pozorta
Kiełczynka;Kiełczynek;Kiełczynka
Krasnopola Drugiego;Krasnopol Drugi-Kolonia;Krasnopola Drugi
Bud Iłowskich;Budy Iłowskie;Buda Iłowski
Kosowa Wielkopolskiego;Kosowo Wielkopolskie;Kosowy Wielkopolski
Romanowa;Romanów;Romanowy
Modgarb;Modgarby;Modgarb
Bielan-Wąsów;Bielany-Wąsy;Bielan-Wąs
Prokocicic;Prokocice;Prokocicica
Mastek;Mastki;Mastka
Domaradza;Domaradz;Domaradza
Domarad;Domarady;Domarada
Zielomyśla;Zielomyśl;Zielomyśla
Mamarty;Mamarta;Mamarty
Nowego Rękawca;Nowy Rękawiec;Nowy Rękawca
Lędyczka;Lędyczek;Lędyczka
Taczanowa Pierwszego;Taczanów Pierwszy;Taczanowy Pierwszy
Świerczynka;Świerczynek;Świerczynka
Antoników;Antoniki;Antonik
Onębra;Onęber;Onębra
Wólki Sokołowskiej;Wólka Sokołowska;Wólka Sokołowski
Celina;Celin;Celina
Kolonii Słojnik;Kolonia Słojniki;Kolonia Słojnik
Konotopy;Konotopa;Konotop
Meszek;Meszki;Meszek
Podlesia Dużego;Podlesie Duże;Podleś Duży
Zegartowic;Zegartowice;Zegartowica
Dąbrówki Szadkowskiej;Dąbrówka Szadkowska;Dąbrówka Szadkowski
Ubieszyna;Ubieszyn;Ubieszyna
Suryt;Suryty;Suryt
Taczowa;Taczów;Taczowy
Dereźni-Zagród;Dereźnia-Zagrody;Dereźnia-Zagroda
Starej Oleszny;Stara Oleszna;Stara Oleszny
Krasowa-Częstek;Krasowo-Częstki;Krasowy-Częstek
Siennna Górnego;Sienno Górne;Siennny Górny
Wólki Batorskiej;Wólka Batorska-Kolonia;Wólki Batorski
Kolonii Fabrycznej;Kolonia Fabryczna;Kolonia Fabryczny
Kurpi Dworskich;Kurpie Dworskie;Kurpie Dworski
Dobroszowa Małego;Dobroszów Mały;Dobroszowy Mały
Gliny Małej;Glina Mała;Glina Mały
Holeszowa;Holeszów;Holeszowy
Rudzienka;Rudzienko;Rudzienka
Piekutowa;Piekutowo;Piekutowy
Bębnówka;Bębnówko;Bębnówka
Starego Budzisławia;Stary Budzisław;Stary Budzisławie
Bud Stryjewskich;Budy Stryjewskie;Buda Stryjewski
Miedzianowa;Miedzianów;Miedzianowy
Charłupi Wielkiej;Charłupia Wielka;Charłupi Wielki
Pełel;Pełele;Pełel
Kolonii Sielska Północy;Kolonia Sielsko Północ;Kolonia Sielski Północ
Hołubli;Hołubla;Hołubel
Gołębia;Gołębie;Gołębi
Szubska-Towarzystwa;Szubsk-Towarzystwo;Szubski-Towarzystwo
Roztworowa;Roztworów;Roztworowy
Kobylej;Kobyla;Kobyli
Gołębina;Gołębin;Gołębina
Bronówka;Bronówek;Bronówka
Kobylego;Kobyle;Kobyli
Strychów;Strychy;Strych
Zaradowisk;Zaradowiska;Zaradowisko
Goznej;Gozna;Gozny
Zasiek;Zasieki;Zasiek
Paszkowa;Paszków;Paszkowy
Wielkiego Gacna;Wielkie Gacno;Wielki Gacny
Pławiec;Pławce;Pławiec
Uzdowa;Uzdowo;Uzdowy
Owieczkowa;Owieczkowo;Owieczkowy
Rzeżewa-Morzyc;Rzeżewo-Morzyce;Rzeżewa-Morzyca
Głuchowic;Głuchowice;Głuchowica
Starego Strącza;Stare Strącze;Stary Strączy
Kolonii Szczerzbowa;Kolonia Szczerzbowo;Kolonia Szczerzbowy
Stawisk;Stawiska;Stawisko
Stawisk;Stawiski;Stawisko
Pierzysk;Pierzyska;Pierzysko
Lad;Lady;Lada
Żebry-Starów WieStarej;Żebry-Stara Wieś;Żebra-Starów WieStara
Rokowa;Roków;Rokowy
Kul;Kule;Kula
Wernerowa;Wernerowo;Wernerowy
Mirotek;Mirotki;Mirotka
Gór Świątkowskich;Góry Świątkowskie;Gór Świątkowski
Wasylowa Wielkiego;Wasylów Wielki;Wasylowy Wielki
Nowej Iwicznej;Nowa Iwiczna;Nowy Iwiczny
Różewa;Różewo;Różewa
Ciborów;Cibory;Cibór
Węgierek;Węgierki;Węgierka
Rakowa-Czach;Rakowo-Czachy;Rakowy-Cz
Ćwikieł-Krajewa;Ćwikły-Krajewo;Ćwikła-Krajewa
Krasnego-Elżbiecina;Krasne-Elżbiecin;Krasny-Elżbiecina
Nowego Skarżyna;Nowy Skarżyn;Nowy Skarżyna
Zatopolic;Zatopolice;Zatopolica
Politowa;Politów;Politowy
Jeżyc;Jeżyce;Jeżyca
Michalczowej;Michalczowa;Michalczowy
Ochabów Małych;Ochaby Małe;Ochab Mały
Zbydniowa;Zbydniów;Zbydniowy
Żędowic;Żędowice;Żędowica
Rębieskiego;Rębieskie;Rębieski
Lorek;Lorki;Lorka
Szczytnej;Szczytna;Szczytny
Mszanowa;Mszanowo;Mszanowy
Szczytna;Szczytno;Szczytny
Kolonii Grabostowa;Kolonia Grabostów;Kolonia Grabostowy
Nowych Mistrzewic;Nowe Mistrzewice;Nowy Mistrzewica
Kęsic;Kęsice;Kęsica
Gniewoszyc;Gniewoszyce;Gniewoszyca
Woli Władysławowskiej;Wola Władysławowska;Wol Władysławowski
Imienka;Imienko;Imienka
Mrożewic;Mrożewice;Mrożewica
Lipianek;Lipianki;Lipianka
Myszęcina;Myszęcin;Myszęcina
Uniemyśla;Uniemyśl;Uniemyśla
Choin;Choiny;Choina
Czmonieńca;Czmoniec;Czmonieniec
Drzewoszek Małych;Drzewoszki Małe;Drzewoszek Mały
Lubnicy;Lubnica;Lubnik
Ryszewka;Ryszewko;Ryszewka
Jarszewka;Jarszewko;Jarszewka
Łazarzowic;Łazarzowice;Łazarzowica
Bojmia;Bojmie;Bojmia
Smólska;Smólsk;Smólski
Litychowa;Litychowo;Litychowy
Kaźmierzowa;Kaźmierzów;Kaźmierzowy
Widoradza;Widoradz;Widoradza
Kolonii Wrzosowa;Kolonia Wrzosowo;Kolonia Wrzosowy
Strug;Strugi;Strug
Popówka;Popówko;Popówka
Piotrówka Drugiego;Piotrówek Drugi;Piotrówka Drugi
Urzuta;Urzut;Urzuta
Strugi;Struga;Strug
Rozięcina;Rozięcin;Rozięcina
Gałkowic-Ocina;Gałkowice-Ocin;Gałkowica-Ocina
Pajewa Wielkiego;Pajewo Wielkie;Pajewa Wielki
Ćwiklinka;Ćwiklinek;Ćwiklinka
Dzbańcniec-Osiedla;Dzbańce-Osiedle;Dzbańcniec-Osiedle
Brzozia Lubawskiego;Brzozie Lubawskie;Brzozie Lubawski
Kawęcina;Kawęcin;Kawęcina
Góry Świętego Jana;Góra Świętego Jana;Góry Święty Jany
Tulewa Górnego;Tulewo Górne;Tulewa Górny
Wygiełdowa;Wygiełdów;Wygiełdowy
Czadrowa;Czadrów;Czadrowa
Zdrochechca;Zdrochec;Zdrochechcy
Uśnic;Uśnice;Uśnica
Rozpłucia Drugiego;Rozpłucie Drugie;Rozpłucie Drugi
Żarek-Letniska;Żarki-Letnisko;Żarka-Letnisko
Żabina Karniewskiego;Żabin Karniewski;Żabina Karniewski
Krasnosielca Leśnego;Krasnosielc Leśny;Krasnosielec Leśny
Gąsaw Rządowych;Gąsawy Rządowe;Gąsawa Rządowy
Sulicicic;Sulicice;Sulicicica
Starego Chabowa;Stare Chabowo;Stary Chabowy
Skowronnna Górnego;Skowronno Górne;Skowronnny Górny
Tarnowiec;Tarnowce;Tarnowiec
Nowin Kasjerskich;Nowiny Kasjerskie;Nowina Kasjerski
Włościejewic;Włościejewice;Włościejewica
Raczkowa;Raczków;Raczkowy
Dalachowa;Dalachów;Dalachowy
Żyrowa;Żyrów;Żyrowy
Czanieńca;Czaniec;Czanieniec
Szarbska;Szarbsko;Szarbski
Zdzięsławic;Zdzięsławice;Zdzięsławica
Boronowa;Boronów;Boronowy
Jerzmanic;Jerzmanice;Jerzmanica
Przymiłowic;Przymiłowice;Przymiłowica
Obłotnego;Obłotne;Obłotny
Wawrzonowa;Wawrzonowo;Wawrzonowy
Wirwajd;Wirwajdy;Wirwajda
Wiśnicza Małego;Wiśnicz Mały;Wiśniczy Mały
Napiórek Ciężkich;Napiórki Ciężkie;Napiórka Ciężki
Kaczek Średnich;Kaczki Średnie;Kaczka Średni
Rzeplina;Rzeplino;Rzeplina
Tarchalic;Tarchalice;Tarchalica
Promienka;Promienko;Promienka
Olszowego Krza;Olszowy Kierz;Olszowy Krz
Ludomicka;Ludomicko;Ludomicki
Starościna;Starościn;Starościna
Kolonii Kotłów;Kolonia Kotły;Kolonia Kocioł
Młodojewa;Młodojewo;Młodojewa
Niezabitowa;Niezabitów;Niezabitowy
Łobodów;Łobody;Łobód
Siderki;Siderka;Siderek
Zielonej Góry;Zielona Góra;Zielony Góry
Kajetanowa Dolnego;Kajetanów Dolny;Kajetanowy Dolny
Płocochowa;Płocochowo;Płocochowy
Zawisza;Zawisze;Zawisz
Biertowic;Biertowice;Biertowica
Piotrkowa Kujawskiego;Piotrków Kujawski;Piotrkowy Kujawski
Gdeszyna;Gdeszyn;Gdeszyna
Zarzęcina;Zarzęcin;Zarzęcina
Łazieźca;Łaziec;Łazieziec
Szklar Górnych;Szklary Górne;Szklar Górny
Kolecina;Kolecin;Kolecina
Gruszewni;Gruszewnia;Gruszewny
Pilzna;Pilzno;Pilzny
Konopek Młodych;Konopki Młode;Konopek Młoda
Turczyna;Turczyn;Turczyna
Bytynia;Bytyń;Bytynia
Sulewa-Kownat;Sulewo-Kownaty;Sulewa-Kownat
Białęcinieńca;Białęciniec;Białęcinieniec
Rulic;Rulice;Rulica
Krajęcina;Krajęcin;Krajęcina
Białczyna;Białczyn;Białczyna
Kolonii Łozowa;Kolonia Łozowo;Kolonia Łozowy
Kamyszowa;Kamyszów;Kamyszowy
Kociołek;Kociołki;Kociołek
Staszowa;Staszów;Staszowy
Bolesławówowa;Bolesławów;Bolesławówowy
Dereźni Majdańskiej;Dereźnia Majdańska;Dereźnia Majdański
Bieczyn;Bieczyny;Bieczyna
Bieczyna;Bieczyno;Bieczyna
Igrył;Igryły;Igryła
Strzyżawy;Strzyżawa;Strzyżawy
Patryk;Patryki;Patryk
Tępcza;Tępcz;Tępczy
Dobrojewa;Dobrojewo;Dobrojewa
Nosarzewa Borowego;Nosarzewo Borowe;Nosarzewo Borowy
Krzynowłogi Wielkiej;Krzynowłoga Wielka;Krzynowłóg Wielki
Karolinowa;Karolinowo;Karolinowy
Czajęcicic;Czajęcice;Czajęcicica
Cegielni Lewickiej;Cegielnia Lewicka;Cegielnia Lewicki
Łanowicz Dużych;Łanowicze Duże;Łanowicz Duży
Ceniaw;Ceniawy;Ceniawa
Grabiszyc Górnych;Grabiszyce Górne;Grabiszyca Górny
Miedzichowa;Miedzichowo;Miedzichowy
Koperników;Koperniki;Kopernik
Pustkowa;Pustkowo;Pustkowy
Włodzienina;Włodzienin;Włodzienina
Wadochowic;Wadochowice;Wadochowica
Mielęcinka;Mielęcinek;Mielęcinka
Bieniowa;Bieniów;Bieniowy
Kolonii Zgliczyna;Kolonia Zgliczyn;Kolonia Zgliczyna
Szklarki Przygodzickiej;Szklarka Przygodzicka;Szklarka Przygodzicki
Sernik;Serniki;Sernik
Kolonii Pietrzyków;Kolonia Pietrzyki;Kolonia Pietrzyk
Dziarnowa;Dziarnowo;Dziarnowy
Trąbczyna Dworskiego;Trąbczyn Dworski;Trąbczyna Dworski
Mokrzyc Włościańskich;Mokrzyce Włościańskie;Mokrzyca Włościański
Dubowa;Dubów;Dubowy
Płotowa;Płotowo;Płotowy
Zajączkówka;Zajączkówko;Zajączkówka
Jurkowa;Jurków;Jurkowy
Starej Kakawy;Stara Kakawa;Stara Kakawy
Woli Łagiewnickiej;Wola Łagiewnicka;Wol Łagiewnicki
Gontarzy;Gontarze;Gontarz
Brzozowa-Kolonii;Brzozowo-Kolonia;Brzozowy-Kolonia
Mroczkowic;Mroczkowice;Mroczkowica
Pawłowa Kościelnego;Pawłowo Kościelne;Pawłowy Kościelny
Kolonii Odargowa;Kolonia Odargowo;Kolonia Odargowy
Stefanówka;Stefanówek;Stefanówka
Łuszczanowa Drugiego;Łuszczanów Drugi;Łuszczanowy Drugi
Czerniawki;Czerniawka;Czerniawki
Małego Stanisławówowa;Mały Stanisławów;Mały Stanisławówowy
Piły-Młyna;Piła-Młyn;Piły-Młyn
Bielinieńca;Bieliniec;Bielinieniec
Wdzydz Tucholskich;Wdzydze Tucholskie;Wdzydz Tucholski
Pęchcina;Pęchcin;Pęchcina
Przezwisk;Przezwiska;Przezwisko
Rusinowic;Rusinowice;Rusinowica
Żłobina;Żłobin;Żłobina
Jankówki;Jankówka;Jankówki
Brójec;Brójce;Brójec
Świerż;Świerże;Świerża
Starej Brzuzy;Stara Brzuza;Stara Brzuz
Winiar Dolnych;Winiary Dolne;Winiara Dolny
Malanowa Nowego;Malanowo Nowe;Malanowy Nowy
Jankówka;Jankówko;Jankówka
Białka;Białek;Białka
Głoskowa;Głosków;Głoskowy
Żelisławiczek;Żelisławiczki;Żelisławiczek
Kuźm;Kuźmy;Kuźma
Lachówki Dużej;Lachówka Duża;Lachówka Duży
Myślina;Myślin;Myślina
Chechła Pierwszego;Chechło Pierwsze;Chechły Pierwszy
Okarpca;Okarpiec;Okarpec
Ladzina;Ladzin;Ladzina
Kolonii Sanik;Kolonia Saniki;Kolonia Sanik
Brzóstowej;Brzóstowa;Brzóstowy
Konradowa;Konradowo;Konradowy
Sobicz;Sobicze;Sobicz
Bug;Bugi;Buga
Konradowej;Konradowa;Konradowy
Szmaty;Szmata;Szmat
Kolonii Ostrówek;Kolonia Ostrówki;Kolonia Ostrówka
Darnowa;Darnowo;Darnowy
Gaudynek;Gaudynki;Gaudynek
Kolonii Góry Puławskiej;Kolonia Góra Puławska;Kolonia Góry Puławski
Piastowa;Piastowo;Piastowa
Grocholubia;Grocholub;Grocholubia
Niedziałek-Nowopola;Niedziałki-Nowopole;Niedziałek-Nowopola
Woli Hankowskiej;Wola Hankowska;Wol Hankowski
Błachowa;Błachów;Błachowy
Radyczy;Radycza;Radycz
Kęs-Wypych;Kęsy-Wypychy;Kęs-Wypy
Kieruzeli;Kieruzele;Kieruzela
Dobrot;Dobroty;Dobrot
Liszyna;Liszyno;Liszyna
Kozłów;Kozły;Kozioł
Niwisk;Niwiski;Niwisko
Gdeszyna-Kolonii;Gdeszyn-Kolonia;Gdeszyna-Kolonia
Niwisk;Niwiska;Niwisko
Wawrowa;Wawrów;Wawrowy
Kolonii Lubiejek;Kolonia Lubiejki;Kolonia Lubiejka
Stryjewa Wielkiego;Stryjewo Wielkie;Stryjewa Wielki
Żarkowa;Żarkowo;Żarkowy
Szczodrochowa;Szczodrochowo;Szczodrochowy
Trzebin;Trzebiny;Trzebina
Poręby Dzierżnej;Poręba Dzierżna;Porąb Dzierżny
Roszkowic;Roszkowice;Roszkowica
Zambsk Kościelnych;Zambski Kościelne;Zambsko Kościelny
Łaszczowa;Łaszczów;Łaszczowy
Starego Krajewa;Stare Krajewo;Stary Krajewa
Dubielewa;Dubielewo;Dubielew
Dobrzenic Małych;Dobrzenice Małe;Dobrzenica Mały
Helenowa;Helenowo;Helenowy
Folwarku-Agaty;Folwark-Agata;Folwark-Agat
Radzimowa;Radzimów;Radzimowy
Starych Króli;Stare Króle;Stary Króły
Postawel;Postawele;Postawela
Miecznikowa-Cyganów;Miecznikowo-Cygany;Miecznikowy-Cygan
Gostynieńca;Gostyniec;Gostynieniec
Czerniny Dolnej;Czernina Dolna;Czernina Dolny
Kurpi Szlacheckich;Kurpie Szlacheckie;Kurpie Szlachecki
