Dopełniacz;Mianownik;Wynik Stemmera
Ogartówka;Ogartówko;Ogartówka
Lublinowa;Lublinów;Lublinowa
Starych Kolni;Stare Kolnie;Stara Kolnia
Dęby-Majstrów;Dęba-Majstry;Dąb-Majster
Ciężkowa;Ciężków;Ciężkowa
Szarek;Szarki;Szarka
Krobielowic;Krobielowice;Krobielowica
Nowawejwsi Pałuckiej;Nowawieś Pałucka;Nowawejwieś Pałucka
Sękocina;Sękocin;Sękocina
Rzepotowic;Rzepotowice;Rzepotowica
Szumania-Pustoł;Szumanie-Pustoły;Szumanie-Pustoła
Podlesic;Podlesice;Podlesica
Chaptyzowa;Chaptyzów;Chaptyzowa
Świechocina;Świechocin;Świechocina
Gnojenka;Gnojenko;Gnojenka
Kisiel;Kisiele;Kisiel
Wolanowa;Wolanów;Wolanowa
Wokowic;Wokowice;Wokowica
Hanowa;Hanowo;Hanowa
Woli Dłużniewskiej;Wola Dłużniewska;Wol Dłużniewska
Rotnowa;Rotnowo;Rotnowa
Gilewa;Gilewo;Gilewa
Szyszczyczyc;Szyszczyce;Szyszczyczyca
Sawczyna;Sawczyn;Sawczyna
Kolonii Kiersztanowa;Kolonia Kiersztanowo;Kolonia Kiersztanowa
Kostek Małych;Kostki Małe;Kostka Mała
Czumowa;Czumów;Czumowa
Seroczek;Seroczki;Seroczek
Tarławeckiego Rogu;Tarławecki Róg;Tarławecki Rog
Antonowa;Antonów;Antonowa
Nowego Żeliborza;Nowy Żelibórz;Nowy Żeliborze
Zabieli;Zabiele;Zabiel
Skokumia;Skokum;Skokumia
Gierłoży Polskiej;Gierłoż Polska;Gierłoże Polska
Sowin;Sowiny;Sowina
Wólki-Nazdrojów;Wólka-Nazdroje;Wólka-Nazdrój
Suprunów;Supruny;Suprun
Wiecanowa;Wiecanowo;Wiecanowa
Jask;Jaski;Jask
Podłazia;Podłazie;Podłaź
Sarnak;Sarnaki;Sarnak
Halinowa Żdżarowskiego;Halinów Żdżarowski;Halinowa Żdżarowski
Poleszyna;Poleszyn;Poleszyna
Osin Dolnych;Osiny Dolne;Osina Dolny
Będzinka;Będzinko;Będzinka
Barka;Bark;Barka
Rozborza;Rozbórz;Rozborze
Helenowa Pierwszego;Helenów Pierwszy;Helenowa Pierwszy
Kamieńczyczyc;Kamieńczyce;Kamieńczyczyca
Siutkowa;Siutkowo;Siutkowa
Budziszowa;Budziszów;Budziszowa
Kolonii Brusna;Kolonia Brusno;Kolonia Brusna
Bukowa Morskiego;Bukowo Morskie;Bukowa Morski
Słotwina;Słotwin;Słotwina
Rycerzewka;Rycerzewko;Rycerzewka
Otylina;Otylin;Otylina
Dziewięciół;Dziewięcioły;Dziewięciel
Susłowa;Susłów;Susłowo
Brzyna;Brzyno;Brzyna
Dobrzankowa;Dobrzankowo;Dobrzankowa
Terebinia;Terebiń;Terebinia
Węgoja;Węgój;Węgoja
Kraskowa;Kraskowo;Kraskowa
Połowców;Połowce;Połowiec
Wrzeszczewic-Tomaszewa;Wrzeszczewice-Tomaszew;Wrzeszczewica-Tomaszewo
Golimowa;Golimowo;Golimowa
Pietrzykowa-Gołąbek;Pietrzykowo-Gołąbki;Pietrzykowa-Gołąbek
Białous;Białousy;Białous
Rozdziałów;Rozdziały;Rozdział
Załakowa;Załakowo;Załakowa
Jaworów-Klepaczy;Jawory-Klepacze;Jawor-Klepacz
Jarek;Jarki;Jarka
Ludwina;Ludwin;Ludwina
Woli Starogrodzkiej;Wola Starogrodzka;Wol Starogrodzka
Ślepkowa Szlacheckiego;Ślepkowo Szlacheckie;Ślepkowa Szlachecki
Krajewa-Kawęczyna;Krajewo-Kawęczyno;Krajewa-Kawęczyna
Lubranieńca-Parcel;Lubraniec-Parcele;Lubranieniec-Parcela
Chylic-Kolonii;Chylice-Kolonia;Chylica-Kolonia
Czerwonkowa;Czerwonków;Czerwonkowa
Zbąszynia;Zbąszyń;Zbąszynia
Jug;Jugi;Juga
Ślepowron;Ślepowrony;Ślepowron
Kolonii Stanisławówowa;Kolonia Stanisławów;Kolonia Stanisławówowa
Wojewodzy;Wojewodza;Wojewodze
Horyszowa-Kolonii;Horyszów-Kolonia;Horyszowa-Kolonia
Uciechowic;Uciechowice;Uciechowica
Leszczyn-Kolonii;Leszczyny-Kolonia;Leszczyna-Kolonia
Piłak Małych;Piłaki Małe;Piłak Mała
Dąbkowic Górnych;Dąbkowice Górne;Dąbkowica Górny
Krzczonowa;Krzczonów;Krzczonowa
Kozinek;Kozinki;Kozinka
Żelkowa;Żelkowo;Żelkowa
Mazowsza;Mazowsze;Mazowsza
Małgowa;Małgów;Małgowa
Kosut;Kosuty;Kosut
Niepołomic;Niepołomice;Niepołomica
Chlewa;Chlewo;Chlew
Żychlikowa;Żychlikowo;Żychlikowa
Mirocina Dolnego;Mirocin Dolny;Mirocina Dolny
Piegłowa-Wsi;Piegłowo-Wieś;Piegłów-Ws
Glejska;Glejsk;Glejsko
Woli Lubeckiej;Wola Lubecka;Wol Lubecka
Starej Przysieki;Stara Przysieka;Stara Przysieki
Czerniakowa;Czerniaków;Czerniakowa
Ligowa;Ligowo;Ligowa
Schodna;Schodno;Schodna
Osieczy Drugiej;Osiecza Druga;Osiecz Druga
Wierzbic Górnych;Wierzbice Górne;Wierzbica Górny
Kolonii Sinołęki;Kolonia Sinołęka;Kolonia Sinołęki
Czapelek;Czapelki;Czapelka
Możdżanowa;Możdżanowo;Możdżanowa
Stójkowa;Stójków;Stójkowa
Podborowa;Podborowo;Podborowa
Szlędaków;Szlędaki;Szlędak
Janiszowa;Janiszów;Janiszowa
Krajewa-Ćwikieł;Krajewo-Ćwikły;Krajewa-Ćwikła
Rymanowa;Rymanów;Rymanowa
Bud Augustowskich;Budy Augustowskie;Buda Augustowski
Barczewka;Barczewko;Barczewka
Gębarzowa-Kolonii;Gębarzów-Kolonia;Gębarzowa-Kolonia
Bonina;Bonin;Bonina
Gutkowa;Gutkowo;Gutkowa
Peresołowic;Peresołowice;Peresołowica
Lucimi;Lucimia;Luci
Podbrzezia;Podbrzezie;Podbrzeź
Zblęga;Zblęg;Zblęga
Kiemławek Wielkich;Kiemławki Wielkie;Kiemławka Wielki
Magnusz;Magnusze;Magnusz
Rębkowa;Rębkowo;Rębkowa
Roszków-Wodźków;Roszki-Wodźki;Roszek-Wodźk
Dębskiej Woli;Dębska Wola;Dębska Wol
Skarszewa;Skarszew;Skarszewo
Osiek Słupskich;Osieki Słupskie;Osiek Słupski
Mosak-Rukli;Mosaki-Rukle;Mosak-Rukiel
Lisna;Lisno;Lisna
Niemierzyna;Niemierzyno;Niemierzyna
Monioch;Moniochy;Moniocha
Troninin;Troniny;Troninina
Wólek;Wólki;Wólka
Kik;Kiki;Kik
Żwikiel;Żwikiele;Żwikiel
Sulek;Sulki;Sulka
Biskupic;Biskupice;Biskupic
Górowa;Górowo;Górowa
Nagawek;Nagawki;Nagawka
Ruskołęki-Parceli;Ruskołęka-Parcele;Ruskołęki-Parcela
Lutowisk;Lutowiska;Lutowisko
Dębówka Starego;Dębówko Stare;Dębówka Stary
Bolewicka;Bolewicko;Bolewicka
Jarogniewia;Jarogniew;Jarogniewie
Łazów Dębowieckich;Łazy Dębowieckie;Łaz Dębowiecki
Czasławia;Czasław;Czasławie
Starego Przybojewa;Stare Przybojewo;Stary Przybojewa
Polan Surowicznych;Polany Surowiczne;Polana Surowiczna
Białas;Białasy;Białas
Miat;Miaty;Miat
Mołdawinka;Mołdawinek;Mołdawinka
Świerkowa;Świerków;Świerkowa
Brudnowa Starego;Brudnów Stary;Brudnowa Stary
Wysogotówka;Wysogotówek;Wysogotówka
Jelenia;Jeleń;Jelenie
Bliżyna;Bliżyn;Bliżyna
Aleksandrowa Dużego;Aleksandrów Duży;Aleksandrowa Duży
Myślina;Myślino;Myślina
Pacółtowa;Pacółtowo;Pacółtowa
Żabostowa;Żabostowo;Żabostowa
Woszczkowa;Woszczkowo;Woszczkowa
Ludyni;Ludynia;Ludyń
Siernik;Sierniki;Siernik
Słońska;Słońsko;Słońska
Paroli;Parole;Parola
Murawskich-Czach;Murawskie-Czachy;Murawski-Cz
Nasicznego;Nasiczne;Nasiczny
Kolonii Jonkowa;Kolonia Jonkowo;Kolonia Jonkowa
Budwieci;Budwiecie;Budwieć
Leśnej;Leśnia;Leśna
Orlego Dworu;Orli Dwór;Orlega Dwór
Arcelina;Arcelin;Arcelina
Żużeli;Żużela;Żużel
Cierna-Zaszosia;Cierno-Zaszosie;Cierna-Zaszosie
Dłużyny Górnej;Dłużyna Górna;Dłużyny Górna
Rychówka;Rychówko;Rychówka
Krężoł;Krężoły;Krężoł
Boguszyczek;Boguszyczki;Boguszyczka
Strzemeszna;Strzemeszno;Strzemeszna
Kolonii Pozezdrza;Kolonia Pozezdrze;Kolonia Pozezdrza
Królewic;Królewice;Królewica
Czernikowa Karskiego;Czerników Karski;Czernikowa Karski
Brelikowa;Brelików;Brelikowa
Nowej Wsi Kętrzyńskiej;Nowa Wieś Kętrzyńska;Nowa Ws Kętrzyńska
Pozort;Pozorty;Pozorta
Kiełczynka;Kiełczynek;Kiełczynka
Krasnopola Drugiego;Krasnopol Drugi-Kolonia;Krasnopola Drugi
Bud Iłowskich;Budy Iłowskie;Buda Iłowski
Kosowa Wielkopolskiego;Kosowo Wielkopolskie;Kosowa Wielkopolski
Romanowa;Romanów;Romanowa
Modgarb;Modgarby;Modgarb
Bielan-Wąsów;Bielany-Wąsy;Bielan-Wąs
Prokocicic;Prokocice;Prokocicica
Mastek;Mastki;Mastka
Domaradza;Domaradz;Domaradza
Domarad;Domarady;Domarada
Zielomyśla;Zielomyśl;Zielomyśla
Mamarty;Mamarta;Mamart
Nowego Rękawca;Nowy Rękawiec;Nowy Rękawca
Lędyczka;Lędyczek;Lędyczka
Taczanowa Pierwszego;Taczanów Pierwszy;Taczanowa Pierwszy
Świerczynka;Świerczynek;Świerczynka
Antoników;Antoniki;Antonik
Onębra;Onęber;Onębra
Celina;Celin;Celina
Kolonii Słojnik;Kolonia Słojniki;Kolonia Słojnik
Konotopy;Konotopa;Konotop
Meszek;Meszki;Meszek
Podlesia Dużego;Podlesie Duże;Podleś Duży
Zegartowic;Zegartowice;Zegartowica
Ubieszyna;Ubieszyn;Ubieszyna
Suryt;Suryty;Suryt
Taczowa;Taczów;Taczowa
Dereźni-Zagród;Dereźnia-Zagrody;Dereźnia-Zagroda
Starej Oleszny;Stara Oleszna;Stara Oleszny
Krasowa-Częstek;Krasowo-Częstki;Krasowa-Częstek
Siennna Górnego;Sienno Górne;Siennna Górny
Wólki Batorskiej;Wólka Batorska-Kolonia;Wólki Batorska
Kurpi Dworskich;Kurpie Dworskie;Kurpie Dworski
Dobroszowa Małego;Dobroszów Mały;Dobroszowa Mały
Holeszowa;Holeszów;Holeszowa
Rudzienka;Rudzienko;Rudzienka
Piekutowa;Piekutowo;Piekutowa
Bębnówka;Bębnówko;Bębnówka
Starego Budzisławia;Stary Budzisław;Stary Budzisławie
Bud Stryjewskich;Budy Stryjewskie;Buda Stryjewski
Miedzianowa;Miedzianów;Miedzianowa
Charłupi Wielkiej;Charłupia Wielka;Charłup Wielka
Pełel;Pełele;Pełel
Hołubli;Hołubla;Hołubel
Gołębia;Gołębie;Gołąb
Szubska-Towarzystwa;Szubsk-Towarzystwo;Szubsko-Towarzystwo
Roztworowa;Roztworów;Roztworowa
Kobylej;Kobyla;Kobylej
Gołębina;Gołębin;Gołębina
Bronówka;Bronówek;Bronówka
Kobylego;Kobyle;Kobylega
Strychów;Strychy;Strych
Zaradowisk;Zaradowiska;Zaradowisko
Zasiek;Zasieki;Zasiek
Paszkowa;Paszków;Paszkowa
Wielkiego Gacna;Wielkie Gacno;Wielki Gacna
Pławiec;Pławce;Pławiec
Uzdowa;Uzdowo;Uzdowa
Owieczkowa;Owieczkowo;Owieczkowa
Rzeżewa-Morzyc;Rzeżewo-Morzyce;Rzeżewa-Morzyca
Głuchowic;Głuchowice;Głuchowica
Starego Strącza;Stare Strącze;Stary Strącze
Kolonii Szczerzbowa;Kolonia Szczerzbowo;Kolonia Szczerzbowa
Stawisk;Stawiska;Stawisko
Stawisk;Stawiski;Stawisko
Pierzysk;Pierzyska;Pierzysko
Lad;Lady;Lada
Żebry-Starów WieStarej;Żebry-Stara Wieś;Żebra-Starów WieStara
Rokowa;Roków;Rokowa
Kul;Kule;Kula
Wernerowa;Wernerowo;Wernerowa
Mirotek;Mirotki;Mirotka
Gór Świątkowskich;Góry Świątkowskie;Gór Świątkowski
Wasylowa Wielkiego;Wasylów Wielki;Wasylowa Wielki
Różewa;Różewo;Różewa
Ciborów;Cibory;Cibór
Węgierek;Węgierki;Węgierka
Rakowa-Czach;Rakowo-Czachy;Rakowa-Cz
Ćwikieł-Krajewa;Ćwikły-Krajewo;Ćwikła-Krajewa
Krasnego-Elżbiecina;Krasne-Elżbiecin;Krasny-Elżbiecina
Nowego Skarżyna;Nowy Skarżyn;Nowy Skarżyna
Zatopolic;Zatopolice;Zatopolica
Politowa;Politów;Politowa
Jeżyc;Jeżyce;Jeżyca
Ochabów Małych;Ochaby Małe;Ochab Mała
Zbydniowa;Zbydniów;Zbydniowa
Żędowic;Żędowice;Żędowica
Rębieskiego;Rębieskie;Rębieski
Lorek;Lorki;Lorka
Mszanowa;Mszanowo;Mszanowa
Szczytna;Szczytno;Szczytna
Kolonii Grabostowa;Kolonia Grabostów;Kolonia Grabostowa
Nowych Mistrzewic;Nowe Mistrzewice;Nowy Mistrzewica
Kęsic;Kęsice;Kęsica
Gniewoszyc;Gniewoszyce;Gniewoszyca
Woli Władysławowskiej;Wola Władysławowska;Wol Władysławowska
Imienka;Imienko;Imienka
Mrożewic;Mrożewice;Mrożewica
Lipianek;Lipianki;Lipianka
Myszęcina;Myszęcin;Myszęcina
Uniemyśla;Uniemyśl;Uniemyśla
Choin;Choiny;Choina
Czmonieńca;Czmoniec;Czmonieniec
Drzewoszek Małych;Drzewoszki Małe;Drzewoszek Mała
Lubnicy;Lubnica;Lubnik
Ryszewka;Ryszewko;Ryszewka
Jarszewka;Jarszewko;Jarszewka
Łazarzowic;Łazarzowice;Łazarzowica
Bojmia;Bojmie;Bojmia
Smólska;Smólsk;Smólska
Litychowa;Litychowo;Litychów
Kaźmierzowa;Kaźmierzów;Kaźmierzowa
Widoradza;Widoradz;Widoradza
Kolonii Wrzosowa;Kolonia Wrzosowo;Kolonia Wrzosowa
Strug;Strugi;Strug
Popówka;Popówko;Popówka
Piotrówka Drugiego;Piotrówek Drugi;Piotrówka Drugi
Urzuta;Urzut;Urzuta
Strugi;Struga;Strug
Rozięcina;Rozięcin;Rozięcina
Gałkowic-Ocina;Gałkowice-Ocin;Gałkowica-Ocina
Pajewa Wielkiego;Pajewo Wielkie;Pajewa Wielki
Ćwiklinka;Ćwiklinek;Ćwiklinka
Dzbańcniec-Osiedla;Dzbańce-Osiedle;Dzbańcniec-Osiedle
Brzozia Lubawskiego;Brzozie Lubawskie;Brzozie Lubawski
Kawęcina;Kawęcin;Kawęcina
Góry Świętego Jana;Góra Świętego Jana;Gór Święty Jan
Tulewa Górnego;Tulewo Górne;Tulewa Górny
Wygiełdowa;Wygiełdów;Wygiełdowa
Czadrowa;Czadrów;Czadrowa
Zdrochechca;Zdrochec;Zdrochechca
Uśnic;Uśnice;Uśnica
Rozpłucia Drugiego;Rozpłucie Drugie;Rozpłucie Drugi
Żarek-Letniska;Żarki-Letnisko;Żarka-Letnisko
Żabina Karniewskiego;Żabin Karniewski;Żabina Karniewski
Krasnosielca Leśnego;Krasnosielc Leśny;Krasnosielec Leśny
Gąsaw Rządowych;Gąsawy Rządowe;Gąsawa Rządowa
Sulicicic;Sulicice;Sulicicica
Starego Chabowa;Stare Chabowo;Stary Chabowa
Skowronnna Górnego;Skowronno Górne;Skowronnna Górny
Tarnowiec;Tarnowce;Tarnowiec
Nowin Kasjerskich;Nowiny Kasjerskie;Nowina Kasjerski
Włościejewic;Włościejewice;Włościejewica
Raczkowa;Raczków;Raczkowa
Żyrowa;Żyrów;Żyrowa
Czanieńca;Czaniec;Czanieniec
Zdzięsławic;Zdzięsławice;Zdzięsławica
Boronowa;Boronów;Boronowa
Jerzmanic;Jerzmanice;Jerzmanica
Przymiłowic;Przymiłowice;Przymiłowica
Obłotnego;Obłotne;Obłotny
Wawrzonowa;Wawrzonowo;Wawrzonowa
Wirwajd;Wirwajdy;Wirwajda
Napiórek Ciężkich;Napiórki Ciężkie;Napiórka Ciężki
Kaczek Średnich;Kaczki Średnie;Kaczka Średnia
Rzeplina;Rzeplino;Rzeplina
Tarchalic;Tarchalice;Tarchalica
Promienka;Promienko;Promienka
Olszowego Krza;Olszowy Kierz;Olszowy Krz
Ludomicka;Ludomicko;Ludomicka
Starościna;Starościn;Starościna
Kolonii Kotłów;Kolonia Kotły;Kolonia Kocioł
Młodojewa;Młodojewo;Młodojewa
Niezabitowa;Niezabitów;Niezabitowa
Łobodów;Łobody;Łobód
Siderki;Siderka;Siderek
Zielonej Góry;Zielona Góra;Zielona Gór
Kajetanowa Dolnego;Kajetanów Dolny;Kajetanowa Dolny
Płocochowa;Płocochowo;Płocochów
Zawisza;Zawisze;Zawisz
Biertowic;Biertowice;Biertowica
Piotrkowa Kujawskiego;Piotrków Kujawski;Piotrkowa Kujawski
Gdeszyna;Gdeszyn;Gdeszyna
Zarzęcina;Zarzęcin;Zarzęcina
Łazieźca;Łaziec;Łazieziec
Szklar Górnych;Szklary Górne;Szklar Górny
Kolecina;Kolecin;Kolecina
Pilzna;Pilzno;Pilzna
Konopek Młodych;Konopki Młode;Konopek Młoda
Turczyna;Turczyn;Turczyna
Bytynia;Bytyń;Bytynia
Sulewa-Kownat;Sulewo-Kownaty;Sulewa-Kownat
Białęcinieńca;Białęciniec;Białęcinieniec
Rulic;Rulice;Rulica
Krajęcina;Krajęcin;Krajęcina
Białczyna;Białczyn;Białczyna
Kolonii Łozowa;Kolonia Łozowo;Kolonia Łozowa
Kamyszowa;Kamyszów;Kamyszowa
Kociołek;Kociołki;Kociołek
Staszowa;Staszów;Staszowa
Bolesławówowa;Bolesławów;Bolesławówowa
Bieczyn;Bieczyny;Bieczyna
Bieczyna;Bieczyno;Bieczyna
Igrył;Igryły;Igryła
Patryk;Patryki;Patryk
Dobrojewa;Dobrojewo;Dobrojewa
Nosarzewa Borowego;Nosarzewo Borowe;Nosarzewo Borowy
Krzynowłogi Wielkiej;Krzynowłoga Wielka;Krzynowłóg Wielka
Karolinowa;Karolinowo;Karolinowa
Czajęcicic;Czajęcice;Czajęcicica
Łanowicz Dużych;Łanowicze Duże;Łanowicz Duży
Ceniaw;Ceniawy;Ceniawa
Grabiszyc Górnych;Grabiszyce Górne;Grabiszyca Górny
Miedzichowa;Miedzichowo;Miedzichów
Koperników;Koperniki;Kopernik
Pustkowa;Pustkowo;Pustkowa
Włodzienina;Włodzienin;Włodzienina
Wadochowic;Wadochowice;Wadochowica
Mielęcinka;Mielęcinek;Mielęcinka
Bieniowa;Bieniów;Bieniowa
Kolonii Zgliczyna;Kolonia Zgliczyn;Kolonia Zgliczyna
Sernik;Serniki;Sernik
Kolonii Pietrzyków;Kolonia Pietrzyki;Kolonia Pietrzyk
Dziarnowa;Dziarnowo;Dziarnowa
Trąbczyna Dworskiego;Trąbczyn Dworski;Trąbczyna Dworski
Mokrzyc Włościańskich;Mokrzyce Włościańskie;Mokrzyca Włościański
Dubowa;Dubów;Dubowa
Płotowa;Płotowo;Płotowa
Zajączkówka;Zajączkówko;Zajączkówka
Jurkowa;Jurków;Jurkowa
Starej Kakawy;Stara Kakawa;Stara Kakaw
Woli Łagiewnickiej;Wola Łagiewnicka;Wol Łagiewnicka
Gontarzy;Gontarze;Gontarz
Brzozowa-Kolonii;Brzozowo-Kolonia;Brzozowa-Kolonia
Mroczkowic;Mroczkowice;Mroczkowica
Pawłowa Kościelnego;Pawłowo Kościelne;Pawłów Kościelny
Kolonii Odargowa;Kolonia Odargowo;Kolonia Odargowa
Stefanówka;Stefanówek;Stefanówka
Łuszczanowa Drugiego;Łuszczanów Drugi;Łuszczanowa Drugi
Czerniawki;Czerniawka;Czerniawki
Małego Stanisławówowa;Mały Stanisławów;Mały Stanisławówowa
Bielinieńca;Bieliniec;Bielinieniec
Wdzydz Tucholskich;Wdzydze Tucholskie;Wdzydz Tucholski
Pęchcina;Pęchcin;Pęchcina
Przezwisk;Przezwiska;Przezwisko
Rusinowic;Rusinowice;Rusinowica
Żłobina;Żłobin;Żłobina
Jankówki;Jankówka;Jankówki
Brójec;Brójce;Brójec
Świerż;Świerże;Świerża
Starej Brzuzy;Stara Brzuza;Stara Brzuz
Winiar Dolnych;Winiary Dolne;Winiara Dolny
Malanowa Nowego;Malanowo Nowe;Malanowa Nowy
Jankówka;Jankówko;Jankówka
Białka;Białek;Białka
Głoskowa;Głosków;Głoskowa
Żelisławiczek;Żelisławiczki;Żelisławiczek
Kuźm;Kuźmy;Kuźma
Myślina;Myślin;Myślina
Chechła Pierwszego;Chechło Pierwsze;Chechła Pierwszy
Okarpca;Okarpiec;Okarpec
Ladzina;Ladzin;Ladzina
Kolonii Sanik;Kolonia Saniki;Kolonia Sanik
Konradowa;Konradowo;Konradowa
Sobicz;Sobicze;Sobicz
Bug;Bugi;Buga
Szmaty;Szmata;Szmat
Kolonii Ostrówek;Kolonia Ostrówki;Kolonia Ostrówka
Darnowa;Darnowo;Darnowa
Gaudynek;Gaudynki;Gaudynek
Kolonii Góry Puławskiej;Kolonia Góra Puławska;Kolonia Gór Puławska
Piastowa;Piastowo;Piastowa
Grocholubia;Grocholub;Grocholubia
Niedziałek-Nowopola;Niedziałki-Nowopole;Niedziałek-Nowopola
Woli Hankowskiej;Wola Hankowska;Wol Hankowska
Radyczy;Radycza;Radycz
Kęs-Wypych;Kęsy-Wypychy;Kęs-Wypy
Kieruzeli;Kieruzele;Kieruzela
Dobrot;Dobroty;Dobrot
Liszyna;Liszyno;Liszyna
Kozłów;Kozły;Kozioł
Niwisk;Niwiski;Niwisko
Gdeszyna-Kolonii;Gdeszyn-Kolonia;Gdeszyna-Kolonia
Niwisk;Niwiska;Niwisko
Wawrowa;Wawrów;Wawrowa
Kolonii Lubiejek;Kolonia Lubiejki;Kolonia Lubiejka
Stryjewa Wielkiego;Stryjewo Wielkie;Stryjewa Wielki
Żarkowa;Żarkowo;Żarkowa
Szczodrochowa;Szczodrochowo;Szczodrochów
Trzebin;Trzebiny;Trzebina
Poręby Dzierżnej;Poręba Dzierżna;Porąb Dzierżna
Roszkowic;Roszkowice;Roszkowica
Zambsk Kościelnych;Zambski Kościelne;Zambsko Kościelny
Łaszczowa;Łaszczów;Łaszczowa
Starego Krajewa;Stare Krajewo;Stary Krajewa
Dubielewa;Dubielewo;Dubielew
Dobrzenic Małych;Dobrzenice Małe;Dobrzenica Mała
Helenowa;Helenowo;Helenowa
Folwarku-Agaty;Folwark-Agata;Folwark-Agat
Radzimowa;Radzimów;Radzimowa
Starych Króli;Stare Króle;Stara Król
Postawel;Postawele;Postawela
Miecznikowa-Cyganów;Miecznikowo-Cygany;Miecznikowa-Cygan
Gostynieńca;Gostyniec;Gostynieniec
Kurpi Szlacheckich;Kurpie Szlacheckie;Kurpie Szlachecki
Palczewic;Palczewice;Palczewica
Hilarowa;Hilarów;Hilarowa
Machcina;Machcin;Machcina
Bogdanek;Bogdanki;Bogdanka
Lisich Kątów;Lisie Kąty;Lisi Kąt
Kolonii Pełtów;Kolonia Pełty;Kolonia Pełt
Golęcina;Golęcino;Golęcina
Kolonii Chwalimia;Kolonia Chwalimie;Kolonia Chwalimia
Gdyni;Gdynia;Gdyn
Szur;Szury;Szur
Nowego Kaczkowa;Nowe Kaczkowo;Nowy Kaczkowa
Szawłów;Szawły;Szawł
Młodyni Dolnych;Młodynie Dolne;Młodyni Dolny
Sokolnik Drzązgowskich;Sokolniki Drzązgowskie;Sokolnik Drzązgowski
Kobylaków-Konopek;Kobylaki-Konopki;Kobylak-Konopek
Kolonii Malinowa;Kolonia Malinowo;Kolonia Malinowa
Zakrzówka Nowego;Zakrzówek Nowy;Zakrzówka Nowy
Szymbor-Jakubowiąt;Szymbory-Jakubowięta;Szymbor-Jakubowię
Przyborowic Górnych;Przyborowice Górne;Przyborowica Górny
Ciemierowa-Kolonii;Ciemierów-Kolonia;Ciemierowa-Kolonia
Izabelina;Izabelin;Izabelina
Słowina;Słowino;Słowina
Sulim;Sulimy;Suli
Dębostrowa;Dębostrów;Dębostrowa
Moszczony Królewskiej;Moszczona Królewska;Moszczony Królewska
Trzebiesławic;Trzebiesławice;Trzebiesławica
Pysznicy;Pysznica;Pysznik
Nowego Jarosławia;Nowy Jarosław;Nowy Jarosławie
Nowego Cieszyna;Nowy Cieszyn;Nowy Cieszyna
Teleśnicy Oszwarowej;Teleśnica Oszwarowa;Teleśnik Oszwarowa
Głowbit;Głowbity;Głowbit
Janika-Kolonii;Janik-Kolonia;Janika-Kolonia
Olunina;Olunin;Olunina
Jakubowic Konińskich;Jakubowice Konińskie-Kolonia;Jakubowic Koniński
Pieniężna;Pieniężno;Pieniężna
Nowego Kramska;Nowe Kramsko;Nowy Kramsko
Jakubina;Jakubin;Jakubina
Olszewa;Olszew;Olszewo
Gadomca-Miłocięt;Gadomiec-Miłocięta;Gadomca-Miłocięta
Żółkowa;Żółków;Żółkowa
Błaszek;Błaszki;Błaszek
Lubstowa;Lubstowo;Lubstowa
Górnłego Łazu;Górny Łaz;Górnły Łaz
Luboszyc;Luboszyce;Luboszyca
Piotrówka Pierwszego;Piotrówek Pierwszy;Piotrówka Pierwszy
Ciołkowa;Ciołkowo;Ciołkowa
Szemuda;Szemud;Szemuda
Pikutkowa;Pikutkowo;Pikutkowa
Polek-Teklina;Polki-Teklin;Polka-Teklina
Gocławia;Gocław;Gocławie
Russocicic;Russocice;Russocicica
Garzewka;Garzewko;Garzewka
Glinnnego;Glinne;Glinnny
Sobieszczan-Kolonii;Sobieszczany-Kolonia;Sobieszczanin-Kolonia
Glinnnej;Glinna;Glinnna
Lubienia Kujawskiego;Lubień Kujawski;Lubienie Kujawski
Glinnna;Glinno;Glinnna
Kamosowa;Kamosowo;Kamosowa
Baborowa;Baborów;Baborowa
Radłowa Leśnego;Radłowo Leśne;Radłów Leśny
Lachówca;Lachówiec;Lachówca
Słępisk;Słępiska;Słępisko
Szulborza-Kóz;Szulborze-Kozy;Szulborze-Kóz
Tarzymiech Drugich;Tarzymiechy Drugie;Tarzymiech Drugie
Woli Pierowej;Wola Pierowa;Wol Pierowa
Robakowa;Robaków;Robakowa
Rudzisk Pasymskich;Rudziska Pasymskie;Rudzisko Pasymski
Starych Marz;Stare Marzy;Stara Marz
Piławy;Piława;Piławy
Pałuczyny;Pałuczyna;Pałuczyny
Sęczkowa;Sęczkowo;Sęczkowa
Bieździadowa;Bieździadów;Bieździadowa
Piasutna Żelaznego;Piasutno Żelazne;Piasutna Żelazny
Krzeczyna Wielkiego;Krzeczyn Wielki;Krzeczyna Wielki
Kurzy;Kurza;Kur
Krępy Górnej;Krępa Górna;Kręp Górna
Cibor-Witek;Cibory-Witki;Cibora-Witka
Młodziejowic;Młodziejowice;Młodziejowica
Awajek;Awajki;Awajka
Długoborza Drugiego;Długobórz Drugi;Długoborze Drugi
Libiszowa-Kolonii;Libiszów-Kolonia;Libiszowa-Kolonia
Aleksandrowa Kujawskiego;Aleksandrów Kujawski;Aleksandrowa Kujawski
Zagajowa;Zagajów;Zagajowa
Grygrowa;Grygrów;Grygrowa
Pięt;Pięty;Pięta
Bławat;Bławaty;Bławat
Dobranowic;Dobranowice;Dobranowica
Wilczkowic;Wilczkowice;Wilczkowica
Dobrenic;Dobrenice;Dobrenica
