Dopełniacz;Mianownik;Wynik Stemmera
Gęsiej Woli;Gęsia Wola;Gęsiej Wol;AAABAB ACACAA 
Antosina;Antosin;Antosina;ADAAA 
Gosiowa;Gosiów;Gosiowa;ADACCAA 
Gałkówka-Kolonii;Gałkówek-Kolonia;Gałkówka-Kolonia;ADAB ADACBAA 
Kolonii Małcza;Kolonia Małecz;Kolonia Małcz;ADACBAA ACACBBA 
Olechów;Olechy;Olech;ACAABB 
Białokoszka;Białokoszek;Białokoszka;ADAB 
Płonego;Płone;Płony;CAB 
Wiewiórowa;Wiewiórów;Wiewiórowa;ADACCAA 
Słończa Środkowego;Słończ Środkowy;Słończa Środkowy;ADACAA CAB 
Kucębowa Górnego;Kucębów Górny;Kucębowa Górny;CAB CAB 
Niedarzyna;Niedarzyn;Niedarzyna;AABCBAA 
Dąbrówka;Dąbrówek;Dąbrówka;ADAB 
Dorowa;Dorowo;Dorowa;ADACCAA 
Morawiaków;Morawiaki;Morawiak;ABAC 
Skierbieszowa-Kolonii;Skierbieszów-Kolonia;Skierbieszowa-Kolonia;ADACCAA ADACBAA 
Ożar Wielkich;Ożary Wielkie;Ożar Wielki;ACAAAAA CBA 
Chodlewa;Chodlewo;Chodlewa;ADAAA 
Stasiani;Stasianie;Stasian;AAADAA 
Długopola-Zdroju;Długopole-Zdrój;Długopola-Zdrój;ADACBAA ACACACB 
Wręczycy Wielkiej;Wręczyca Wielka;Wręczyk Wielka;AAACBA ADACCBB 
Galumina;Galumin;Galumina;ADAAA 
Kozicowa;Koziców;Kozicowa;CAB 
Leśniowa Małego;Leśniów Mały;Leśniowa Mały;ADACCAA CAB 
Rejowa;Rejów;Rejowa;CAB 
Kopanina;Kopanino;Kopanina;ADAAA 
Bębnowa;Bębnów;Bębnowa;ADAAA 
Żmijewka Włościańskiego;Żmijewek Włościański;Żmijewka Włościański;ADAB CBA 
Pieczysk Dolnych;Pieczyska Dolne;Pieczysko Dolny;AEAAAA CAB 
Rulewka;Rulewek;Rulewka;ADAB 
Smolewa-Wsi;Smolewo-Wieś;Smolewa-Ws;ADAAA AAADAA 
Kopaninin;Kopaniny;Kopaninina;ADAAA 
Duczowa Wielkiego;Duczów Wielki;Duczowa Wielki;ADACCAA CBA 
Bożkówka;Bożkówek;Bożkówka;ADAB 
Gardna;Gardno;Gardna;ADACCBA 
Tymina;Tymin;Tymina;ADAAA 
Sztutowskiej Kępy;Sztutowska Kępa;Sztutowska Kęp;ADACCBB ACAAAAA 
Przecławia Górnego;Przecław Górny;Przecławie Górny;AEBAC CAB 
Kolonii Wystoka;Kolonia Wystok;Kolonia Wystoka;ADACBAA ADAB 
Dolnych Kobylnik;Dolne Kobylniki;Dolny Kobylnik;CAB ACABBA 
Robaw;Robawy;Robawa;ADAAA 
Golcy Pierwszych;Golce Pierwsze;Golec Pierwsza;AAACBA CAB 
Osin Górnych;Osiny Górne;Osina Górny;ADAAA AAEC 
Moszyn;Moszyny;Moszyna;ADAAA 
Borów Olszańskich;Bory Olszańskie;Bor Olszański;ACAABAA CBA 
Podgroblan;Podgroblany;Podgroblan;ACAAAAA 
Pod Grodziskiem;Pod Grodziskiem;Poda Grodzisko;ADAAA AEAAAA 
Cieśninin;Cieśniny;Cieśninina;ADAAA 
Kolemczyczyc;Kolemczyce;Kolemczyczyca;ADACABB 
Drawska Pomorskiego;Drawsko Pomorskie;Drawsko Pomorski;AEAAAA CBA 
Nowin za Koleją;Nowiny za Koleją;Nowina ze Kolej;ADAAA AEBAA ADCAAA 
Capków;Capki;Capek;ACABBA 
Stepków;Stepki;Stepek;ACABBA 
Nakwasina-Parceli;Nakwasin-Parcela;Nakwasina-Parcela;ADAAA ADACBABA 
Podchojników;Podchojniki;Podchojnik;ABAC 
Przytoki;Przytoka;Przytok;ACABA 
Bron;Brony;Bron;ACAAAAA 
Przytok;Przytoki;Przytok;ACABA 
Jarosławia;Jarosław;Jarosławie;AEBAC 
Nowego Łosinieńca;Nowy Łosiniec;Nowy Łosinieniec;CAB ACACBC 
Sarny;Sarna;Sarn;ACAAAAA 
Brzeźna-Kolonii;Brzeźno-Kolonia;Brzeźna-Kolonia;ADACCBA ADACBAA 
Osiedla Strzelczyka;Osiedle Strzelczyka;Osiedle Strzelczyk;BDA ACABBA 
Woli Kleszczowej;Wola Kleszczowa;Wol Kleszczowa;ACACAA ADACCAA 
Rudziska;Rudzisko;Rudziska;AFD 
Busina;Busin;Busina;ADAAA 
Kolczyna;Kolczyn;Kolczyna;ADAAA 
Laury;Laura;Laury;AGAB 
Piaszczyny-Wubudowań;Piaszczyna-Wybudowania;Piaszczyna-Wubudowanie;ADAAA AEBAA 
Brzustówka-Kolonii;Brzustówek-Kolonia;Brzustówka-Kolonia;ADAB ADACBAA 
Raby Niżnej;Raba Niżna;Rab Niżna;ACAAAAA ADACCBA 
Kadłubi;Kadłubia;Kadłuby;BBCA 
Reszkowiec;Reszkowce;Reszkowiec;ABAAAB 
Godaszewic;Godaszewice;Godaszewica;ADACABB 
Duńkowic;Duńkowice;Duńkowica;ADACABB 
Osiedla Grunwaldzkiego;Osiedle Grunwaldzkie;Osiedle Grunwaldzki;BDA CBA 
Bolestraszyc;Bolestraszyce;Bolestraszyca;ADACABB 
Nowych Folwarków;Nowe Folwarki;Nowy Folwark;CAB ACABA 
Staniewa;Staniewo;Staniewa;ADAAA 
Mieroszowa;Mieroszów;Mieroszowa;ADACCAA 
Gunic;Gunice;Gunica;ADACABB 
Kozikowa;Kozikowo;Kozikowa;ADACCAA 
Pokusy;Pokusa;Pokus;ACAAAAA 
Chrośna;Chrośno;Chrośna;ADAAA 
Nagórzyc;Nagórzyce;Nagórzyca;ADACABB 
Grochówka;Grochówek;Grochówka;ADAB 
Kolonii Tomczyczyc;Kolonia Tomczyce;Kolonia Tomczyczyca;ADACBAA ADACABB 
Sokuli;Sokule;Sokula;ADACBABA 
Kuścińcniec;Kuścińce;Kuścińcniec;ACACBC 
Ciekot-Górki;Ciekoty-Górka;Ciekota-Górka;ADAAA ADAB 
Chrośny;Chrośna;Chrośn;ACAAAAA 
Boconka;Boconek;Boconka;ADAB 
Zawądródzia;Zawądródź;Zawądródzia;ADACBAA 
Kaleni Dużej;Kaleń Duża;Kalenie Duża;CAB ADACCBA 
Bolegorzyna;Bolegorzyn;Bolegorzyna;AABCBAA 
Karlikowa;Karlikowo;Karlikowa;ADACCAA 
Pod Polskie Łąki;Pod Polskie Łąki;Poda Polski Łąk;ADAAA CBA ACABBA 
Rębiechowa;Rębiechowo;Rębiechów;ACAABAA 
Za Górę;Za Górę;Ze Góra;AEBAA ADAAA 
Łowoszowa;Łowoszów;Łowoszowa;ADACCAA 
Podbiesieśca;Podbiesiec;Podbiesiesiec;ABAAAB 
Bakuły;Bakuła;Bakuły;AGAB 
Pod Cmentarzem;Pod Cmentarzem;Poda Cmentarz;ADAAA ACACBBA 
Woli Gołkowskiej;Wola Gołkowska;Wol Gołkowska;ACACAA ADACCBB 
Paczynki;Paczynka;Paczynek;ACABA 
Unieradza;Unieradz;Unieradza;ADACAA 
Niżnich Gór;Niżnie Góry;Niżni Gór;AAFC ACAAAAA 
Nikodemowa;Nikodemów;Nikodemowa;ADAAA 
Starego Imielina;Stary Imielin;Stary Imielina;CAA ADAAA 
Mirocina;Mirocin;Mirocina;ADAAA 
Szlam;Szlamy;Szlam;ACAAAAA 
Kramarzyn-Wybudowania;Kramarzyny-Wybudowanie;Kramarzyna-Wybudowanie;AABCBAA AEBAA 
Sarnich Łęgów;Sarnie Łęgi;Sarni Łęg;AAFC ACABA 
Kolonii Agnieszki;Kolonia Agnieszki;Kolonia Agnieszka;ADACBAA ADAB 
Kolonii Bzineka;Kolonia Bzinek;Kolonia Bzineka;ADACBAA ADAB 
Osiedla Świętopawelskiego;Osiedle Świętopawelskie;Osiedle Świętopawelski;BDA CBA 
Krzcięcina;Krzcięcin;Krzcięcina;ADAAA 
Pyrzyc;Pyrzyce;Pyrzyca;ADACABB 
Żbików-Antosów;Żbiki-Antosy;Żbik-Antos;ACABBA ACAAAAA 
Swór;Swory;Swór;ACAAAAA 
Charbic Górnych;Charbice Górne;Charbica Górny;ADACABB AAEC 
Kluska;Klusek;Kluska;ADAB 
Celin Przesławickich;Celiny Przesławickie;Celina Przesławicki;ADAAA CBA 
Piotrowic;Piotrowice;Piotrowica;ADACABB 
Mylnych Młak;Mylne Młaki;Mylny Młak;CAB ACABBA 
Zabrogów;Zabrogi;Zabróg;ACABA 
Kolonii Woźnawsi;Kolonie Woźnawieś;Kolonia Woźnawieś;ADACBAA ADCAAA 
U Szczepana;U Szczepana;U Szczepan;AEBAA ACAABAA 
Rzepowskiego;Rzepowskie;Rzepowski;CBA 
Czach;Czachy;Cz;AAABD 
Stobiecka Szlacheckiego;Stobiecko Szlacheckie-Kolonia;Stobiecka Szlachecki;CBA 
Sośna Królewskiego;Sośno Królewskie;Sośna Królewski;ADAAA CBA 
Pokusów;Pokusy;Pokus;ACAAAAA 
Świniar Zielenieckich;Świniary Zielenieckie;Świniara Zieleniecki;ADAAA CBA 
Pakoszowa;Pakoszów;Pakoszowa;ADACCAA 
Żelichowo-Wybudowa Wybudowania;Żelichowo-Wybudowanie Wschodnie;Żelichowa-Wybudowa Wybudowanie;ADAAA AEBAA 
Rzepina-Kolonii;Rzepin-Kolonia;Rzepina-Kolonia;ADAAA ADACBAA 
Podmęczek;Podmęczki;Podmęczek;ACABBA 
Osiedla Spółdzielczego;Osiedle Spółdzielcze;Osiedle Spółdzielczy;BDA AAEB 
Pętaków;Pętaki;Pętak;ABAC 
Brzezinek Nowych;Brzezinki Nowe;Brzezinka Nowy;ADAB CAB 
Wymysłowa Dolnego;Wymysłowo Dolne;Wymysłowo Dolny;AEAAAB CAB 
Stołczyna;Stołczyn;Stołczyna;ADAAA 
Stolina;Stolin;Stolina;ADAAA 
Radowa;Radowo;Radowa;CAB 
Pod Obrowo;Pod Obrowo;Poda Obrowa;ADAAA ADAAA 
Starej Bytnicy;Stara Bytnica;Stara Bytnik;CAA AAACBA 
Staniewic;Staniewice;Staniewica;ADACABB 
Orzełków;Orzełki;Orzełek;ABAC 
Stramów;Stramy;Stram;ACAAAAA 
Płonki-Kozłów;Płonka-Kozły;Płonka-Kozioł;ADAB ACAABAA 
Tapilkajm;Tapilkajmy;Tapilkajma;ADAAA 
Zastawów;Zastawy;Zastaw;ACAAAAA 
Jegli;Jegle;Jegły;BAEB 
Kocenek;Kocenki;Kocenka;ADAB 
Kolonii Kalskich Nowin;Kolonia Kalskie Nowiny;Kolonia Kalski Nowina;ADACBAA ADACCBB ADAAA 
Chałupczyna;Chałupczyn;Chałupczyna;AABCBAA 
Borek Rozowskich;Borki Rozowskie;Borka Rozowski;ADAB CBA 
Obrowa;Obrów;Obrowa;ADAAA 
Kolonii Marcjanowa A;Kolonia Marcjanów A;Kolonia Marcjanowa A;ADACBAA ADACCAA AEBAA 
Kolonii Marcjanowa B;Kolonia Marcjanów B;Kolonia Marcjanowa B;ADACBAA ADACCAA AEBAA 
Chociczy Wielkiej;Chocicza Wielka;Chociczy Wielka;AAEB ADACCBB 
Jamboreka;Jamborek;Jamboreka;ADAB 
Przecławia Dolnego;Przecław Dolny;Przecławie Dolny;AEBAC CAB 
Łażewa;Łażewo;Łażewa;ADAAA 
Pierwoszyna;Pierwoszyno;Pierwoszyna;ADAAA 
Ogorzałych;Ogorzałe;Ogorzała;ADACCBA 
Tamożni;Tamożnia;Tamożny;CAB 
Gręboszyc;Gręboszyce;Gręboszyca;ADACABB 
Tłoków Lewych;Tłoki Lewe;Tłok Lewy;ACABA AAEC 
Kolonii Sławkowa;Kolonia Sławkowo;Kolonia Sławkowa;ADACBAA CAB 
Starego Łabiszyna;Stary Łabiszyn;Stary Łabiszyna;CAA ADAAA 
Dobrowa;Dobrów;Dobrowa;ADAAA 
Studzienia-Parceli;Studzień-Parcele;Studzienie-Parcela;AEBAA ADACBABA 
Olszowy-Winnicy;Olszowa-Winnica;Olszowy-Winnik;CAB AAACBA 
Pól Jawiszowskich;Pola Jawiszowskie;Pól Jawiszowski;ABAABA CBA 
Sawina;Sawino;Sawina;ADAAA 
Dachowy;Dachowa;Dachów;ACAAAAA 
Podstrumieni;Podstrumienie;Podstrumień;ACACBAA 
Przeradowa;Przeradowo;Przeradowa;CAB 
Zielenic;Zielenice;Zielenica;AGCA 
Krzeczowic;Krzeczowice;Krzeczowica;ADACABB 
Bierkowic;Bierkowice;Bierkowica;ADACABB 
Wirek;Wirki;Wirek;ACABBA 
Niemojewka;Niemojewko;Niemojewka;ADAB 
Polkowskiego;Polkowskie;Polkowski;CBA 
Kolonii Małyszczyna;Kolonia Małyszczyn;Kolonia Małyszczyna;ADACBAA ADAAA 
Kolonii Kowalewka;Kolonia Kowalewek;Kolonia Kowalewka;ADACBAA ADAB 
Pęzina;Pęzino;Pęzina;ADAAA 
Zabostówa Małego;Zabostów Mały;Zabostówa Mały;ADAAA CAB 
Kolonii Zięb;Kolonia Zięby;Kolonia Zięba;ADACBAA BBCA 
Stefanowa Górnego;Stefanów Górny;Stefanowa Górny;ADACCAA CAB 
Frużowa;Frużów;Frużowa;CAB 
Mokrego Boru;Mokry Bór;Mokry Bor;CAA ACAAAAA 
Małych Dróg;Małe Drogi;Mała Dróg;ADACCBA ACABA 
Lewickich-Stacji;Lewickie-Stacja;Lewicki-Stacja;CBA ADACBAA 
Ułtowa;Ułtowo;Ułtowa;CAB 
Zatrostynieńca;Zatrostyniec;Zatrostynieniec;ACACBC 
Obrębu;Obrąb;Obręb;ACAAAAA 
Wolanówki;Wolanówka;Wolanówki;AGBA 
Zachoinia;Zachoinie;Zachoinia;ADACBAA 
Wołowych Lasów;Wołowe Lasy;Wołowe Las;AEBBB ACAAAAA 
Łukomia-Kolonii;Łukomie-Kolonia;Łukomia-Kolonia;ADACBAA ADACBAA 
Nowego Babina;Nowy Babin;Nowy Babina;CAB ADAAA 
Radzynia Podlaskiego;Radzyń Podlaski;Radzynia Podlaski;AEBAA CBA 
Łyszczochów;Łyszczochy;Łyszczoch;AAACBA 
Biechowa-Kolonii;Biechów-Kolonie;Biechów-Kolonia;ACAABAA ADACBAA 
Brend;Brendy;Brenda;ADAAA 
Bodzewa;Bodzew;Bodzewo;AEAAAB 
Drzonka;Drzonek;Drzonka;ADAB 
Hub Sieleckich;Huby Sieleckie;Hub Sielecki;ACAAAAA CBA 
Trzaskowa;Trzaskowo;Trzaskowa;CAB 
Samborza;Sambórz;Samborze;AEBAB 
Lisowic-Kolonii;Lisowice-Kolonia;Lisowica-Kolonia;ADACABB ADACBAA 
Felicjana;Felicjan;Felicjana;ADAAA 
Łumpi;Łumpia;Łumpie;AEBAC 
Ponik;Poniki;Ponik;ACABBA 
Watówek;Watówki;Watówka;ADAB 
Kobylina-Pieniążek;Kobylin-Pieniążki;Kobylina-Pieniążek;ADAAA ABAC 
Nunkajm;Nunkajmy;Nunkajma;ADAAA 
Rzałek;Rzałki;Rzałka;ADAB 
Eliżanek;Eliżanki;Eliżanka;ADAB 
Malinkowa;Malinkowo;Malinkowa;CAB 
Starych Bogaczowic;Stare Bogaczowice;Stara Bogaczowica;CAA ADACABB 
Smolna Małego;Smolno Małe;Smolna Mały;CAB CAB 
Uchryn;Uchryny;Uchryna;ADAAA 
Szymborna;Szymborno;Szymborn;ABABAAA 
Żelek;Żelki;Żelka;ADAB 
Szczyt-Nowodworów;Szczyty-Nowodwory;Szczyt-Nowodwór;ACAAAAA ACAAAAA 
Karolkowa Szwarockiego;Karolków Szwarocki;Karolkowa Szwarocki;ADAAA CBA 
Rogóźna-Folwarku;Rogóźno-Folwark;Rogóźna-Folwark;ADACCBA ACABA 
Nowej Koziej Góry;Nowa Kozia Góra;Nowa Koziej Gór;ADACCAA AAABAB ACAAAAA 
Zamkowej Góry;Zamkowa Góra;Zamkowa Gór;CAB ACAAAAA 
Lubnów Małych;Lubnowy Małe;Luben Mała;ACAABAA ADACCBA 
Wsi-Folwarku;Wieś-Folwark;Ws-Folwark;AAADAA ACABA 
Nakła Śląskiego;Nakło Śląskie;Nakła Śląski;ADAAA CBA 
Dzikówka;Dzikówko;Dzikówka;ADAB 
Kruszewa-Brodowa;Kruszewo-Brodowo;Kruszewo-Brodowa;AEAAAB ADAAA 
Osiedla Zamłynia;Osiedle Zamłynie;Osiedle Zamłynia;BDA ADACBABA 
Gleźnowa;Gleźnowo;Gleźnowa;ADAAA 
Orzyn;Orzyny;Orzyna;ADAAA 
Gajówki Czarnego Pola;Gajówka Czarne Pole;Gajówka Czarny Pola;ADAB CAB ADACBAA 
Kolonii Witoszyna;Kolonia Witoszyn;Kolonia Witoszyna;ADACBAA ADAAA 
Stojadeł;Stojadła;Stojadło;AEAAAB 
Łomianek Górnych;Łomianki Górne;Łomianka Górny;ADAB AAEC 
Świetlina;Świetlino;Świetlina;ADAAA 
Jeziorcza;Jeziorcze;Jeziorcz;ACACBBA 
Starego Żabna;Stare Żabno;Stary Żabna;CAA ADACCBA 
Kozienieńca;Kozieniec;Kozienieniec;ACACBC 
Talików;Talikowie;Talik;ACABA 
Zuzułki;Zuzułka;Zuzułki;AGBB 
Wyłudek;Wyłudki;Wyłudek;ABAC 
Falent Nowych;Falenty Nowe;Falent Nowy;ACAAAAA CAB 
Poduchownego;Poduchowne;Poduchowny;CAB 
Kolonii Kwiatkowa;Kolonia Kwiatkowo;Kolonia Kwiatkowa;ADACBAA CAB 
Osieczowa;Osieczów;Osieczowa;ADACCAA 
Trzonówka;Trzonówek;Trzonówka;ADAB 
Sitków;Sitki;Sitek;ACABBA 
Rakowa Małego;Raków Mały;Rakowa Mały;CAB CAB 
Osiedla Orle;Osiedle Orle;Osiedle Orzeł;BDA ABABAAA 
Magnuszewic;Magnuszewice;Magnuszewica;ADACABB 
Myszy;Mysze;Mysz;ACACAB 
Parku Garo;Park Garo;Parek Gara;ACABBA ADAAA 
Roli Wronowej;Rola Wronowa;Rol Wronowa;ACACAA ADACCAA 
Zelek;Zelki;Zelka;ADAB 
Mierchówek;Mierchówki;Mierchówka;ADAB 
Pczelina;Pczelino;Pczelina;ADAAA 
Trąbów;Trąby;Trąb;AAACAAAB 
Kolonii Grzebieni;Kolonia Grzebienie;Kolonia Grzebień;ADACBAA ACACBAA 
Kleckie-Wielkiego LaWielkiego;Kleckie-Wielki Las;Klecki-Wielkiego LaWielki;CBA CBA 
Mirowic-Parceli;Mirowice-Parcela;Mirowica-Parcela;ADACABB ADACBABA 
Starych Cieśli;Stare Cieśle;Stara Cieśla;CAA AABBBBA 
Do Grochala;Do Grochala;Da Grochal;ADAB ACACBAA 
Liwek;Liwki;Liwek;ABAC 
Uścikowa-Folwarku;Uścikowo-Folwark;Uścikowa-Folwark;ADACCAA ACABA 
Kini;Kinia;Kin;AAADAA 
Będzieszyny;Będzieszyna;Będzieszyn;ACAAAAA 
Broniewka;Broniewek;Broniewka;ADAB 
Seredlan;Seredlanie;Seredlan;ACAAAAA 
Malkowic Górnych;Malkowice Górne;Malkowica Górny;ADACABB AAEC 
Paderewka;Paderewek;Paderewka;ADAB 
Tarzymiech Pierwszych;Tarzymiechy Pierwsze;Tarzymiech Pierwsza;ACAAAB CAB 
Dobrzejowa;Dobrzejów;Dobrzejowa;CAB 
Odpadka;Odpadek;Odpadka;ADAB 
Łopieni-Markowizny;Łopienie-Markowizna;Łopień-Markowizna;ACACBAA ADAAA 
Leśniczówki Paprocicic;Leśniczówka Paprocice;Leśniczówka Paprocicica;ADAB ADACABB 
Wereszczyna;Wereszczyn;Wereszczyna;ADAAA 
Podsętkowa;Podsętków;Podsętkowa;CAB 
Stracenieńca;Straceniec;Stracenieniec;ACACBC 
Półrolka;Półrolek;Półrolka;ADAB 
Cekcyna;Cekcyn;Cekcyna;ADAAA 
Kątów Węglińskich;Kąty Węglińskie;Kąt Węgliński;ACAABAA ADACCBB 
Zamachów;Zamachy;Zamach;ACAAAB 
Nowych Wypych;Nowe Wypychy;Nowy Wypy;CAB CAB 
Wólki Kokosiej;Wólka Kokosia;Wólka Kokosiej;ADAB AAABAB 
Kolonii Kozików;Kolonia Koziki;Kolonia Kozik;ADACBAA ACABA 
Godlewa-Gudosz;Godlewo-Gudosze;Godlewa-Gudosz;ADAAA ACACBBA 
Czarnowa;Czarnów;Czarnowa;ADAAA 
Pruchnika-Miasta;Pruchnik-Miasto;Pruchnika-Miasto;ADAB AEAAAB 
Nowego Wojnowa;Nowy Wojnów;Nowy Wojnowa;CAB ADAAA 
Wujka;Wujek;Wujka;ADAB 
Kolonii Jakubowskich;Kolonia Jakubowskie;Kolonia Jakubowski;ADACBAA CBA 
Wojtusiców;Wojtusice;Wojtusic;AAABAB 
Nowin Drzewieckich;Nowiny Drzewieckie;Nowina Drzewiecki;ADAAA CBA 
Zakrzewek;Zakrzewki;Zakrzewka;ADAB 
Borowej Woli;Borowa Wola;Borowa Wol;ADACCAA ACACAA 
Zakrzewka;Zakrzewko;Zakrzewka;ADAB 
U Majerza;U Majerza;U Majerz;AEBAA ACACBBA 
Kołaczowa;Kołaczów;Kołaczowa;ADACCAA 
Cimowa;Cimowo;Cimowa;ADAAA 
Kobelnik;Kobelniki;Kobelnik;ACABBA 
Maręży;Maręże;Maręż;ACACBBA 
Kruszynieńca;Kruszyniec;Kruszynieniec;ACACBC 
Starego Polskiego;Stare Polskie;Stary Polski;CAA CBA 
Studennnego;Studenne;Studennny;AAEC 
Pietruszkowa;Pietruszkowo;Pietruszkowa;CAB 
Paniewka;Paniewek;Paniewka;ADAB 
Wyrębowa;Wyrębów;Wyrębowa;CAB 
Drezna;Drezno;Drezna;ADAAA 
Chlewisk;Chlewiska;Chlewisko;AEAAAA 
Skłodów Dworskich;Skłody Dworskie;Skłód Dworski;ACAAAAA CBA 
Witkowa-Kolonii;Witków-Kolonia;Witkowa-Kolonia;CAB ADACBAA 
Nochowa;Nochowo;Nochów;ACAABAA 
Do Barana;Do Barana;Da Baran;ADAB ACAABAA 
Bałowa;Bałowo;Bałowa;ADACCAA 
Wiąskich Piasków;Wiąskie Piaski;Wiąski Piasek;CBA AGBB 
Kolonii Majdan-Grabinu;Kolonia Majdan-Grabina;Kolonii Majdany-Grabin;AGAAA ACAAAAA 
Ściborów;Ścibory;Ścibór;ACAAAAA 
Borzęciczek;Borzęciczki;Borzęciczka;ADAB 
Dziadówek;Dziadówki;Dziadówka;ADAB 
Porąb Dębskich;Poręby Dębskie;Porąb Dębski;ACAAAAA CBA 
Chraskich;Chraskie;Chraski;CBA 
Jazdowic;Jazdowice;Jazdowica;ADACABB 
Woli Więcławskiej;Wola Więcławska;Wol Więcławska;ACACAA ADACCBB 
Do Błasiaków;Do Błasiaków;Da Błasiak;ADAB ACABBA 
Pewli Wielkiej;Pewel Wielka;Pewla Wielka;ADACBAA ADACCBB 
Słomniczek;Słomniczki;Słomniczek;ACABBA 
Słupi Wielkiej;Słupia Wielka;Słup Wielka;CBB ADACCBB 
Borowej Wsi;Borowa Wieś;Borowa Ws;ADACCAA AAADAA 
Podkazanowa;Podkazanów;Podkazanowa;ADACCAA 
Radlina Dolnego;Radlin Dolny;Radlina Dolny;ADAAA CAB 
Cezarowa;Cezarów;Cezarowa;ADACCAA 
Rządkowa;Rządkowo;Rządkowa;CAB 
Justynowa;Justynów;Justynowa;CAB 
Od Odludni;Od Odludni;Od Odludnie;ACAAAAA AEBAC 
Płackowa;Płackowo;Płackowa;CAB 
Wajsnor;Wajsnory;Wajsnora;ADAAA 
Zdanowic;Zdanowice;Zdanowica;ADACABB 
Jastkowa Poduchownego;Jastków Poduchowny;Jastkowa Poduchowny;CAB CAB 
Byka;Byk;Byka;ADAB 
Kolonii Pawłówka;Kolonia Pawłówek;Kolonia Pawłówka;ADACBAA ADAB 
Uszkowców;Uszkowce;Uszkowiec;ABAAAB 
Lubiankowa;Lubianków;Lubiankowa;CAB 
Pabianek;Pabianki;Pabianka;ADAB 
Bełdna;Bełdno;Bełdna;ADACCBA 
Zagród Łukówieckich;Zagrody Łukówieckie;Zagroda Łukówiecki;ADAAA CBA 
Bystrojowic;Bystrojowice;Bystrojowica;ADACABB 
Starej Słupcy;Stara Słupca;Stara Słupiec;CAA AAACAAAA 
Wadzyna;Wadzyn;Wadzyna;ADAAA 
Huciska Jawornickiego;Hucisko Jawornickie;Huciska Jawornicki;AEAABA CBA 
Wierbki-Osady;Wierbka-Osada;Wierbek-Osada;ACABA ADAAA 
Michaliszek;Michaliszki;Michaliszka;ADAB 
Czesławowa;Czesławowo;Czesławowa;ADAAA 
Piątku Małego;Piątek Mały-Kolonia;Piątku Mały;CAB 
Drzewian;Drzewiany;Drzewian;ACAAAAA 
Tretów;Trety;Tret;ACAAAAA 
Trzeciego Pola;Trzecie Pole;Trzeci Pola;AAFA ADACBAA 
Świdrowa;Świdrowo;Świdrowa;CAB 
Żarzyna;Żarzyn;Żarzyna;AABCBAA 
Sosny-Kozółek;Sosna-Kozółki;Sosna-Kozółek;ADAAA ACABBA 
Horybka;Horybek;Horybka;ADAB 
Niegłos;Niegłosy;Niegłos;ACAAAAA 
Mieni Ogrodowej;Mienia Ogrodowa;Mień Ogrodowa;ACACBAA CAB 
Pod Gajką;Pod Gajką;Poda Gajka;ADAAA ADAB 
Łyśniewa;Łyśniewo;Łyśniewa;ADAAA 
Korczówki-Kolonii;Korczówka-Kolonia;Korczówki-Kolonia;ADAB ADACBAA 
Roli;Rola;Rol;ACACAA 
Grabowna;Grabowno;Grabown;AAACAAAB 
Milerzysk;Milerzyska;Milerzysko;AEAAAA 
Okrzyc;Okrzyce;Okrzyca;ADACABB 
Wop;Wopy;Wop;ACAAAAA 
Przydatków Przybyszowskich;Przydatki Przybyszowskie;Przydatek Przybyszowski;AGBB CBA 
Garbowa Dolnego;Garbów Dolny;Garbowa Dolny;CAB CAB 
Jaźwisk Małych;Jaźwiska Małe;Jaźwisko Mała;AEAAAA ADACCBA 
Boćkowa;Boćków;Boćkowa;CAB 
Burni;Burnie;Burnia;ADACBAA 
Benowa-Wrzosów;Benowo-Wrzosy;Benowa-Wrzos;ADAAA ACAAAAA 
Stuposian;Stuposiany;Stuposiano;AEAAAB 
Kolonii Janowic;Kolonia Janowice;Kolonia Janowica;ADACBAA ADACABB 
Mędrzyn;Mędrzyny;Mędrzyna;ADAAA 
Kaszew Dwornych;Kaszewy Dworne;Kaszwa Dworne;ADAAA AEBBB 
Swędzieniejewic;Swędzieniejewice;Swędzieniejewica;ADACABB 
Bóbrki;Bóbrka;Bóbrek;ACABBA 
Stefków;Stefki;Stefek;AAADBA 
Pasiony;Pasiona;Pasion;ACAAAAA 
Rudzka Dużego;Rudzk Duży;Rudzka Duży;ADAB AAEA 
Górawina;Górawino;Górawina;ADAAA 
Częstkowa;Częstkowo;Częstkowa;CAB 
Galewic;Galewice;Galewica;ADACABB 
Kaleni Małej;Kaleń Mała;Kalenie Mała;CAB CAB 
Krasocina;Krasocin;Krasocina;ADAAA 
Litynka;Litynek;Litynka;ADAB 
Chełminka;Chełminko;Chełminek;ACABBA 
Góry;Góra;Gór;ACAAAAA 
Władysławówowa Bielawskiego;Władysławów Bielawski;Władysławówowa Bielawski;ADAAA CBA 
Falniowa-Wysiołka;Falniów-Wysiołek;Falniowa-Wysiołek;ADACCAA ABAC 
Kolonii Chrzęsnego;Kolonia Chrzęsne;Kolonia Chrzęsny;ADACBAA CAB 
Dobromyśla;Dobromyśl;Dobromyśla;AGDC 
Chomętowa;Chomętowo;Chomętowa;CAB 
Kołkowa;Kołkowo;Kołkowa;CAB 
Łośnic;Łośnice;Łośnica;ADACABB 
Nierodzimia za Wodą;Nierodzim za Wodą;Nierodzimia ze Woda;ADACBAA AEBAA ADAAA 
