Dopełniacz;Mianownik;Wynik Stemmera
Nowizny;Nowizna;Nowizna;ADAAA 
Wólki Pogroszewskiej;Wólka Pogroszewska;Wólka Pogroszewska;ADAB ADACCBB 
Grucówki;Grucówka;Grucówka;ADAB 
Wólki Kocerańskiej;Wólka Kocerańska;Wólka Kocerańska;ADAB ADACCBB 
Zabrzeziny;Zabrzezina;Zabrzezina;ADAAA 
Wodenicy;Wodenica;Wodenica;ADACABB 
Zazdrości;Zazdrość;Zazdrość;BBCA 
Majerza;Majerz;Majerz;ACACBBA 
Wybudowania;Wybudowanie;Wybudowanie;AEBAA 
Kolonii Wólki Karwowskiej;Kolonia Wólka Karwowska;Kolonia Wólka Karwowska;ADACBAA ADAB ADACCBB 
Gubałówki;Gubałówka;Gubałówka;ADAB 
Wiciny;Wicina;Wicina;ADAAA 
Zgórkowej;Zgórkowa;Zgórkowa;CAB 
Syberu;Syber;Syber;ACAAAAA 
Sowiny;Sowina;Sowina;ADAAA 
Kopanki Pierwszej;Kopanka Pierwsza;Kopanka Pierwsza;ADAB CAB 
Bajdurówki;Bajdurówka;Bajdurówka;ADAB 
Polniczki;Polniczka;Polniczka;ADAB 
Sidziny;Sidzina;Sidzina;ADAAA 
Futerału;Futerał;Futerał;ACAAAAA 
Granika;Granik;Granik;ACABBA 
Landy;Landa;Landa;ADAAA 
Wysiołka;Wysiołek;Wysiołek;ABAC 
Morągówki;Morągówka;Morągówka;ADAB 
Grań;Granie;Granie;AEBAA 
Widziszewa;Widziszewo;Widziszewo;AEAAAB 
Grabca;Grabiec;Grabiec;ACACBC 
Trzebczyka;Trzebczyk;Trzebczyk;ABAC 
Legionówki Goszyckiej;Legionówka Goszycka;Legionówka Goszycka;ADAB CBA 
Starej Dobrzycy;Stara Dobrzyca;Stara Dobrzyca;CAA ADACABB 
Pustaci;Pustać;Pustać;ADCCA 
Lasu Bielańskiego;Las Bielański;Las Bielański;ACAAAAA CBA 
Zakanału;Zakanał;Zakanał;ACAAAAA 
Podnietrzeby;Podnietrzeba;Podnietrzeba;ADAAA 
Sobiewoli;Sobiewola;Sobiewola;BBCA 
Wolskiego Traktu;Wolski Trakt;Wolski Trakt;CBA ACAAAAA 
Granicznej Dolnej;Graniczna Dolna;Graniczna Dolna;ADACCBA ADACCBA 
Świerkowca;Świerkowiec;Świerkowiec;ABAAAB 
Brzyny;Brzyna;Brzyna;ADAAA 
Mokradła;Mokradło;Mokradło;AEAAAB 
Wólki Dobromirowej;Wólka Dobromirowa;Wólka Dobromirowa;ADAB ADACCAA 
Młynika;Młynik;Młynik;AAACBA 
Szeliny;Szelina;Szelina;ADAAA 
Pruski Wielkiej;Pruska Wielka;Pruska Wielka;ADAB ADACCBB 
Knurowca;Knurowiec;Knurowiec;ACACBC 
Okołowiczówki;Okołowiczówka;Okołowiczówka;ADAB 
Miłości;Miłość;Miłość;ADCCA 
Jonasa;Jonas;Jonas;AAACAAAB 
Drugni-Kolonii;Drugnia-Kolonia;Drugnia-Kolonia;ADACBAA ADACBAA 
Kolonii Zalec;Kolonia Zalec;Kolonia Zalec;ADACBAA AAACAAAA 
Lipnika Dolnego;Lipnik Dolny;Lipnik Dolny;ACABBA CAB 
Obiechowa;Obiechów;Obiechów;ACAABAA 
Kosowca;Kosowiec;Kosowiec;ACACBC 
Basiorówki;Basiorówka;Basiorówka;ADAB 
Lichawy-Parceli;Lichawa-Parcela;Lichawa-Parcela;ADAAA ADACBABA 
Werychowa;Werychów;Werychów;ACAABAA 
Szubianki;Szubianka;Szubianka;ADAB 
Czerwonki Małej;Czerwonka Mała;Czerwonka Mała;ADAB CAB 
Baranka;Baranek;Baranek;ABAC 
Zakawia;Zakawie;Zakawie;AEBAC 
Pasoczyzny;Pasoczyzna;Pasoczyzna;ADAAA 
Osiedla Zdejszy;Osiedle Zdejszy;Osiedle Zdejszy;BDA CAB 
Kryłatki;Kryłatka;Kryłatka;ADAB 
Burligówki;Burligówka;Burligówka;ADAB 
Konojadu;Konojad;Konojad;ACAAAAA 
Kapinoski;Kapinoska;Kapinoska;ADAB 
Podborowej;Podborowa;Podborowa;CAB 
Łączówki;Łączówka;Łączówka;ADAB 
Nakamienia;Nakamień;Nakamień;ACACBAA 
Ustjanowej Dolnej;Ustjanowa Dolna;Ustjanowa Dolna;ADACCAA ADACCBA 
Płużnicy;Płużnica;Płużnica;ADACABB 
Kurzeńcowej;Kurzeńcowa;Kurzeńcowa;CAB 
Wielkiej Słońcy;Wielka Słońca;Wielka Słońca;ADACCBB AABCBB 
Lutola Suchego;Lutol Suchy;Lutol Suchy;ABAABA CAB 
Paliwodzizny;Paliwodzizna;Paliwodzizna;ADAAA 
Łowicza;Łowicz;Łowicz;AAABAB 
Wróblowej;Wróblowa;Wróblowa;CAB 
Jachacówki;Jachacówka;Jachacówka;ADAB 
Osiedla Sarniego Stoku;Osiedle Sarni Stok;Osiedle Sarni Stok;BDA AAFC ACABA 
Głucha;Głuch;Głuch;AAACBB 
Kuźnicy Bobrowskiej;Kuźnica Bobrowska;Kuźnica Bobrowska;ADACABB ADACCBB 
Wiatrołomu;Wiatrołom;Wiatrołom;ACAAAAA 
Podlasianki;Podlasianka;Podlasianka;ADAB 
Dwernika;Dwernik;Dwernik;ACABBA 
Garbieniowej;Garbieniowa;Garbieniowa;ADACCAA 
Chorążowej;Chorążowa;Chorążowa;CAB 
Lisnej;Lisna;Lisna;CAB 
Kolonii Michnówki;Kolonia Michnówka;Kolonia Michnówka;ADACBAA ADAB 
Dziadowizny;Dziadowizna;Dziadowizna;ADAAA 
Zabrzeźni;Zabrzeźnia;Zabrzeźnia;CAB 
Taborowizny;Taborowizna;Taborowizna;ADAAA 
Trzeciewnicy-Wybudowania;Trzeciewnica-Wybudowanie;Trzeciewnica-Wybudowanie;ADACABB AEBAA 
Kantnerowizny;Kantnerowizna;Kantnerowizna;ADAAA 
Kubikówki;Kubikówka;Kubikówka;ADAB 
Poszynki;Poszynka;Poszynka;ADAB 
Przygubiela;Przygubiel;Przygubiel;AAABCA 
Mrózkowej;Mrózkowa;Mrózkowa;CAB 
Pawłowszczyzny;Pawłowszczyzna;Pawłowszczyzna;ADAAA 
Kolonii Zagóździa;Kolonia Zagóźdź;Kolonia Zagóźdź;ADACBAA ACACBAB 
Portu;Port;Port;ACAAAAA 
Kolonii Koczukówki;Kolonia Koczukówka;Kolonia Koczukówka;ADACBAA ADAB 
Frachowca;Frachowiec;Frachowiec;AAACBA 
Nowego Dworu Pelplińskiego;Nowy Dwór Pelpliński;Nowy Dwór Pelpliński;CAB ACAAAAA AAFB 
Czułowa;Czułów;Czułów;ABABAAA 
Starej Szklarni;Stara Szklarnia;Stara Szklarnia;CAA ADACBAA 
Mydłowa;Mydłów;Mydłów;ABABAAA 
Lekarki;Lekarka;Lekarka;ADAB 
Malca;Malec;Malec;AAACAAAA 
Żuchty;Żuchta;Żuchta;ADAAA 
Świętoszówki;Świętoszówka;Świętoszówka;ADAB 
Szlachcicówki;Szlachcicówka;Szlachcicówka;ADAB 
Wilczej Wólki;Wilcza Wólka;Wilcza Wólka;CAB ADAB 
Leśnika;Leśnik;Leśnik;AAACBA 
Kosobądza;Kosobądz;Kosobądz;ACACBBB 
Bobowca;Bobowiec;Bobowiec;ACACBC 
Kromołowa;Kromołów;Kromołów;ABABAAA 
Kosin Bartosowych;Kosiny Bartosowe;Kosiny Bartosowe;AGAAA AEBBB 
Osady Młyńskiej;Osada Młyńska;Osada Młyńska;ADAAA ADACCBB 
Zaborni;Zabornia;Zabornia;ADACBAA 
Tokarówki;Tokarówka;Tokarówka;ADAB 
Sadogóry;Sadogóra;Sadogóra;AABCBAB 
Sanoka Pierwszego;Sanok Pierwszy;Sanok Pierwszy;ACABBA CAB 
Tarnogaju;Tarnogaj;Tarnogaj;ABAAAB 
Halki;Halka;Halka;ADAB 
Budówki;Budówka;Budówka;ADAB 
Małej Dębiny;Mała Dębina;Mała Dębina;CAB ADAAA 
Zawoźnika;Zawoźnik;Zawoźnik;AAACBA 
Wólki Sokołowskiej;Wólka Sokołowska;Wólka Sokołowska;ADAB ADACCBB 
Dąbrówki Szadkowskiej;Dąbrówka Szadkowska;Dąbrówka Szadkowska;ADAB ADACCBB 
Sątopu;Sątop;Sątop;ACAAAAA 
Kolonii Fabrycznej;Kolonia Fabryczna;Kolonia Fabryczna;ADACBAA ADACCBA 
Kutrybkowej;Kutrybkowa;Kutrybkowa;CAB 
Gliny Małej;Glina Mała;Glina Mała;ADAAA CAB 
Jarosławca-Kolonii;Jarosławiec-Kolonia;Jarosławiec-Kolonia;ACACBC ADACBAA 
Przecławki;Przecławka;Przecławka;ADAB 
Kolonii Sielska Północy;Kolonia Sielsko Północ;Kolonia Sielsko Północ;ADACBAA AEAAAA ADCAB 
Smalarkówki;Smalarkówka;Smalarkówka;ADAB 
Lizakówki;Lizakówka;Lizakówka;ADAB 
Ściebielca;Ściebielec;Ściebielec;ABAAAB 
Kwaśniaka;Kwaśniak;Kwaśniak;AAACBA 
Giżyzny;Giżyzna;Giżyzna;ADAAA 
Goznej;Gozna;Gozna;ADACCBA 
Granecznika;Granecznik;Granecznik;ACABBA 
Siarzewa;Siarzewo;Siarzewo;AEAAAB 
Stawiska;Stawisko;Stawisko;AEAAAA 
Górki Skaryszewskiej;Górka Skaryszewska;Górka Skaryszewska;ADAB ADACCBB 
Jawornika Polskiego;Jawornik Polski;Jawornik Polski;ACABBA CBA 
Kijasa;Kijas;Kijas;ACAABAA 
Łucówki;Łucówka;Łucówka;ADAB 
Nowej Iwicznej;Nowa Iwiczna;Nowa Iwiczna;ADACCAA ADACCBA 
Lutoryża;Lutoryż;Lutoryż;ACACBBA 
Podwoliny;Podwolina;Podwolina;ADAAA 
Węgierki;Węgierka;Węgierka;ADAB 
Liwca;Liwiec;Liwiec;AAACBA 
Nasiedla;Nasiedle;Nasiedle;BDA 
Nowego Lubosza;Nowy Lubosz;Nowy Lubosz;CAB ACACBBA 
Kłopotnej;Kłopotna;Kłopotna;CAB 
Cierpiszewa;Cierpiszewo;Cierpiszewo;AEAAAB 
Wojteczek;Wojteczki;Wojteczki;AGBA 
Kolonii Ostrzycy;Kolonia Ostrzyca;Kolonia Ostrzyca;ADACBAA ADACABB 
Szalowej;Szalowa;Szalowa;CAB 
Szczytnej;Szczytna;Szczytna;ADACCBA 
Poczekajki;Poczekajka;Poczekajka;ADAB 
Gałczewa;Gałczewo;Gałczewo;AEAAAB 
Czarnotowej;Czarnotowa;Czarnotowa;CAB 
Gackówki;Gackówka;Gackówka;ADAB 
Berdechu;Berdech;Berdech;ACAAAB 
Lipianki;Lipianka;Lipianka;ADAB 
Myszkówki;Myszkówka;Myszkówka;ADAB 
Bukowia;Bukowie;Bukowie;AEBAC 
Składu;Skład;Skład;ACAAAAA 
Zgórniaka;Zgórniak;Zgórniak;ABAC 
Tokarowszczyzny;Tokarowszczyzna;Tokarowszczyzna;ADAAA 
Kapołkówki;Kapołkówka;Kapołkówka;ADAB 
Klinkierni;Klinkiernia;Klinkiernia;ADACBAA 
Warszyna;Warszyn;Warszyn;ACAABAA 
Lubośni;Lubośnia;Lubośnia;ADACBAA 
Parcelacji Rożniatowskiej;Parcelacja Rożniatowska;Parcelacja Rożniatowska;ADACBAA ADACCBB 
Kurlandii;Kurlandia;Kurlandia;ADACBAA 
Brzestowego;Brzestowy;Brzestowy;CAB 
Mężyka;Mężyk;Mężyk;ABAC 
Brzestowej;Brzestowa;Brzestowa;CAB 
Jagniówki Dołęskiej;Jagniówka Dołęska;Jagniówka Dołęska;ADAB ADACCBB 
Dębiny Łazińskiej;Dębina Łazińska;Dębina Łazińska;ADAAA ADACCBB 
Ćwikielni;Ćwikielnia;Ćwikielnia;ADACBAA 
Boguszewki;Boguszewka;Boguszewka;ADAB 
Zanartu;Zanart;Zanart;ACAAAAA 
Zieluminka;Zieluminek;Zieluminek;ACABBA 
Chorkówki;Chorkówka;Chorkówka;ADAB 
Barańskiego Mostu;Barański Most;Barański Most;CBA ACAAAAA 
Dąbrowy Krośnieńskiej;Dąbrowa Krośnieńska;Dąbrowa Krośnieńska;ADAAA ADACCBB 
Leśniczówki Świśliny;Leśniczówka Świślina;Leśniczówka Świślina;ADAB ADAAA 
Gozdnicy;Gozdnica;Gozdnica;ADACABB 
Podwódki;Podwódka;Podwódka;ADAB 
Strzyżówki;Strzyżówka;Strzyżówka;ADAB 
Dalachowa;Dalachów;Dalachów;ACAABAA 
Borku Fałęckiego;Borek Fałęcki;Borek Fałęcki;ACABBA CBA 
Podjałówki;Podjałówka;Podjałówka;ADAB 
Czerwonki-Folwarku;Czerwonka-Folwark;Czerwonka-Folwark;ADAB ACABA 
Gośkówki;Gośkówka;Gośkówka;ADAB 
Rudawicy;Rudawica;Rudawica;ADACABB 
Szarbska;Szarbsko;Szarbsko;AEAAAA 
Rurzycy;Rurzyca;Rurzyca;ADACABB 
Lednogóry;Lednogóra;Lednogóra;AABCBAB 
Wiśnicza Małego;Wiśnicz Mały;Wiśnicz Mały;AAABAB CAB 
Nowego Bugaja;Nowy Bugaj;Nowy Bugaj;CAB ABAAAB 
Osady Krzewiny;Osada Krzewina;Osada Krzewina;ADAAA ADAAA 
Przerośli;Przerośl;Przerośl;ADCAAA 
Kolonii Dębniaka;Kolonia Dębniak;Kolonia Dębniak;ADACBAA ACABBA 
Gorzutkowej;Gorzutkowa;Gorzutkowa;CAB 
Muszynki;Muszynka;Muszynka;ADAB 
Smagoniowej;Smagoniowa;Smagoniowa;ADACCAA 
Małomina;Małomin;Małomin;ACAABAA 
Ciemnego Kąta;Ciemny Kąt;Ciemny Kąt;AAEC ACAABAA 
Kolonii Sząbruka;Kolonia Sząbruk;Kolonia Sząbruk;ADACBAA ABAC 
Skalbmierza;Skalbmierz;Skalbmierz;ACACBBA 
Meszniaka;Meszniak;Meszniak;ABAC 
Petryłowa;Petryłów;Petryłów;ABABAAA 
Towarowej;Towarowa;Towarowa;ADACCAA 
Dziękowizny;Dziękowizna;Dziękowizna;ADAAA 
Chorążanki;Chorążanka;Chorążanka;ADAB 
Zubowszczyzny;Zubowszczyzna;Zubowszczyzna;ADAAA 
Kolonii Dzięciołówki;Kolonia Dzięciołówka;Kolonia Dzięciołówka;ADACBAA ADAB 
Brzóstówki;Brzóstówka;Brzóstówka;ADAB 
Rozciszewa;Rozciszewo;Rozciszewo;AEAAAB 
Dereźni Majdańskiej;Dereźnia Majdańska;Dereźnia Majdańska;CAB ADACCBB 
Smugi;Smuga;Smuga;ADAB 
Brzozia;Brzozie;Brzozie;AEBAC 
Szewczykówki;Szewczykówka;Szewczykówka;ADAB 
Faltynówki;Faltynówka;Faltynówka;ADAB 
Stoku Ruskiego;Stok Ruski;Stok Ruski;ACABA CBA 
Sopotu-Adamszczyzny;Sopot-Adamszczyzna;Sopot-Adamszczyzna;ACAAAAA ADAAA 
Strzyżawy;Strzyżawa;Strzyżawa;ADAAA 
Chojnika;Chojnik;Chojnik;ABAC 
Tępcza;Tępcz;Tępcz;ACACBBA 
Przyłęczka;Przyłęczek;Przyłęczek;ACABBA 
Wałkna;Wałkno;Wałkno;AEAAAB 
Osiedla Jedwabnika;Osiedle Jedwabnik;Osiedle Jedwabnik;BDA ABAC 
Ciechomina;Ciechomin;Ciechomin;ACAABAA 
Cegielni Lewickiej;Cegielnia Lewicka;Cegielnia Lewicka;ADACBAA CBA 
Wybraństwa;Wybraństwo;Wybraństwo;AEAAAB 
Tkalni;Tkalnia;Tkalnia;ADACBAA 
Hajdy;Hajda;Hajda;ADAAA 
Rudy-Bugaju;Ruda-Bugaj;Ruda-Bugaj;ADAAA ABAAAB 
Sokołowa Dobromilskiego;Sokołów Dobromilski;Sokołów Dobromilski;ABABAAA CBA 
Narewki;Narewka;Narewka;ADAB 
Drożyny;Drożyna;Drożyna;ADAAA 
Pocielejówki;Pocielejówka;Pocielejówka;ADAB 
Kolonii Górniczej;Kolonia Górnicza;Kolonia Górnicza;ADACBAA CAB 
Sokoligóry;Sokoligóra;Sokoligóra;AABCBAB 
Zaberbecza;Zaberbecze;Zaberbecze;AEBAB 
Brożka;Brożek;Brożek;ABAC 
Szklarki Przygodzickiej;Szklarka Przygodzicka;Szklarka Przygodzicka;ADAB CBA 
Brożca;Brożec;Brożec;ABAAAB 
Trojedzianki;Trojedzianka;Trojedzianka;ADAB 
Loteryjki;Loteryjka;Loteryjka;ADAB 
Zagłębocza;Zagłębocze;Zagłębocze;AEBAB 
Szybu Marcina;Szyb Marcina;Szyb Marcina;ACAAAAA ADAAA 
Kolonii Świecia;Kolonia Świecie;Kolonia Świecie;ADACBAA AEBAC 
Czerwonego Krzyża;Czerwony Krzyż;Czerwony Krzyż;CAB ACACBBA 
Jasionkowej;Jasionkowa;Jasionkowa;CAB 
Koskówki;Koskówka;Koskówka;ADAB 
Teologa;Teolog;Teolog;AAACBA 
Maciejowej Szyi;Maciejowa Szyja;Maciejowa Szyja;CAB ADACBABA 
Cyrkówki;Cyrkówka;Cyrkówka;ADAB 
Słopca Rządowego;Słopiec Rządowy;Słopiec Rządowy;AAACAB CAB 
Majdanu-Grabiny;Majdan-Grabina;Majdan-Grabina;ACAAAAA ADAAA 
Chróściny;Chróścina;Chróścina;ADAAA 
Czechowa-Kolonii;Czechów-Kolonia;Czechów-Kolonia;ACAABAA ADACBAA 
Twardej;Twarda;Twarda;CAB 
Kluzówki;Kluzówka;Kluzówka;ADAB 
Gądówki Dolnej;Gądówka Dolna;Gądówka Dolna;ADAB ADACCBA 
Kołbacza;Kołbacz;Kołbacz;ABAAC 
Kobrówki;Kobrówka;Kobrówka;ADAB 
Żmojdaka;Żmojdak;Żmojdak;AAADBA 
Olendra;Olender;Olender;AAACAAAB 
Rekówki;Rekówka;Rekówka;ADAB 
Staromieścia;Staromieście;Staromieście;AEBAA 
Bryzgiela;Bryzgiel;Bryzgiel;AAABCA 
Markowca;Markowiec;Markowiec;ACACBC 
Uderza;Uderz;Uderz;ACACBBA 
Dziuby;Dziuba;Dziuba;ADAAA 
Podjeżowej;Podjeżowa;Podjeżowa;CAB 
Lachówki Dużej;Lachówka Duża;Lachówka Duża;ADAB ADACCBA 
Popowizny;Popowizna;Popowizna;ADAAA 
Pikiety;Pikieta;Pikieta;ADAAA 
Brzóstowej;Brzóstowa;Brzóstowa;CAB 
Broniakówki;Broniakówka;Broniakówka;ADAB 
Kisielnicy;Kisielnica;Kisielnica;ADACABB 
Posiołka;Posiołek;Posiołek;ABAC 
Konradowej;Konradowa;Konradowa;CAB 
Zaklasztorza;Zaklasztorze;Zaklasztorze;AEBAB 
Kolonii Nowej Zielonki;Kolonia Nowa Zielonka;Kolonia Nowa Zielonka;ADACBAA ADACCAA ADAB 
Wólki Łaziskiej;Wólka Łaziska;Wólka Łaziska;ADAB ADACCBB 
Kiełczówki;Kiełczówka;Kiełczówka;ADAB 
Mysłowni Nowej;Mysłownia Nowa;Mysłownia Nowa;ADACBAA ADACCAA 
Dębnicy;Dębnica;Dębnica;ADACABB 
Starej Różanki;Stara Różanka;Stara Różanka;CAA ADAB 
Błachowa;Błachów;Błachów;ACAABAA 
Grabinka;Grabinek;Grabinek;ACABBA 
Poddębu;Poddąb;Poddąb;ACAAAAA 
Niedzicy;Niedzica;Niedzica;ADACABB 
Werówki;Werówka;Werówka;ADAB 
Borku Starego;Borek Stary;Borek Stary;ACABBA CAA 
Niewaźki;Niewaźka;Niewaźka;ADAB 
Turciakowej;Turciakowa;Turciakowa;CAB 
Durajówki;Durajówka;Durajówka;ADAB 
Trzebiny;Trzebina;Trzebina;ADAAA 
Racinówki;Racinówka;Racinówka;ADAB 
Litwinówki;Litwinówka;Litwinówka;ADAB 
Horodziska;Horodzisko;Horodzisko;AEAAAA 
Bagatelki;Bagatelka;Bagatelka;ADAB 
Pańskiej Kolonii;Pańska Kolonia;Pańska Kolonia;ADACCBB ADACBAA 
Grabowej Buchty;Grabowa Buchta;Grabowa Buchta;CAB ADAAA 
Pogrzebienia;Pogrzebień;Pogrzebień;ACACBAA 
Haju;Haj;Haj;ACACACB 
Rogownika;Rogownik;Rogownik;ACABBA 
Puzdrowizny;Puzdrowizna;Puzdrowizna;ADAAA 
Osiedla Vitrum;Osiedle Vitrum;Osiedle Vitrum;BDA AED 
Cienkusza;Cienkusz;Cienkusz;ACACBBA 
Czerniny Dolnej;Czernina Dolna;Czernina Dolna;ADAAA ADACCBA 
Rębienicy;Rębienica;Rębienica;ADACABB 
Powidza-Osiedla;Powidz-Osiedle;Powidz-Osiedle;AAABAB BDA 
Ciechomina Podworskiego;Ciechomin Podworski;Ciechomin Podworski;ACAABAA CBA 
Strzeszewa;Strzeszewo;Strzeszewo;AEAAAB 
Kluczyka;Kluczyk;Kluczyk;ACABBA 
Zalasowej Górnej;Zalasowa Górna;Zalasowa Górna;ADACCAA ADACCBA 
Nowej Bystrzycy;Nowa Bystrzyca;Nowa Bystrzyca;ADACCAA ADACABB 
Terawy;Terawa;Terawa;ADAAA 
Bogorii-Parceli;Bogoria-Parcela;Bogoria-Parcela;ADACBAA ADACBABA 
Satorówki;Satorówka;Satorówka;ADAB 
Kolonii Kopciówki;Kolonia Kopciówka;Kolonia Kopciówka;ADACBAA ADAB 
Jeleniego Ruczaju;Jeleni Ruczaj;Jeleni Ruczaj;AAFC ACACACB 
Koziołka Grzybowskiego;Koziołek Grzybowski;Koziołek Grzybowski;ABAC CBA 
Powodnika;Powodnik;Powodnik;ACABBA 
Kamelanki;Kamelanka;Kamelanka;ADAB 
Mośkowizny;Mośkowizna;Mośkowizna;ADAAA 
Błażowej Górnej;Błażowa Górna;Błażowa Górna;CAB ADACCBA 
Tłuczewa;Tłuczewo;Tłuczewo;AEAAAB 
Podolca;Podolec;Podolec;ACACBC 
Borkowizny;Borkowizna;Borkowizna;ADAAA 
Ścięgna;Ścięgno;Ścięgno;AEAAAB 
Kuracza;Kuracz;Kuracz;AAABD 
Krzeszówki;Krzeszówka;Krzeszówka;ADAB 
Połomu Dużego;Połom Duży;Połom Duży;ACAAAAA AAEA 
Kwierucia;Kwierucie;Kwierucie;AEBAA 
Majdanu Krasienińskiego;Majdan Krasieniński;Majdan Krasieniński;ACAAAAA AAFB 
Morysiny;Morysina;Morysina;ADAAA 
Przybysiowej;Przybysiowa;Przybysiowa;ADACCAA 
Jakubika;Jakubik;Jakubik;ACABBA 
Nowej Dąbrówki;Nowa Dąbrówka;Nowa Dąbrówka;ADACCAA ADAB 
Plackówki;Plackówka;Plackówka;ADAB 
Cierniówki;Cierniówka;Cierniówka;ADAB 
Podjasienia;Podjasienie;Podjasienie;AEBAA 
Mirowca;Mirowiec;Mirowiec;ACACBC 
Albigowej;Albigowa;Albigowa;CAB 
Panewnika;Panewnik;Panewnik;ACABBA 
Smreku;Smrek;Smrek;ACABBA 
Marcówki-Dworu;Marcówka-Dwór;Marcówka-Dwór;ADAB ACAAAAA 
Borzątwi;Borzątew;Borzątew;ADCAAA 
Pikułówki;Pikułówka;Pikułówka;ADAB 
Apolonki-Leśniczówki;Apolonka-Leśniczówka;Apolonka-Leśniczówka;ADAB ADAB 
Osiedla Dworcowej;Osiedle Dworcowa;Osiedle Dworcowa;BDA CAB 
Arciszewa;Arciszewo;Arciszewo;AEAAAB 
Własnej;Własna;Własna;CAB 
Małego Potoku;Mały Potok;Mały Potok;CAB ACABA 
Starej Sadówki;Stara Sadówka;Stara Sadówka;CAA ADAB 
Łubczewa;Łubczewo;Łubczewo;AEAAAB 
Wólki Smolanej;Wólka Smolana;Wólka Smolana;ADAB ADACCBA 
Kolonii Krowicy;Kolonia Krowica;Kolonia Krowica;ADACBAA ADACABB 
Kulonkowia;Kulonkowie;Kulonkowie;AEBAC 
Kolonii Barszczówki;Kolonia Barszczówka;Kolonia Barszczówka;ADACBAA ADAB 
Lipy Drugiej;Lipa Druga;Lipa Druga;ADAAA CBA 
Osówki Dolnej;Osówka Dolna;Osówka Dolna;ADAB ADACCBA 
Łyskowca;Łyskowiec;Łyskowiec;ABAAAB 
Gątarki;Gątarka;Gątarka;ADAB 
Nowego Świata;Nowy Świat;Nowy Świat;CAB ACAABAA 
Hołoty;Hołota;Hołota;ADAAA 
Ryłowca;Ryłowiec;Ryłowiec;ACACBC 
Roszuszki;Roszuszka;Roszuszka;ADAB 
Gigoniowej;Gigoniowa;Gigoniowa;ADACCAA 
Krubinka;Krubinek;Krubinek;AAADBA 
Kolonii Wału;Kolonia Wał;Kolonia Wał;ADACBAA ACAAAAA 
Orzechowa-Kolonii;Orzechów-Kolonia;Orzechów-Kolonia;ACAABAA ADACBAA 
Muchówki;Muchówka;Muchówka;ADAB 
Turowca;Turowiec;Turowiec;ACACBC 
Węgrzynówki;Węgrzynówka;Węgrzynówka;ADAB 
Jodłownika;Jodłownik;Jodłownik;ACABBA 
Karpia;Karp;Karp;ABAABA 
Jedliczy B;Jedlicze B;Jedlicze B;BCCA AEBAA 
Karwia;Karw;Karw;ABAABA 
Jedliczy A;Jedlicze A;Jedlicze A;BCCA AEBAA 
Szucia;Szucie;Szucie;AEBAA 
Karbu;Karb;Karb;ACAAAAA 
Lelechowa;Lelechów;Lelechów;ACAABAA 
Polanki Horynieckiej;Polanka Horyniecka;Polanka Horyniecka;ADAB CBA 
Kalębówki;Kalębówka;Kalębówka;ADAB 
Kolonii Bogaczewa;Kolonia Bogaczewo;Kolonia Bogaczewo;ADACBAA AEAAAB 
Kolonii Stryja;Kolonia Stryj;Kolonia Stryj;ADACBAA AAAAB 
Żubrynu;Żubryn;Żubryn;ACAAAAA 
Miałkiej;Miałka;Miałka;ADACCBB 
Dzilca;Dzilec;Dzilec;ACACBC 
Toporni;Topornia;Topornia;ADACBAA 
Dółu Lewej;Dół Lewa;Dół Lewa;ACAAAAA ADACCAA 
Kozy-Gotówki;Koza-Gotówka;Koza-Gotówka;ADAAA ADAB 
Kolonii Poprzecznej;Kolonia Poprzeczna;Kolonia Poprzeczna;ADACBAA CAB 
Doliny Marczakowej;Dolina Marczakowa;Dolina Marczakowa;ADAAA CAB 
Jankowięt;Jankowięta;Jankowięta;ADAAA 
Brzuwca;Brzuwiec;Brzuwiec;ACACBC 
Braciszewa;Braciszewo;Braciszewo;AEAAAB 
Podbratkówki;Podbratkówka;Podbratkówka;ADAB 
Wisełki;Wisełka;Wisełka;ADAB 
Zacmentarnej;Zacmentarna;Zacmentarna;CAB 
Wiertelowej;Wiertelowa;Wiertelowa;CAB 
Jarzeńskiego Młyna;Jarzeński Młyn;Jarzeński Młyn;CBA ACAABAA 
Gontówki;Gontówka;Gontówka;ADAB 
Szczodraka;Szczodrak;Szczodrak;ACABBA 
Moszczenicy Wyżnej;Moszczenica Wyżna;Moszczenica Wyżna;ADACABB ADACCBA 
Borkówki;Borkówka;Borkówka;ADAB 
Nowej Dębszczyzny;Nowa Dębszczyzna;Nowa Dębszczyzna;ADACCAA ADAAA 
Szuhausu;Szuhaus;Szuhaus;ACAAAAA 
Papiernego Borku;Papierny Borek;Papierny Borek;AAEC ACABBA 
Sokola-Kuźnicy;Sokole-Kuźnica;Sokole-Kuźnica;AEBAC ADACABB 
Wawrzynówki;Wawrzynówka;Wawrzynówka;ADAB 
Złotówki;Złotówka;Złotówka;ADAB 
Zabrocza;Zabrocze;Zabrocze;AEBAB 
Włosianki;Włosianka;Włosianka;ADAB 
Górnej Kolonii;Górna Kolonia;Górna Kolonia;ADACCBA ADACBAA 
Kolonii Kamienicy;Kolonia Kamienica;Kolonia Kamienica;ADACBAA ADACABB 
Kucyka;Kucyk;Kucyk;ABAC 
Kordelówki;Kordelówka;Kordelówka;ADAB 
Kolonii Ustrońskiej;Kolonia Ustrońska;Kolonia Ustrońska;ADACBAA ADACCBB 
