Dopełniacz;Mianownik
Ciapałów;Ciapały
Gwoździaka;Gwoździak
Loranca;Loranc
Kobli;Koble
Śmiesznego;Śmieszne
Zydlunga;Zydlung
Płuczek;Płuczki
Trzebieli;Trzebiele
Pulciów;Pulcia
Gawronów;Gawrony
Pawlich;Pawlichy
Brejdyn;Brejdyny
Czerkasów;Czerkasy
Stoku;Stok
Smugu;Smug
Perwit;Perwilty
Bydgoszczy;Bydgoszcz
Sieradzy;Sieradza
Szabatów;Szabaty
Chociwla;Chociwel
Mętnej;Mętna
Parmy;Parma
Strzały;Strzała
Łężcy;Łężce
Ogonów;Ogony
Rysek;Ryski
Bieńskiego;Bieńskie
Hańczy;Hańcza
Czępieli;Czępiele
Kujana;Kujan
Przekopnej;Przekopna
Dębnik;Dębniki
Wyjrzału;Wyjrzał
Babichy;Babicha
Strachonia;Strachoń
Międzylesia;Międzylesie
Barszczu;Barszcz
Ew;Ewy
Siedlec;Siedlce
Lejd;Lejdy
Koprzywnej;Koprzywna
Mścich;Mścichy
Rumi;Rumia
Zapusta;Zapust
Repecka;Repeckie
Puchachacz;Puchacze
Sarczy;Sarcze
Rodeli;Rodele
Rzecznej;Rzeczna
Sołtysików;Sołtysiki
Sobola;Soból
Grabia;Grab
Grabostawu;Grabostaw
Nasiadek;Nasiadki
Cyndat;Cyndaty
Pietraszy;Pietrasze
Zamostu;Zamost
Chomęcicic;Chomęcice
Witynia;Wityń
Stellutyszek;Stellutyszki
Gudzik;Gudziki
Miniewicz;Miniewicze
Zyndak;Zyndaki
Kozjat;Kozjaty
Orkusza;Orkusz
Pałuk;Pałuki
Bójek;Bójki
Rostowy;Rostowa
Sigiełek;Sigiełki
Chrustu;Chrust
Bubel;Bubele
Szteklinka;Szteklinek
Żdżannego;Żdżanne
Płachetek;Płachetki
Wydrzygrosza;Wydrzygrosz
Kowali;Kowale
Kowali;Kowala
Chyłów;Chyły
Budyt;Budyty
Szpadów;Szpady
Prądków;Prądki
Przymalenia;Przymalenie
Czekołd;Czekołdy
Zarękocinia;Zarękocinie
Bartoszychy;Bartoszycha
Suchorza;Suchorze
Karapytów;Karapyty
Olendrów;Olendry
Dębowiczek;Dębowiczki
Burych;Bure
Podwilcza;Podwilcze
Szmagów;Szmagi
Szarpatek;Szarpatki
Miąs;Mięsy
Przytuł;Przytuły
Bończy;Bończa
Narków;Narkowy
Widugier;Widugiery
Głuchowscich;Głuchowscy
Płoszczów;Płoszcze
Syczów;Sycze
Zawiercia;Zawiercie
Chobotek;Chobotki
Długopolskiej;Długopolska
Jelczyka;Jelczyk
Ligawia;Ligaw
Przystawia;Przystawie
Bagiennej;Bagienna
Bernat;Bernaty
Kolców;Kolce
Caryńskiego;Caryńskie
Ćwiartek;Ćwiartki
Fortu;Fort
Płaskiego;Płaskie
Bregini;Breginie
Przyrowy;Przyrowa
Mruczy;Mrucza
Ramlei;Ramleje
Rychlik;Rychliki
Będogoszczy;Będogoszcz
Godzisza;Godzisz
Nacesławic;Nacesławice
Kołbieli;Kołbiel
Pilec;Pilce
Niemst;Niemsty
Pilcza;Pilcz
Krasnego;Krasne
Łacków;Łacki
Pikusa;Pikus
Małowów;Małowy
Podmarzysza;Podmarzysze
Ożgów;Ożgi
Podkocy;Podkoce
Sząbruka;Sząbruk
Gajków;Gajki
Rakszawy;Rakszawa
Zatoń;Zatonie
Targowisk;Targowiska
Sojca;Sojec
Burdela;Burdel
Mulków;Mulki
Kobylaka;Kobylak
Piczowskiej;Piczowska
Pławia;Pław
Modela;Model
Trzebieszy;Trzebiesza
Słonisk;Słoniska
Wikaryjki;Wikaryjka
Pniaczków;Pniaczki
Jazu;Jaz
Tarlicznego;Tarliczne
Pogorzałek;Pogorzałki
Jana;Jan
Izdeb;Izdby
Dworzakowa;Dworzakowo
Perkowskiego;Perkowski
Jagiela;Jagiele
Miechowiczek;Miechowiczki
Macierzy;Macierz
Święciszek;Święciszki
Łozisk;Łoziska
Wypychu;Wypych
Brześcia;Brześć
Międzywodów;Międzywody
Skica;Skic
Rogoźniaka;Rogoźniak
Kownat;Kownaty
Zawarży;Zawarża
Trynitatisa;Trynitatis
Czarnogłowów;Czarnogłowy
Dębogardu;Dębogard
Garncar;Garncary
Wiórów;Wióry
Sękatej;Sękata
Lemierzysk;Lemierzyska
Pachów;Pachy
Trąby;Trąba
Wolenia;Woleń
Pachtu;Pacht
Potoków;Potoki
Krynickich;Krynickie
Folusza;Folusz
Zajączków;Zajączki
Zadeka;Zadek
Niecek;Niecki
Zapałów;Zapały
Kózek;Kózki
Grudziądza;Grudziądz
Rumiakowego;Rumiaków
Przedgórza;Przedgórze
Podgajnej;Podgajna
Jagusi;Jagusia
Zatracza;Zatracz
Siekierek;Siekierki
Kujbied;Kujbiedy
Piszczegórek;Piszczegórki
Ujm;Ujmy
Ulasku;Ulasek
Ujmy;Ujma
Horoszczyczyc;Horoszczyce
Białopola;Białopole
Wiktora;Wiktor
Machaczków;Machaczki
Przykońców;Przykońce
Rozpucia;Rozpucie
Predek;Predki
Murcków;Murcki
Małopola;Małopole
Włosani;Włosań
Poszmana;Poszman
Sieprawia;Siepraw
Bobrowitego;Bobrowite
Jawory;Jawora
Rogielkajm;Rogielkajmy
Lochmania;Lochmanie
Firleja;Firlej
Topol;Topole
Worsów;Worsy
Sutek;Sutki
Gościbi;Gościbia
Kszywaszy;Kszywasze
Ciwoniuków;Ciwoniuki
Pokrzywisk;Pokrzywiska
Hołużnego;Hołużne
Łydyn;Łydyny
Łosośnik;Łosośniki
Unisławia;Unisław
Baszek;Baszki
Żychóowa;Żychów
Boczek;Boczki
Ispu;Isep
Szponu;Szpon
Szpotu;Szpot
Obarów;Obary
Wer;Wery
Guseł;Gusły
Kołak;Kołaki
Honi;Honie
Wełczy;Wełcza
Nadrożnej;Nadrożna
Kamienik;Kamieniki
Kościeniewicz;Kościeniewicze
Chrząszczyczyc;Chrząszczyce
Ożara;Ożar
Sachów;Sachy
Mysiaka;Mysiak
Korfowego;Korfowe
Dolomitów;Dolomity
Cieszęt;Cieszęta
Strącza;Strącze
Pilipek;Pilipki
Parośli;Parośla
Wantołów;Wantoły
Niewoli;Niewola
Majchrowych;Majchrowe
Potasznik;Potaszniki
Syrek;Syrki
Węgry;Węgra
Zajezierza;Zajezierze
Chybów;Chyby
Żółkw;Żółkwy
Węgier;Węgry
Stanisławówowa;Stanisławów
Żołoćkciek;Żołoćki
Choszczeniaka;Choszczeniak
Zocia;Zocie
Krykawki;Krykawka
Kułyg;Kułygi
Wietroku;Wietrok
Oględy;Oględa
Jatnego;Jatne
Przygodziczek;Przygodziczki
Ciermięcicic;Ciermięcice
Szwalów;Szwale
Zimnoch;Zimnochy
Przeczyczyc;Przeczyce
Łotoszyn;Łotoszyny
Kryniczek;Kryniczki
Godzisławia;Godzisław
Sulów;Sule
Janeczek;Janeczki
Januckich;Januckie
Stradomia;Stradom
Budzynia;Budzyń
Dymaczy;Dymacze
Potop;Potopy
Solanów;Solany
Gancarzyków;Gancarzyki
Siodłar;Siodłary
Błocia;Błocie
Niemirek;Niemirki
Szybek;Szybki
Selwów;Selwy
Kasprów;Kaspry
Gryz;Gryzy
Myściowyków;Myściowyki
Tuligłowów;Tuligłowy
Kotasów;Kotasy
Karakul;Karakule
Kątnego;Kątne
Kątnej;Kątna
Zarwanego;Zarwane
Zwódnego;Zwódne
Minkowskiego;Minkowskie
Zasania;Zasanie
Rohoz;Rohozy
Grudy;Gruda
Grudów;Grudy
Zażuka;Zażuk
Gajdowego;Gajdowe
Warkałek;Warkałki
Wołochów;Wołochy
Uliczek;Uliczki
Myszek;Myszki
Przasnysza;Przasnysz
Czyńczy;Czyńcze
Wilcznej;Wilczna
Budzynu;Budzyn
Magnus;Magnusy
Karczemek;Karczemki
Kruci;Krucie
Sówkowego;Sówkowe
Muzgów;Muzgi
Miodus;Miodusy
Sawiaka;Sawiak
Topiła;Topiło
Siedloków;Siedloki
Ścieków;Ścieki
Bińcza;Bińcze
Rąbanisk;Rąbaniska
Berkoskich;Berkoskie
Mełgwi;Mełgiew
Tumlińsk;Tumlińska
Reducza;Reducz
Majeka;Majek
Przyłęgu;Przyłęg
Przyłęku;Przyłęk
Mazuch;Mazuchy
Grudzi;Grudź
Jastrzębi;Jastrzębia
Samułów;Samuły
Białowieży;Białowieża
Głębca;Głębiec
Jeżyt;Jażyty
Depułtycz;Depułtycze
Wodukajm;Wodukajmy
Suchania;Suchań
Sobusiów;Sobusie
Wypęd;Wypędy
Chwalimia;Chwalim
Kwater;Kwatery
Chrewtu;Chrewt
Garlei;Garleje
Wierzchowskiego;Wierzchowskie
Mulitego;Mulite
Gryszkaniec;Gryszkańce
Kukawki;Kukawka
Goryczek;Goryczki
Żrekiego;Żrekie
Praczek;Praczki
Trzeborza;Trzebórz
Rozjazdu;Rozjazd
Lipowego;Lipowe
Zabliszcza;Zabliszcze
Karmelity;Karmelita
Szczutek;Szczutki
Robów;Roby
Kramarek;Kramarki
Wawoka;Wawok
Korei;Korea
Świebodnej;Świebodna
Miodnego;Miodne
Polowego;Polowy
Skronia;Skronie
Nawcza;Nawcz
Giebła;Giebło
Wymiarek;Wymiarki
Sztabu;Sztab
Woszczyczyc;Woszczyce
Doli;Dole
Biertułtów;Biertułtowy
Teofilek;Teofilki
Chotylubi;Chotylubia
Węglarzysk;Węglarzyska
Pszczółek;Pszczółki
Miławy;Miława
Czmonia;Czmoń
Pudła;Pudło
Margoli;Margole
Browaru;Browar
Rozboju;Rozbój
Wojtasiów;Wojtasie
Świerzbienia;Świerzbienie
Świackich;Świackie
Uciechy;Uciecha
Niedźwiadków;Niedźwiadki
Sajz;Sajzy
Zdor;Zdory
Żmulisk;Żmuliska
Michaliszek;Michaliszki
Tarnoskały;Tarnoskała
Rostek;Rostki
Bożków;Bożki
Grochocicic;Grochocice
Zimnych;Zimni
Falku;Falk
Leniuszek;Leniuszki
Myśliborek;Myśliborki
Baszyn;Baszyny
Walasek;Walaski
Darzyboru;Darzybór
Wielądek;Wielądki
Jakusz;Jakusze
Marcinowiczek;Marcinowiczki
Kamieniaka;Kamieniak
Suwał;Suwały
Zasmuża;Zasmuże
Ruzieźca;Ruziec
Klejnik;Klejniki
Dziubrasa;Dziubras
Uniborza;Unibórz
Suwały;Suwała
Salamandry;Salamandra
Opusty;Opusta
Boruja;Boruj
Dąbia;Dąbie
Chrobakowego;Chrobakowe
Niemir;Niemiry
Sabni;Sabnie
Samborowiczek;Samborowiczki
Porostu;Porost
Podglewia;Podglewie
Bukowska;Bukowsko
Bernacicic;Bernacice
Krucieniszek;Krucieniszki
Bludyn;Bludyny
Czarnolasu;Czarnolas
Stoczysk;Stoczyska
Marwinu;Marwin
Fuledy;Fuleda
Ośmioraka;Ośmiorak
Rozpitego;Rozpite
Cyrli;Cyrla
Wałdyk;Wałdyki
Rossochy;Rossocha
Gorynia;Goryń
Bazylowych;Bazylowe
Malesz;Malesze
Wojtek;Wojtki
Kasztelana;Kasztelan
Wydmus;Wydmusy
Boruchów;Boruchy
Przezdup;Przezdupy
Dobroszyn;Dobroszyny
Kutnoch;Kutnochy
Bródek;Bródki
Spały;Spała
Wielbarku;Wielbark
Przedmościa;Przedmoście
Modrynia;Modryń
Pluchów;Pluchy
Zakurza;Zakurze
Wawrów;Wawry
Wcisła;Wcisło
Wrzosu;Wrzos
Jadownik;Jadowniki
Lonkawy;Lonkawa
Szyldaka;Szyldak
Knip;Knipy
Mokregolipia;Mokrelipie
Boblowskiej;Boblowska
Woronicza;Woronicze
Piekła;Piekło
Wilczocha;Wilczoch
Szkody;Szkoda
Bałucza;Bałucz
Ślęzy;Ślęza
Dziołów;Dzioły
Źrebców;Źrebce
Żachty;Żachta
Pokrętek;Pokrętki
Swidów;Swidy
Kacprowego;Kacprowy
Boleścicic;Boleścice
Luteszek;Luteszki
Pruskich;Pruskie
Kaławy;Kaława
Stomorgów;Stomorgi
Hucznej;Huczna
Szenajdy;Szenajda
Dobrogoszczyczyc;Dobrogoszczyce
Kamiannej;Kamianna
Łubianych;Łubiane
Medyków;Medyki
Piotrów;Piotry
Pador;Padory
Dzbaniec;Dzbańce
Gawrona;Gawron
Chojt;Chojty
Ropczyczyc;Ropczyce
Porwału;Porwał
Płaszczaka;Płaszczak
Potryt;Potryty
Somsior;Somsiory
Żerania;Żerań
Kołowrocia;Kołowrocie
Byliczek;Byliczki
Suchodołów;Suchodoły
Bielawy;Bielawa
Tereby;Tereba
Swat;Swaty
Wersel;Wersele
Bielaw;Bielawy
Drążnej;Drążna
Doliniarskiego;Doliniarski
Zarębisk;Zarębiska
Krzyża;Krzyż
Kliczek;Kliczki
Gnaszyńskiej;Gnaszyńska
Wypniochy;Wypniocha
Bogdaju;Bogdaj
Przytocznej;Przytoczna
Iłek;Iłki
Kamyków;Kamyki
Kaczmarków;Kaczmarki
Gałysów;Gałyse
Rotberga;Rotberg
Załawcza;Załawcze
Żelaza;Żelazo
Kostrzynia;Kostrzyń
Krępnej;Krępna
Traw;Trawy
Siedmiogór;Siedmiogóry
Nadbłocia;Nadbłocie
Podłaszcza;Podłaszcze
Fudalei;Fudaleja
Fudalejów;Fudaleje
Podjaworza;Podjaworze
Makocicic;Makocice
Czarnegolasu;Czarnylas
Zdrójek;Zdrójki
Wspólnik;Wspólniki
Zagronia;Zagronie
Helowskiego;Helowskie
Zachęty;Zachęta
Ręczaju;Ręczaj
Palkijów;Palkije
Kołodziejów;Kołodzieje
Wiechucicic;Wiechucice
Bielnego;Bielne
Pererowiec;Pererowce
Kudlaka;Kudlak
Podmokrego;Podmokre
Mokrego;Mokre
Krygu;Kryg
Mokrej;Mokra
Kryla;Kryl
Krymu;Krym
Kletocha;Kletoch
Sobieskiego;Sobieskie
Mieścisk;Mieściska
Podsusza;Podsusze
Kojtryn;Kojtryny
Gabrysi;Gabrysie
Zalasu;Zalas
Półrzeczek;Półrzeczki
Pawlików;Pawliki
Gutochy;Gutocha
Sańborza;Sańbórz
Biedaszek;Biedaszki
Potocznego;Potoczny
Pietruli;Pietrula
Zakęp;Zakępy
Wilkonoszy;Wilkonosza
Jaszczułt;Jaszczułty
Carek;Carki
Potocznej;Potoczna
Liszczoka;Liszczok
Jaktorów;Jaktory
Siciarzy;Siciarze
Poboisk;Poboiska
Szkudaju;Szkudaj
Małca;Małec
Brzezi;Brzezia
Dziechciarza;Dziechciarze
Trompoli;Trompole
Kryni;Kryń
Unewela;Unewel
Szawałdu;Szawałd
Kocka;Kock
Krąpieli;Krąpiel
Kocha;Koch
Tucholi;Tuchola
Obrębca;Obrębiec
Krzyszkowskich;Krzyszkowskie
Cechynów;Cechyny
Natolewiczek;Natolewiczki
Zygier;Zygry
Worłyszcza;Worłyszcze
Turza;Turze
Turzy;Turza
Szeweli;Szewele
Nowotek;Nowotki
Wzgów;Wzgórki
Nakła;Nakieł
Uszwi;Uszew
Tuchowicza;Tuchowicz
Śmicza;Śmicz
Ostaszów;Ostasze
Wojtach;Wojtachy
Rymania;Rymań
Łbisk;Łbiska
Sowidołu;Sowidół
Królowskiego;Królowski
Warwasów;Warwasy
Dalechów;Dalechowy
Łężek;Łężki
Wąskich;Wąskie
Krokorczyczyc;Krokorczyce
Matrasów;Matrase
Odbudowy;Odbudowa
Szczepanków;Szczepanki
Liszek;Liszki
Alwy;Alwa
Środonia;Środoń
Białowierśni;Białowierśnie
Szatarp;Szatarpy
Zusk;Zuski
Zoniów;Zoniowie
Gałek;Gałki
Brzyzków;Brzyzki
Wodończy;Wodończa
Spornego;Sporne
Ścięciela;Ścięciel
Zimotek;Zimotki
Danielek;Danielki
Tyca;Tyce
Kruczaja;Kruczaj
Chudowoli;Chudowola
Pacławia;Pacław
Podola;Podole
Sadownego;Sadowne
Pien;Pieny
Kościeleczek;Kościeleczki
Makswałda;Makswałd
Miłusz;Miłusze
Garbiec;Garbce
Strzegoszcza;Strzegoszcz
Szulmierza;Szulmierz
Annolesia;Annolesie
Miśkowców;Miśkowce
Baców;Bace
Palaców;Palace
Stawiszcza;Stawiszcze
Wygaryn;Wygaryny
Babaniec;Babańce
Moskorza;Moskorze
Wojnicza;Wojnicz
Żeglec;Żeglce
Topiącej;Topiąca
Lamuzów;Lamuze
Pudlikajm;Pudlikajmy
Noci;Noć
Jemielistego;Jemieliste
Grunwaldu;Grunwald
Obryd;Obrydy
Niewiesza;Niewiesz
Wich;Wichy
Zagrzybowia;Zagrzybowie
Wygrąża;Wygrąż
Zamartego;Zamarte
Rogacza;Rogacz
Zasola;Zasole
Grądu;Grąd
Sionny;Sionna
Osiedla;Osiedle
Gorzenia;Gorzeń
Lubowicz;Lubowicze
Okopca;Okopiec
Bazarku;Bazarek
Rejestrów;Rejestry
Zbucza;Zbucz
Gzików;Gziki
Zarębów;Zaręby
Krawczyków;Krawczyki
Dobromierza;Dobromierz
Włodar;Włodary
Moczadeł;Moczadła
Skalasty;Skalasta
Dawidowicz;Dawidowicze
Smolech;Smolechy
Hułek;Hułka
Rapcza;Rapcze
Zamościsk;Zamościska
Budla;Budel
Łękawy;Łękawa
Spórnych;Spórne
Zapieców;Zapiece
Klejdyt;Klejdyty
Zbereża;Zbereże
Jeżyka;Jeżyk
Norczaka;Norczak
Zamcza;Zamcze
Inowłodza;Inowłódz
Guzarów;Guzary
Perków;Perki
Falent;Falenty
Stefanii;Stefania
Jarzębia;Jarząb
Bakunu;Bakun
Plosek;Ploski
Strzępinia;Strzępiń
Tłustych;Tłuste
Kubasów;Kubasy
Jamnego;Jamne
Skoczykłodów;Skoczykłody
Piertani;Piertanie
Chałupek;Chałupki
Ochodzy;Ochodza
Ochódz;Ochodze
Kawiłęgu;Kawiłęg
Okoninków;Okoninki
Kojłów;Kojły
Głuszkowów;Głuszkowy
Florencji;Florencja
Jarzyńskiej;Jarzyńska
Krzesznej;Krzeszna
Tłustomostów;Tłustomosty
Olchowników;Olchowniki
Zapowiedzi;Zapowiedź
Ożar;Ożary
Podczela;Podczele
Kudelek;Kudelki
Pobądza;Pobądz
Pilich;Pilichy
Wyrzy;Wyrza
Parceli;Parcel
Kleków;Kleki
Chrapów;Chrapy
Oraczów;Oracze
Łyżek;Łyżki
Dziekanki;Dziekanka
Dampla;Dampel
Rozciętej;Rozcięta
Zuzeli;Zuzela
Kordegardy;Kordegarda
Sysków;Syski
Jedlicza;Jedlicze
Podąg;Podągi
Wolentala;Wolental
Piechot;Piechoty
Włoszczowy;Włoszczowa
Boreczek;Boreczki
Podjeziorza;Podjeziorze
Cisieśca;Cisiec
Czeladzi;Czeladź
Harycha;Harych
Strzykuł;Strzykuły
Ludwów;Ludwy
Sterpejek;Sterpejki
Zaniów;Zanie
Pszenna;Pszenno
Sikorca;Sikorzec
Uśniak;Uśniaki
Maciołek;Maciołki
Psalma;Psalmo
Austriaka;Austriak
Wojtyczków;Wojtyczki
Stopków;Stopki
Birczy;Bircza
Wichradza;Wichradz
Podpojałowskiego;Podpojałowskie
Srebrzyszcz;Srebrzyszcze
Rolników;Rolniki
Mątek;Mątki
Wincantów;Wincanty
Dzbana;Dzban
Włosia;Włosie
Lubcza;Lubcz
Wyrobca;Wyrobiec
Mierzenia;Mierzeń
Młynów;Młyny
Babiaka;Babiak
Marwałdu;Marwałd
Czerwińskich;Czerwińskie
Kozorzywia;Kozorzywie
Benewicz;Benewicze
Kulawego;Kulawy
Chałupsk;Chałupska
Orlików;Orliki
Łysowód;Łysowody
Przydołu;Przydół
Skupniowia;Skupniowie
Mikołajków;Mikołajki
Podgoździaka;Podgoździak
Dretynia;Dretyń
Kolanik;Kolaniki
Celbudy;Celbuda
Mogiłek;Mogiłki
Oblęgora;Oblęgór
Pyrgiesów;Pyrgiesi
Zapotocy;Zapotoce
Matołów;Matoły
Bobli;Boble
Szastał;Szastały
Filtrów;Filtry
Brzeszczyn;Brzeszczyny
Karolowej;Karolowe
Oleckiego;Olecki
Kamienicznego;Kamieniczne
Milczu;Milcz
Boryt;Boryty
Starowiejskich;Starowiejskie
Krajowych;Krajowe
Milicza;Milicz
Wróbli;Wróble
Biesowiczek;Biesowiczki
Borsucza;Borsucze
Wiwatu;Wiwat
Zaczernia;Zaczernie
Sobonia;Soboń
Zafigóry;Zafigóra
Urocza;Urocze
Rozgartu;Rozgart
Pełnatycz;Pełnatycze
Koniemłotów;Koniemłoty
Chociul;Chociule
Nadułek;Nadułki
Taborku;Taborek
Tabora;Tabor
Olend;Olendy
Oksiutycz;Oksiutycze
Kubisiów;Kubisiowie
Kołacza;Kołacz
Chobędzy;Chobędza
Berdyszcz;Berdyszcze
Dysieśka;Dysiek
Wygonisk;Wygoniska
Annapola;Annapol
Tymienia;Tymień
Nosocicic;Nosocice
Biernatek;Biernatki
Klam;Klamy
Dudyńców;Dudyńce
Gostoluba;Gostolub
Staneluszek;Staneluszki
Skałek;Skałki
Skałki;Skałka
Giętkiego;Giętkie
Dzierzy;Dzierza
Przypustów;Przypusty
Białoboru;Białobór
Przypusty;Przypusta
Wolborza;Wolbórz
Nowostawskich;Nowostawskie
Dolecka;Doleck
Mlostek;Mlostki
Wobał;Wobały
Partynia;Partyń
Kleszcza;Kleszcz
Borowego;Borowe
Komary;Komara
Borowych;Borowi
Komar;Komary
Larysza;Larysz
Włostów;Włosty
Sierakość;Sierakośce
Zakicia;Zakicie
Horostyty;Horostyta
Obucza;Obucz
Zagórzeńskiego;Zagórzeńskie
Jędrzejczyków;Jędrzejczyki
Belnej;Belna
Przylesia;Przylesie
Zwierza;Zwierz
Zagródzia;Zagródź
Beln;Belny
Zagórcza;Zagórcze
Śliwnik;Śliwniki
Brył;Bryły
Ślepowoli;Ślepowola
Dolańskiego;Dolańskie
Turawy;Turawa
Lichaczy;Lichacze
Jeżopola;Jeżopole
Ptaszek;Ptaszki
Kosssowa;Kossów
Wenecji;Wenecja
Dziubanów;Dziubany
Obszaru;Obszar
Wojtyszek;Wojtyszki
Windyk;Windyki
Kopruszy;Koprusza
Gozdeckiego;Gozdeckie
Tarni;Tarnie
Tabędza;Tabędz
Grudnej;Grudna
Zamoksza;Zamoksze
Nadola;Nadole
Blendy;Blenda
Oleńskiego;Oleńskie
Grabniaka;Grabniak
Lubostronia;Lubostronie
Psar;Psary
Jamielnego;Jamielne
Radzyn;Radzyny
Silmy;Silma
Tokar;Tokary
Zaraz;Zarazy
Kolembród;Kolembrody
Olędrów;Olędry
Zapieczysk;Zapieczyska
Ponikw;Ponikwy
Ponikwy;Ponikwa
Toczenia;Toczeń
Dziurza;Dziurze
Pazdy;Pazda
Plebanowiec;Plebanowce
Lipniaka;Lipniak
Gorzędzieja;Gorzędziej
Wyłupków;Wyłupki
Truszów;Trusze
Zberoża;Zberoż
Miechów;Miechy
Wiąga;Wiąg
Moczarnego;Moczarne
Holmy;Holma
Moczarnich;Moczarni
Suchomia;Suchom
Ejszeryszek;Ejszeryszki
Orzku;Orzk
Topolnej;Topolna
Haliczanów;Haliczany
Szafarczysk;Szafarczyska
Kawca;Kawec
Budzieszowiec;Budzieszowce
Trzebieńczyczyc;Trzebieńczyce
Sierakowiczek;Sierakowiczki
Książa;Książe
Farnia;Farnio
Pęcher;Pęchery
Okunów;Okuny
Tuczemp;Tuczempy
Sobiech;Sobiechy
Drogoradza;Drogoradz
Kleszczel;Kleszczele
Brzostów;Brzosty
Pustachowy;Pustachowa
Kotek;Kotki
Dobronia;Dobroń
Repczyczyc;Repczyce
Zachmielnia;Zachmielnie
Rzerzęczyczyc;Rzerzęczyce
Krawców;Krawcy
Jaskry;Jaskra
Dziurdziołów;Dziurdzioły
Krawców;Krawce
Derca;Derc
Dziaduchów;Dziaduchy
Zadów;Zady
Błogosławia;Błogosławie
Sobącza;Sobącz
Żabiczek;Żabiczki
Żółtek;Żółtki
Szulik;Szuliki
Chorchos;Chorchosy
Baranichy;Baranicha
Rogóżek;Rogóżki
Białoskór;Białoskóry
Ceklarzy;Ceklarze
Tyńców;Tyńce
Wdzięków;Wdzięki
Ślazów;Ślazy
Ciepłowód;Ciepłowody
Chemicznej;Chemiczna
Kawy;Kawa
Najdek;Najdki
Haćkciek;Haćki
Liner;Linery
Międzypotoków;Międzypotoki
Kryk;Kryki
Bechcicic;Bechcice
Chajczyn;Chajczyny
Spierwi;Spierwia
Szczawnik;Szczawniki
Świniowego;Świniowy
Grymiaczek;Grymiaczki
Kadzidła;Kadzidło
Zadworza;Zadworze
Borucicic;Borucice
Kadzideł;Kadzidła
Sielakiewicza;Sielakiewicz
Pomologii;Pomologia
Mikutów;Mikuty
Szli;Szla
Zmulisk;Zmuliska
Włościańskiego;Włościański
Brzegu;Brzeg
Cięćka;Cięćk
Cieślara;Cieślar
Misiadli;Misiadla
Gucików;Guciki
Stańczyków;Stańczyki
Grębocicic;Grębocice
Wąchocka;Wąchock
Oleśnik;Oleśniki
Kikołów;Kikoły
Kuci;Kucie
Mochy;Mocha
Otrocza;Otrocz
Moch;Mochy
Chocicza;Chocicz
Popioł;Popioły
Wojniak;Wojniaki
Tymawy;Tymawa
Brodzi;Bródź
Kałtek;Kałtki
Wołoszego;Wołoszy
Goraja;Goraj
Podkarczmia;Podkarczmie
Świerty;Świerta
Mokobód;Mokobody
Jeziorek;Jeziorka
Jeziorek;Jeziorki
Podpołosek;Podpołoski
Kozodrzy;Kozodrza
Przybudowy;Przybudowa
Przedzamcza;Przedzamcze
Barnasiów;Barnasie
Kamieńczyczyc;Kamieńczyce
Knapików;Knapiki
Mokrowoli;Mokrowola
Plewniaka;Plewniak
Modraku;Modrak
Kikoła;Kikół
Łęków;Łęki
Faszcz;Faszcze
Spaczniaka;Spaczniak
Łapacza;Łapacz
Ganderów;Ganderowie
Porębników;Porębniki
Przykazy;Przykaza
Mikołaja;Mikołaj
Wili;Wila
Wyścigów;Wyścigi
Walaszek;Walaszki
Dotrzymy;Dotrzyma
Wiatrów;Wiatry
Halinina;Halinin
Ciechrza;Ciechrz
Kumiaścia;Kumiaście
Zahoczewia;Zahoczewie
Małolepszej;Małolepsza
Pogwizdołu;Pogwizdoł
Włodzimierzyka;Włodzimierzyk
Ugacia;Ugacie
Szymonków;Szymonkowie
Cychr;Cychry
Młynnego;Młynne
Witorzy;Witorza
Jargiełów;Jargieły
Owczegłów;Owczegłowy
Iląga;Iląg
Zarymnia;Zarymnie
Podworca;Podworzec
Podborza;Podbórz
Pozezdrza;Pozezdrze
Krzemendy;Krzemenda
Dźwiersztyn;Dźwiersztyny
Jaromierza;Jaromierz
Gwizdacza;Gwizdacz
Zatartacza;Zatartacze
Czyżniaw;Czyżniawy
Bolci;Bolcie
Pomocnego;Pomocne
Szlacheckiego;Szlachecki
Kobuziów;Kobuzie
Rybocicic;Rybocice
Kobieli;Kobiel
Osogóry;Osogóra
Kulawków;Kulawki
Okus;Okusy
Siwej;Siwa
Stasików;Stasiki
Wojczyczyc;Wojczyce
Hal;Hale
Adamczyków;Adamczyki
Kotowskich;Kotowskie
Ziemkówy;Ziemkówa
Paskud;Paskudy
Tyrkla;Tyrkiel
Tłuściećca;Tłuściec
Wartuli;Wartule
Ogrójec;Ogrójce
Stróżnej;Stróżna
Kiczery;Kiczera
Terech;Terechy
Redak;Redaki
Szmulek;Szmulki
Księżaka;Księżak
Sneli;Snele
Zakępia;Zakępie
Podpiaszcza;Podpiaszcze
Brzoziaka;Brzoziak
Kujaw;Kujawy
Studniara;Studniar
Przywilcza;Przywilcz
Licht;Lichty
Szwałka;Szwałk
Kujawy;Kujawa
Osadników;Osadniki
Pokornego;Pokorne
Dunajczysk;Dunajczyska
Świryd;Świrydy
Pieroga;Pieróg
Szkawranów;Szkawrany
Gródzy;Gródza
Czernicznik;Czerniczniki
Grobelczyka;Grobelczyk
Kaptarza;Kaptarz
Dziatków;Dziatki
Rzężaw;Rzężawy
Koszoł;Koszoły
