Dopełniacz;Mianownik
Chocianowic;Chocianowice
Przeradowa;Przeradowo
Domkowa;Domkowo
Benenarda;Benenard
Morzychny;Morzychna
Zielenic;Zielenice
Krzeczowic;Krzeczowice
Bierkowic;Bierkowice
Napola;Napole
Pęcławia;Pęcław
Ilkowic;Ilkowice
Młynic;Młynice
Dźwierzna;Dźwierzno
Bysławka;Bysławek
Składowa;Składów
Ostrobudek;Ostrobudki
Wolwanowic;Wolwanowice
Emilina;Emilin
Sukowic;Sukowice
Sulnowa;Sulnowo
Emilii;Emilia
Arkadii;Arkadia
Bógwidz;Bógwidze
Fermy;Ferma
Kławek;Kławki
Grzybian;Grzybiany
Kuczowa;Kuczów
Mrzezina;Mrzezino
Brodacz;Brodacze
Wiłkupi;Wiłkupie
Żakówka;Żakówek
Ocieki;Ocieka
Lisówka;Lisówek
Łyszczarzy;Łyszczarze
Dąbrów;Dąbrowy
Smereka;Smerek
Parczowiec;Parczowce
Jordanowa;Jordanowo
Chobieni;Chobienia
Dąbrowy;Dąbrowa
Gościeradza;Gościeradz
Brodków;Brodki
Jeżowej;Jeżowa
Szkopów;Szkopy
Trzebowej;Trzebowa
Bodzewa;Bodzew
Żyrakowa;Żyraków
Sławy;Sława
Kazina;Kazin
Domaradzic;Domaradzice
Drzonka;Drzonek
Soszycy;Soszyca
Grabowa;Grabów
Kotówki;Kotówka
Soszyc;Soszyce
Karnowa;Karnowo
Trzaskowa;Trzaskowo
Tłuchowa;Tłuchowo
Kalnicy;Kalnica
Jaczowic;Jaczowice
Samborza;Sambórz
Sarnikrza;Sarnikierz
Łubcza;Łubcze
Romejek;Romejki
Żabinki;Żabinka
Królewa;Królewo
Okalewa;Okalewo
Wrocanki;Wrocanka
Florczak;Florczaki
Wiercan;Wiercany
Rykowca;Rykowiec
Łubnik;Łubniki
Wierzchowiska;Wierzchowisko
Pulek;Pulki
Łojowic;Łojowice
Łowczowa;Łowczów
Łęczyckiego;Łęczycki
Włynkowa;Włynkowo
Zdziarca;Zdziarzec
Szymborna;Szymborno
Koszelówki;Koszelówka
Desznicy;Desznica
Sadolesia;Sadoleś
Ozorowic;Ozorowice
Bugaja;Bugaj
Nowak;Nowaki
Podłazia;Podłazie
Pilchowic;Pilchowice
Dębczyny;Dębczyna
Niw;Niwy
Dębczyna;Dębczyno
Kaczyczyc;Kaczyce
Młodzianowa;Młodzianowo
Nadkola;Nadkole
Wieliczek;Wieliczki
Witna;Witno
Chwaszczewa;Chwaszczewo
Strażnika;Strażnik
Dzikówka;Dzikówko
Goźlic;Goźlice
Myślic;Myślice
Ścięgnicy;Ścięgnica
Gleźnowa;Gleźnowo
Złoczewa;Złoczew
Mętkowa;Mętków
Chabierowa;Chabierów
Radlina;Radlin
Sankur;Sankury
Szumania;Szumanie
Gizewa;Gizewo
Długowizny;Długowizna
Praszczyk;Praszczyki
Wagana;Wagan
Moczar;Moczary
Świetlina;Świetlino
Michalinka;Michalinek
Piaskowa;Piasków
Sowczyczyc;Sowczyce
Borowicy;Borowica
Kozieńca;Kozieniec
Jonkowa;Jonkowo
Raźniewa;Raźniewo
Borowic;Borowice
Frydrychowic;Frydrychowice
Chruszczewa;Chruszczewo
Zuzułki;Zuzułka
Poklatek;Poklatki
Tłucznic;Tłucznice
Deci;Decie
Sobiesierzna;Sobiesierzno
Grodziszowa;Grodziszów
Zbyszewa;Zbyszewo
Bielenia;Bieleń
Dobroch;Dobrochy
Stefanowa;Stefanowo
Wieszek;Wieszki
Ogorzelin;Ogorzeliny
Zaruzia;Zaruzie
Maurzyc;Maurzyce
Ziemiar;Ziemiary
Radunicy;Radunica
Tułkowic;Tułkowice
Gościeszynka;Gościeszynek
Osieczowa;Osieczów
Płaczków;Płaczki
Sługocina;Sługocin
Sitek;Sitki
Kiersin;Kiersiny
Unikowa;Unikowo
Dziupliny;Dziuplina
Rębielczy;Rębielcz
Zajezierc;Zajezierce
Magnuszewic;Magnuszewice
Leszczy;Leszcze
Urowa;Urowo
Grudzianki;Grudzianka
Tarnogóry;Tarnogóra
Potoków;Potoki
Czechowa;Czechów
Reskowa;Reskowo
Prusaka;Prusak
Cynkowa;Cynków
Toliszczka;Toliszczek
Zdziar;Zdziary
Straszowic;Straszowice
Bienia;Bień
Kozubaty;Kozubata
Liwek;Liwki
Sobiboru;Sobibór
Stroni;Stronia
Muniny;Munina
Białogór;Białogóry
Pasynek;Pasynki
Będźmierowic;Będźmierowice
Eligiowa;Eligiów
Szlichtyngowej;Szlichtyngowa
Krasowej;Krasowa
Broniewka;Broniewek
Zimnej;Zimna
Kóz;Kozy
Bryłówka;Bryłówek
Jakubowic;Jakubowice
Dobrzejowa;Dobrzejów
Karpy;Karpa
Płaszewa;Płaszewo
Białogóry;Białogóra
Nowojewa;Nowojewo
Żnina;Żnin
Trzebcy;Trzebca
Lipówca;Lipówiec
Cieszątek;Cieszątki
Klotyldowa;Klotyldowo
Borowianki;Borowianka
Reguta;Regut
Wójeczki;Wójeczka
Włostowej;Włostowa
Siemiątkowa;Siemiątkowo
Gostkowa;Gostków
Żeronic;Żeronice
Cekcyna;Cekcyn
Bielicy;Bielica
Maciejówki;Maciejówka
Dąbczyna;Dąbczyn
Trzebców;Trzebce
Bielic;Bielice
Modliszewa;Modliszewo
Gowarzewa;Gowarzewo
Wudzynka;Wudzynek
Klątw;Klątwy
Czartoszów;Czartoszowy
Świdnika;Świdnik
Plebanowa;Plebanowo
Bąkowic;Bąkowice
Tobiaszy;Tobiasze
Stobiecina;Stobiecin
Rączyny;Rączyna
Grabicy;Grabica
Czarnowa;Czarnów
Długosiodła;Długosiodło
Augustówka;Augustówek
Grabic;Grabice
Wizan;Wizany
Goliny;Golina
Wróbla;Wróbel
Kubowa;Kubowo
Stróżnej;Stróżna
Grabiny;Grabina
Grzęski;Grzęska
Niewiesza;Niewiesze
Żółtaniec;Żółtańce
Broncina;Broncin
Podgór;Podgóry
Zręczyczyc;Zręczyce
Zakrzewka;Zakrzewko
Łapalic;Łapalice
Poganicy;Poganica
Lutyni;Lutynia
Rabęd;Rabędy
Siekierowizny;Siekierowizna
Brodnicy;Brodnica
Ornety;Orneta
Brulina;Brulin
Gryzikamienia;Gryzikamień
Kaczowic;Kaczowice
Meszna;Meszno
Kiernozi;Kiernozia
Paniewka;Paniewek
Jaszczerka;Jaszczerek
Wyrębowa;Wyrębów
Drezna;Drezno
Modliszowa;Modliszów
Kuraszewa;Kuraszewo
Chyciny;Chycina
Szyszkowca;Szyszkowiec
Tłuczewa;Tłuczewo
Sucumina;Sucumin
Huciny;Hucina
Szwagrowa;Szwagrów
Piaszczyny;Piaszczyna
Wszewilków;Wszewilki
Ostrolesia;Ostrolesie
Nochowa;Nochowo
Buszewa;Buszewo
Poddębic;Poddębice
Boguszyńca;Boguszyniec
Boreczna;Boreczno
Trzemoszny;Trzemoszna
Kalna;Kalno
Melanowa;Melanów
Sieroszewic;Sieroszewice
Macierzysza;Macierzysz
Damna;Damno
Parzyc;Parzyce
Glinisk;Gliniski
Tądli;Tądle
Kraszowic;Kraszowice
Gostomka;Gostomko
Kamińska;Kamińsk
Glinisk;Gliniska
Gablina;Gablin
Pindalu;Pindal
Wityń;Witynie
Orlińca;Orliniec
Pijawni;Pijawnia
Brzączowic;Brzączowice
Woryt;Woryty
Strzelczyk;Strzelczyki
Czachówka;Czachówek
Rudenki;Rudenka
Witnicy;Witnica
Cezarowa;Cezarów
Rządkowa;Rządkowo
Justynowa;Justynów
Kopytówki;Kopytówka
Kornic;Kornice
Ługu;Ług
Podula;Podule
Bujenki;Bujenka
Woźnawsi;Woźnawieś
Łysaka;Łysak
Sikorowizny;Sikorowizna
Polkowa;Polkowo
Wilkowiska;Wilkowisko
Łukówca;Łukówiec
Adolfina;Adolfin
Wysoczan;Wysoczany
Karmelity;Karmelita
Lipkowa;Lipków
Drągowiny;Drągowina
Wymoju;Wymój
Lginia;Lgiń
Lubiankowa;Lubianków
Raczyczyc;Raczyce
Grabin;Grabiny
Rętwin;Rętwiny
Zaborówka;Zaborówek
Chorągwicy;Chorągwica
Bełdna;Bełdno
Wielenina;Wielenin
Matcza;Matcze
Bystrojowic;Bystrojowice
Charcicic;Charcice
Rysia;Ryś
Berzyny;Berzyna
Szczepkowa;Szczepkowo
Jasińca;Jasiniec
Ił;Iły
Kuleszki;Kuleszka
Bartos;Bartosy
Granowca;Granowiec
Wołomina;Wołomin
Krzemieniewic;Krzemieniewice
Chrząszczewa;Chrząszczewo
Czesławowa;Czesławowo
Lutogniewic;Lutogniewice
Budkowa;Budków
Dziewiętlic;Dziewiętlice
Świerkowa;Świerkowo
Drzewian;Drzewiany
Iskani;Iskań
Żohatyna;Żohatyn
Biernej;Bierna
Kosowic;Kosowice
Zadębia;Zadębie
Zatorowizny;Zatorowizna
Kurzątkowic;Kurzątkowice
Opina;Opin
Łodzi;Łodzia
Rembieszyc;Rembieszyce
Rosołówki;Rosołówka
Żarzyna;Żarzyn
Wiązownicy;Wiązownica
Piskorca;Piskorzec
Obałek;Obałki
Krężelina;Krężelin
Ostrybóregoboru;Ostrybór
Małachowic;Małachowice
Grabowna;Grabowno
Wrocławek;Wrocławki
Brodu;Bród
Płucek;Płucki
Trębanowa;Trębanów
Świerchowej;Świerchowa
Kostrzeszyna;Kostrzeszyn
Dubia;Dubie
Nieszczyczyc;Nieszczyce
Szczerbakowa;Szczerbaków
Podgórcza;Podgórcze
Dubina;Dubin
Małówki;Małówka
Podkałku;Podkałek
Wisły;Wisła
Mękarzowic;Mękarzowice
Czartorii;Czartoria
Żabieńca;Żabieniec
Plennnej;Plenna
Osówki;Osówka
Bóbrki;Bóbrka
Rozdrażewka;Rozdrażewek
Dryi;Dryja
Trzebieradza;Trzebieradz
Górawina;Górawino
Łopaty;Łopata
Chocimowa;Chocimów
Wojtokiemi;Wojtokiemie
Krasnoglin;Krasnogliny
Rzymkowic;Rzymkowice
Galewic;Galewice
Dosina;Dosin
Postaszowic;Postaszowice
Krasocina;Krasocin
Myszkowca;Myszkowiec
Flisów;Flisy
Chełminka;Chełminko
Poliks;Poliksy
Góry;Góra
Drozdowa;Drozdów
Worławek;Worławki
Karnkowa;Karnkowo
Wojnowa;Wojnowo
Dyszowa;Dyszów
Topiłówki;Topiłówka
Przytkowic;Przytkowice
Rykał;Rykały
Wilkowa;Wilków
Dobromyśla;Dobromyśl
Ślęzy;Ślęza
Brudzewka;Brudzewek
Suliszewka;Suliszewek
Grzybowszczyzny;Grzybowszczyzna
Ryczywołu;Ryczywół
Modrzejowic;Modrzejowice
Wilczyny;Wilczyna
Gór;Góry
Łośnicy;Łośnica
Libertowa;Libertów
Karolowa;Karolów
Grabiszewa;Grabiszew
Korzennna;Korzenno
Kiemian;Kiemiany
Korzennnej;Korzenna
Kusiąt;Kusięta
Głogowca;Głogowiec
Papierni;Papiernia
Rękusów;Rękusy
Goruszowa;Goruszów
Derkaczy;Derkacze
Kopanej;Kopana
Ścinawy;Ścinawa
Babina;Babino
Babiny;Babina
Dobrylewa;Dobrylewo
Porajowa;Porajów
Podosia;Podosie
Sichówka;Sichówek
Tymowej;Tymowa
Kołaczkowic;Kołaczkowice
Budziar;Budziarze
Szczercowa;Szczerców
Wierzbna;Wierzbno
Strażowa;Strażów
Grabszczyzny;Grabszczyzna
Okop;Okopy
Czaczyka;Czaczyk
Serok;Seroki
Widziszewa;Widziszewo
Kryształowic;Kryształowice
Tarnobrzega;Tarnobrzeg
Grzymałkowa;Grzymałków
Retkowa;Retkowo
Mieściska;Mieścisko
Radzikowa;Radzików
Miodnicy;Miodnica
Topilca;Topilec
Barczygłowa;Barczygłów
Glinianki;Glinianka
Opoki;Opoka
Mieścisk;Mieściska
Miłoszewca;Miłoszewiec
Modlimowa;Modlimowo
Skotnicy;Skotnica
Gęsianki;Gęsianka
Dobrzykowic;Dobrzykowice
Hermanówki;Hermanówka
Drozdowca;Drozdowiec
Ściborza;Ścibórz
Podstrobowa;Podstrobów
Mezowa;Mezowo
Rębowa;Rębowo
Zrąbca;Zrąbiec
Inoujścia;Inoujście
Radziechów;Radziechowy
Duszot;Duszoty
Ubrodowic;Ubrodowice
Skoczewa;Skoczewo
Łukomierza;Łukomierz
Mosny;Mosna
Michałowa;Michałowo
Chlebczyna;Chlebczyn
Bogumiłowa;Bogumiłów
Lścina;Lścin
Niesłuch;Niesłuchy
Dziemięrzyc;Dziemięrzyce
Zaporza;Zaporze
Owidza;Owidz
Brześc;Brześce
Pasturki;Pasturka
Julkowa;Julkowo
Żubrynka;Żubrynek
Żeromina;Żeromin
Rotembarku;Rotembark
Wikliny;Wiklina
Połażejewa;Połażejewo
Wrzesiny;Wrzesina
Watraszewa;Watraszew
Cięciwy;Cięciwa
Duczymina;Duczymin
Rudzicy;Rudzica
Parwarku;Parwark
Drochowa;Drochowo
Godzieszek;Godzieszki
Niedzielisk;Niedzieliska
Trzebusza;Trzebusz
Podmielowca;Podmielowiec
Paterka;Paterek
Rojewa;Rojew
Klikowa;Klików
Liskowatego;Liskowate
Rozmierki;Rozmierka
Dzikowic;Dzikowice
Jurczyczyc;Jurczyce
Śliwy;Śliwa
Pakszynka;Pakszynek
Golnic;Golnice
Huczwic;Huczwice
Burzyna;Burzyn
Nieławic;Nieławice
Młodziejowic;Młodziejowice
Iłownicy;Iłownica
Łuki;Łuka
Chrząstowa;Chrząstowo
Sikorek;Sikorki
Goliszowca;Goliszowiec
Podnieśna;Podnieśno
Anielinka;Anielinek
Wiciejewa;Wiciejewo
Sokołowa;Sokołowo
Jachówki;Jachówka
Ściborzyc;Ściborzyce
Dziechowa;Dziechowo
Hecznarowic;Hecznarowice
Burkat;Burkaty
Zbierska;Zbiersk
Wygnanowic;Wygnanowice
Bagieńska;Bagieńsko
Balina;Balin
Bosutowa;Bosutów
Komparzowa;Komparzów
Zmiennicy;Zmiennica
Stanisławki;Stanisławka
Leszczanki;Leszczanka
Chotyłowa;Chotyłów
Ostaszowa;Ostaszów
Kaszyc;Kaszyce
Wilczyn;Wilczyny
Stodzewa;Stodzew
Kolna;Kolno
Łączy;Łącza
Pobiedzisk;Pobiedziska
Strzeczony;Strzeczona
Glicka;Glicko
Łowinka;Łowinek
Dywit;Dywity
Dziewięczyczyc;Dziewięczyce
Lakieli;Lakiele
Chalina;Chalin
Koskowic;Koskowice
Księżostan;Księżostany
Zawał;Zawały
Zdzieszowic;Zdzieszowice
Słaboszowic;Słaboszowice
Michalina;Michalin
Tomczyczyc;Tomczyce
Bobrowa;Bobrów
Progali;Progale
Żeszczynki;Żeszczynka
Rzepinka;Rzepinek
Januszkowa;Januszkowo
Kuśmierek;Kuśmierki
Rogówca;Rogówiec
Horyszowa;Horyszów
Sangrodza;Sangrodz
Oleszkowa;Oleszkowo
Zabielnego;Zabielne
Goławina;Goławin
Babska;Babsk
Jerzmionek;Jerzmionki
Mieroszyna;Mieroszyno
Dytmarowa;Dytmarów
Chociczy;Chocicza
Zagórnej;Zagórna
Maleszowa;Maleszów
Mierzna;Mierzno
Siemianowa;Siemianowo
Samostrzałowa;Samostrzałów
Wilczogąb;Wilczogęby
Smulska;Smulsko
Brodziszowa;Brodziszów
Balewa;Balewo
Filipów;Filipy
Złotnego;Złotne
Ochodnego;Ochodne
Gronówka;Gronówko
Smogórów;Smogóry
Bobrowiska;Bobrowisko
Sawek;Sawki
Janisławic;Janisławice
Gorawina;Gorawino
Czerśli;Czerśl
Kąpławek;Kąpławki
Bartołd;Bartołdy
Uniechowa;Uniechów
Szczucina;Szczucin
Kalenic;Kalenice
Kozubów;Kozuby
Łajs;Łajsy
Sysek;Syski
Błonaw;Błonawy
Pałczyna;Pałczyn
Klukowszczyzny;Klukowszczyzna
Chotkowa;Chotkowo
Kobiernic;Kobiernice
Żłobka;Żłobek
Kramarzówki;Kramarzówka
Wałbrzycha;Wałbrzych
Kraczewa;Kraczew
Bronocicic;Bronocice
Janowszczyzny;Janowszczyzna
Hajnówki;Hajnówka
Pełnatycz;Pełnatycze
Mołdzia;Mołdzie
Annoboru;Annobór
Mchów;Mchy
Walima;Walim
Frywałdu;Frywałd
Martian;Martiany
Stopek;Stopki
Żórawi;Żórawie
Grabowicy;Grabowica
Ryni;Rynia
Wybcza;Wybcz
Kościuszkowa;Kościuszków
Żuchlowa;Żuchlów
Wojsław;Wojsławy
Księżpola;Księżpol
Korytowa;Korytów
Juraszy;Jurasze
Wieszowy;Wieszowa
Tabałówki;Tabałówka
Turzan;Turzany
Modrzewka;Modrzewek
Złockiego;Złockie
Drygulca;Drygulec
Traczy;Tracze
Wiązówki;Wiązówka
Miłakowa;Miłaków
Lutomierzyna;Lutomierzyn
Latoszyna;Latoszyn
Ustoka;Ustok
Szemborowa;Szemborowo
Żarczyna;Żarczyn
Radomki;Radomka
Małkowic;Małkowice
Wardężyna;Wardężyn
Żdżenic;Żdżenice
Wietszyna;Wietszyno
Michałowic;Michałowice
Radziwiłłłowa;Radziwiłłów
Ostrowicy;Ostrowica
Przedpełc;Przedpełce
Księtego;Księte
Święcin;Święciny
Sandomierza;Sandomierz
Prawiednik;Prawiedniki
Śnietnicy;Śnietnica
Iżykowic;Iżykowice
Kałdusa;Kałdus
Morochowa;Morochów
Bucza;Bucz
Podjenina;Podjenin
Strumiennna;Strumienno
Bożacina;Bożacin
Międzyzdrojów;Międzyzdroje
Sulejek;Sulejki
Słączna;Słączno
Złotnej;Złotna
Mistrzewic;Mistrzewice
Strumiennnej;Strumienna
Wolkowa;Wolkowo
Cmolasu;Cmolas
Nowiny;Nowina
Budna;Budno
Krajenek;Krajenki
Sobieszyna;Sobieszyn
Możdżan;Możdżany
Budnego;Budne
Lewin;Lewiny
Bełku;Bełk
Rzewnowa;Rzewnowo
Gizałek;Gizałki
Charnowa;Charnowo
Miłodroża;Miłodróż
Pępowa;Pępowo
Będziszewa;Będziszewo
Sienickich;Sienickie
Nowin;Nowiny
Weklic;Weklice
Kozielic;Kozielice
Wyrzyska;Wyrzysk
Olend;Olendy
Gołaszyna;Gołaszyn
Drzązgowa;Drzązgowo
Kałkowskiego;Kałkowskie
Ochotnika;Ochotnik
Maruszowa;Maruszów
Karczmiska;Karczmisko
Żmijewka;Żmijewko
Białobłockich;Białobłockie
Prycanowa;Prycanowo
Mechnacza;Mechnacz
Słomczyczyc;Słomczyce
Mierek;Mierki
Rososzy;Rososz
Brzostówca;Brzostówiec
Staroźreb;Staroźreby
Luboczy;Lubocz
Bierdzan;Bierdzany
Posadówki;Posadówka
Wsoli;Wsola
Ossowa;Ossowo
Łagowa;Łagów
Pęcicic;Pęcice
Kumek;Kumki
Dworzyska;Dworzysko
Okrzei;Okrzeja
Lutomka;Lutomek
Brzumina;Brzumin
Dworzysk;Dworzyska
Wabienic;Wabienice
Kaczorów;Kaczory
Kruteczka;Kruteczek
Dobryniowa;Dobryniów
Olszanicy;Olszanica
Kwietnika;Kwietnik
Sternowa;Sternowo
Boroszkowa;Boroszków
Nowka;Nowek
Suchawy;Suchawa
Glisna;Glisno
Widawy;Widawa
Ryszardowa;Ryszardów
Otałęży;Otałęż
Cisowca;Cisowiec
Boguchwałowa;Boguchwałów
Chocianowca;Chocianowiec
Bukówka;Bukówko
Kadzielni;Kadzielnia
Kuśnia;Kuśnie
Nadola;Nadole
Klimówki;Klimówka
Nowowoli;Nowowola
Wojnarowej;Wojnarowa
Świelubia;Świelubie
Borzęcina;Borzęcin
Kołoząbia;Kołoząb
Bukówki;Bukówka
Przytarni;Przytarnia
Wylatowa;Wylatowo
Zbrosławic;Zbrosławice
Moskorzewa;Moskorzew
Knychówka;Knychówek
Strzegowa;Strzegów
Wąglowa;Wąglów
Podstola;Podstole
Marus;Marusy
Wilkowyi;Wilkowyja
Dubaśna;Dubaśno
Burowa;Burów
Boruczy;Borucza
Stodólna;Stodólno
Leniszek;Leniszki
Pored;Poredy
Franciszkanów;Franciszkany
Niedonia;Niedoń
Zaścienia;Zaścienie
Stańkowa;Stańków
Brudaków;Brudaki
Błaskowizny;Błaskowizna
Pustkowia;Pustkowie
Grabczoka;Grabczok
Święcieńca;Święcieniec
Łosośnik;Łosośniki
Kwiatkowa;Kwiatkowo
Raszkowa;Raszków
Juryszewa;Juryszewo
Berejowa;Berejów
Pieńczykowa;Pieńczykowo
Rębowa;Rębów
Zamieścia;Zamieście
Żuromina;Żuromino
Wierzby;Wierzba
Tuszyna;Tuszyn
Rybnik;Rybniki
Lublinowa;Lublinów
Krzelowa;Krzelów
Pobratym;Pobratymy
Przycłap;Przycłapy
Żmiarek;Żmiarki
Kołobrzegu;Kołobrzeg
Czartoryi;Czartoryja
Łączonka;Łączonek
Ciężkowa;Ciężków
Słowikowa;Słowikowo
Duj;Duje
Wójcicic;Wójcice
Olganowa;Olganowo
Słoszewa;Słoszewo
Wandowa;Wandowo
Ludowic;Ludowice
Szarek;Szarki
Bobulczyna;Bobulczyn
Tuszewa;Tuszewo
Żytnej;Żytna
Pożyczek;Pożyczki
Rzepotowic;Rzepotowice
Drogiszki;Drogiszka
Jacinek;Jacinki
Mechelinek;Mechelinki
Przyłomu;Przyłom
Unisławia;Unisław
Łońska;Łońsko
Orlika;Orlik
Pluskocina;Pluskocin
Kotłówki;Kotłówka
Podlesic;Podlesice
Werska;Wersk
Świechocina;Świechocin
Zagajówka;Zagajówek
Plewicy;Plewica
Paśmiechów;Paśmiechy
Gnojenka;Gnojenko
Purdki;Purdka
Staniowic;Staniowice
Kisiel;Kisiele
Harachwost;Harachwosty
Erminowa;Erminów
Goszczyna;Goszczyn
Kokotowa;Kokotów
Węgierska;Węgiersk
Kuklina;Kuklin
Silic;Silice
Samorządek;Samorządki
Świemina;Świemino
Chworościan;Chworościany
Goliszowa;Goliszów
Wokowic;Wokowice
Nowizny;Nowizna
Barzowic;Barzowice
Hanowa;Hanowo
Pietrus;Pietrusy
Jaskulina;Jaskulin
Strabli;Strabla
Hutki;Hutka
Połchowa;Połchowo
Radoszkowa;Radoszkowo
Rotnowa;Rotnowo
Hutek;Hutki
Zbludzy;Zbludza
Borowca;Borowiec
Rychnów;Rychnowy
Wyźrału;Wyźrał
Żyglądu;Żygląd
Wrzosowa;Wrzosowo
Kodrąbia;Kodrąb
Konieczek;Konieczki
Międzyłęża;Międzyłęż
Wilkęs;Wilkęsy
Gajnika;Gajnik
Szyszczyczyc;Szyszczyce
Wrzosowej;Wrzosowa
Lubomirki;Lubomirka
Klimont;Klimonty
Żerkówka;Żerkówek
Bereścia;Bereść
Rogoźnicy;Rogoźnica
Woszczeli;Woszczele
Majewa;Majewo
Przededworza;Przededworze
Piór;Pióry
Stawiszyc;Stawiszyce
Chmielnika;Chmielnik
Rożyńska;Rożyńsk
Złochowic;Złochowice
Gurbicz;Gurbicze
Czumowa;Czumów
Seroczek;Seroczki
Gonic;Gonice
Giżyczek;Giżyczki
Strykowa;Strykowo
Charzewa;Charzewo
Gorłówka;Gorłówko
Starosiedla;Starosiedle
Antonowa;Antonów
Wiciny;Wicina
Kucowa;Kuców
Kurowa;Kurów
Jałowca;Jałowiec
Dębniaków;Dębniaki
Machnówki;Machnówka
Szymankowszczyzny;Szymankowszczyzna
Samsonówki;Samsonówka
Plesewa;Plesewo
Niecwi;Niecew
Limży;Limża
Sowiny;Sowina
Wachowa;Wachów
Bieździadki;Bieździadka
Sumiaka;Sumiak
Wyromiejek;Wyromiejki
Dziepółci;Dziepółć
Dropia;Drop
Karcina;Karcino
Prostyni;Prostynia
Żegocina;Żegocin
Paprociny;Paprocina
Kuczewoli;Kuczewola
Potoku;Potok
Jagodnego;Jagodne
Skokumia;Skokum
Nieszkowic;Nieszkowice
Zbucza;Zbucz
Tatr;Tatry
Belina;Belin
Sowin;Sowiny
Sicka;Sicko
Kikojt;Kikojty
Maryniowa;Maryniów
Czartek;Czartki
Sidziny;Sidzina
Tereszyna;Tereszyn
Albertowska;Albertowsko
Suprunów;Supruny
Anonina;Anonin
Maż;Maże
Użmaudy;Użmauda
Jelitek;Jelitki
Jask;Jaski
Rychwałdka;Rychwałdek
Florianek;Florianki
Wełmic;Wełmice
Czarża;Czarże
Sarnak;Sarnaki
Żeleźni;Żeleźnia
Zatyk;Zatyki
Sporniaka;Sporniak
Popielewka;Popielewko
Żeleźnika;Żeleźnik
Poleszyna;Poleszyn
Wójtowa;Wójtowo
Żagania;Żagań
Niedoradza;Niedoradz
Jak;Jaki
Będzinka;Będzinko
Radziłowa;Radziłów
Lubochy;Lubocha
Przesławki;Przesławka
Rozborza;Rozbórz
Suchorączka;Suchorączek
Przezdrowic;Przezdrowice
Mszalnicy;Mszalnica
Grabca;Grabiec
Żochowa;Żochowo
Świesielic;Świesielice
Połajewka;Połajewek
Złotopolic;Złotopolice
Mazanówki;Mazanówka
Babul;Babule
Ładnego;Ładne
Sokoliny;Sokolina
Siutkowa;Siutkowo
Ładnej;Ładna
Pokrzywnicy;Pokrzywnica
Budziszowa;Budziszów
Trzepnicy;Trzepnica
Gorzewnicy;Gorzewnica
Karczówka;Karczówek
Siemonia;Siemoń
Giedyli;Giedyle
Tołczów;Tołcze
Krześniczki;Krześniczka
Kamostka;Kamostek
Sierakowic;Sierakowice
Hołuczkowa;Hołuczków
Słotwina;Słotwin
Sobiewoli;Sobiewola
Widomej;Widoma
Wrzeczka;Wrzeczko
Cyku;Cyk
Skrybicz;Skrybicze
Siemieni;Siemienie
Będominka;Będominek
Łochocina;Łochocin
Dziewięciół;Dziewięcioły
Skorup;Skorupy
Susłowa;Susłów
Brzyna;Brzyno
Dobrzankowa;Dobrzankowo
Zberzynka;Zberzynek
Dziadkowskiego;Dziadkowskie
Brzyny;Brzyna
Łosina;Łosino
Szaradowa;Szaradowo
Kamienia;Kamień
Terebinia;Terebiń
Węgoja;Węgój
Pragi;Praga
Wągrowca;Wągrowiec
Iwaniszek;Iwaniszki
Kierszka;Kierszek
Kandyt;Kandyty
Kępna;Kępno
Jeziorowskich;Jeziorowskie
Paszkowic;Paszkowice
Kraskowa;Kraskowo
Świeciechowa;Świeciechów
Stopnicy;Stopnica
Janoch;Janochy
Połowców;Połowce
Zgrzebich;Zgrzebichy
Skorczyczyc;Skorczyce
Kolesina;Kolesin
Golimowa;Golimowo
Młynika;Młynik
Sikor;Sikory
Krajęczyna;Krajęczyn
Granat;Granaty
Białous;Białousy
Rozdziałów;Rozdziały
Trojaczka;Trojaczek
Trosk;Troski
Załakowa;Załakowo
Jatyni;Jatynia
Krzepina;Krzepin
Rozdziela;Rozdziele
Stryjaków;Stryjaki
Rakówki;Rakówka
Jenorajścia;Jenorajście
Jarek;Jarki
Ludwina;Ludwin
Kęszyna;Kęszyn
Byciny;Bycina
Bombli;Bombla
Knurowca;Knurowiec
Tardy;Tarda
Orchowa;Orchowo
Działu;Dział
Wiązowa;Wiązów
Ocieszyna;Ocieszyn
Czerwonkowa;Czerwonków
Zakopanego;Zakopane
Kostek;Kostki
Daleszynka;Daleszynek
Przydworzyc;Przydworzyce
Ożannny;Ożanna
Brukowa;Brukowo
Staniszewa;Staniszewo
Bagienic;Bagienice
Przysów;Przysowy
Boraszyna;Boraszyn
Raszujki;Raszujka
Bagienicy;Bagienica
Jug;Jugi
Jabłońskich;Jabłońskie
Żarnowej;Żarnowa
Rozstępniewa;Rozstępniewo
Wolbromowa;Wolbromów
Brzezinka;Brzezinko
Kleszczel;Kleszczele
Chrząstówka;Chrząstówek
Nowicy;Nowica
Jeldzina;Jeldzino
Granowic;Granowice
Uciechowic;Uciechowice
Czeluścina;Czeluścin
Kotłów;Kotły
Białoróg;Białorogi
Wielicznej;Wieliczna
Miłon;Miłony
Jasienówki;Jasienówka
Wroninka;Wroninko
Snarek;Snarki
Kotowiecka;Kotowiecko
Michałkowej;Michałkowa
Żerkowic;Żerkowice
Niemirówka;Niemirówek
