Dopełniacz;Mianownik
Janiszowa;Janiszów
Jagniątek;Jagniątki
Rymanowa;Rymanów
Przytorza;Przytorze
Barczewka;Barczewko
Niesiołowic;Niesiołowice
Edmundowa;Edmundów
Łowicza;Łowicz
Bliźniaczka;Bliźniaczek
Bonina;Bonin
Wróblowej;Wróblowa
Jachacówki;Jachacówka
Sepet;Sepety
Gutkowa;Gutkowo
Głucha;Głuch
Peresołowic;Peresołowice
Lucimi;Lucimia
Podbrzezi;Podbrzezia
Wiatrołomu;Wiatrołom
Podlasianki;Podlasianka
Podbrzezia;Podbrzezie
Zblęga;Zblęg
Dwernika;Dwernik
Chlewiszcz;Chlewiszcze
Garbieniowej;Garbieniowa
Rębkowa;Rębkowo
Lusztyka;Lusztyk
Lisnej;Lisna
Złodziejówki;Złodziejówka
Lisna;Lisno
Dziadowizny;Dziadowizna
Zabrzeźni;Zabrzeźnia
Taborowizny;Taborowizna
Usisk;Usiska
Niemierzyna;Niemierzyno
Wólki;Wólka
Monioch;Moniochy
Troninin;Troniny
Wólek;Wólki
Kik;Kiki
Żwikiel;Żwikiele
Chodenic;Chodenice
Wypustów;Wypusty
Sulek;Sulki
Kubikówki;Kubikówka
Niemianowic;Niemianowice
Batorowa;Batorów
Biskupic;Biskupice
Górowa;Górowo
Nagawek;Nagawki
Seborek;Seborki
Lutowisk;Lutowiska
Poszynki;Poszynka
Przygubiela;Przygubiel
Wideł;Widły
Kurpiewiaków;Kurpiewiaki
Ulicka;Ulicko
Mrózkowej;Mrózkowa
Pawłowszczyzny;Pawłowszczyzna
Przedniego;Przednie
Pory;Pora
Wełny;Wełna
Opacznego;Opaczne
Zasadniaków;Zasadniaki
Łukówki;Łukówka
Czasławia;Czasław
Teofilówki;Teofilówka
Wyrąbki;Wyrąbka
Portu;Port
Zimnowody;Zimnowoda
Frachowca;Frachowiec
Miat;Miaty
Zegartówek;Zegartówki
Mydlarzy;Mydlarze
Wielogłów;Wielogłowy
Mołdawinka;Mołdawinek
Świerkowa;Świerków
Czułowa;Czułów
Wysogotówka;Wysogotówek
Jelenia;Jeleń
Legińca;Leginiec
Bliżyna;Bliżyn
Mydłowa;Mydłów
Lekarki;Lekarka
Myślina;Myślino
Jamrowa;Jamrozów
Pacółtowa;Pacółtowo
Żabostowa;Żabostowo
Malca;Malec
Żuchty;Żuchta
Świętoszówki;Świętoszówka
Ludyni;Ludynia
Siernik;Sierniki
Słońska;Słońsko
Szlachcicówki;Szlachcicówka
Paroli;Parole
Podokręża;Podokręże
Pachuczyna;Pachuczyn
Patróweczka;Patróweczek
Nasicznego;Nasiczne
Budwieci;Budwiecie
Stasichów;Stasichy
Leśnej;Leśnia
Olkowic;Olkowice
Szulcówek;Szulcówki
Arcelina;Arcelin
Bronimia;Bronimie
Leśnika;Leśnik
Żużeli;Żużela
Ostkowa;Ostków
Pachówki;Pachówka
Kosobądza;Kosobądz
Krzynowisk;Krzynowiska
Bobowca;Bobowiec
Bustryczan;Bustryczany
Rychówka;Rychówko
Smagłówki;Smagłówka
Kromołowa;Kromołów
Parchlin;Parchliny
Krężoł;Krężoły
Podlelonka;Podlelonek
Boguszyczek;Boguszyczki
Strzemeszna;Strzemeszno
Królewic;Królewice
Zaborni;Zabornia
Brelikowa;Brelików
Widryn;Widryny
Zimnodołu;Zimnodół
Sadogóry;Sadogóra
Pozort;Pozorty
Kiełczynka;Kiełczynek
Romanowa;Romanów
Modgarb;Modgarby
Podzwaliska;Podzwalisko
Halki;Halka
Prokocicic;Prokocice
Mastków;Mastki
Budówka;Budówko
Budówki;Budówka
Jaworza;Jaworze
Sobna;Sobno
Domarad;Domarady
Zielomyśla;Zielomyśl
Szatrychy;Szatrycha
Mamarty;Mamarta
Lędyczka;Lędyczek
Ćkowa;Ćków
Świerczynka;Świerczynek
Wolbromowa;Wolbromów
Nacpolska;Nacpolsk
Antoników;Antoniki
Nykazów;Nykazy
Zofiewka;Zofiewko
Zawoźnika;Zawoźnik
Tadysowa;Tadysów
Celina;Celin
Dominikowa;Dominików
Malenia;Maleń
Konotopy;Konotopa
Meszek;Meszki
Morcinków;Morcinki
Podmostek;Podmostki
Zegartowic;Zegartowice
Ubieszyna;Ubieszyn
Suryt;Suryty
Taczowa;Taczów
Sątopu;Sątop
Wroniaw;Wroniawy
Kutrybkowej;Kutrybkowa
Morycy;Moryca
Żurów;Żury
Holeszowa;Holeszów
Rudzienka;Rudzienko
Blinek;Blinki
Rafineri;Rafineria
Osieczyny;Osieczyna
Piekutowa;Piekutowo
Bębnówka;Bębnówko
Winnic;Winnice
Chrapic;Chrapice
Winnicy;Winnica
Wydmucha;Wydmuch
Miedzianowa;Miedzianów
Maliników;Maliniki
Pełel;Pełele
Wierzbniczek;Wierzbniczki
Hołubli;Hołubla
Lizakówki;Lizakówka
Gołębia;Gołębie
Kwaśniaka;Kwaśniak
Roztworowa;Roztworów
Giżyzny;Giżyzna
Kobyli;Kobyla
Gołębina;Gołębin
Bronówka;Bronówek
Kobylego;Kobyle
Strychów;Strychy
Zaradowisk;Zaradowiska
Goznej;Gozna
Zasiek;Zasieki
Wojtówiec;Wojtówce
Siedlaków;Siedlaki
Smętówka;Smętówko
Granecznika;Granecznik
Uzdowa;Uzdowo
Owieczkowa;Owieczkowo
Kiecki;Kiecka
Bębna;Bęben
Głuchowic;Głuchowice
Jacyków;Jacyki
Siarzewa;Siarzewo
Stawisk;Stawiska
Stawisk;Stawiski
Podgrochocicic;Podgrochocice
Pierzysk;Pierzyska
Jarnostowa;Jarnostów
Stawiska;Stawisko
Ponętówka;Ponętówek
Stanowisk;Stanowiska
Rokowa;Roków
Otoczni;Otocznia
Kijasa;Kijas
Gębic;Gębice
Mirotek;Mirotki
Fabianówki;Fabianówka
Berdyszowa;Berdyszów
Różewa;Różewo
Brączynna;Brączynno
Ciborów;Cibory
Węgierek;Węgierki
Zagwizdów;Zagwizdy
Węgierki;Węgierka
Liwca;Liwiec
Nasiedla;Nasiedle
Gocałek;Gocałki
Czostku;Czostek
Białkówka;Białkówek
Kłopotnej;Kłopotna
Zatopolic;Zatopolice
Politowa;Politów
Jeżyc;Jeżyce
Cierpiszewa;Cierpiszewo
Wojteczek;Wojteczki
Kozerów;Kozery
Ułanowa;Ułanów
Zbydniowa;Zbydniów
Żędowic;Żędowice
Rębieskiego;Rębieskie
Lorek;Lorki
Przebiędy;Przebięda
Wapnisk;Wapniska
Szczytnej;Szczytna
Szczytna;Szczytno
Koczurów;Koczury
Poczekajki;Poczekajka
Cempor;Cempory
Gałczewa;Gałczewo
Czarnotowej;Czarnotowa
Gackówki;Gackówka
Stronki;Stronka
Kęsic;Kęsice
Gniewoszyc;Gniewoszyce
Berdechu;Berdech
Miłowic;Miłowice
Imienka;Imienko
Lipianki;Lipianka
Myszkówki;Myszkówka
Zgorzeli;Zgorzele
Bukowia;Bukowie
Składu;Skład
Mrożewic;Mrożewice
Lipianek;Lipianki
Zgórniaka;Zgórniak
Uniemyśla;Uniemyśl
Choin;Choiny
Figielowa;Figielów
Czmońca;Czmoniec
Lubnicy;Lubnica
Ryszewka;Ryszewko
Jarszewka;Jarszewko
Łazarzowic;Łazarzowice
Bojmia;Bojmie
Choiny;Choina
Smólska;Smólsk
Kapołkówki;Kapołkówka
Litychowa;Litychowo
Klinkierni;Klinkiernia
Kaźmierzowa;Kaźmierzów
Widoradza;Widoradz
Strug;Strugi
Lipienek;Lipienki
Warszyna;Warszyn
Lubośni;Lubośnia
Urzuta;Urzut
Strugi;Struga
Paciejewa;Paciejewo
Sądkowa;Sądkowo
Kurlandii;Kurlandia
Rozięcina;Rozięcin
Zawidzówka;Zawidzówek
Powa;Podścigłów
Brzestowego;Brzestowy
Ćwiklinka;Ćwiklinek
Rypinka;Rypinek
Kawęcina;Kawęcin
Mężyka;Mężyk
Brzestowej;Brzestowa
Sieciechowa;Sieciechowo
Boguszewki;Boguszewka
Zanartu;Zanart
Zielanówka;Zielanówek
Zieluminka;Zieluminek
Markosic;Markosice
Dębiarzy;Dębiarze
Rychlinka;Rychlinek
Chorkówki;Chorkówka
Toczkowa;Toczkowo
Wygiełdowa;Wygiełdów
Czadrowa;Czadrów
Gniwki;Gniwka
Dychów;Dychy
Uśnic;Uśnice
Pradziadów;Pradziady
Sulicicic;Sulicice
Gozdnicy;Gozdnica
Tarnowiec;Tarnowce
Strzyżówki;Strzyżówka
Zielęcina;Zielęcin
Włościejewic;Włościejewice
Raczkowa;Raczków
Dalachowa;Dalachów
Podjałówki;Podjałówka
Żyrowa;Żyrów
Czańca;Czaniec
Rudawicy;Rudawica
Szarbska;Szarbsko
Zdzięsławic;Zdzięsławice
Boronowa;Boronów
Jerzmanic;Jerzmanice
Przymiłowic;Przymiłowice
Obłotnego;Obłotne
Wawrzonowa;Wawrzonowo
Wirwajd;Wirwajdy
Rurzycy;Rurzyca
Lednogóry;Lednogóra
Dyszlówki;Dyszlówka
Rzeplina;Rzeplino
Jaworskiego;Jaworskie
Gilowsckich;Gilowscy
Łosków;Łoski
Promienka;Promienko
Poprawki;Poprawka
Ludomicka;Ludomicko
Micherdów;Micherdy
Przerośli;Przerośl
Starościna;Starościn
Młodojewa;Młodojewo
Niezabitowa;Niezabitów
Bardychowa;Bardychowo
Pyrytów;Pyryty
Trokajn;Trokajny
Bekasowa;Bekasowo
Rajów;Raje
Gorzutkowej;Gorzutkowa
Płocochowa;Płocochowo
Zawisza;Zawisze
Kubosów;Kubosy
Żaków;Żaki
Zawiszy;Zawisza
Żyłki;Żyłka
Hannowa;Hannów
Biertowic;Biertowice
Wydmuchowa;Wydmuchowo
Gdeszyna;Gdeszyn
Gałkowa;Gałków
Zarzęcina;Zarzęcin
Łaźca;Łaziec
Muszynki;Muszynka
Smagoniowej;Smagoniowa
Kolecina;Kolecin
Gruszewni;Gruszewnia
Pilzna;Pilzno
Turczyna;Turczyn
Bytynia;Bytyń
Rulic;Rulice
Desek;Deski
Skalbmierza;Skalbmierz
Limierzysk;Limierzyska
Meszniaka;Meszniak
Krajęcina;Krajęcin
Petryłowa;Petryłów
Wietrznic;Wietrznice
Emina;Emin
Dziękowizny;Dziękowizna
Chorążanki;Chorążanka
Kamyszowa;Kamyszów
Kociołków;Kociołki
Brzóstówki;Brzóstówka
Szymankówki;Szymankówka
Staszowa;Staszów
Kracia;Kracie
Lizbony;Lizbona
Ner;Nery
Smugi;Smuga
Bieczyn;Bieczyny
Brzozia;Brzozie
Szewczykówki;Szewczykówka
Faltynówki;Faltynówka
Bieczyna;Bieczyno
Igrył;Igryły
Strzyżawy;Strzyżawa
Chojnika;Chojnik
Felczyna;Felczyn
Tępcza;Tępcz
Dobrojewa;Dobrojewo
Prętów;Pręty
Radys;Radysy
Przyłęczka;Przyłęczek
Wałkna;Wałkno
Sąpków;Sąpki
Karolinowa;Karolinowo
Ciechomina;Ciechomin
Czajęcicic;Czajęcice
Ciechomia;Ciechomie
Ceniaw;Ceniawy
Wybraństwa;Wybraństwo
Szczakowej;Szczakowa
Żółwina;Żółwin
Miedzichowa;Miedzichowo
Łążynka;Łążynek
Pustkowa;Pustkowo
Hajdy;Hajda
Giełczowa;Giełczów
Wadochowic;Wadochowice
Drożyny;Drożyna
Mielęcinka;Mielęcinek
Wybrańców;Wybrańce
Bieniowa;Bieniów
Zgniłki;Zgniłka
Wyknia;Wykień
Sokoligóry;Sokoligóra
Gruszczywia;Gruszczywie
Zaberbecza;Zaberbecze
Brożka;Brożek
Sernik;Serniki
Brożca;Brożec
Podtrzebieszowa;Podtrzebieszów
Dziarnowa;Dziarnowo
Zofiampola;Zofiampol
Wypnidowa;Wypnidów
Trojedzianki;Trojedzianka
Dubowa;Dubów
Płotowa;Płotowo
Loteryjki;Loteryjka
Krotowic;Krotowice
Zagłębocza;Zagłębocze
Wysokoniwki;Wysokoniwka
Jurkowa;Jurków
Jasionkowej;Jasionkowa
Pęciaków;Pęciaki
Koskówki;Koskówka
Teologa;Teolog
Czar;Czary
Bychaniów;Bychanie
Podgrabki;Podgrabka
Cyrkówki;Cyrkówka
Opartowa;Opartowo
Muzy;Muza
Mroczkowic;Mroczkowice
Sokolnicy;Sokolnica
Stefanówka;Stefanówek
Chróściny;Chróścina
Czerniawki;Czerniawka
Rzewnówka;Rzewnówko
Głodyńca;Głodyniec
Kluzówki;Kluzówka
Wydziałek;Wydziałki
Żmijkowa;Żmijków
Muranowa;Muranów
Wdowiaków;Wdowiaki
Bielińca;Bieliniec
Tarnówka;Tarnówek
Kołbacza;Kołbacz
Kobrówki;Kobrówka
Zientarówki;Zientarówka
Słowienkowa;Słowienkowo
Łonów;Łony
Żmojdaka;Żmojdak
Pęchcina;Pęchcin
Jaźwinia;Jaźwinie
Przezwisk;Przezwiska
Śliwkuli;Śliwkula
Żłobina;Żłobin
Belgradu;Belgrad
Jankówki;Jankówka
Brójec;Brójce
Dziubów;Dziuby
Olendra;Olender
Jankówka;Jankówko
Rekówki;Rekówka
Sośni;Sośnie
Staromieścia;Staromieście
Włosiek;Włośki
Głoskowa;Głosków
Bryzgiela;Bryzgiel
Markowca;Markowiec
Uderza;Uderz
Dziuby;Dziuba
Poddulska;Poddulsk
Podjeżowej;Podjeżowa
Lipowiny;Lipowina
Myślina;Myślin
Okarpca;Okarpiec
Ladzina;Ladzin
Pikiety;Pikieta
Kalików;Kalikowie
Żulina;Żulin
Kamiennego;Kamienne
Brzóstowej;Brzóstowa
Konradowa;Konradowo
Pikiet;Pikiety
Broniakówki;Broniakówka
Kisielnicy;Kisielnica
Bug;Bugi
Zawaliny;Zawalina
Kamszelów;Kamszeli
Posiołka;Posiołek
Konradowej;Konradowa
Szmaty;Szmata
Darnowa;Darnowo
Gaudynek;Gaudynki
Zaklasztorza;Zaklasztorze
Kumas;Kumasy
Kiełczówki;Kiełczówka
Piastowa;Piastowo
Zakrzywego;Zakrzywe
Grocholubia;Grocholub
Kołków;Kołki
Dębnicy;Dębnica
Błachowa;Błachów
Radyczy;Radycza
Chudziaków;Chudziaki
Kieruzeli;Kieruzele
Dobrot;Dobroty
Witanowa;Witanowo
Grabinka;Grabinek
Liszyna;Liszyno
Kozłów;Kozły
Niedzicy;Niedzica
Werówki;Werówka
Papizów;Papizy
Niwiska;Niwisko
Niwisk;Niwiska
Tropia;Tropie
Borzysk;Borzyska
Niewaźki;Niewaźka
Wawrowa;Wawrów
Jałowców;Jałowce
Kandydactów;Kandydaci
Żarkowa;Żarkowo
Turciakowej;Turciakowa
Durajówki;Durajówka
Szczodrochowa;Szczodrochowo
Trzebin;Trzebiny
Podkątów;Podkąty
Kruhłego;Kruhłe
Roszkowic;Roszkowice
Bujanowa;Bujanów
Trzebiny;Trzebina
Racinówki;Racinówka
Łaszczowa;Łaszczów
Litwinówki;Litwinówka
Horodziska;Horodzisko
Piątków;Piątki
Błogiego;Błogie
Bagatelki;Bagatelka
Dubielewa;Dubielewo
Brzoziego;Brzozi
Helenowa;Helenowo
Słubic;Słubice
Pogrzebienia;Pogrzebień
Haju;Haj
Rogownika;Rogownik
Puzdrowizny;Puzdrowizna
Radzimowa;Radzimów
Solnik;Solniki
Postawel;Postawele
Wodnej;Wodna
Gostyńca;Gostyniec
Rębienicy;Rębienica
Małociechowa;Małociechowo
Palczewic;Palczewice
Hilarowa;Hilarów
Machcina;Machcin
Strzeszewa;Strzeszewo
Gotartowic;Gotartowice
Skoraczewa;Skoraczew
Cygali;Cygale
Kluczyka;Kluczyk
Pumpyleji;Pumpyleje
Terawy;Terawa
Golęcina;Golęcino
Satorówki;Satorówka
Giżycka;Giżycko
Korczunku;Korczunek
Gdyni;Gdynia
Szur;Szury
Szawłów;Szawły
Golęcin;Golęciny
Witryłowa;Witryłów
Mrozków;Mrozkowie
Rusinówki;Rusinówka
Izabelina;Izabelin
Słowina;Słowino
Sulim;Sulimy
Toń;Tonie
Dębostrowa;Dębostrów
Trzebiesławic;Trzebiesławice
Pysznicy;Pysznica
Powodnika;Powodnik
Kamelanki;Kamelanka
Mośkowizny;Mośkowizna
Podgoszcza;Podgoszcze
Głowbit;Głowbity
Podolca;Podolec
Optynia;Optyń
Borkowizny;Borkowizna
Ścięgna;Ścięgno
Pieleszek;Pieleszki
Kuracza;Kuracz
Hodył;Hodyły
Krzeszówki;Krzeszówka
Kwierucia;Kwierucie
Olunina;Olunin
Pieniężnego;Pieniężne
Morysiny;Morysina
Przybysiowej;Przybysiowa
Jakubika;Jakubik
Pieniężna;Pieniężno
Jakubina;Jakubin
Olszewa;Olszew
Żółkowa;Żółków
Błaszek;Błaszki
Plackówki;Plackówka
Lubstowa;Lubstowo
Wildy;Wilda
Luboszyc;Luboszyce
Cierniówki;Cierniówka
Podrętwin;Podrętwiny
Stasiówka;Stasiówek
Albigowej;Albigowa
Rogóźca;Rogóziec
Ciołkowa;Ciołkowo
Szemuda;Szemud
Panewnika;Panewnik
Pikutkowa;Pikutkowo
Kolonistów;Kolonisty
Borzątwi;Borzątew
Gocławia;Gocław
Russocicic;Russocice
Garzewka;Garzewko
Glinnego;Glinne
Glinnej;Glinna
Pikułówki;Pikułówka
Glinna;Glinno
Arciszewa;Arciszewo
Kotyr;Kotyry
Kamosowa;Kamosowo
Baborowa;Baborów
Opalowanki;Opalowanka
Moczarników;Moczarniki
Lachówca;Lachówiec
Słępisk;Słępiska
Łubczewa;Łubczewo
Monowic;Monowice
Antonówek;Antonówki
Kulonkowia;Kulonkowie
Osetkowa;Osetków
Jasnochówki;Jasnochówka
Wojciasów;Wojciasy
Robakowa;Robaków
Sadowiczowa;Sadowiczów
Piławy;Piława
Dudkowa;Dudków
Pałuczyny;Pałuczyna
Sęczkowa;Sęczkowo
Miłoszewa;Miłoszewo
Gątarki;Gątarka
Bieździadowa;Bieździadów
Wyrwichów;Wyrwichy
Hołoty;Hołota
Paksimowej;Paksimowa
Dzieżna;Dzieżno
Kurzy;Kurza
Stobojów;Stoboje
Chełstów;Chełsty
Młodziejowic;Młodziejowice
Aksmanic;Aksmanice
Ratnówki;Ratnówka
Zastawnych;Zastawne
Ryłowca;Ryłowiec
Roszuszki;Roszuszka
Zagajowa;Zagajów
Grygrowa;Grygrów
Pięt;Pięty
Samolników;Samolniki
Pokaniewa;Pokaniewo
Witaminowa;Witaminowo
Gigoniowej;Gigoniowa
Dobranowic;Dobranowice
Wydm;Wydmy
Wilczkowic;Wilczkowice
Krubinka;Krubinek
Zawadówki;Zawadówka
Dobrenic;Dobrenice
Pliszczyna;Pliszczyn
Muchówki;Muchówka
Figlowa;Figlów
Zwiartowa;Zwiartów
Turowca;Turowiec
Węgrzynówki;Węgrzynówka
Opojowic;Opojowice
Jodłownika;Jodłownik
Karpia;Karp
Karwia;Karw
Rozprzy;Rozprza
Rzeżęcina;Rzeżęcin
Szucia;Szucie
Giziewiczki;Giziewiczka
Karbu;Karb
Librantowej;Librantowa
Mochnatego;Mochnate
Kalębówki;Kalębówka
Rafałek;Rafałki
Mylina;Mylin
Krzewin;Krzewiny
Bierzglina;Bierzglin
Obrony;Obrona
Nieporaza;Nieporaz
Krzewiny;Krzewina
Żubrynu;Żubryn
Krzewina;Krzewino
Pajewa;Pajewo
Miałkiej;Miałka
Dzilca;Dzilec
Toporni;Topornia
Jankowięt;Jankowięta
Brzuwca;Brzuwiec
Łabusza;Łabusz
Braciszewa;Braciszewo
Książnic;Książnice
Wisełki;Wisełka
Staszków;Staszkowie
Jelonka;Jelonek
Zabełkowa;Zabełków
Buzy;Buza
Zacmentarnej;Zacmentarna
Psiuków;Psiuki
Buzów;Buzy
Bieniewic;Bieniewice
Wiertelowej;Wiertelowa
Zalesic;Zalesice
Barnkowa;Barnkowo
Niniewa;Niniew
Gontówki;Gontówka
Mieszczaków;Mieszczaki
Jaczowic;Jaczowice
Przyc;Przyce
Obiecanowa;Obiecanowo
Zdziarca;Zdziarzec
Borkówka;Borkówko
Snusek;Snuski
Szczodraka;Szczodrak
Borkówki;Borkówka
Borysławia;Borysław
Zażelaznej;Zażelazna
Południaków;Południaki
Zgórza;Zgórz
Suszna;Suszno
Szuhausu;Szuhaus
Tatarskiej;Tatarska
Skiełek;Skiełki
Maciejówki;Maciejówka
Wawrzynówki;Wawrzynówka
Złotówki;Złotówka
Zabrocza;Zabrocze
Mostów;Mosty
Borzęty;Borzęta
Franka;Frank
Włosianki;Włosianka
Podłukowskiego;Podłukowskie
Boernerowa;Boernerowo
Nakli;Nakla
Helenkowa;Helenków
Jagniewic;Jagniewice
Nakla;Nakle
Nawrotki;Nawrotka
Grabańca;Grabaniec
Kucyka;Kucyk
Podkrzyzia;Podkrzyzie
Gawralina;Gawralin
Kordelówki;Kordelówka
Podsarnia;Podsarnie
Skrudziny;Skrudzina
Porębisk;Porębiska
Przecławka;Przecławek
Kajetanka;Kajetanek
Jasiona;Jasion
Zaporza;Zaporze
Kocian;Kociany
Bejd;Bejdy
Modlicy;Modlica
Dusocina;Dusocin
Zakurowia;Zakurowie
Wywłoczki;Wywłoczka
Pietrzków;Pietrzki
Barchowa;Barchów
Osy;Osa
Mierzna;Mierzno
Osego;Ose
Jęcznika;Jęcznik
Czerkiesów;Czerkiesy
Plemiąt;Plemięta
Janasówki;Janasówka
Marantowa;Marantów
Kuchni;Kuchnia
Ochoty;Ochota
Kurakowa;Kurakowo
Biebrzy;Biebrza
Altaina;Altain
Zimnika;Zimnik
Kamiczki;Kamiczka
Jurandowa;Jurandowo
Sławętówki;Sławętówka
Skrzypówek;Skrzypówki
Jazdówki;Jazdówka
Przymusów;Przymusy
Stańkowa;Stańków
Łaniewszczyzny;Łaniewszczyzna
Trębaczewa;Trębaczew
Śrebły;Śrebła
Skaraszowa;Skaraszów
Warszyc;Warszyce
Karłówki;Karłówka
Chrobaków;Chrobaki
Słopska;Słopsk
Grabka;Grabek
Pierogów;Pierogi
Tułwin;Tułwiny
Bałosówki;Bałosówka
Rewicy;Rewica
Charsznicy;Charsznica
Koweły;Koweła
Domysłowa;Domysłów
Półczwartków;Półczwartki
Kociubaja;Kociubaj
Tyczewa;Tyczewo
Kostek;Kostki
Nieznachowa;Nieznachowo
Gulbit;Gulbity
Ferdynandowa;Ferdynandów
Osi;Oś
Czarnawy;Czarnawa
Brzezinek;Brzezinki
Gębarzowa;Gębarzów
Połówek;Połówki
Kostowca;Kostowiec
Brzezinki;Brzezinka
Będzenia;Będzeń
Głębi;Głębie
Nawojowej;Nawojowa
Niedar;Niedary
Bobolina;Bobolin
Młynarzówki;Młynarzówka
Zapasiecza;Zapasiecze
Gądowa;Gądów
Tomaszewa;Tomaszewo
Postękalic;Postękalice
Gadawy;Gadawa
Żerdziny;Żerdzina
Trzciela;Trzciel
Igla;Igle
Niedabyla;Niedabyl
Gąsierówek;Gąsierówki
Podwrzosia;Podwrzosie
Stołowacza;Stołowacz
Kierzkowic;Kierzkowice
Groszówki;Groszówka
Gołyszyna;Gołyszyn
Lemiesza;Lemiesz
Karpiówki;Karpiówka
Wyszewa;Wyszewo
Brzeżka;Brzeżek
Trzebiszewa;Trzebiszewo
Żminnego;Żminne
Mazańca;Mazaniec
Owczarni;Owczarnia
Sądu;Sąd
Grecji;Grecja
Żelowic;Żelowice
Piątaków;Piątaki
Kucob;Kucoby
Kobylina;Kobylin
Stroniewic;Stroniewice
Radaja;Radaj
Tarnowskiego;Tarnowskie
Czołomyj;Czołomyje
Kopczan;Kopczany
Holendrii;Holendria
Ochotnik;Ochotniki
Osiniaków;Osiniaki
Wiżnicy;Wiżnica
Nadziejowa;Nadziejów
Liskówki;Liskówka
Barabosza;Barabosz
Trytwy;Trytwa
Kłódki;Kłódka
Surmina;Surmin
Godzikowic;Godzikowice
Cieklińska;Cieklińsko
Młocka;Młock
Krzcina;Krzcin
Cielichówki;Cielichówka
Trybałów;Trybały
Wieprzyc;Wieprzyce
Starmachów;Starmachy
Bidakowa;Bidakowo
Maciejów;Macieje
Romanowiec;Romanowce
Domaniówka;Domaniówek
Święcienicy;Święcienica
Gośniewic;Gośniewice
Usarzowa;Usarzów
Zaśpicz;Zaśpicze
Drozdek;Drozdki
Wieloborowic;Wieloborowice
Tchórzna;Tchórzno
Wojanowa;Wojanowo
Gościnowa;Gościnowo
Kawcza;Kawcze
Nagadowszczyzny;Nagadowszczyzna
Radostowej;Radostowa
Kudłów;Kudły
Mielżyna;Mielżyn
Fosowskiego;Fosowskie
Podstaw;Podstawy
Dolin;Doliny
Tasarzów;Tasarze
Udrzynka;Udrzynek
Radostowa;Radostowo
Doliny;Dolina
Krzeszewa;Krzeszewo
Kopydłowa;Kopydłowo
Starni;Starnie
Rabinówki;Rabinówka
Wierzchowic;Wierzchowice
Buraków;Buraki
Jóźwina;Jóźwin
Zerwanki;Zerwanka
Wężyka;Wężyk
Świętajna;Świętajno
Goszowic;Goszowice
Wiewiecka;Wiewiecko
Miłonowa;Miłonów
Wilkszyc;Wilkszyce
Ługwałdu;Ługwałd
Labrachówki;Labrachówka
Papajki;Papajka
Cimań;Cimanie
Janowa;Janowo
Czewujewa;Czewujewo
Białogonu;Białogon
Młogoszyna;Młogoszyn
Tokarzówki;Tokarzówka
Smolisk;Smoliska
Strzembowa;Strzembowo
Gałajn;Gałajny
Kawior;Kawiory
Morusów;Morusy
Letników;Letniki
Nęckówki;Nęckówka
Starowic;Starowice
Rajczykowizny;Rajczykowizna
Sulejek;Sulejki
Krzonki;Krzonka
Golejowa;Golejów
Piołunki;Piołunka
Duców;Ducowie
Gałkowic;Gałkowice
Pomierzyna;Pomierzyn
Lutrowskiego;Lutrowskie
Piekuta;Piekut
Cienkowa;Cienków
Gołunina;Gołunin
Strzegowa;Strzegowo
Strzegowy;Strzegowa
Stuchowa;Stuchowo
Ispówki;Ispówka
Starczowa;Starczów
Podmiejskich;Podmiejskie
Przestańska;Przestańsko
Bliżyc;Bliżyce
Bichniowa;Bichniów
Czerlonki;Czerlonka
Brzeźniczeka;Brzeźniczek
Głowińska;Głowińsk
Radachowa;Radachowo
Hajdukowszczyzny;Hajdukowszczyzna
Sopla;Sopel
Lubiatowa;Lubiatów
Łysobyków;Łysobyki
Salamonki;Salamonka
Uklejewca;Uklejewiec
Żmijowca;Żmijowiec
Podjamy;Podjama
Taczówka;Taczówek
Tychowa;Tychowo
Niebrzyd;Niebrzydy
Czarnokurza;Czarnokurz
Unikowic;Unikowice
Jełowej;Jełowa
Ignacowa;Ignaców
Kieców;Kiece
Rzów;Rzy
Malczowa;Malczów
Sitkówki;Sitkówka
Julek;Julki
Pstrągówki;Pstrągówka
Dąbczyny;Dąbczyna
Osobowic;Osobowice
Martynia;Martynie
Słodowca;Słodowiec
Świtonia;Świtoń
Dadoków;Dadoki
Wiatrowa;Wiatrowo
Chruszczyn;Chruszczyny
Stachów;Stachy
Szklar;Szklary
Czarnegobrodu;Czarnybród
Andrych;Andrychy
Trzosowa;Trzosowo
Reńska;Reńsko
Zaszczytowa;Zaszczytowo
Gostchorza;Gostchorze
Frąknowa;Frąknowo
Patrówki;Patrówka
Rosina;Rosin
Podpory;Podpora
Krzyżanówki;Krzyżanówka
Kroczyc;Kroczyce
Sztutowa;Sztutowo
Ryżewa;Ryżewo
Machniałówki;Machniałówka
Rąbienia;Rąbień
Wisielnic;Wisielnice
Pokoradza;Pokoradz
Jelenicy;Jelenica
Firlejki;Firlejka
Zastawna;Zastawno
Łowiec;Łowce
Zienkiewiczowa;Zienkiewiczów
Browarku;Browarek
Misiorki;Misiorka
Nadwodzia;Nadwodzie
Pątnowa;Pątnowo
Bielewa;Bielewo
Guzowia;Guzowie
Gorgonia;Gorgoń
Trzebunia;Trzebuń
Zbożnych;Zbożne
Curyna;Curyn
Prusocina;Prusocin
Rzechcinka;Rzechcinko
Kawówek;Kawówki
Solniska;Solnisko
Leliwy;Leliwa
Rąkcicic;Rąkcice
