Dopełniacz;Mianownik
Chojnaka;Chojnak
Kopaniarzy;Kopaniarze
Koszarzycznego;Koszarzyczne
Tymców;Tymce
Myśliwców;Myśliwce
Opatów;Opaty
Piotrkowiczek;Piotrkowiczki
Gwoździaka;Gwoździak
Loranca;Loranc
Kobli;Koble
Śmiesznego;Śmieszne
Zydlunga;Zydlung
Płuczek;Płuczki
Pulciów;Pulcia
Gawronów;Gawrony
Brejdyn;Brejdyny
Czerkasów;Czerkasy
Stoku;Stok
Smugu;Smug
Perwit;Perwilty
Bydgoszczy;Bydgoszcz
Chociwla;Chociwel
Parmy;Parma
Strzały;Strzała
Łężcy;Łężce
Lubania;Lubanie
Ogonów;Ogony
Rysek;Ryski
Bieńskiego;Bieńskie
Podrogowia;Podrogowie
Wszeliw;Wszeliwy
Gniazda;Gniazdo
Międzylasu;Międzylas
Hańczy;Hańcza
Czępieli;Czępiele
Powodowa;Powodowo
Murzasichla;Murzasichle
Antoniuka;Antoniuk
Rapcza;Rapcze
Babich;Babichy
Wyjrzału;Wyjrzał
Babichy;Babicha
Strachonia;Strachoń
Międzylesia;Międzylesie
Barszczu;Barszcz
Ew;Ewy
Siedlec;Siedlce
Lejd;Lejdy
Mścich;Mścichy
Rumi;Rumia
Zapusta;Zapust
Repecka;Repeckie
Puchaczów;Puchacze
Sarczy;Sarcze
Rodeli;Rodele
Sobola;Soból
Grabu;Grab
Grabostawu;Grabostaw
Nasiadek;Nasiadki
Cyndat;Cyndaty
Podzwierzynieńca;Podzwierzyniec
Pietraszy;Pietrasze
Zamostu;Zamost
Chomęcicic;Chomęcice
Stellutyszek;Stellutyszki
Gudzik;Gudziki
Tapinieńca;Tapiniec
Miniewicz;Miniewicze
Dupli;Duple
Zyndak;Zyndaki
Kozjat;Kozjaty
Orkusza;Orkusz
Bójek;Bójki
Sigiełek;Sigiełki
Chrustu;Chrust
Bubel;Bubele
Szteklinka;Szteklinek
Łysomiczek;Łysomiczki
Wydrzygrosza;Wydrzygrosz
Kowalów;Kowale
Kowali;Kowala
Strachocin;Strachociny
Chyłów;Chyły
Budyt;Budyty
Szpadów;Szpady
Przymalenia;Przymalenie
Czekołd;Czekołdy
Zarękocinia;Zarękocinie
Bartoszychy;Bartoszycha
Sowinieńca;Sowiniec
Suchorza;Suchorze
Dębowiczek;Dębowiczki
Burych;Bure
Podwilcza;Podwilcze
Szmagów;Szmagi
Sufraganieńca;Sufraganiec
Szarpatek;Szarpatki
Miąs;Mięsy
Bończy;Bończa
Lewków;Lewki
Narków;Narkowy
Widugier;Widugiery
Głuchowscich;Głuchowscy
Płoszczów;Płoszcze
Syczów;Sycze
Zawiercia;Zawiercie
Nowak;Nowaki
Długopolskiej;Długopolska
Jelczyka;Jelczyk
Ligawia;Ligaw
Przystawia;Przystawie
Bernat;Bernaty
Niepszczołąga;Niepszczołąg
Skotniczyka;Skotniczyk
Chryczyków;Chryczyki
Caryńskiego;Caryńskie
Ćwiartek;Ćwiartki
Fortu;Fort
Nadkola;Nadkole
Bregini;Breginie
Mruczy;Mrucza
Ramlei;Ramleje
Rychlik;Rychliki
Tokarki;Tokarka
Godzisza;Godzisz
Nacesławic;Nacesławice
Trzeszczynieńca;Trzeszczyniec
Kołbieli;Kołbiel
Pilec;Pilce
Tkaczy;Tkacze
Pilcza;Pilcz
Krasnego;Krasne
Łacków;Łacki
Pikusa;Pikus
Małowów;Małowy
Podmarzysza;Podmarzysze
Ożgów;Ożgi
Gajków;Gajki
Praszczyk;Praszczyki
Wagana;Wagan
Targowisk;Targowiska
Sojca;Sojec
Burdela;Burdel
Mulków;Mulki
Kobylaka;Kobylak
Piczowskiej;Piczowska
Pławia;Pław
Modela;Model
Sapienieńca;Sapieniec
Trzebieszy;Trzebiesza
Słonisk;Słoniska
Wikaryjki;Wikaryjka
Wyganiacza;Wyganiacz
Pniaczków;Pniaczki
Jazu;Jaz
Tarlicznego;Tarliczne
Pogorzałków;Pogorzałki
Jana;Jan
Izdeb;Izdby
Dworzakowa;Dworzakowo
Perkowskiego;Perkowski
Zadębów;Zadęby
Jagiela;Jagiele
Miechowiczek;Miechowiczki
Macierzy;Macierz
Święciszek;Święciszki
Ogrodzienieńca;Ogrodzieniec
Wojponi;Wojponie
Ogorzelin;Ogorzeliny
Łozisk;Łoziska
Wypychu;Wypych
Brześcia;Brześć
Stacewicz;Stacewicze
Rogoźniaka;Rogoźniak
Kownat;Kownaty
Zawarży;Zawarża
Trynitatisa;Trynitatis
Czarnogłowów;Czarnogłowy
Proszków;Proszki
Dębogardu;Dębogard
Garncar;Garncary
Mokrosęku;Mokrosęk
Pytlów;Pytle
Lemierzysk;Lemierzyska
Pachów;Pachy
Trąby;Trąba
Wolenia;Woleń
Pachtu;Pacht
Potoków;Potoki
Krynickich;Krynickie
Foluszu;Folusz
Zajączek;Zajączki
Puńkniek;Puńki
Zadeka;Zadek
Niecek;Niecki
Zapałów;Zapały
Kózek;Kózki
Grudziądza;Grudziądz
Rumiakowego;Rumiaków
Jagusi;Jagusia
Zatracza;Zatracz
Łęgonia;Łęgoń
Ujm;Ujmy
Ulasku;Ulasek
Horoszczyczyc;Horoszczyce
Białopola;Białopole
Wiktora;Wiktor
Machaczków;Machaczki
Przykońców;Przykońce
Rozpucia;Rozpucie
Małopola;Małopole
Włosani;Włosań
Poszmana;Poszman
Kozy;Koza
Sieprawia;Siepraw
Bobrowitego;Bobrowite
Łubienieńca;Łubieniec
Lochmania;Lochmanie
Podpastwiszcza;Podpastwiszcze
Firleja;Firlej
Worsów;Worsy
Sutek;Sutki
Gościbi;Gościbia
Kszywaszy;Kszywasze
Ciwoniuków;Ciwoniuki
Pokrzywisk;Pokrzywiska
Hołużnego;Hołużne
Łydyn;Łydyny
Rachuty;Rachuta
Łosośnik;Łosośniki
Unisławia;Unisław
Zaniża;Zaniże
Baszek;Baszki
Żychóowa;Żychów
Czaplinieńca;Czapliniec
Ispu;Isep
Szpotu;Szpot
Obarów;Obary
Długolasu;Długolas
Podarendy;Podarenda
Wer;Wery
Guseł;Gusły
Honi;Honie
Wełczy;Wełcza
Kamienik;Kamieniki
Kościeniewicz;Kościeniewicze
Matyjasowin;Matyjasowiny
Chrząszczyczyc;Chrząszczyce
Ożara;Ożar
Sachów;Sachy
Załączek;Załączki
Mysiaka;Mysiak
Korfowego;Korfowe
Dolomitów;Dolomity
Cieszęt;Cieszęta
Starogrodu;Starogród
Pilipek;Pilipki
Warchołów;Warchoły
Niewoli;Niewola
Majchrowych;Majchrowe
Syrek;Syrki
Waler;Walery
Węgry;Węgra
Kownackiego;Kownackie
Lesienieńca;Lesieniec
Chybów;Chyby
Żółkw;Żółkwy
Węgier;Węgry
Żołoćkciek;Żołoćki
Zaborcza;Zaborcze
Jatnego;Jatny
Kułyg;Kułygi
Zimnodołu;Zimnodół
Wietroku;Wietrok
Oględy;Oględa
Jatnego;Jatne
Ciermięcicic;Ciermięcice
Kozianów;Koziany
Szwalów;Szwale
Wojtyli;Wojtyle
Przeczyczyc;Przeczyce
Dubieli;Dubiele
Kryniczek;Kryniczki
Godzisławia;Godzisław
Sulów;Sule
Chorążychy;Chorążycha
Januckich;Januckie
Stradomia;Stradom
Budzynia;Budzyń
Dymaczy;Dymacze
Potop;Potopy
Solanów;Solany
Gancarzyków;Gancarzyki
Siodłar;Siodłary
Błocia;Błocie
Mikicin;Mikiciny
Niemirek;Niemirki
Tracza;Tracz
Selwów;Selwy
Kasprów;Kaspry
Gryz;Gryzy
Męcin;Męciny
Myściowyków;Myściowyki
Tuligłowów;Tuligłowy
Kotasów;Kotasy
Karakul;Karakule
Szczecin;Szczeciny
Kątnego;Kątne
Zarwanego;Zarwane
Świnieńca;Świniec
Zwódnego;Zwódne
Minkowskiego;Minkowskie
Rohoz;Rohozy
Grudy;Gruda
Grudów;Grudy
Zażuka;Zażuk
Gajdowego;Gajdowe
Warkałek;Warkałki
Przekopów;Przekopy
Słomnik;Słomniki
Uliczek;Uliczki
Myszek;Myszki
Przasnysza;Przasnysz
Czyńczy;Czyńcze
Budzynu;Budzyn
Magnus;Magnusy
Kruci;Krucie
Sówkowego;Sówkowe
Muzgów;Muzgi
Sawiaka;Sawiak
Topiła;Topiło
Siedloków;Siedloki
Ścieków;Ścieki
Bińcza;Bińcze
Rąbanisk;Rąbaniska
Berkoskich;Berkoskie
Mełgwi;Mełgiew
Tumlińsk;Tumlińska
Reducza;Reducz
Przyłęka;Przyłęk
Mazuch;Mazuchy
Grudzi;Grudź
Jastrzębi;Jastrzębia
Żarnowskiej;Żarnowska
Białowieży;Białowieża
Drzewianieńca;Drzewianiec
Jeżyt;Jażyty
Pawłoczek;Pawłoczki
Wodukajm;Wodukajmy
Suchania;Suchań
Sobusiów;Sobusie
Kawęcin;Kawęciny
Mężyków;Mężyki
Wypęd;Wypędy
Chwalimia;Chwalim
Kwater;Kwatery
Chrewtu;Chrewt
Garlei;Garleje
Woźnawsi;Woźnawieś
Wierzchowskiego;Wierzchowskie
Mulitego;Mulite
Gryszkańcniec;Gryszkańce
Kukawki;Kukawka
Somin;Sominy
Goryczek;Goryczki
Praczek;Praczki
Rozjazdu;Rozjazd
Budzynia;Budzynie
Rusocin;Rusociny
Szczutek;Szczutki
Robów;Roby
Kramarek;Kramarki
Wawoka;Wawok
Koreii;Korea
Wielgomłynów;Wielgomłyny
Miodnego;Miodne
Polowego;Polowy
Zwierzchocin;Zwierzchociny
Skronia;Skronie
Nawcza;Nawcz
Wymiarek;Wymiarki
Sztabu;Sztab
Woszczyczyc;Woszczyce
Doli;Dole
Biertułtów;Biertułtowy
Lesin;Lesiny
Teofilek;Teofilki
Lędzin;Lędziny
Czmonia;Czmoń
Jedlinieńca;Jedliniec
Pudła;Pudło
Margoli;Margole
Browaru;Browar
Rozboju;Rozbój
Wojtasiów;Wojtasie
Świerzbienia;Świerzbienie
Świackich;Świackie
Uciechy;Uciecha
Płucek;Płucki
Niedźwiadków;Niedźwiadki
Sajz;Sajzy
Żmulisk;Żmuliska
Rostek;Rostki
Grochocicic;Grochocice
Zimnych;Zimni
Falku;Falk
Leniuszek;Leniuszki
Myśliborek;Myśliborki
Baszyn;Baszyny
Darzyboru;Darzybór
Jakusz;Jakusze
Kamieniaka;Kamieniak
Suwał;Suwały
Zasmuża;Zasmuże
Ruzieźca;Ruziec
Klejnik;Klejniki
Dziubrasa;Dziubras
Uniborza;Unibórz
Suwały;Suwała
Salamandry;Salamandra
Opusty;Opusta
Boruja;Boruj
Dąbia;Dąbie
Kulej;Kuleje
Niemir;Niemiry
Sabni;Sabnie
Samborowiczek;Samborowiczki
Kleśnisk;Kleśniska
Porostu;Porost
Podglewia;Podglewie
Bukowska;Bukowsko
Bernacicic;Bernacice
Liposza;Liposz
Krucieniszek;Krucieniszki
Swaczy;Swacze
Bludyn;Bludyny
Czarnolasu;Czarnolas
Sorysa;Sorys
Stoczysk;Stoczyska
Fuledy;Fuleda
Ośmioraka;Ośmiorak
Rozpitego;Rozpite
Świerklanieńca;Świerklaniec
Spalenieńca;Spaleniec
Cyrli;Cyrla
Rossochy;Rossocha
Gorynia;Goryń
Łącza;Łącz
Malesz;Malesze
Wojtek;Wojtki
Kasztelana;Kasztelan
Boruchów;Boruchy
Przezdup;Przezdupy
Dobroszyn;Dobroszyny
Halinieńca;Haliniec
Kutnoch;Kutnochy
Bródek;Bródki
Spały;Spała
Wielbarku;Wielbark
Przykopy;Przykopa
Modrynia;Modryń
Pluchów;Pluchy
Wawrów;Wawry
Krzywków;Krzywki
Jadownik;Jadowniki
Knip;Knipy
Rozgołu;Rozgół
Rowu;Rów
Mokregolipia;Mokrelipie
Gościnieńca;Gościniec
Boblowskiej;Boblowska
Woronicza;Woronicze
Piekła;Piekło
Redlin;Redliny
Szkody;Szkoda
Krywego;Krywe
Ślęzy;Ślęza
Borui;Boruja
Źrebców;Źrebce
Kacprowego;Kacprowy
Boleścicic;Boleścice
Luteszek;Luteszki
Pruskich;Pruskie
Stomorgów;Stomorgi
Gór;Góry
Szenajdy;Szenajda
Dobrogoszczyczyc;Dobrogoszczyce
Łubianych;Łubiane
Pador;Padory
Dzbańcniec;Dzbańce
Gawrona;Gawron
Chojt;Chojty
Ropczyczyc;Ropczyce
Porwału;Porwał
Modrynieńca;Modryniec
Płaszczaka;Płaszczak
Pacek;Packi
Somsior;Somsiory
Żerania;Żerań
Kołowrocia;Kołowrocie
Suchodół;Suchodoły
Wojenieńca;Wojeniec
Tereby;Tereba
Swat;Swaty
Wersel;Wersele
Bielaw;Bielawy
Zarębisk;Zarębiska
Krzyża;Krzyż
Kliczek;Kliczki
Gnaszyńskiej;Gnaszyńska
Wypniochy;Wypniocha
Bogdaju;Bogdaj
Żórawienieńca;Żórawieniec
Iłek;Iłki
Kamyków;Kamyki
Kaczmarków;Kaczmarki
Gałysów;Gałyse
Rotberga;Rotberg
Załawcza;Załawcze
Żelaza;Żelazo
Kostrzynia;Kostrzyń
Traw;Trawy
Rzedzin;Rzedziny
Siedmiogór;Siedmiogóry
Nadbłocia;Nadbłocie
Podłaszcza;Podłaszcze
Reczpola;Reczpol
Fudalei;Fudaleja
Fudalejów;Fudaleje
Podjaworza;Podjaworze
Makocicic;Makocice
Czarnegolasu;Czarnylas
Unieszynieńca;Unieszyniec
Lendów;Lendy
Strychów;Strychy
Zdrójek;Zdrójki
Helowskiego;Helowskie
Anapola;Anapole
Zachęty;Zachęta
Ręczaju;Ręczaj
Kosarek;Kosarki
Malar;Malary
Kołodziejów;Kołodzieje
Bielnego;Bielne
Pererowiec;Pererowce
Kudlaka;Kudlak
Podmokrego;Podmokre
Mokrego;Mokre
Krygu;Kryg
Mokrej;Mokra
Kryla;Kryl
Krymu;Krym
Kletocha;Kletoch
Mokrza;Mokrz
Sobieskiego;Sobieskie
Mieścisk;Mieściska
Wyszemborka;Wyszembork
Podsusza;Podsusze
Wartosławia;Wartosław
Kojtryn;Kojtryny
Gabrysiów;Gabrysie
Zalasa;Zalas
Półrzeczek;Półrzeczki
Pawlików;Pawliki
Zachybia;Zachybie
Gutochy;Gutocha
Sańborza;Sańbórz
Gillershofu;Gillershof
Biedaszek;Biedaszki
Potocznego;Potoczny
Pietruli;Pietrula
Zakęp;Zakępy
Jaszczułt;Jaszczułty
Carek;Carki
Jaktorów;Jaktory
Siciarzy;Siciarze
Poboisk;Poboiska
Radziechów;Radziechowy
Małca;Małec
Brzezi;Brzezia
Brzeziów;Brzezie
Dziechciarza;Dziechciarze
Stopków;Stopki
Trompoli;Trompole
Kryni;Kryń
Unewela;Unewel
Szawałdu;Szawałd
Wojnar;Wojnary
Kocka;Kock
Krąpieli;Krąpiel
Kocha;Koch
Tucholi;Tuchola
Miazgów;Miazgi
Krzyszkowskich;Krzyszkowskie
Cechynów;Cechyny
Natolewiczek;Natolewiczki
Zygier;Zygry
Turzego;Turze
Turzy;Turza
Szeweli;Szewele
Nowotek;Nowotki
Jasion;Jasiony
Wzgów;Wzgórki
Nakła;Nakieł
Uszwi;Uszew
Tuchowicza;Tuchowicz
Ostaszów;Ostasze
Wojtach;Wojtachy
Rymania;Rymań
Łbisk;Łbiska
Sowidołu;Sowidół
Królowskiego;Królowski
Łężek;Łężki
Krokorczyczyc;Krokorczyce
Zabruzd;Zabruzdy
Matrasów;Matrase
Szczepanków;Szczepanki
Liszków;Liszki
Strzegomia;Strzegom
Jeromin;Jerominy
Białowierśni;Białowierśnie
Szatarp;Szatarpy
Zusk;Zuski
Zoniów;Zoniowie
Gałek;Gałki
Brzyzków;Brzyzki
Wodończy;Wodończa
Siciarskiej;Siciarska
Spornego;Sporne
Ścięciela;Ścięciel
Zimotek;Zimotki
Danielek;Danielki
Tyca;Tyce
Kruczaja;Kruczaj
Chudowoli;Chudowola
Pacławia;Pacław
Podola;Podole
Pien;Pieny
Żabokliku;Żaboklik
Kościeleczek;Kościeleczki
Makswałda;Makswałd
Miłusz;Miłusze
Retek;Retki
Garbiec;Garbce
Strzegoszcza;Strzegoszcz
Szulmierza;Szulmierz
Annolesia;Annolesie
Kopań;Kopanie
Miśkowców;Miśkowce
Baców;Bace
Palaców;Palace
Stawiszcza;Stawiszcze
Gromu;Grom
Wygaryn;Wygaryny
Babańcniec;Babańce
Moskorza;Moskorze
Wojnicza;Wojnicz
Gudzisza;Gudzisz
Topiącej;Topiąca
Lamuzów;Lamuze
Bukowin;Bukowiny
Pudlikajm;Pudlikajmy
Noci;Noć
Jemielistego;Jemieliste
Grunwaldu;Grunwald
Obryd;Obrydy
Niewiesza;Niewiesz
Wich;Wichy
Bartoszowin;Bartoszowiny
Zagrzybowia;Zagrzybowie
Bębna;Bęben
Wygrąża;Wygrąż
Zamartego;Zamarte
Rogacza;Rogacz
Zasola;Zasole
Grądu;Grąd
Gorzenia;Gorzeń
Lubowicz;Lubowicze
Zakocierza;Zakocierz
Bazarku;Bazarek
Rejestrów;Rejestry
Trzaskanieńca;Trzaskaniec
Gzików;Gziki
Krawczyków;Krawczyki
Zadziału;Zadział
Dobromierza;Dobromierz
Moczadeł;Moczadła
Skalasty;Skalasta
Dawidowicz;Dawidowicze
Smolech;Smolechy
Zamościsk;Zamościska
Budla;Budel
Zapieców;Zapiece
Klejdyt;Klejdyty
Zbereża;Zbereże
Sangrodza;Sangrodz
Siodeł;Siodła
Jeżyka;Jeżyk
Norczaka;Norczak
Zamcza;Zamcze
Inowłodza;Inowłódz
Guzarów;Guzary
Perków;Perki
Falent;Falenty
Stefanii;Stefania
Jarzębia;Jarząb
Bakunu;Bakun
Plosek;Ploski
Strzępinia;Strzępiń
Tłustych;Tłuste
Kubasów;Kubasy
Jamnego;Jamne
Skoczykłodów;Skoczykłody
Chałupek;Chałupki
Ochodzy;Ochodza
Dębowia;Dębowie
Ochódz;Ochodze
Okoninków;Okoninki
Kojłów;Kojły
Zapadzisk;Zapadziska
Głuszkowów;Głuszkowy
Wyrytej;Wyryta
Florencji;Florencja
Jarzyńskiej;Jarzyńska
Tłustomostów;Tłustomosty
Olchowników;Olchowniki
Zapowiedzi;Zapowiedź
Ożar;Ożary
Podczela;Podczele
Kudelek;Kudelki
Pobądza;Pobądz
Wyrzy;Wyrza
Parceli;Parcel
Kleków;Kleki
Chrapów;Chrapy
Oracza;Oracze
Biscoków;Biscoki
Dziekanki;Dziekanka
Dampla;Dampel
Rozciętej;Rozcięta
Zuzeli;Zuzela
Kordegardy;Kordegarda
Zajączynieńca;Zajączyniec
Sysek;Syski
Jedlicza;Jedlicze
Podąg;Podągi
Wolentala;Wolental
Boreczek;Boreczki
Podjeziorza;Podjeziorze
Cisieśca;Cisiec
Czeladzi;Czeladź
Harycha;Harych
Ludwów;Ludwy
Sterpejek;Sterpejki
Łazienieńca;Łazieniec
Zaniów;Zanie
Sikorca;Sikorzec
Maciołek;Maciołki
Psalma;Psalmo
Ryndów;Ryndy
Austriaka;Austriak
Wojtyczków;Wojtyczki
Wichradza;Wichradz
Podpojałowskiego;Podpojałowskie
Srebrzyszcz;Srebrzyszcze
Rolników;Rolniki
Mątek;Mątki
Wincantów;Wincanty
Dzbana;Dzban
Dyrekcji;Dyrekcja
Włosia;Włosie
Lubcza;Lubcz
Wyrobca;Wyrobiec
Wdowików;Wdowiki
Mierzenia;Mierzeń
Młynów;Młyny
Babiaka;Babiak
Cychru;Cycher
Lubogóry;Lubogóra
Marwałdu;Marwałd
Czerwińskich;Czerwińskie
Kozorzywia;Kozorzywie
Benewicz;Benewicze
Markowiaka;Markowiak
Chałupsk;Chałupska
Orlików;Orliki
Łysowód;Łysowody
Przydołu;Przydół
Mikołajków;Mikołajki
Podgoździaka;Podgoździak
Dretynia;Dretyń
Kampy;Kampa
Kolanik;Kolaniki
Celbudy;Celbuda
Mogiłek;Mogiłki
Oblęgora;Oblęgór
Pyrgiesów;Pyrgiesi
Zaulasków;Zaulaski
Rabęd;Rabędy
Matołów;Matoły
Podtrzcinieńca;Podtrzciniec
Bobli;Boble
Szastał;Szastały
Brzeszczyn;Brzeszczyny
Karolowej;Karolowe
Oleckiego;Olecki
Kamienicznego;Kamieniczne
Milczu;Milcz
Boryt;Boryty
Starowiejskich;Starowiejskie
Krajowych;Krajowe
Milicza;Milicz
Biesowiczek;Biesowiczki
Ugoszczy;Ugoszcz
Borsucza;Borsucze
Wiwatu;Wiwat
Zaczernia;Zaczernie
Sobonia;Soboń
Zafigóry;Zafigóra
Urocza;Urocze
Rozgartu;Rozgart
Pełnatycz;Pełnatycze
Koniemłotów;Koniemłoty
Chociul;Chociule
Tabora;Tabor
Oksiutycz;Oksiutycze
Kubisiów;Kubisiowie
Kołacza;Kołacz
Berdyszcz;Berdyszcze
Dysieśka;Dysiek
Annapola;Annapol
Obałek;Obałki
Gąsinieńca;Gąsiniec
Nosocicic;Nosocice
Biernatek;Biernatki
Międzywodów;Międzywody
Klam;Klamy
Dudyńców;Dudyńce
Gostoluba;Gostolub
Zarudzkiej;Zarudzka
Staneluszek;Staneluszki
Skałek;Skałki
Ogrodników;Ogrodniki
Giętkiego;Giętkie
Półmieścia;Półmieście
Dzierzy;Dzierza
Przypustów;Przypusty
Jasku;Jasek
Nowostawskich;Nowostawskie
Dolecka;Doleck
Mlostek;Mlostki
Wobał;Wobały
Partynia;Partyń
Kleszcza;Kleszcz
Strzyg;Strzygi
Borowych;Borowe
Komary;Komara
Borowych;Borowi
Wielądek;Wielądki
Komar;Komary
Larysza;Larysz
Jargiełów;Jargieły
Włost;Włosty
Sierakość;Sierakośce
Zakicia;Zakicie
Opatkowiczek;Opatkowiczki
Horostyty;Horostyta
Zagórzeńskiego;Zagórzeńskie
Jędrzejczyków;Jędrzejczyki
Przylesia;Przylesie
Zagródzia;Zagródź
Beln;Belny
Zagórcza;Zagórcze
Śliwnik;Śliwniki
Oborczysk;Oborczyska
Folwarcznego;Folwarczne
Lichaczy;Lichacze
Jeżopola;Jeżopole
Ptaszek;Ptaszki
Kosssowa;Kossów
Dziubanów;Dziubany
Obszaru;Obszar
Moniatycz;Moniatycze
Kopruszy;Koprusza
Gozdeckiego;Gozdeckie
Zamoksza;Zamoksze
Blendy;Blenda
Oleńskiego;Oleńskie
Grabniaka;Grabniak
Lubostronia;Lubostronie
Psarów;Psary
Wieldządza;Wieldządz
Jamielnego;Jamielne
Radzyn;Radzyny
Silmy;Silma
Tokar;Tokary
Franów;Franowie
Zaraz;Zarazy
Lecha;Lech
Kolembród;Kolembrody
Olędrów;Olędry
Kruszewia;Kruszewie
Zapieczysk;Zapieczyska
Ponikw;Ponikwy
Toczenia;Toczeń
Dziurza;Dziurze
Pazdy;Pazda
Plebanowiec;Plebanowce
Lipniaka;Lipniak
Gorzędzieja;Gorzędziej
Wyłupków;Wyłupki
Truszów;Trusze
Zberoża;Zberoż
Miechów;Miechy
Wiąga;Wiąg
Holmy;Holma
Moczarnich;Moczarni
Ejszeryszek;Ejszeryszki
Orzku;Orzk
Haliczanów;Haliczany
Gibały;Gibała
Budzieszowiec;Budzieszowce
Trzebieńczyczyc;Trzebieńczyce
Lubowidzy;Lubowidza
Książa;Książe
Farnia;Farnio
Pęcher;Pęchery
Rombanisków;Rombaniska
Tuczemp;Tuczempy
Sobiech;Sobiechy
Drogoradza;Drogoradz
Kleszczel;Kleszczele
Brzostów;Brzosty
Kotek;Kotki
Dobronia;Dobroń
Zachmielnia;Zachmielnie
Rzerzęczyczyc;Rzerzęczyce
Krawców;Krawcy
Mościchy;Mościcha
Jaskry;Jaskra
Dziurdziołów;Dziurdzioły
Krawców;Krawce
Derca;Derc
Irządz;Irządze
Błogosławia;Błogosławie
Sobącza;Sobącz
Żółtek;Żółtki
Szulik;Szuliki
Chorchos;Chorchosy
Baranichy;Baranicha
Słupia;Słupie
Rogóżek;Rogóżki
Białoskór;Białoskóry
Ceklarzy;Ceklarze
Tyńców;Tyńce
Wdzięków;Wdzięki
Ślazów;Ślazy
Ciepłowód;Ciepłowody
Szczekocin;Szczekociny
Motycza;Motycz
Najdek;Najdki
Haćkciek;Haćki
Liner;Linery
Międzypotoków;Międzypotoki
Bechcicic;Bechcice
Wydmus;Wydmusy
Chajczyn;Chajczyny
Spierwi;Spierwia
Kucharzów;Kucharze
Szczawnik;Szczawniki
Świniowego;Świniowy
Grymiaczek;Grymiaczki
Kadzidła;Kadzidło
Zadworza;Zadworze
Borucicic;Borucice
Kadzideł;Kadzidła
Horodnianian;Horodniany
Sielakiewicza;Sielakiewicz
Pomologii;Pomologia
Mikutów;Mikuty
Szli;Szla
Zmulisk;Zmuliska
Włościańskiego;Włościański
Brzegu;Brzeg
Cięćka;Cięćk
Cieślara;Cieślar
Podkolonii;Podkolonia
Grębocicic;Grębocice
Wąchocka;Wąchock
Oleśnik;Oleśniki
Kikołów;Kikoły
Kuci;Kucie
Węsiór;Węsiory
Mochy;Mocha
Podelnisk;Podelniska
Moch;Mochy
Popioł;Popioły
Wojniak;Wojniaki
Brodzi;Bródź
Kałtek;Kałtki
Goraju;Goraj
Słotów;Słoty
Hucisk;Huciska
Podkarczmia;Podkarczmie
Świerty;Świerta
Mokobód;Mokobody
Jeziorek;Jeziorka
Jeziorek;Jeziorki
Kozodrzy;Kozodrza
Przedzamcza;Przedzamcze
Barnasiów;Barnasie
Kamieńczyczyc;Kamieńczyce
Knapików;Knapiki
Mokrowoli;Mokrowola
Plewniaka;Plewniak
Kowies;Kowiesy
Kikoła;Kikół
Łęk;Łęki
Faszcz;Faszcze
Szałaszyszysk;Szałaszyska
Wełczonia;Wełczoń
Steklinka;Steklinek
Strzyżyn;Strzyżyny
Przykazy;Przykaza
Mikołaja;Mikołaj
Wili;Wila
Wyścigów;Wyścigi
Walaszek;Walaszki
Dotrzymy;Dotrzyma
Wiatrów;Wiatry
Halinina;Halinin
Ciechrza;Ciechrz
Małolepszej;Małolepsza
Pogwizdołu;Pogwizdoł
Włodzimierzyka;Włodzimierzyk
Ugacia;Ugacie
Stojp;Stojpy
Cychr;Cychry
Witorzy;Witorza
Więcławia;Więcław
Owczegłów;Owczegłowy
Kurnytów;Kurnyty
Iląga;Iląg
Zarymnia;Zarymnie
Wyrostków;Wyrostki
Świdli;Świdle
Podworca;Podworzec
Podbórza;Podbórz
Pozezdrza;Pozezdrze
Krzemendy;Krzemenda
Szlacheckiej;Szlachecka
Dźwiersztyn;Dźwiersztyny
Wronieńca;Wroniec
Jaromierza;Jaromierz
Gwizdacza;Gwizdacz
Zakierzków;Zakierzki
Czyżniaw;Czyżniawy
Bolci;Bolcie
Pomocnego;Pomocne
Podlasa;Podlas
Kobuziów;Kobuzie
Rybocicic;Rybocice
Kobieli;Kobiel
Gęsinieńca;Gęsiniec
Osogóry;Osogóra
Kłokocka;Kłokock
Kulawków;Kulawki
Okus;Okusy
Siwej;Siwa
Stasików;Stasiki
Wagonów;Wagony
Wojczyczyc;Wojczyce
Hal;Hale
Kotowskich;Kotowskie
Elaboru;Elabor
Paskud;Paskudy
Brzekinieńca;Brzekiniec
Wojdy;Wojda
Tłuściećca;Tłuściec
Podpacia;Podpacie
Ogrójec;Ogrójce
Kiczery;Kiczera
Terech;Terechy
Zagosieśka;Zagosiek
Redak;Redaki
Szmulek;Szmulki
Bębnów;Bębny
Księżaka;Księżak
Sneli;Snele
Fligów;Fligi
Zakępia;Zakępie
Podpiaszcza;Podpiaszcze
Brzoziaka;Brzoziak
Kujaw;Kujawy
Zakrza;Zakrze
Studniara;Studniar
Brzeziczek;Brzeziczki
Pokornego;Pokorne
Matyszczyków;Matyszczyki
Dunajczysk;Dunajczyska
Świryd;Świrydy
Pieroga;Pieróg
Szkawranów;Szkawrany
Gródzy;Gródza
Czernicznik;Czerniczniki
Grobelczyka;Grobelczyk
Kaptarza;Kaptarz
Czartek;Czartki
Dziatków;Dziatki
Nadsola;Nadsole
