Dopełniacz;Mianownik;Wynik Stemmera
Koperników;Koperniki;Kopernik;
Pustkowa;Pustkowo;Pustkowy;
Wadochowic;Wadochowice;Wadochowica;
Mielęcinka;Mielęcinek;Mielęcinka;
Bieniowa;Bieniów;Bieniowy;
Zgniłki;Zgniłka;Zgniłek;
Sernik;Serniki;Sernik;
Dziarnowa;Dziarnowo;Dziarnowy;
Dubowa;Dubów;Dubowy;
Płotowa;Płotowo;Płotowy;
Zajączkówka;Zajączkówko;Zajączkówka;
Jurkowa;Jurków;Jurkowy;
Gontarzy;Gontarze;Gontarz;
Mroczkowic;Mroczkowice;Mroczkowica;
Stefanówka;Stefanówek;Stefanówka;
Czerniawki;Czerniawka;Czerniawki;
Pęchcina;Pęchcin;Pęchcina;
Przezwisk;Przezwiska;Przezwisko;
Żłobina;Żłobin;Żłobina;
Jankówki;Jankówka;Jankówki;
Brójec;Brójce;Brójec;
Świerż;Świerże;Świerża;
Jankówka;Jankówko;Jankówka;
Sośni;Sośnie;Sośny;
Głoskowa;Głosków;Głoskowy;
Żelisławiczek;Żelisławiczki;Żelisławiczek;
Kuźm;Kuźmy;Kuźma;
Myślina;Myślin;Myślina;
Okarpca;Okarpiec;Okarpec;
Ladzina;Ladzin;Ladzina;
Brzóstowej;Brzóstowa;Brzóstowy;
Konradowa;Konradowo;Konradowy;
Sobicz;Sobicze;Sobicz;
Bug;Bugi;Buga;
Konradowej;Konradowa;Konradowy;
Szmaty;Szmata;Szmat;
Darnowa;Darnowo;Darnowy;
Gaudynek;Gaudynki;Gaudynek;
Piastowa;Piastowo;Piastowa;
Grocholubia;Grocholub;Grocholubia;
Błachowa;Błachów;Błachowy;
Radyczy;Radycza;Radycz;
Kieruzeli;Kieruzele;Kieruzela;
Dobrot;Dobroty;Dobrot;
Liszyna;Liszyno;Liszyna;
Kozłów;Kozły;Kozioł;
Niwisk;Niwiski;Niwisko;
Niwisk;Niwiska;Niwisko;
Knoryd;Knorydy;Knoryd;
Wawrowa;Wawrów;Wawrowy;
Żarkowa;Żarkowo;Żarkowy;
Szczodrochowa;Szczodrochowo;Szczodrochowy;
Trzebin;Trzebiny;Trzebina;
Roszkowic;Roszkowice;Roszkowica;
Łaszczowa;Łaszczów;Łaszczowy;
Dubielewa;Dubielewo;Dubielew;
Helenowa;Helenowo;Helenowy;
Słubic;Słubice;Słubica;
Radzimowa;Radzimów;Radzimowy;
Postawel;Postawele;Postawela;
Małociechowa;Małociechowo;Małociechowy;
Palczewic;Palczewice;Palczewica;
Hilarowa;Hilarów;Hilarowy;
Machcina;Machcin;Machcina;
Kuniewa;Kuniewo;Kuniewa;
Golęcina;Golęcino;Golęcina;
Giżycka;Giżycko;Giżycki;
Gdyni;Gdynia;Gdyn;
Szur;Szury;Szur;
Szawłów;Szawły;Szawł;
Witryłowa;Witryłów;Witryłowy;
Izabelina;Izabelin;Izabelina;
Słowina;Słowino;Słowina;
Sulim;Sulimy;Suli;
Dębostrowa;Dębostrów;Dębostrowy;
Trzebiesławic;Trzebiesławice;Trzebiesławica;
Pysznicy;Pysznica;Pysznik;
Głowbit;Głowbity;Głowbit;
Olunina;Olunin;Olunina;
Pieniężna;Pieniężno;Pieniężny;
Jakubina;Jakubin;Jakubina;
Olszewa;Olszew;Olszewo;
Żółkowa;Żółków;Żółkowy;
Błaszek;Błaszki;Błaszek;
Lubstowa;Lubstowo;Lubstowy;
Luboszyc;Luboszyce;Luboszyca;
Albigowej;Albigowa;Albigowy;
Ciołkowa;Ciołkowo;Ciołkowy;
Szemuda;Szemud;Szemuda;
Pikutkowa;Pikutkowo;Pikutkowy;
Gocławia;Gocław;Gocławie;
Russocicic;Russocice;Russocicica;
Garzewka;Garzewko;Garzewka;
Glinnnego;Glinne;Glinnny;
Glinnnej;Glinna;Glinnny;
Glinnna;Glinno;Glinnny;
Kamosowa;Kamosowo;Kamosowy;
Baborowa;Baborów;Baborowy;
Lachówca;Lachówiec;Lachówca;
Słępisk;Słępiska;Słępisko;
Robakowa;Robaków;Robakowy;
Piławy;Piława;Piławy;
Pałuczyny;Pałuczyna;Pałuczyny;
Sęczkowa;Sęczkowo;Sęczkowy;
Bieździadowa;Bieździadów;Bieździadowy;
Kurzy;Kurza;Kur;
Stobojów;Stoboje;Stobój;
Chełstów;Chełsty;Chełsta;
Młodziejowic;Młodziejowice;Młodziejowica;
Awajek;Awajki;Awajka;
Drawnia;Drawień;Drawnia;
Krosina;Krosino;Krosina;
Zagajowa;Zagajów;Zagajowy;
Grygrowa;Grygrów;Grygrowy;
Pięt;Pięty;Pięta;
Rumejek;Rumejki;Rumejka;
Wilczkowic;Wilczkowice;Wilczkowica;
Dobrenic;Dobrenice;Dobrenica;
Pliszczyna;Pliszczyn;Pliszczyna;
Opojowic;Opojowice;Opojowica;
Karpia;Karp;Karpi;
Rzeżęcina;Rzeżęcin;Rzeżęcina;
Librantowej;Librantowa;Librantowy;
Lelechowa;Lelechów;Lelechowy;
Mylina;Mylin;Mylina;
Krzewin;Krzewiny;Krzewina;
Bierzglina;Bierzglin;Bierzglina;
Nieporaza;Nieporaz;Nieporaza;
Pajewa;Pajewo;Pajewa;
Miałkiej;Miałka;Miałki;
Książnic;Książnice;Książnica;
Jelonka;Jelonek;Jelonka;
Zabełkowa;Zabełków;Zabełkowy;
Buzy;Buza;Buz;
Słomowa;Słomowo;Słomowy;
Wojtkowa;Wojtków;Wojtkowy;
Zalesic;Zalesice;Zalesica;
Barnkowa;Barnkowo;Barnkowy;
Niniewa;Niniew;Niniewa;
Jaczowic;Jaczowice;Jaczowica;
Obiecanowa;Obiecanowo;Obiecanowy;
Borysławia;Borysław;Borysławie;
Zażelaznej;Zażelazna;Zażelazny;
Mostów;Mosty;Most;
Borzęty;Borzęta;Borzęt;
Franka;Frank;Franka;
Nakli;Nakla;Nakły;
Helenkowa;Helenków;Helenkowy;
Jagniewic;Jagniewice;Jagniewica;
Duranowa;Duranów;Duranowy;
Podsarnia;Podsarnie;Podsarnia;
Przecławka;Przecławek;Przecławka;
Rębowa;Rębowo;Rębowy;
Dusocina;Dusocin;Dusocina;
Bałoszyc;Bałoszyce;Bałoszyca;
Mierzna;Mierzno;Mierzny;
Osego;Ose;Osy;
Czerkiesów;Czerkiesy;Czerkies;
Lubkowa;Lubków;Lubkowy;
Pruszowic;Pruszowice;Pruszowica;
Latoszyna;Latoszyn;Latoszyna;
Sławianowa;Sławianowo;Sławianowy;
Domacyn;Domacyny;Domacyn;
Jurandowa;Jurandowo;Jurandowy;
Rzepiszyna;Rzepiszyn;Rzepiszyna;
Stańkowa;Stańków;Stańkowy;
Jacochowa;Jacochów;Jacochowy;
Słopska;Słopsk;Słopski;
Grabka;Grabek;Grabka;
Charsznicy;Charsznica;Charsznik;
Koweły;Koweła;Koweły;
Domysłowa;Domysłów;Domysłowy;
Kostek;Kostki;Kostka;
Nieznachowa;Nieznachowo;Nieznachowy;
Gulbit;Gulbity;Gulbit;
Ferdynandowa;Ferdynandów;Ferdynandowy;
Osi;Oś;Oszy;
Brzezinek;Brzezinki;Brzezinka;
Gębarzowa;Gębarzów;Gębarzowy;
Będzenia;Będzeń;Będzenie;
Nawojowej;Nawojowa;Nawojowy;
Poćwiardowa;Poćwiardowo;Poćwiardowy;
Bobolina;Bobolin;Bobolina;
Gądowa;Gądów;Gądowy;
Postękalic;Postękalice;Postękalica;
Gadawy;Gadawa;Gadawy;
Niedabyla;Niedabyl;Niedabyli;
Kierzkowic;Kierzkowice;Kierzkowica;
Gołyszyna;Gołyszyn;Gołyszyna;
Grodzenia;Grodzeń;Grodzenie;
Żminnnego;Żminne;Żminnny;
Żelowic;Żelowice;Żelowica;
Kucob;Kucoby;Kucob;
Kobylina;Kobylin;Kobylina;
Stroniewic;Stroniewice;Stroniewica;
Czołomyj;Czołomyje;Czołomyja;
Kopczan;Kopczany;Kopczan;
Gnieżdżewa;Gnieżdżewo;Gnieżdżewa;
Nadziejowa;Nadziejów;Nadziejowy;
Surmina;Surmin;Surmina;
Godzikowic;Godzikowice;Godzikowica;
Cieklińska;Cieklińsko;Ciekliński;
Krzcina;Krzcin;Krzcina;
Wieprzyc;Wieprzyce;Wieprzyca;
Bidakowa;Bidakowo;Bidakowy;
Romanowiec;Romanowce;Romanowiec;
Gośniewic;Gośniewice;Gośniewica;
Usarzowa;Usarzów;Usarzowa;
Zaśpicz;Zaśpicze;Zaśpicz;
Wieloborowic;Wieloborowice;Wieloborowica;
Tchórzna;Tchórzno;Tchórzny;
Wojanowa;Wojanowo;Wojanowy;
Gościnowa;Gościnowo;Gościnowy;
Kawcza;Kawcze;Kawczy;
Mielżyna;Mielżyn;Mielżyna;
Wołowa;Wołów;Wołowy;
Udrzynka;Udrzynek;Udrzynka;
Radostowa;Radostowo;Radostowy;
Kopydłowa;Kopydłowo;Kopydłowy;
Skajbot;Skajboty;Skajbot;
Wierzchowic;Wierzchowice;Wierzchowica;
Buraków;Buraki;Burak;
Jóźwina;Jóźwin;Jóźwina;
Świętajna;Świętajno;Świętajny;
Goszowic;Goszowice;Goszowica;
Wiewiecka;Wiewiecko;Wiewiecki;
Miłonowa;Miłonów;Miłonowy;
Cimań;Cimanie;Cimanie się;
Janowa;Janowo;Janowy;
Czewujewa;Czewujewo;Czewujewa;
Młogoszyna;Młogoszyn;Młogoszyna;
Strzembowa;Strzembowo;Strzembowy;
Gałajn;Gałajny;Gałajn;
Kawiorów;Kawiory;Kawior;
Morus;Morusy;Morus;
Sulejek;Sulejki;Sulejka;
Golejowa;Golejów;Golejowy;
Piołunki;Piołunka;Piołunek;
Gałkowic;Gałkowice;Gałkowica;
Lutrowskiego;Lutrowskie;Lutrowski;
Piekuta;Piekut;Piekuty;
Ozorzyc;Ozorzyce;Ozorzyca;
Strzegowa;Strzegowo;Strzegowy;
Strzegowy;Strzegowa;Strzegowy;
Stuchowa;Stuchowo;Stuchowy;
Przestańska;Przestańsko;Przestański;
Bliżyc;Bliżyce;Bliżyca;
Bichniowa;Bichniów;Bichniowy;
Głowińska;Głowińsk;Głowiński;
Radachowa;Radachowo;Radachowy;
Lubiatowa;Lubiatów;Lubiatowy;
Łysobyk;Łysobyki;Łysobyk;
Tychowa;Tychowo;Tychowy;
Niebrzyd;Niebrzydy;Niebrzyd;
Jełowej;Jełowa;Jełowy;
Ignacowa;Ignaców;Ignacowy;
Rzów;Rzy;Rz;
Niedziałek;Niedziałki;Niedziałek;
Wiatrowa;Wiatrowo;Wiatrowy;
Chruszczyn;Chruszczyny;Chruszczyna;
Stachów;Stachy;Stach;
Szklar;Szklary;Szklar;
Czarnegobrodu;Czarnybród;Czarnegobród;
Andrych;Andrychy;Andry;
Reńska;Reńsko;Reński;
Zaszczytowa;Zaszczytowo;Zaszczytowy;
Frąknowa;Frąknowo;Frąknowy;
Rosina;Rosin;Rosina;
Krzyżanówki;Krzyżanówka;Krzyżanówki;
Kroczyczyc;Kroczyce;Kroczyczyca;
Rąbienia;Rąbień;Rąbienie;
Pokoradza;Pokoradz;Pokoradza;
Łowiec;Łowce;Łowiec;
Bielewa;Bielewo;Bielew;
Rujscy;Rujsca;Rujski;
Trzebunia;Trzebuń;Trzebunia;
Zbożnych;Zbożne;Zbożny;
Curyna;Curyn;Curyna;
Prusocina;Prusocin;Prusocina;
Leliwy;Leliwa;Leliwy;
Kamienic;Kamienice;Kamienica;
Kawna;Kawno;Kawny;
Przytocka;Przytocko;Przytocki;
Sławęcinka;Sławęcinek;Sławęcinka;
Jaksina;Jaksin;Jaksina;
Błędowa;Błędów;Błędowy;
Swojęcina;Swojęcin;Swojęcina;
Micigozdu;Micigózd;Micigozd;
Kowanowa;Kowanowo;Kowanowy;
Kochanowa;Kochanowo;Kochanowy;
Śląska;Śląsko;Śląski;
Rosiejowa;Rosiejów;Rosiejowy;
Naczachowa;Naczachowo;Naczachowy;
Waszkowa;Waszkowo;Waszkowy;
Życzyna;Życzyn;Życzyna;
Sobiesęków;Sobiesęki;Sobiesęk;
Płoka;Płoki;Płoka;
Puszczewa;Puszczew;Puszczewo;
Gozdu;Gózd;Gozd;
Proniewicz;Proniewicze;Proniewicz;
Flaków;Flaki;Flak;
Olimpowa;Olimpów;Olimpowy;
Puchałowa;Puchałowo;Puchałowy;
Niemojewca;Niemojewiec;Niemojewca;
Korczysk;Korczyska;Korczysko;
Lipszczan;Lipszczany;Lipszczanin;
Skarbimierzyc;Skarbimierzyce;Skarbimierzyca;
Radoczy;Radocza;Radocz;
Baszkowa;Baszków;Baszkowy;
Świdniczka;Świdniczek;Świdniczka;
Naprusewa;Naprusewo;Naprusewa;
Gurcza;Gurcz;Gurczy;
Trzygłowa;Trzygłów;Trzygłowy;
Krywiatycz;Krywiatycze;Krywiatycz;
Skarbków;Skarbki;Skarbek;
Chotycz;Chotycze;Chotycz;
Skarbki;Skarbka;Skarbek;
Furmanów;Furmany;Furman;
Sędowa;Sędowo;Sędowy;
Szołder;Szołdry;Szołdra;
Wierciejek;Wierciejki;Wierciejka;
Mgowa;Mgowo;Mgowy;
Rogożewka;Rogożewek;Rogożewka;
Zakrzewa;Zakrzew;Zakrzewo;
Śleszowa;Śleszów;Śleszowy;
Szkaradowa;Szkaradowo;Szkaradowy;
Knurowa;Knurów;Knurowy;
Kawczyna;Kawczyn;Kawczyna;
Wiskitna;Wiskitno;Wiskitny;
Latyczyna;Latyczyn;Latyczyna;
Sufczyczyc;Sufczyce;Sufczyczyca;
Grójca;Grójec;Grójca;
Leokadiowa;Leokadiów;Leokadiowy;
Rowów;Rowy;Rów;
Sobiemirowa;Sobiemirowo;Sobiemirowy;
Kałowic;Kałowice;Kałowica;
Bądzowa;Bądzów;Bądzowy;
Pląskowic;Pląskowice;Pląskowica;
Rusajn;Rusajny;Rusajn;
Grąsów;Grąsy;Grąs;
Dmosic;Dmosice;Dmosica;
Niebrzegowa;Niebrzegów;Niebrzegowy;
Grzybkowa;Grzybków;Grzybkowy;
Podwala;Podwale;Podwal;
Retowa;Retowo;Retowy;
Płowizn;Płowizny;Płowizna;
Parpar;Parpary;Parpar;
Retowów;Retowy;Retow;
Niemieryczewa;Niemieryczew;Niemieryczewo;
Świdrówka;Świdrówko;Świdrówka;
Maszek;Maszki;Maszka;
Borysowa;Borysów;Borysowy;
Musikowa;Musików;Musikowy;
Śliwic;Śliwice;Śliwica;
Gaworzyc;Gaworzyce;Gaworzyca;
Płós;Płósy;Płós;
Szylen;Szyleny;Szylen;
Stołunia;Stołuń;Stołunia;
Wici;Wicie;Wity;
Korzekwina;Korzekwin;Korzekwina;
Zagrodników;Zagrodniki;Zagrodnik;
Wicina;Wicin;Wicina;
Falęcicic;Falęcice;Falęcicica;
Kundzina;Kundzin;Kundzina;
Grzęzienka;Grzęzienko;Grzęzienka;
Stasiopola;Stasiopole;Stasiopola;
Paustrów;Paustry;Paustr;
Gózdka;Gózdek;Gózdka;
Kałowa;Kałów;Kałowy;
Zakliczyna;Zakliczyn;Zakliczyna;
Siedlątkowa;Siedlątków;Siedlątkowy;
Gnieszowic;Gnieszowice;Gnieszowica;
Zagórowa;Zagórów;Zagórowy;
Michałówka;Michałówek;Michałówka;
Kartna;Kartno;Kartny;
Małczewa;Małczew;Małczewo;
Śmiełów;Śmieły;Śmieł;
Marylina;Marylin;Marylina;
Korytowa;Korytowo;Korytowy;
Błońska;Błońsko;Błoński;
Mesza;Mesze;Mesza;
Harty;Harta;Harty;
Rąpina;Rąpin;Rąpina;
Moran;Morany;Moran;
Wiadrowa;Wiadrów;Wiadrowa;
Ciężkowa;Ciężkowo;Ciężkowy;
Ogonowa;Ogonów;Ogonowy;
Szarcza;Szarcz;Szarczy;
Stępina;Stępin;Stępina;
Jabłkowa;Jabłkowo;Jabłkowy;
Telak;Telaki;Telak;
Niekazanic;Niekazanice;Niekazanica;
Wasilkowa;Wasilków;Wasilkowy;
Rożennna;Rożenno;Rożennny;
Kłodzina;Kłodzin;Kłodzina;
Lusówka;Lusówko;Lusówka;
Chróścina;Chróścin;Chróścina;
Szczepowic;Szczepowice;Szczepowica;
Grabienic;Grabienice;Grabienica;
Napierek;Napierki;Napierek;
Kałęczewa;Kałęczew;Kałęczewo;
Bytkowa;Bytków;Bytkowy;
Krępca;Krępiec;Krępca;
Korzekwic;Korzekwice;Korzekwica;
Budziejewka;Budziejewko;Budziejewka;
Bulkowa;Bulkowo;Bulkowy;
Krzywowierzby;Krzywowierzba;Krzywowierzb;
Mołodycza;Mołodycz;Mołodyczy;
Lasocina;Lasocin;Lasocina;
Kazimierek;Kazimierki;Kazimierka;
Piotrowa;Piotrów;Piotrowy;
Zawoni;Zawonia;Zawony;
Bohutyna;Bohutyn;Bohutyna;
Klicka;Klicko;Klicki;
Mścisławia;Mścisław;Mścisławie;
Dzierzbi;Dzierzbia;Dzierzbi;
Dzierzbina;Dzierzbin;Dzierzbina;
Bondziszek;Bondziszki;Bondziszek;
Miedniewic;Miedniewice;Miedniewica;
Gwizdanowa;Gwizdanów;Gwizdanowy;
Dominowa;Dominów;Dominowy;
Krobanowa;Krobanów;Krobanowy;
Pryśniewa;Pryśniewo;Pryśniewa;
Dobrzejowic;Dobrzejowice;Dobrzejowica;
Łukawy;Łukawa;Łukawy;
Oćwieki;Oćwieka;Oćwiek;
Bogdanowic;Bogdanowice;Bogdanowica;
Łukaw;Łukawy;Łukaw;
Archutowa;Archutowo;Archutowy;
Gawłuszowic;Gawłuszowice;Gawłuszowica;
Czerwińska;Czerwińsk;Czerwiński;
Pęciszowa;Pęciszów;Pęciszowy;
Jędrzychowa;Jędrzychów;Jędrzychowy;
Rojów;Roje;Rój;
Główczyna;Główczyno;Główczyna;
Smereka;Smerek;Smereka;
Stogów;Stogi;Stog;
Chocenia;Choceń;Chocenie;
Gliniczka;Gliniczek;Gliniczka;
Mieroszowa;Mieroszów;Mieroszowy;
Chronówka;Chronówek;Chronówka;
Retkowa;Retków;Retkowy;
Cielmic;Cielmice;Cielmica;
Kłobuczyna;Kłobuczyn;Kłobuczyna;
Krasnołan;Krasnołany;Krasnołan;
Łagun;Łaguny;Łaguna;
Krasic;Krasice;Krasica;
Golczowic;Golczowice;Golczowica;
Paszowej;Paszowa;Paszowy;
Paruchów;Paruchy;Paruch;
Osłonina;Osłonin;Osłonina;
Krasnowa;Krasnowo;Krasnowa;
Czernikowa;Czernikowo;Czernikowy;
Nerek;Nerki;Nerka;
Nietkowic;Nietkowice;Nietkowica;
Czermina;Czermin;Czermina;
Muraw;Murawy;Murawa;
Jasiewa;Jasiewo;Jasiewa;
Rogóźni;Rogóźnia;Rogóźny;
Gniłej;Gniła;Gniły;
Przykuny;Przykuna;Przykun;
Zastrużnego;Zastrużne;Zastrużny;
Boh;Bohy;B;
Supraśla;Supraśl;Supraśla;
Lubunia;Lubuń;Lubunia;
Łaniewa;Łaniewo;Łaniewa;
Mieczkowa;Mieczków;Mieczkowy;
Pokośna;Pokośno;Pokośny;
Złojca;Złojec;Złojciec;
Tymienic;Tymienice;Tymienica;
Charubin;Charubiny;Charubin;
Kaczorowa;Kaczorowo;Kaczorowy;
Szczepanów;Szczepany;Szczepan;
Skordiowa;Skordiów;Skordiowy;
Czarnego;Czarne;Czarny;
Frankowa;Frankowo;Frankowy;
Czarnej;Czarna;Czarny;
Kobierzycka;Kobierzycko;Kobierzycki;
Ustanowa;Ustanów;Ustanowy;
Kaletki;Kaletka;Kaletki;
Kaźmirowa;Kaźmirów;Kaźmirowy;
Załuzia;Załuzie;Załuzi;
Piotrkówka;Piotrkówko;Piotrkówka;
Podbielni;Podbielnia;Podbielny;
Chełmicka;Chełmicko;Chełmicki;
Krzywosądowa;Krzywosądów;Krzywosądowy;
Teremca;Teremiec;Teremca;
Nielubi;Nielubia;Nieluby;
Nowokrasnego;Nowokrasne;Nowokrasny;
Marcinków;Marcinki;Marcinek;
Gorzesławia;Gorzesław;Gorzesławie;
Przegoni;Przegonia;Przegon;
Boguszynka;Boguszynek;Boguszynka;
Lisowa;Lisowo;Lisowy;
Próchnówka;Próchnówko;Próchnówka;
Rochów;Rochy;Roch;
Zajd;Zajdy;Zajda;
Wołowej;Wołowa;Wołowy;
Janikowa;Janików;Janikowy;
Wołowa;Wołowo;Wołowy;
Czartowa;Czartów;Czartowy;
Podkrasnego;Podkrasne;Podkrasny;
Tłukom;Tłukomy;Tłuk;
Płouszowic;Płouszowice;Płouszowica;
Jelitowa;Jelitów;Jelitowy;
Tylic;Tylice;Tylica;
Piątkowa;Piątków;Piątkowy;
Tylicza;Tylicz;Tyliczy;
Czernideł;Czernidła;Czernidło;
Cierpic;Cierpice;Cierpic;
Wędrogowa;Wędrogów;Wędrogowy;
Żarek;Żarki;Żarka;
Hetmanic;Hetmanice;Hetmanica;
Zbylut;Zbyluty;Zbylut;
Nadolec;Nadolce;Nadolec;
Kluczborka;Kluczbork;Kluczborek;
Tatyni;Tatynia;Tatyn;
Męczyna;Męczyn;Męczyna;
Gogolewa;Gogolewo;Gogolewa;
Pałubina;Pałubin;Pałubina;
Łańcuchowa;Łańcuchów;Łańcuchowy;
Domaszek;Domaszki;Domaszek;
Downiewa;Downiewo;Downiewa;
Grubna;Grubno;Grubny;
Raciborowa;Raciborów;Raciborowy;
Tuławek;Tuławki;Tuławka;
Nawsia;Nawsie;Nawś;
Bogatek;Bogatki;Bogatek;
Skoraczewa;Skoraczew;Skoraczewo;
Beki;Beka;Bek;
Młynarzy;Młynarze;Młynarz;
Świecichowa;Świecichowo;Świecichowy;
Oględowa;Oględów;Oględowy;
Wygnańczyczyc;Wygnańczyce;Wygnańczyczyca;
Stradzewa;Stradzew;Stradzewo;
Warpun;Warpuny;Warpun;
Chróstna;Chróstno;Chróstny;
Odryt;Odryty;Odryt;
Milejewa;Milejewo;Milejewa;
Golejewka;Golejewko;Golejewka;
Adamowa;Adamów;Adamowy;
Deszczna;Deszczno;Deszczny;
Mienianian;Mieniany;Mienianian;
Gałęzowa;Gałęzów;Gałęzowy;
Krosny;Krosna;Krosny;
Strzeżenic;Strzeżenice;Strzeżenica;
Rękawczynka;Rękawczynek;Rękawczynka;
Czerc;Czerce;Czerc;
Kluska;Klusek;Kluska;
Karolewka;Karolewko;Karolewka;
Skorodnicy;Skorodnica;Skorodnik;
Borcucuch;Borcuchy;Borcucuch;
Reczula;Reczul;Reczula;
Walił;Waliły;Waliła;
Walerianowa;Walerianów;Walerianowy;
Łuszkowa;Łuszków;Łuszkowy;
Zwierżan;Zwierżany;Zwierżan;
Wojborza;Wojbórz;Wojborze;
Gniewoszowa;Gniewoszów;Gniewoszowy;
Chodakówka;Chodakówek;Chodakówka;
Skakawy;Skakawa;Skakawy;
Konnnego;Konne;Konnny;
Serafinowa;Serafinów;Serafinowy;
Wołczyna;Wołczyn;Wołczyna;
Żychlewa;Żychlewo;Żychlew;
Kajetanówki;Kajetanówka;Kajetanówki;
Połupina;Połupin;Połupina;
Węgierska;Węgiersk;Węgierski;
Łazówka;Łazówek;Łazówka;
Brąchnówka;Brąchnówko;Brąchnówka;
Pielic;Pielice;Pielica;
Racławiczek;Racławiczki;Racławiczek;
Naddatków;Naddatki;Naddatek;
Pasłęka;Pasłęk;Pasłęka;
Godzięcina;Godzięcin;Godzięcina;
Szczytów;Szczyty;Szczyt;
Konopek;Konopki;Konopek;
Kośmina;Kośmin;Kośmina;
Krzana;Krzan;Krzany;
Mokrzca;Mokrzec;Mokrzca;
Mąkolic;Mąkolice;Mąkolica;
Janczew;Janczewy;Janczew;
Lipińskich;Lipińskie;Lipiński;
Nakieł;Nakły;Nakła;
Wikłowa;Wikłów;Wikłowy;
Nakła;Nakło;Nakły;
Bertowa;Bertowo;Bertowy;
Jackowa;Jacków;Jackowy;
Krupocina;Krupocin;Krupocina;
Dylągowy;Dylągowa;Dylągowy;
Fałkowic;Fałkowice;Fałkowica;
Wronczynka;Wronczynek;Wronczynka;
Garwolewa;Garwolewo;Garwolewa;
Gardot;Gardoty;Gardota;
Umienina;Umienino;Umienina;
Tarninin;Tarniny;Tarninina;
Czarmunia;Czarmuń;Czarmunia;
Parzyna;Parzyn;Parzyna;
Cichaw;Cichawy;Cichawa;
Cichawy;Cichawa;Cichawy;
Płazowa;Płazów;Płazowy;
Ręczyna;Ręczyn;Ręczyna;
Patrzykowa;Patrzyków;Patrzykowy;
Dublin;Dubliny;Dublin;
Miłoradzic;Miłoradzice;Miłoradzica;
Mienic;Mienice;Mienica;
Zosinka;Zosinek;Zosinka;
Otmic;Otmice;Otmica;
Grodziczna;Grodziczno;Grodziczny;
Chocimina;Chocimino;Chocimina;
Kotfina;Kotfin;Kotfina;
Wyszkowic;Wyszkowice;Wyszkowica;
Wełdkowa;Wełdkowo;Wełdkowy;
Przygonia;Przygoń;Przygonia;
Sobiekurska;Sobiekursk;Sobiekurski;
Oliszek;Oliszki;Oliszka;
Jastarni;Jastarnia;Jastarny;
Halas;Halasy;Halas;
Rozopola;Rozopol;Rozopola;
Suchedniowa;Suchedniów;Suchedniowy;
Dańkowa;Dańków;Dańkowy;
Smodajn;Smodajny;Smodajn;
Gowarczowa;Gowarczów;Gowarczowy;
Łasiecznik;Łasieczniki;Łasiecznik;
Brudnic;Brudnice;Brudnica;
Rochny;Rochna;Rochen;
Szynycha;Szynych;Szynycha;
Komiłowa;Komiłowo;Komiłowy;
Jasiennnej;Jasienna;Jasiennny;
Czarnopola;Czarnopole;Czarnopola;
Jamienka;Jamienko;Jamienka;
Bizorędek;Bizorędki;Bizorędka;
Stobiecina;Stobiecin;Stobiecina;
Włóczysk;Włóczyska;Włóczysko;
Czepielowic;Czepielowice;Czepielowica;
Wyhalewa;Wyhalew;Wyhalewa;
Dobierzyna;Dobierzyn;Dobierzyna;
Złotopolic;Złotopolice;Złotopolica;
Wysieczy;Wysiecza;Wysiecz;
Wichowicz;Wichowicze;Wichowicz;
Kierzna;Kierzno;Kierzny;
Dziesławic;Dziesławice;Dziesławica;
Rąbienic;Rąbienice;Rąbienica;
Krośla;Krośle;Krośla;
Holik;Holiki;Holik;
Otorowa;Otorowo;Otorowy;
Drużbic;Drużbice;Drużbica;
Wolbromka;Wolbromek;Wolbromka;
Uciąża;Uciąż;Uciąża;
Perlejewa;Perlejewo;Perlejewa;
Zwartowa;Zwartowo;Zwartowy;
Głogówca;Głogówiec;Głogówca;
Frednowów;Frednowy;Frednów;
Maurycewa;Maurycew;Maurycewa;
Pasiów;Pasie;Paś;
Piasku;Piasek;Piasko;
Ziewanic;Ziewanice;Ziewanica;
Haczków;Haczki;Haczek;
Koryt;Koryta;Koryt;
Koryta;Koryto;Koryta;
Trzeciakowa;Trzeciaków;Trzeciakowy;
Gościęcina;Gościęcin;Gościęcina;
Kopaniarzy;Kopaniarze;Kopaniarz;
Szczecyna;Szczecyn;Szczecyna;
Kruszwina;Kruszwin;Kruszwina;
Niewiarowa;Niewiarów;Niewiarowy;
Sągnit;Sągnity;Sągnit;
Podostrówka;Podostrówek;Podostrówka;
Nadrożna;Nadrożno;Nadrożny;
Jegielnicy;Jegielnica;Jegielnik;
Pierszczewka;Pierszczewko;Pierszczewka;
Żegocina;Żegocino;Żegocina;
Wielichowa;Wielichowo;Wielichowy;
Warszewic;Warszewice;Warszewica;
Zielińska;Zielińsk;Zieliński;
Płątkowa;Płątkowo;Płątkowy;
Osmolinka;Osmolinek;Osmolinka;
Jedliny;Jedlina;Jedliny;
Trzebieli;Trzebiele;Trzebiel;
Gruszowej;Gruszowa;Gruszowy;
Gawronów;Gawrony;Gawron;
Strzelęcina;Strzelęcino;Strzelęcina;
Brejdyn;Brejdyny;Brejdyna;
Pławowic;Pławowice;Pławowica;
Mściwojowa;Mściwojów;Mściwojowy;
Droglowic;Droglowice;Droglowica;
Oserdowa;Oserdów;Oserdowy;
