Dopełniacz;Mianownik;Wynik Stemmera
Grocholubia;Grocholub;Grocholubia;
Radyczy;Radycza;Radycz;
Kieruzeli;Kieruzele;Kieruzela;
Dobrot;Dobroty;Dobrot;
Liszyna;Liszyno;Liszyna;
Kozłów;Kozły;Kozioł;
Niwisk;Niwiski;Niwisko;
Niwisk;Niwiska;Niwisko;
Knoryd;Knorydy;Knoryd;
Wawrowa;Wawrów;Wawrowa;
Żarkowa;Żarkowo;Żarkowa;
Szczodrochowa;Szczodrochowo;Szczodrochów;
Trzebin;Trzebiny;Trzebina;
Roszkowic;Roszkowice;Roszkowica;
Łaszczowa;Łaszczów;Łaszczowa;
Dubielewa;Dubielewo;Dubielew;
Helenowa;Helenowo;Helenowa;
Słubic;Słubice;Słubica;
Radzimowa;Radzimów;Radzimowa;
Postawel;Postawele;Postawela;
Małociechowa;Małociechowo;Małociechów;
Palczewic;Palczewice;Palczewica;
Hilarowa;Hilarów;Hilarowa;
Machcina;Machcin;Machcina;
Kuniewa;Kuniewo;Kuniewa;
Golęcina;Golęcino;Golęcina;
Giżycka;Giżycko;Giżycek;
Gdyni;Gdynia;Gdyn;
Szur;Szury;Szur;
Szawłów;Szawły;Szawł;
Izabelina;Izabelin;Izabelina;
Słowina;Słowino;Słowina;
Sulim;Sulimy;Suli;
Dębostrowa;Dębostrów;Dębostrowa;
Trzebiesławic;Trzebiesławice;Trzebiesławica;
Pysznicy;Pysznica;Pysznik;
Głowbit;Głowbity;Głowbit;
Olunina;Olunin;Olunina;
Pieniężna;Pieniężno;Pieniężna;
Jakubina;Jakubin;Jakubina;
Olszewa;Olszew;Olszewo;
Żółkowa;Żółków;Żółkowa;
Błaszek;Błaszki;Błaszek;
Lubstowa;Lubstowo;Lubstowa;
Luboszyc;Luboszyce;Luboszyca;
Ciołkowa;Ciołkowo;Ciołkowa;
Szemuda;Szemud;Szemuda;
Pikutkowa;Pikutkowo;Pikutkowa;
Gocławia;Gocław;Gocławie;
Russocicic;Russocice;Russocicica;
Garzewka;Garzewko;Garzewka;
Glinnnego;Glinne;Glinnny;
Glinnnej;Glinna;Glinnna;
Glinnna;Glinno;Glinnna;
Kamosowa;Kamosowo;Kamosowa;
Baborowa;Baborów;Baborowa;
Lachówca;Lachówiec;Lachówca;
Słępisk;Słępiska;Słępisko;
Robakowa;Robaków;Robakowa;
Piławy;Piława;Piławy;
Pałuczyny;Pałuczyna;Pałuczyny;
Sęczkowa;Sęczkowo;Sęczkowa;
Bieździadowa;Bieździadów;Bieździadowa;
Kurzy;Kurza;Kur;
Stobojów;Stoboje;Stobój;
Chełstów;Chełsty;Chełsta;
Młodziejowic;Młodziejowice;Młodziejowica;
Awajek;Awajki;Awajka;
Drawnia;Drawień;Drawnia;
Krosina;Krosino;Krosina;
Zagajowa;Zagajów;Zagajowa;
Grygrowa;Grygrów;Grygrowa;
Pięt;Pięty;Pięta;
Rumejek;Rumejki;Rumejka;
Wilczkowic;Wilczkowice;Wilczkowica;
Dobrenic;Dobrenice;Dobrenica;
Pliszczyna;Pliszczyn;Pliszczyna;
Opojowic;Opojowice;Opojowica;
Rzeżęcina;Rzeżęcin;Rzeżęcina;
Mylina;Mylin;Mylina;
Krzewin;Krzewiny;Krzewina;
Bierzglina;Bierzglin;Bierzglina;
Nieporaza;Nieporaz;Nieporaza;
Pajewa;Pajewo;Pajewa;
Książnic;Książnice;Książnica;
Jelonka;Jelonek;Jelonka;
Zabełkowa;Zabełków;Zabełkowa;
Buzy;Buza;Buz;
Słomowa;Słomowo;Słomowa;
Wojtkowa;Wojtków;Wojtkowa;
Zalesic;Zalesice;Zalesica;
Barnkowa;Barnkowo;Barnkowa;
Niniewa;Niniew;Niniewa;
Jaczowic;Jaczowice;Jaczowica;
Obiecanowa;Obiecanowo;Obiecanowa;
Borysławia;Borysław;Borysławie;
Mostów;Mosty;Most;
Borzęty;Borzęta;Borzęt;
Franka;Frank;Franka;
Nakli;Nakla;Nakiel;
Helenkowa;Helenków;Helenkowa;
Jagniewic;Jagniewice;Jagniewica;
Duranowa;Duranów;Duranowa;
Podsarnia;Podsarnie;Podsarnia;
Przecławka;Przecławek;Przecławka;
Rębowa;Rębowo;Rębowa;
Dusocina;Dusocin;Dusocina;
Bałoszyc;Bałoszyce;Bałoszyca;
Mierzna;Mierzno;Mierzna;
Osego;Ose;Osy;
Czerkiesów;Czerkiesy;Czerkies;
Lubkowa;Lubków;Lubkowa;
Pruszowic;Pruszowice;Pruszowica;
Latoszyna;Latoszyn;Latoszyna;
Sławianowa;Sławianowo;Sławianowa;
Domacyn;Domacyny;Domacyn;
Jurandowa;Jurandowo;Jurandowa;
Rzepiszyna;Rzepiszyn;Rzepiszyna;
Stańkowa;Stańków;Stańkowa;
Słopska;Słopsk;Słopsko;
Grabka;Grabek;Grabka;
Charsznicy;Charsznica;Charsznik;
Koweły;Koweła;Koweł;
Domysłowa;Domysłów;Domysłowo;
Kostek;Kostki;Kostka;
Nieznachowa;Nieznachowo;Nieznachów;
Gulbit;Gulbity;Gulbit;
Ferdynandowa;Ferdynandów;Ferdynandowa;
Osi;Oś;Os;
Brzezinek;Brzezinki;Brzezinka;
Gębarzowa;Gębarzów;Gębarzowa;
Będzenia;Będzeń;Będzenie;
Poćwiardowa;Poćwiardowo;Poćwiardowa;
Bobolina;Bobolin;Bobolina;
Gądowa;Gądów;Gądowa;
Postękalic;Postękalice;Postękalica;
Kierzkowic;Kierzkowice;Kierzkowica;
Gołyszyna;Gołyszyn;Gołyszyna;
Grodzenia;Grodzeń;Grodzenie;
Żminnnego;Żminne;Żminnny;
Żelowic;Żelowice;Żelowica;
Kucob;Kucoby;Kucob;
Kobylina;Kobylin;Kobylina;
Stroniewic;Stroniewice;Stroniewica;
Czołomyj;Czołomyje;Czołomyja;
Kopczan;Kopczany;Kopczan;
Gnieżdżewa;Gnieżdżewo;Gnieżdżewa;
Nadziejowa;Nadziejów;Nadziejowa;
Surmina;Surmin;Surmina;
Godzikowic;Godzikowice;Godzikowica;
Cieklińska;Cieklińsko;Cieklińska;
Krzcina;Krzcin;Krzcina;
Wieprzyc;Wieprzyce;Wieprzyca;
Bidakowa;Bidakowo;Bidakowa;
Romanowiec;Romanowce;Romanowiec;
Gośniewic;Gośniewice;Gośniewica;
Usarzowa;Usarzów;Usarzowa;
Zaśpicz;Zaśpicze;Zaśpicz;
Wieloborowic;Wieloborowice;Wieloborowica;
Tchórzna;Tchórzno;Tchórzna;
Wojanowa;Wojanowo;Wojanowa;
Gościnowa;Gościnowo;Gościnowa;
Kawcza;Kawcze;Kawcz;
Mielżyna;Mielżyn;Mielżyna;
Udrzynka;Udrzynek;Udrzynka;
Radostowa;Radostowo;Radostowa;
Kopydłowa;Kopydłowo;Kopydłów;
Skajbot;Skajboty;Skajbot;
Wierzchowic;Wierzchowice;Wierzchowica;
Buraków;Buraki;Burak;
Jóźwina;Jóźwin;Jóźwina;
Świętajna;Świętajno;Świętajna;
Goszowic;Goszowice;Goszowica;
Wiewiecka;Wiewiecko;Wiewiecek;
Miłonowa;Miłonów;Miłonowa;
Cimań;Cimanie;Cimanie się;
Janowa;Janowo;Janowa;
Czewujewa;Czewujewo;Czewujewa;
Młogoszyna;Młogoszyn;Młogoszyna;
Strzembowa;Strzembowo;Strzembowa;
Gałajn;Gałajny;Gałajn;
Kawiorów;Kawiory;Kawior;
Morus;Morusy;Morus;
Sulejek;Sulejki;Sulejka;
Golejowa;Golejów;Golejowa;
Piołunki;Piołunka;Piołunek;
Gałkowic;Gałkowice;Gałkowica;
Lutrowskiego;Lutrowskie;Lutrowski;
Ozorzyc;Ozorzyce;Ozorzyca;
Strzegowa;Strzegowo;Strzegowa;
Strzegowy;Strzegowa;Strzegowy;
Stuchowa;Stuchowo;Stuchów;
Przestańska;Przestańsko;Przestańska;
Bliżyc;Bliżyce;Bliżyca;
Bichniowa;Bichniów;Bichniowa;
Głowińska;Głowińsk;Głowińska;
Radachowa;Radachowo;Radachów;
Lubiatowa;Lubiatów;Lubiatow;
Łysobyk;Łysobyki;Łysobyk;
Tychowa;Tychowo;Tychów;
Niebrzyd;Niebrzydy;Niebrzyd;
Ignacowa;Ignaców;Ignacowa;
Rzów;Rzy;Rz;
Niedziałek;Niedziałki;Niedziałek;
Wiatrowa;Wiatrowo;Wiatrowa;
Chruszczyn;Chruszczyny;Chruszczyna;
Stachów;Stachy;Stach;
Szklar;Szklary;Szklar;
Czarnegobrodu;Czarnybród;Czarnegobród;
Andrych;Andrychy;Andry;
Reńska;Reńsko;Reńska;
Zaszczytowa;Zaszczytowo;Zaszczytowa;
Frąknowa;Frąknowo;Frąknowa;
Rosina;Rosin;Rosina;
Krzyżanówki;Krzyżanówka;Krzyżanówki;
Kroczyczyc;Kroczyce;Kroczyczyca;
Rąbienia;Rąbień;Rąbienie;
Pokoradza;Pokoradz;Pokoradza;
Łowiec;Łowce;Łowiec;
Bielewa;Bielewo;Bielew;
Rujscy;Rujsca;Rujski;
Trzebunia;Trzebuń;Trzebunia;
Zbożnych;Zbożne;Zbożny;
Curyna;Curyn;Curyna;
Prusocina;Prusocin;Prusocina;
Kamienic;Kamienice;Kamienica;
Kawna;Kawno;Kawna;
Przytocka;Przytocko;Przytocka;
Sławęcinka;Sławęcinek;Sławęcinka;
Jaksina;Jaksin;Jaksina;
Błędowa;Błędów;Błędowa;
Swojęcina;Swojęcin;Swojęcina;
Micigozdu;Micigózd;Micigozd;
Kowanowa;Kowanowo;Kowanowa;
Kochanowa;Kochanowo;Kochanowa;
Śląska;Śląsko;Śląska;
Rosiejowa;Rosiejów;Rosiejowa;
Naczachowa;Naczachowo;Naczachów;
Waszkowa;Waszkowo;Waszkowa;
Życzyna;Życzyn;Życzyna;
Sobiesęków;Sobiesęki;Sobiesęk;
Płoka;Płoki;Płoka;
Puszczewa;Puszczew;Puszczewo;
Gozdu;Gózd;Gozd;
Proniewicz;Proniewicze;Proniewicz;
Flaków;Flaki;Flak;
Olimpowa;Olimpów;Olimpowa;
Puchałowa;Puchałowo;Puchałowa;
Niemojewca;Niemojewiec;Niemojewca;
Korczysk;Korczyska;Korczysko;
Lipszczan;Lipszczany;Lipszczanin;
Skarbimierzyc;Skarbimierzyce;Skarbimierzyca;
Radoczy;Radocza;Radocz;
Baszkowa;Baszków;Baszkowa;
Świdniczka;Świdniczek;Świdniczka;
Naprusewa;Naprusewo;Naprusewa;
Krywiatycz;Krywiatycze;Krywiatycz;
Skarbków;Skarbki;Skarbek;
Chotycz;Chotycze;Chotycz;
Skarbki;Skarbka;Skarbek;
Furmanów;Furmany;Furman;
Sędowa;Sędowo;Sędowa;
Szołder;Szołdry;Szołdra;
Wierciejek;Wierciejki;Wierciejka;
Mgowa;Mgowo;Mgowa;
Rogożewka;Rogożewek;Rogożewka;
Zakrzewa;Zakrzew;Zakrzewo;
Śleszowa;Śleszów;Śleszowa;
Szkaradowa;Szkaradowo;Szkaradowa;
Knurowa;Knurów;Knurowa;
Kawczyna;Kawczyn;Kawczyna;
Wiskitna;Wiskitno;Wiskitna;
Latyczyna;Latyczyn;Latyczyna;
Sufczyczyc;Sufczyce;Sufczyczyca;
Grójca;Grójec;Grójca;
Leokadiowa;Leokadiów;Leokadiowa;
Rowów;Rowy;Rów;
Sobiemirowa;Sobiemirowo;Sobiemirowa;
Kałowic;Kałowice;Kałowica;
Bądzowa;Bądzów;Bądzowa;
Pląskowic;Pląskowice;Pląskowica;
Rusajn;Rusajny;Rusajn;
Grąsów;Grąsy;Grąs;
Dmosic;Dmosice;Dmosica;
Niebrzegowa;Niebrzegów;Niebrzegowa;
Grzybkowa;Grzybków;Grzybkowa;
Podwala;Podwale;Podwal;
Retowa;Retowo;Retowa;
Płowizn;Płowizny;Płowizna;
Parpar;Parpary;Parpar;
Retowów;Retowy;Retow;
Niemieryczewa;Niemieryczew;Niemieryczewo;
Świdrówka;Świdrówko;Świdrówka;
Maszek;Maszki;Maszka;
Borysowa;Borysów;Borysowa;
Musikowa;Musików;Musikowa;
Śliwic;Śliwice;Śliwica;
Gaworzyc;Gaworzyce;Gaworzyca;
Płós;Płósy;Płós;
Szylen;Szyleny;Szylen;
Stołunia;Stołuń;Stołunia;
Wici;Wicie;Wita;
Korzekwina;Korzekwin;Korzekwina;
Zagrodników;Zagrodniki;Zagrodnik;
Wicina;Wicin;Wicina;
Falęcicic;Falęcice;Falęcicica;
Kundzina;Kundzin;Kundzina;
Grzęzienka;Grzęzienko;Grzęzienka;
Stasiopola;Stasiopole;Stasiopola;
Paustrów;Paustry;Paustr;
Gózdka;Gózdek;Gózdka;
Kałowa;Kałów;Kałowa;
Zakliczyna;Zakliczyn;Zakliczyna;
Siedlątkowa;Siedlątków;Siedlątkowa;
Gnieszowic;Gnieszowice;Gnieszowica;
Zagórowa;Zagórów;Zagórowa;
Michałówka;Michałówek;Michałówka;
Kartna;Kartno;Kartna;
Małczewa;Małczew;Małczewo;
Śmiełów;Śmieły;Śmieł;
Marylina;Marylin;Marylina;
Korytowa;Korytowo;Korytowa;
Błońska;Błońsko;Błońska;
Mesza;Mesze;Mesza;
Harty;Harta;Hart;
Rąpina;Rąpin;Rąpina;
Moran;Morany;Moran;
Wiadrowa;Wiadrów;Wiadrowa;
Ciężkowa;Ciężkowo;Ciężkowa;
Ogonowa;Ogonów;Ogonowa;
Stępina;Stępin;Stępina;
Jabłkowa;Jabłkowo;Jabłkowa;
Telak;Telaki;Telak;
Niekazanic;Niekazanice;Niekazanica;
Wasilkowa;Wasilków;Wasilkowa;
Rożennna;Rożenno;Rożennna;
Kłodzina;Kłodzin;Kłodzina;
Lusówka;Lusówko;Lusówka;
Chróścina;Chróścin;Chróścina;
Szczepowic;Szczepowice;Szczepowica;
Grabienic;Grabienice;Grabienica;
Napierek;Napierki;Napierek;
Kałęczewa;Kałęczew;Kałęczewo;
Bytkowa;Bytków;Bytkowa;
Krępca;Krępiec;Krępca;
Korzekwic;Korzekwice;Korzekwica;
Budziejewka;Budziejewko;Budziejewka;
Bulkowa;Bulkowo;Bulkowa;
Krzywowierzby;Krzywowierzba;Krzywowierzb;
Mołodycza;Mołodycz;Mołodycza;
Lasocina;Lasocin;Lasocina;
Kazimierek;Kazimierki;Kazimierka;
Piotrowa;Piotrów;Piotrowa;
Zawoni;Zawonia;Zawoń;
Bohutyna;Bohutyn;Bohutyna;
Klicka;Klicko;Klicka;
Mścisławia;Mścisław;Mścisławie;
Dzierzbi;Dzierzbia;Dzierzbie;
Dzierzbina;Dzierzbin;Dzierzbina;
Bondziszek;Bondziszki;Bondziszek;
Miedniewic;Miedniewice;Miedniewica;
Gwizdanowa;Gwizdanów;Gwizdanowa;
Dominowa;Dominów;Dominowa;
Krobanowa;Krobanów;Krobanowa;
Pryśniewa;Pryśniewo;Pryśniewa;
Dobrzejowic;Dobrzejowice;Dobrzejowica;
Łukawy;Łukawa;Łukaw;
Oćwieki;Oćwieka;Oćwiek;
Bogdanowic;Bogdanowice;Bogdanowica;
Łukaw;Łukawy;Łukawa;
Archutowa;Archutowo;Archutowa;
Gawłuszowic;Gawłuszowice;Gawłuszowica;
Czerwińska;Czerwińsk;Czerwińska;
Pęciszowa;Pęciszów;Pęciszowa;
Rojów;Roje;Rój;
Główczyna;Główczyno;Główczyna;
Smereka;Smerek;Smereka;
Stogów;Stogi;Stog;
Chocenia;Choceń;Chocenie;
Gliniczka;Gliniczek;Gliniczka;
Mieroszowa;Mieroszów;Mieroszowa;
Chronówka;Chronówek;Chronówka;
Retkowa;Retków;Retkowa;
Cielmic;Cielmice;Cielmica;
Kłobuczyna;Kłobuczyn;Kłobuczyna;
Krasnołan;Krasnołany;Krasnołan;
Łagun;Łaguny;Łaguna;
Krasic;Krasice;Krasica;
Golczowic;Golczowice;Golczowica;
Paruchów;Paruchy;Paruch;
Osłonina;Osłonin;Osłonina;
Krasnowa;Krasnowo;Krasnowa;
Czernikowa;Czernikowo;Czernikowa;
Nerek;Nerki;Nerka;
Nietkowic;Nietkowice;Nietkowica;
Czermina;Czermin;Czermina;
Muraw;Murawy;Murawa;
Jasiewa;Jasiewo;Jasiewa;
Przykuny;Przykuna;Przykun;
Zastrużnego;Zastrużne;Zastrużny;
Boh;Bohy;e;
Supraśla;Supraśl;Supraśla;
Lubunia;Lubuń;Lubunia;
Łaniewa;Łaniewo;Łaniewa;
Mieczkowa;Mieczków;Mieczkowa;
Pokośna;Pokośno;Pokośna;
Złojca;Złojec;Złojciec;
Tymienic;Tymienice;Tymienica;
Charubin;Charubiny;Charubin;
Kaczorowa;Kaczorowo;Kaczorowa;
Szczepanów;Szczepany;Szczepan;
Skordiowa;Skordiów;Skordiowa;
Czarnego;Czarne;Czarny;
Frankowa;Frankowo;Frankowa;
Kobierzycka;Kobierzycko;Kobierzycek;
Ustanowa;Ustanów;Ustanowa;
Kaletki;Kaletka;Kaletki;
Kaźmirowa;Kaźmirów;Kaźmirowa;
Załuzia;Załuzie;Załuzia;
Piotrkówka;Piotrkówko;Piotrkówka;
Chełmicka;Chełmicko;Chełmicka;
Krzywosądowa;Krzywosądów;Krzywosądowa;
Teremca;Teremiec;Teremca;
Nielubi;Nielubia;Nieluby;
Nowokrasnego;Nowokrasne;Nowokrasny;
Marcinków;Marcinki;Marcinek;
Gorzesławia;Gorzesław;Gorzesławie;
Przegoni;Przegonia;Przegon;
Boguszynka;Boguszynek;Boguszynka;
Lisowa;Lisowo;Lisowa;
Próchnówka;Próchnówko;Próchnówka;
Rochów;Rochy;Roch;
Zajd;Zajdy;Zajda;
Janikowa;Janików;Janikowa;
Wołowa;Wołowo;Wołów;
Czartowa;Czartów;Czartowa;
Podkrasnego;Podkrasne;Podkrasny;
Tłukom;Tłukomy;Tłuk;
Płouszowic;Płouszowice;Płouszowica;
Jelitowa;Jelitów;Jelitowa;
Tylic;Tylice;Tylica;
Piątkowa;Piątków;Piątkowa;
Tylicza;Tylicz;Tylicze;
Czernideł;Czernidła;Czernidło;
Cierpic;Cierpice;Cierpic;
Wędrogowa;Wędrogów;Wędrogowa;
Żarek;Żarki;Żarka;
Hetmanic;Hetmanice;Hetmanica;
Zbylut;Zbyluty;Zbylut;
Nadolec;Nadolce;Nadolec;
Kluczborka;Kluczbork;Kluczborek;
Tatyni;Tatynia;Tatyn;
Męczyna;Męczyn;Męczyna;
Gogolewa;Gogolewo;Gogolewa;
Pałubina;Pałubin;Pałubina;
Domaszek;Domaszki;Domaszek;
Downiewa;Downiewo;Downiewa;
Grubna;Grubno;Grubna;
Raciborowa;Raciborów;Raciborowa;
Tuławek;Tuławki;Tuławka;
Nawsia;Nawsie;Nawś;
Bogatek;Bogatki;Bogatek;
Skoraczewa;Skoraczew;Skoraczewo;
Beki;Beka;Bek;
Młynarzy;Młynarze;Młynarz;
Świecichowa;Świecichowo;Świecichów;
Oględowa;Oględów;Oględowa;
Wygnańczyczyc;Wygnańczyce;Wygnańczyczyca;
Stradzewa;Stradzew;Stradzewo;
Warpun;Warpuny;Warpun;
Chróstna;Chróstno;Chróstna;
Odryt;Odryty;Odryt;
Milejewa;Milejewo;Milejewa;
Golejewka;Golejewko;Golejewka;
Adamowa;Adamów;Adamowa;
Deszczna;Deszczno;Deszczna;
Mienianian;Mieniany;Mienianian;
Gałęzowa;Gałęzów;Gałęzowa;
Strzeżenic;Strzeżenice;Strzeżenica;
Rękawczynka;Rękawczynek;Rękawczynka;
Czerc;Czerce;Czerc;
Kluska;Klusek;Kluska;
Karolewka;Karolewko;Karolewka;
Skorodnicy;Skorodnica;Skorodnik;
Borcucuch;Borcuchy;Borcucuch;
Reczula;Reczul;Reczula;
Walił;Waliły;Waliła;
Walerianowa;Walerianów;Walerianowa;
Łuszkowa;Łuszków;Łuszkowa;
Zwierżan;Zwierżany;Zwierżan;
Wojborza;Wojbórz;Wojborze;
Gniewoszowa;Gniewoszów;Gniewoszowa;
Chodakówka;Chodakówek;Chodakówka;
Skakawy;Skakawa;Skakaw;
Konnnego;Konne;Konnny;
Serafinowa;Serafinów;Serafinowa;
Wołczyna;Wołczyn;Wołczyna;
Żychlewa;Żychlewo;Żychlew;
Kajetanówki;Kajetanówka;Kajetanówki;
Połupina;Połupin;Połupina;
Węgierska;Węgiersk;Węgiersko;
Łazówka;Łazówek;Łazówka;
Brąchnówka;Brąchnówko;Brąchnówka;
Pielic;Pielice;Pielica;
Racławiczek;Racławiczki;Racławiczek;
Naddatków;Naddatki;Naddatek;
Pasłęka;Pasłęk;Pasłęka;
Godzięcina;Godzięcin;Godzięcina;
Szczytów;Szczyty;Szczyt;
Konopek;Konopki;Konopek;
Kośmina;Kośmin;Kośmina;
Krzana;Krzan;Krzana;
Mokrzca;Mokrzec;Mokrzca;
Mąkolic;Mąkolice;Mąkolica;
Janczew;Janczewy;Janczew;
Lipińskich;Lipińskie;Lipiński;
Nakieł;Nakły;Nakła;
Nakła;Nakło;Nakła;
Bertowa;Bertowo;Bertowa;
Jackowa;Jacków;Jackowa;
Krupocina;Krupocin;Krupocina;
Dylągowy;Dylągowa;Dylągowy;
Fałkowic;Fałkowice;Fałkowica;
Wronczynka;Wronczynek;Wronczynka;
Garwolewa;Garwolewo;Garwolewa;
Gardot;Gardoty;Gardota;
Umienina;Umienino;Umienina;
Tarninin;Tarniny;Tarninina;
Czarmunia;Czarmuń;Czarmunia;
Parzyna;Parzyn;Parzyna;
Cichaw;Cichawy;Cichawa;
Płazowa;Płazów;Płazowa;
Ręczyna;Ręczyn;Ręczyna;
Patrzykowa;Patrzyków;Patrzykowa;
Dublin;Dubliny;Dublin;
Miłoradzic;Miłoradzice;Miłoradzica;
Mienic;Mienice;Mienica;
Zosinka;Zosinek;Zosinka;
Otmic;Otmice;Otmica;
Grodziczna;Grodziczno;Grodziczna;
Chocimina;Chocimino;Chocimina;
Kotfina;Kotfin;Kotfina;
Wyszkowic;Wyszkowice;Wyszkowica;
Wełdkowa;Wełdkowo;Wełdkowa;
Przygonia;Przygoń;Przygonia;
Sobiekurska;Sobiekursk;Sobiekursko;
Oliszek;Oliszki;Oliszka;
Halas;Halasy;Halas;
Rozopola;Rozopol;Rozopola;
Suchedniowa;Suchedniów;Suchedniowa;
Dańkowa;Dańków;Dańkowa;
Smodajn;Smodajny;Smodajn;
Gowarczowa;Gowarczów;Gowarczowa;
Łasiecznik;Łasieczniki;Łasiecznik;
Brudnic;Brudnice;Brudnica;
Rochny;Rochna;Rochen;
Szynycha;Szynych;Szynycha;
Komiłowa;Komiłowo;Komiłów;
Jasiennnej;Jasienna;Jasiennna;
Czarnopola;Czarnopole;Czarnopola;
Jamienka;Jamienko;Jamienka;
Bizorędek;Bizorędki;Bizorędka;
Stobiecina;Stobiecin;Stobiecina;
Włóczysk;Włóczyska;Włóczysko;
Czepielowic;Czepielowice;Czepielowica;
Wyhalewa;Wyhalew;Wyhalewa;
Dobierzyna;Dobierzyn;Dobierzyna;
Złotopolic;Złotopolice;Złotopolica;
Wysieczy;Wysiecza;Wysiecz;
Wichowicz;Wichowicze;Wichowicz;
Kierzna;Kierzno;Kierzna;
Dziesławic;Dziesławice;Dziesławica;
Rąbienic;Rąbienice;Rąbienica;
Krośla;Krośle;Krośla;
Holik;Holiki;Holik;
Otorowa;Otorowo;Otorowa;
Drużbic;Drużbice;Drużbica;
Wolbromka;Wolbromek;Wolbromka;
Uciąża;Uciąż;Uciąża;
Perlejewa;Perlejewo;Perlejewa;
Zwartowa;Zwartowo;Zwartowa;
Głogówca;Głogówiec;Głogówca;
Frednowów;Frednowy;Frednów;
Maurycewa;Maurycew;Maurycewa;
Pasiów;Pasie;Paś;
Piasku;Piasek;Piasko;
Ziewanic;Ziewanice;Ziewanica;
Haczków;Haczki;Haczek;
Koryt;Koryta;Koryt;
Koryta;Koryto;Koryta;
Trzeciakowa;Trzeciaków;Trzeciakowa;
Gościęcina;Gościęcin;Gościęcina;
Kopaniarzy;Kopaniarze;Kopaniarz;
Szczecyna;Szczecyn;Szczecyna;
Kruszwina;Kruszwin;Kruszwina;
Niewiarowa;Niewiarów;Niewiarowa;
Sągnit;Sągnity;Sągnit;
Podostrówka;Podostrówek;Podostrówka;
Nadrożna;Nadrożno;Nadrożen;
Jegielnicy;Jegielnica;Jegielnik;
Pierszczewka;Pierszczewko;Pierszczewka;
Żegocina;Żegocino;Żegocina;
Wielichowa;Wielichowo;Wielichów;
Warszewic;Warszewice;Warszewica;
Zielińska;Zielińsk;Zielińska;
Płątkowa;Płątkowo;Płątkowa;
Osmolinka;Osmolinek;Osmolinka;
Jedliny;Jedlina;Jedliny;
Trzebieli;Trzebiele;Trzebiel;
Gawronów;Gawrony;Gawron;
Strzelęcina;Strzelęcino;Strzelęcina;
Brejdyn;Brejdyny;Brejdyna;
Pławowic;Pławowice;Pławowica;
Mściwojowa;Mściwojów;Mściwojowa;
Droglowic;Droglowice;Droglowica;
Oserdowa;Oserdów;Oserdowa;
Ujrzanowa;Ujrzanów;Ujrzanowa;
Chociwla;Chociwel;Chociwla;
Parmy;Parma;Parm;
Bałdowic;Bałdowice;Bałdowica;
Strzały;Strzała;Strzał;
Łężców;Łężce;Łężec;
Ogonów;Ogony;Ogon;
Zastowa;Zastów;Zastowa;
Danówki;Danówka;Danówki;
Pieckowa;Pieckowo;Pieckowa;
Gowina;Gowino;Gowina;
Łutynówka;Łutynówko;Łutynówka;
Jadłówka;Jadłówek;Jadłówka;
Bzówek;Bzówki;Bzówka;
Drożkowa;Drożków;Drożkowa;
Jądrowic;Jądrowice;Jądrowica;
Mniewa;Mniewo;Mniewa;
Dębnik;Dębniki;Dębnik;
Babichy;Babicha;Babich;
Łosic;Łosice;Łosica;
Strachonia;Strachoń;Strachonia;
Międzylesia;Międzylesie;Międzyleś;
Witaszyna;Witaszyn;Witaszyna;
Krobielic;Krobielice;Krobielica;
Bratwina;Bratwin;Bratwina;
Ew;Ewy;;
Wirówka;Wirówek;Wirówka;
Siedlec;Siedlce;Siedlec;
Lejd;Lejdy;Lejda;
Mścich;Mścichy;Mści;
Rumi;Rumia;Re;
Długoszyna;Długoszyn;Długoszyna;
Krężelewic;Krężelewice;Krężelewica;
Puchachacz;Puchacze;Puchachacz;
Przybysławic;Przybysławice;Przybysławica;
Guzdka;Guzdek;Guzdka;
Łęczyna;Łęczyn;Łęczyna;
Sobowa;Sobów;Sobowa;
Sobola;Soból;Sobol;
Skawinek;Skawinki;Skawinka;
Grabia;Grab;Grabia;
Godkowa;Godkowo;Godkowa;
Będlina;Będlino;Będlina;
Nasiadek;Nasiadki;Nasiadka;
Cyndat;Cyndaty;Cyndat;
Prynowa;Prynowo;Prynowa;
Pietraszy;Pietrasze;Pietrasz;
Chomęcicic;Chomęcice;Chomęcicica;
Gwizdowa;Gwizdów;Gwizdowa;
Dobrzew;Dobrzewy;Dobrzew;
Zapolic;Zapolice;Zapolica;
Bożkowa;Bożków;Bożkowa;
Gudzik;Gudziki;Gudzik;
Bochotnicy;Bochotnica;Bochotnik;
Jacinek;Jacinki;Jacinka;
Zyndak;Zyndaki;Zyndak;
Kozjat;Kozjaty;Kozjata;
Warcimina;Warcimino;Warcimina;
Bójek;Bójki;Bójka;
Rostowy;Rostowa;Rostowy;
Sigiełek;Sigiełki;Sigiełka;
Będziechowa;Będziechowo;Będziechów;
Swojkowa;Swojków;Swojkowa;
Studzianka;Studzianek;Studzianka;
Bubel;Bubele;Bubel;
Żdżannnego;Żdżanne;Żdżannny;
Borucina;Borucino;Borucina;
Masełkowic;Masełkowice;Masełkowica;
Sarbki;Sarbka;Sarbek;
Wasielewka;Wasielewko;Wasielewka;
Cienina;Cienin;Cienina;
Kowali;Kowale;Kowal;
Kowali;Kowala;Kowal;
Kikowa;Kikowo;Kikowa;
Solcy;Solca;Solec;
Igrzyny;Igrzyna;Igrzyn;
