Dopełniacz;Mianownik;Wynik Stemmera
Stolina;Stolin;Stolina
Radowa;Radowo;Radowa
Pod Obrowo;Pod Obrowo;Poda Obrowa
Starej Bytnicy;Stara Bytnica;Stara Bytnik
Staniewic;Staniewice;Staniewica
Orzełków;Orzełki;Orzełek
Stramów;Stramy;Stram
Płonki-Kozłów;Płonka-Kozły;Płonka-Kozioł
Tapilkajm;Tapilkajmy;Tapilkajma
Zastawów;Zastawy;Zastaw
Jegli;Jegle;Jegły
Kocenek;Kocenki;Kocenka
Kolonii Kalskich Nowin;Kolonia Kalskie Nowiny;Kolonia Kalski Nowina
Chałupczyna;Chałupczyn;Chałupczyna
Borek Rozowskich;Borki Rozowskie;Borka Rozowski
Obrowa;Obrów;Obrowa
Kolonii Marcjanowa A;Kolonia Marcjanów A;Kolonia Marcjanowa A
Kolonii Marcjanowa B;Kolonia Marcjanów B;Kolonia Marcjanowa B
Chociczy Wielkiej;Chocicza Wielka;Chociczy Wielka
Jamboreka;Jamborek;Jamboreka
Przecławia Dolnego;Przecław Dolny;Przecławie Dolny
Łażewa;Łażewo;Łażewa
Pierwoszyna;Pierwoszyno;Pierwoszyna
Ogorzałych;Ogorzałe;Ogorzała
Tamożni;Tamożnia;Tamożny
Gręboszyc;Gręboszyce;Gręboszyca
Tłoków Lewych;Tłoki Lewe;Tłok Lewy
Kolonii Sławkowa;Kolonia Sławkowo;Kolonia Sławkowa
Starego Łabiszyna;Stary Łabiszyn;Stary Łabiszyna
Dobrowa;Dobrów;Dobrowa
Studzienia-Parceli;Studzień-Parcele;Studzienie-Parcela
Olszowy-Winnicy;Olszowa-Winnica;Olszowy-Winnik
Pól Jawiszowskich;Pola Jawiszowskie;Pól Jawiszowski
Sawina;Sawino;Sawina
Dachowy;Dachowa;Dachów
Podstrumieni;Podstrumienie;Podstrumień
Przeradowa;Przeradowo;Przeradowa
Zielenic;Zielenice;Zielenica
Krzeczowic;Krzeczowice;Krzeczowica
Bierkowic;Bierkowice;Bierkowica
Wirek;Wirki;Wirek
Niemojewka;Niemojewko;Niemojewka
Polkowskiego;Polkowskie;Polkowski
Kolonii Małyszczyna;Kolonia Małyszczyn;Kolonia Małyszczyna
Kolonii Kowalewka;Kolonia Kowalewek;Kolonia Kowalewka
Pęzina;Pęzino;Pęzina
Zabostówa Małego;Zabostów Mały;Zabostówa Mały
Kolonii Zięb;Kolonia Zięby;Kolonia Zięba
Stefanowa Górnego;Stefanów Górny;Stefanowa Górny
Frużowa;Frużów;Frużowa
Mokrego Boru;Mokry Bór;Mokry Bor
Małych Dróg;Małe Drogi;Mała Dróg
Lewickich-Stacji;Lewickie-Stacja;Lewicki-Stacja
Ułtowa;Ułtowo;Ułtowa
Zatrostynieńca;Zatrostyniec;Zatrostynieniec
Obrębu;Obrąb;Obręb
Wolanówki;Wolanówka;Wolanówki
Zachoinia;Zachoinie;Zachoinia
Wołowych Lasów;Wołowe Lasy;Wołowe Las
Łukomia-Kolonii;Łukomie-Kolonia;Łukomia-Kolonia
Nowego Babina;Nowy Babin;Nowy Babina
Radzynia Podlaskiego;Radzyń Podlaski;Radzynia Podlaski
Łyszczochów;Łyszczochy;Łyszczoch
Biechowa-Kolonii;Biechów-Kolonie;Biechów-Kolonia
Brend;Brendy;Brenda
Bodzewa;Bodzew;Bodzewo
Drzonka;Drzonek;Drzonka
Hub Sieleckich;Huby Sieleckie;Hub Sielecki
Trzaskowa;Trzaskowo;Trzaskowa
Samborza;Sambórz;Samborze
Lisowic-Kolonii;Lisowice-Kolonia;Lisowica-Kolonia
Felicjana;Felicjan;Felicjana
Łumpi;Łumpia;Łumpie
Ponik;Poniki;Ponik
Watówek;Watówki;Watówka
Kobylina-Pieniążek;Kobylin-Pieniążki;Kobylina-Pieniążek
Nunkajm;Nunkajmy;Nunkajma
Rzałek;Rzałki;Rzałka
Eliżanek;Eliżanki;Eliżanka
Malinkowa;Malinkowo;Malinkowa
Starych Bogaczowic;Stare Bogaczowice;Stara Bogaczowica
Smolna Małego;Smolno Małe;Smolna Mały
Uchryn;Uchryny;Uchryna
Szymborna;Szymborno;Szymborn
Żelek;Żelki;Żelka
Szczyt-Nowodworów;Szczyty-Nowodwory;Szczyt-Nowodwór
Karolkowa Szwarockiego;Karolków Szwarocki;Karolkowa Szwarocki
Rogóźna-Folwarku;Rogóźno-Folwark;Rogóźna-Folwark
Nowej Koziej Góry;Nowa Kozia Góra;Nowa Koziej Gór
Zamkowej Góry;Zamkowa Góra;Zamkowa Gór
Lubnów Małych;Lubnowy Małe;Luben Mała
Wsi-Folwarku;Wieś-Folwark;Ws-Folwark
Nakła Śląskiego;Nakło Śląskie;Nakła Śląski
Dzikówka;Dzikówko;Dzikówka
Kruszewa-Brodowa;Kruszewo-Brodowo;Kruszewo-Brodowa
Osiedla Zamłynia;Osiedle Zamłynie;Osiedle Zamłynia
Gleźnowa;Gleźnowo;Gleźnowa
Orzyn;Orzyny;Orzyna
Gajówki Czarnego Pola;Gajówka Czarne Pole;Gajówka Czarny Pola
Kolonii Witoszyna;Kolonia Witoszyn;Kolonia Witoszyna
Stojadeł;Stojadła;Stojadło
Łomianek Górnych;Łomianki Górne;Łomianka Górny
Świetlina;Świetlino;Świetlina
Jeziorcza;Jeziorcze;Jeziorcz
Starego Żabna;Stare Żabno;Stary Żabna
Kozienieńca;Kozieniec;Kozienieniec
Talików;Talikowie;Talik
Zuzułki;Zuzułka;Zuzułki
Wyłudek;Wyłudki;Wyłudek
Falent Nowych;Falenty Nowe;Falent Nowy
Poduchownego;Poduchowne;Poduchowny
Kolonii Kwiatkowa;Kolonia Kwiatkowo;Kolonia Kwiatkowa
Osieczowa;Osieczów;Osieczowa
Trzonówka;Trzonówek;Trzonówka
Sitków;Sitki;Sitek
Rakowa Małego;Raków Mały;Rakowa Mały
Osiedla Orle;Osiedle Orle;Osiedle Orzeł
Magnuszewic;Magnuszewice;Magnuszewica
Myszy;Mysze;Mysz
Parku Garo;Park Garo;Parek Gara
Roli Wronowej;Rola Wronowa;Rol Wronowa
Zelek;Zelki;Zelka
Mierchówek;Mierchówki;Mierchówka
Pczelina;Pczelino;Pczelina
Trąbów;Trąby;Trąb
Kolonii Grzebieni;Kolonia Grzebienie;Kolonia Grzebień
Kleckie-Wielkiego LaWielkiego;Kleckie-Wielki Las;Klecki-Wielkiego LaWielki
Mirowic-Parceli;Mirowice-Parcela;Mirowica-Parcela
Starych Cieśli;Stare Cieśle;Stara Cieśla
Do Grochala;Do Grochala;Da Grochal
Liwek;Liwki;Liwek
Uścikowa-Folwarku;Uścikowo-Folwark;Uścikowa-Folwark
Kini;Kinia;Kin
Będzieszyny;Będzieszyna;Będzieszyn
Broniewka;Broniewek;Broniewka
Seredlan;Seredlanie;Seredlan
Malkowic Górnych;Malkowice Górne;Malkowica Górny
Paderewka;Paderewek;Paderewka
Tarzymiech Pierwszych;Tarzymiechy Pierwsze;Tarzymiech Pierwsza
Dobrzejowa;Dobrzejów;Dobrzejowa
Odpadka;Odpadek;Odpadka
Łopieni-Markowizny;Łopienie-Markowizna;Łopień-Markowizna
Leśniczówki Paprocicic;Leśniczówka Paprocice;Leśniczówka Paprocicica
Wereszczyna;Wereszczyn;Wereszczyna
Podsętkowa;Podsętków;Podsętkowa
Stracenieńca;Straceniec;Stracenieniec
Półrolka;Półrolek;Półrolka
Cekcyna;Cekcyn;Cekcyna
Kątów Węglińskich;Kąty Węglińskie;Kąt Węgliński
Zamachów;Zamachy;Zamach
Nowych Wypych;Nowe Wypychy;Nowy Wypy
Wólki Kokosiej;Wólka Kokosia;Wólka Kokosiej
Kolonii Kozików;Kolonia Koziki;Kolonia Kozik
Godlewa-Gudosz;Godlewo-Gudosze;Godlewa-Gudosz
Czarnowa;Czarnów;Czarnowa
Pruchnika-Miasta;Pruchnik-Miasto;Pruchnika-Miasto
Nowego Wojnowa;Nowy Wojnów;Nowy Wojnowa
Wujka;Wujek;Wujka
Kolonii Jakubowskich;Kolonia Jakubowskie;Kolonia Jakubowski
Wojtusiców;Wojtusice;Wojtusic
Nowin Drzewieckich;Nowiny Drzewieckie;Nowina Drzewiecki
Zakrzewek;Zakrzewki;Zakrzewka
Borowej Woli;Borowa Wola;Borowa Wol
Zakrzewka;Zakrzewko;Zakrzewka
U Majerza;U Majerza;U Majerz
Kołaczowa;Kołaczów;Kołaczowa
Cimowa;Cimowo;Cimowa
Kobelnik;Kobelniki;Kobelnik
Maręży;Maręże;Maręż
Kruszynieńca;Kruszyniec;Kruszynieniec
Starego Polskiego;Stare Polskie;Stary Polski
Studennnego;Studenne;Studennny
Pietruszkowa;Pietruszkowo;Pietruszkowa
Paniewka;Paniewek;Paniewka
Wyrębowa;Wyrębów;Wyrębowa
Drezna;Drezno;Drezna
Chlewisk;Chlewiska;Chlewisko
Skłodów Dworskich;Skłody Dworskie;Skłód Dworski
Witkowa-Kolonii;Witków-Kolonia;Witkowa-Kolonia
Nochowa;Nochowo;Nochów
Do Barana;Do Barana;Da Baran
Bałowa;Bałowo;Bałowa
Wiąskich Piasków;Wiąskie Piaski;Wiąski Piasek
Kolonii Majdan-Grabinu;Kolonia Majdan-Grabina;Kolonii Majdany-Grabin
Ściborów;Ścibory;Ścibór
Borzęciczek;Borzęciczki;Borzęciczka
Dziadówek;Dziadówki;Dziadówka
Porąb Dębskich;Poręby Dębskie;Porąb Dębski
Chraskich;Chraskie;Chraski
Jazdowic;Jazdowice;Jazdowica
Woli Więcławskiej;Wola Więcławska;Wol Więcławska
Do Błasiaków;Do Błasiaków;Da Błasiak
Pewli Wielkiej;Pewel Wielka;Pewla Wielka
Słomniczek;Słomniczki;Słomniczek
Słupi Wielkiej;Słupia Wielka;Słup Wielka
Borowej Wsi;Borowa Wieś;Borowa Ws
Podkazanowa;Podkazanów;Podkazanowa
Radlina Dolnego;Radlin Dolny;Radlina Dolny
Cezarowa;Cezarów;Cezarowa
Rządkowa;Rządkowo;Rządkowa
Justynowa;Justynów;Justynowa
Od Odludni;Od Odludni;Od Odludnie
Płackowa;Płackowo;Płackowa
Wajsnor;Wajsnory;Wajsnora
Zdanowic;Zdanowice;Zdanowica
Jastkowa Poduchownego;Jastków Poduchowny;Jastkowa Poduchowny
Byka;Byk;Byka
Kolonii Pawłówka;Kolonia Pawłówek;Kolonia Pawłówka
Uszkowców;Uszkowce;Uszkowiec
Lubiankowa;Lubianków;Lubiankowa
Pabianek;Pabianki;Pabianka
Bełdna;Bełdno;Bełdna
Zagród Łukówieckich;Zagrody Łukówieckie;Zagroda Łukówiecki
Bystrojowic;Bystrojowice;Bystrojowica
Starej Słupcy;Stara Słupca;Stara Słupiec
Wadzyna;Wadzyn;Wadzyna
Huciska Jawornickiego;Hucisko Jawornickie;Huciska Jawornicki
Wierbki-Osady;Wierbka-Osada;Wierbek-Osada
Michaliszek;Michaliszki;Michaliszka
Czesławowa;Czesławowo;Czesławowa
Piątku Małego;Piątek Mały-Kolonia;Piątku Mały
Drzewian;Drzewiany;Drzewian
Tretów;Trety;Tret
Trzeciego Pola;Trzecie Pole;Trzeci Pola
Świdrowa;Świdrowo;Świdrowa
Żarzyna;Żarzyn;Żarzyna
Sosny-Kozółek;Sosna-Kozółki;Sosna-Kozółek
Horybka;Horybek;Horybka
Niegłos;Niegłosy;Niegłos
Mieni Ogrodowej;Mienia Ogrodowa;Mień Ogrodowa
Pod Gajką;Pod Gajką;Poda Gajka
Łyśniewa;Łyśniewo;Łyśniewa
Korczówki-Kolonii;Korczówka-Kolonia;Korczówki-Kolonia
Roli;Rola;Rol
Grabowna;Grabowno;Grabown
Milerzysk;Milerzyska;Milerzysko
Okrzyc;Okrzyce;Okrzyca
Wop;Wopy;Wop
Przydatków Przybyszowskich;Przydatki Przybyszowskie;Przydatek Przybyszowski
Garbowa Dolnego;Garbów Dolny;Garbowa Dolny
Jaźwisk Małych;Jaźwiska Małe;Jaźwisko Mała
Boćkowa;Boćków;Boćkowa
Burni;Burnie;Burnia
Benowa-Wrzosów;Benowo-Wrzosy;Benowa-Wrzos
Stuposian;Stuposiany;Stuposiano
Kolonii Janowic;Kolonia Janowice;Kolonia Janowica
Mędrzyn;Mędrzyny;Mędrzyna
Kaszew Dwornych;Kaszewy Dworne;Kaszwa Dworne
Swędzieniejewic;Swędzieniejewice;Swędzieniejewica
Bóbrki;Bóbrka;Bóbrek
Stefków;Stefki;Stefek
Pasiony;Pasiona;Pasion
Rudzka Dużego;Rudzk Duży;Rudzka Duży
Górawina;Górawino;Górawina
Częstkowa;Częstkowo;Częstkowa
Galewic;Galewice;Galewica
Kaleni Małej;Kaleń Mała;Kalenie Mała
Krasocina;Krasocin;Krasocina
Litynka;Litynek;Litynka
Chełminka;Chełminko;Chełminek
Góry;Góra;Gór
Władysławówowa Bielawskiego;Władysławów Bielawski;Władysławówowa Bielawski
Falniowa-Wysiołka;Falniów-Wysiołek;Falniowa-Wysiołek
Kolonii Chrzęsnego;Kolonia Chrzęsne;Kolonia Chrzęsny
Dobromyśla;Dobromyśl;Dobromyśla
Chomętowa;Chomętowo;Chomętowa
Kołkowa;Kołkowo;Kołkowa
Łośnic;Łośnice;Łośnica
Nierodzimia za Wodą;Nierodzim za Wodą;Nierodzimia ze Woda
Jankielówki;Jankielówka;Jankielówki
Paszków;Paszki;Paszek
Karolowa;Karolów;Karolowa
Bud-Matusów;Budy-Matusy;Buda-Matus
Korzennna;Korzenno;Korzennna
Siemian;Siemiany;Siemianin
Korzennnej;Korzenna;Korzennna
Wejherowa;Wejherowo;Wejherowa
Bukowian-Kolonii;Bukowiany-Kolonie;Bukowian-Kolonia
Hub Brudzyńskich;Huby Brudzyńskie;Hub Brudzyński
Dobrylewa;Dobrylewo;Dobrylewa
Porajowa;Porajów;Porajowa
Wierzejek-Kolonii;Wierzejki-Kolonia;Wierzejka-Kolonia
Na Piotrkowskim;Na Piotrkowskim;Ne Piotrkowski
Osiedla Zielonych Wzgórz;Osiedle Zielone Wzgórza;Osiedle Zielone Wzgórze
Brzeźna-Wybudowania;Brzeźno-Wybudowanie;Brzeźna-Wybudowanie
Bardiówka;Bardiówek;Bardiówka
Szczercowa;Szczerców;Szczercowa
Brzezia k. Pomorska;Brzezie k. Pomorska;Brzeź k. Pomorsko
Strusinka;Strusinek;Strusinka
Kolonii Wilkas;Kolonia Wilkasy;Kolonia Wilkas
Poręby Górnej;Poręba Górna;Porąb Górna
Jajaków;Jajaki;Jajak
Józefinka;Józefinek;Józefinka
Grzymałkowa;Grzymałków;Grzymałkowa
Zarycza;Zarycze;Zarycza
Jonów;Jony;Jon
Satanów;Satany;Satan
Kolonii Witkowa;Kolonia Witków;Kolonia Witkowa
Dobrzykowic;Dobrzykowice;Dobrzykowica
Mrogi Dolnej;Mroga Dolna;Mróg Dolna
Podstrobowa;Podstrobów;Podstrobowa
Mezowa;Mezowo;Mezowa
Kuks;Kuksy;Kuks
Chmielińskiego;Chmielińskie;Chmieliński
Bałamącka;Bałamącek;Bałamącka
Przepałkowa;Przepałkowo;Przepałkowa
Przytuł;Przytuły;Przytuł
Bujakowa-Zachodu;Bujaków-Zachód;Bujakowa-Zachód
Runówka;Runówko;Runówka
Olesina Dużego;Olesin Duży;Olesina Duży
Sińczycy;Sińczyca;Sińczyk
U Haręży;U Haręży;U Haręż
Małych Chełm;Małe Chełmy-Wybudowanie;Małych Chełm
Miranowa;Miranowo;Miranowa
Krasnodęb-Sypytek;Krasnodęby-Sypytki;Krasnodęba-Sypytka
Bonisławia;Bonisław;Bonisławie
Skolankowskiej Woli;Skolankowska Wola;Skolankowska Wol
Ślagów;Ślagi;Ślag
Suchej Psiny;Sucha Psina;Suchej Psina
Radlanek;Radlanki;Radlanka
Połażejewa;Połażejewo;Połażejewa
Kolonii Włóczysk;Kolonia Włóczyska;Kolonia Włóczysko
Wodoczy;Wodocza;Wodocz
Muratyna-Kolonii;Muratyn-Kolonia;Muratyna-Kolonia
Duczymina;Duczymin;Duczymina
Kaczanowa;Kaczanów;Kaczanowa
Żmijewa-Trojan;Żmijewo-Trojany;Żmijewa-Trojan
Mikołajewa za Traktem;Mikołajewo za Traktem;Mikołajewa ze Trakt
Serok;Seroki;Serok
Kolonii Męczennic;Kolonia Męczennice;Kolonia Męczennica
Osiedla Generała Sikorskiego Drugiego;Osiedle Generała Sikorskiego Drugie;Osiedle Generał Sikorski Drugi
Wroniaw;Wroniawy;Wroniawa
Wojciechowa PierwszKolonii;Wojciechów-Kolonia Pierwsza;Wojciechowa PierwszKolonia
Jurczyczyc;Jurczyce;Jurczyczyca
Nowego Czarnowa;Nowy Czarnów;Nowy Czarnowa
Huczwic;Huczwice;Huczwica
Nieceni;Niecenia;Niecenie
Kołtunka;Kołtunek;Kołtunka
Dębowej Góry;Dębowa Góra;Dębowa Gór
Plastowa;Plastowo;Plastowa
Woli Wilknickiej;Wola Wilknicka;Wol Wilknicka
Tokarzów;Tokarze;Tokarz
Burkota;Burkot;Burkota
Dziechowa;Dziechowo;Dziechów
Gierałtowiczek;Gierałtowiczki;Gierałtowiczka
Starych Gagów;Stare Gagowy;Stara Gag
Brzezinnnej Góry;Brzezinna Góra;Brzezinnna Gór
Dużej Woli;Duża Wola;Duża Wol
Chalinka;Chalinek;Chalinka
Kolonii Wałek;Kolonia Wałki;Kolonia Wałka
Czeczugów;Czeczugi;Czeczug
Pobiedzisk;Pobiedziska;Pobiedzisko
Glicka;Glicko;Glicka
Okulic;Okulice;Okulica
Kolonii Łobudzic;Kolonia Łobudzice;Kolonia Łobudzica
Słonkowa;Słonków;Słonkowa
Radziechowic Drugich;Radziechowice Drugie;Radziechowica Drugie
Jedlna Pierwszego;Jedlno Pierwsze;Jedlna Pierwszy
Przedziałków;Przedziałki;Przedziałek
Zblewa;Zblewo;Zblewa
Subiny;Subina;Subin
Hutników;Hutniki;Hutnik
Wąworkowa;Wąworków;Wąworkowa
Górnych Korabnik;Górne Korabniki;Górny Korabnik
Babska;Babsk;Babsko
Włók Pierwszych;Włóki Pierwsze;Włók Pierwsza
Starego Ochędzyna;Stary Ochędzyn;Stary Ochędzyna
Oblasów Księżych;Oblasy Księże;Oblas Księży
Rubna Wielkiego;Rubno Wielkie;Rubna Wielki
Osiedla Dolnego;Osiedle Dolne;Osiedle Dolny
Samostrzałowa;Samostrzałów;Samostrzałowa
Kółka;Kółko;Kółka
Brodziszowa;Brodziszów;Brodziszowa
Nowego Zgagowa;Nowe Zgagowo;Nowy Zgagowa
Jankowa Zaleśnego;Janków Zaleśny;Jankowa Zaleśny
Majkut;Majkuty;Majkut
Zawiersza;Zawiersze;Zawiersz
Smogórów;Smogóry;Smogóra
Kolonii Paździerowic;Kolonia Paździerowice;Kolonia Paździerowica
Gralewa-Stacji;Gralewo-Stacja;Gralewa-Stacja
Pantalowic;Pantalowice;Pantalowica
Darownego;Darowne;Darowny
Szczucina;Szczucin;Szczucina
Leśnych Domków;Leśne Domki;Leśne Domek
Rukał;Rukały;Rukał
Moskwina;Moskwin;Moskwina
Moli;Mole;Mol
U Celaka;U Celaka;U Celak
Pisaków;Pisaki;Pisak
Kolonii Gozdowa;Kolonia Gozdów;Kolonia Gozdowa
Zbor-Młyna;Zbory-Młyn;Zbor-Młyn
Załuszkowa;Załuszkowo;Załuszkowa
Łat;Łaty;Łat
Nowego Książka;Nowy Książek;Nowy Książka
Wdżarów;Wdżary;Wdżar
Myjomic;Myjomice;Myjomica
Tokarskich Pni;Tokarskie Pnie;Tokarski Pnia
Ryni;Rynia;Ryni
Mazurowskiej Strony;Mazurowska Strona;Mazurowska Stron
Grabowic;Grabowice;Grabowica
Świątnik Dolnych;Świątniki Dolne;Świątnik Dolny
Rutek-Kossaków;Rutki-Kossaki;Rutka-Kossak
Nowych Bórz;Nowe Borza;Nowy Bórze
Celinowa;Celinów;Celinowa
Uchytowa;Uchytów;Uchytowa
Osobnicy Górnej;Osobnica Górna;Osobnik Górna
Lesiaków;Lesiaki;Lesiak
Rudołtowic;Rudołtowice;Rudołtowica
Żarczyna;Żarczyn;Żarczyna
Głoskowa-Zielonego;Głosków-Zielone;Głoskowa-Zielone
Balusi;Balusie;Balusia
Targaszewa;Targaszew;Targaszewo
Bońkowa Kościelnego;Bońkowo Kościelne;Bońkowa Kościelny
Prawiednik;Prawiedniki;Prawiednik
Iżykowic;Iżykowice;Iżykowica
Terebinieńca;Terebiniec;Terebinieniec
Kaniewa;Kaniew;Kaniewa
Podkorzenna;Podkorzenno;Podkorzenna
Nowych Sadłuk;Nowe Sadłuki;Nowy Sadłuk
Biszczy-Osiedla;Biszcza-Osiedle;Biszcze-Osiedle
Galasów;Galasy;Galas
Moczela;Moczele;Moczel
Krajenek;Krajenki;Krajenka
Woli Szydłowskiej;Wola Szydłowska;Wol Szydłowska
Przypuśnicy;Przypuśnica;Przypuśnik
Sobieszyna;Sobieszyn;Sobieszyna
Nowych Przyłusek;Nowe Przyłuski;Nowy Przyłuska
Żłobów;Żłoby;Żłób
Karolichy;Karolicha;Karolich
Szabdy;Szabda;Szabd
Kozielic;Kozielice;Kozielica
Wyrzyska;Wyrzysk;Wyrzysko
Gołaszyna;Gołaszyn;Gołaszyna
Góry Włodowskiej;Góra Włodowska;Gór Włodowska
Osiedla nad Wodą;Osiedle nad Wodą;Osiedle nada Woda
Mankocina;Mankocin;Mankocina
Swadzimia;Swadzim;Swadzimia
Zawicek;Zawicki;Zawicka
Czaplic-Kurek;Czaplice-Kurki;Czaplica-Kurka
Bierdzan;Bierdzany;Bierdzan
Józefowa Ochelskiego;Józefów Ochelski;Józefowa Ochelski
Nurca-Kisielewa;Nurzec-Kisielewo;Nurca-Kisielew
Pęcicic;Pęcice;Pęcicica
Grabianowa;Grabianowo;Grabianowa
Barcikowic;Barcikowice;Barcikowica
Kaczor;Kaczory;Kaczor
Korczaków;Korczaki;Korczak
Starych Kosin;Stare Kosiny;Stara Kosiny
Złotek-Przeczek;Złotki-Przeczki;Złotek-Przeczka
Sudajewa;Sudajew;Sudajewa
Komorowa-Gajówki;Komorów-Gajówka;Komorowa-Gajówka
Kolonii Domysłowa;Kolonia Domysłów;Kolonia Domysłowo
Wiłkopedzi;Wiłkopedzie;Wiłkopeda
Czechowego Kąta;Czechów Kąt;Czechowy Kąt
Chojeczna-Cesarzy;Chojeczno-Cesarze;Chojeczna-Cesarz
Kolonii Słowackiego;Kolonia Słowackiego;Kolonia Słowacki
Kołoząbia;Kołoząb;Kołoząbia
Kociełek;Kociełki;Kociełko
Rokitka;Rokitek;Rokitka
Liszkówka;Liszkówko;Liszkówka
Siedmiorogowa Drugiego;Siedmiorogów Drugi;Siedmiorogowa Drugi
Zaprzeczek;Zaprzeczki;Zaprzeczka
Michałowa Czwartego;Michałów Czwarty;Michałowa Czwarty
Szklanej Góry;Szklana Góra;Szklana Gór
Kolonii Glinojecka;Kolonia Glinojeck;Kolonia Glinojecek
Stodólna;Stodólno;Stodólna
Pored;Poredy;Poreda
Kaliszek Górnych;Kaliszki Górne;Kaliszka Górny
Kolonii Bobolic;Kolonia Bobolice;Kolonia Bobolica
Rytla-Nadieśnictwa;Rytel-Nadleśnictwo;Rytel-Nadieśnictwo
Czarnego Rogu;Czarny Róg;Czarny Rog
Leżuchowa;Leżuchowo;Leżuchów
Siczek WieStarej;Siczki-Stara Wieś;Siczek WieStara
Kolonii Starych Motuli;Kolonia Stare Motule;Kolonia Stara Motula
Ogartówka;Ogartówko;Ogartówka
U Mruca;U Mruca;U Mruc
Kuźnic Zachodnich;Kuźnice Zachodnie;Kuźnica Zachodnia
Zagród Nadleśnictwa;Zagrody Nadleśnictwa;Zagroda Nadleśnictwo
Lublinowa;Lublinów;Lublinowa
Polesia Wojszyńskiego;Polesie Wojszyńskie;Poleś Wojszyński
Raczynowa;Raczynów;Raczynowa
Starych Kolni;Stare Kolnie;Stara Kolnia
Styczyrzy;Styczyrze;Styczyr
Osiedla Ludwika Waryńskiego;Osiedle Ludwika Waryńskiego;Osiedle Ludwik Waryński
Ciężkowa;Ciężków;Ciężkowa
Woli Sławińskiej;Wola Sławińska;Wol Sławińska
Jezior Małych;Jeziory Małe;Jezioro Mała
Kacina;Kacin;Kacina
Szarków;Szarki;Szarek
Krobielowic;Krobielowice;Krobielowica
Nowawejwsi Pałuckiej;Nowawieś Pałucka;Nowawejwieś Pałucka
Rzepotowic;Rzepotowice;Rzepotowica
Szumania-Pustoł;Szumanie-Pustoły;Szumanie-Pustoła
Pławny Górnej;Pławna Górna;Pławny Górna
Budzina;Budzin;Budzina
Podlesic;Podlesice;Podlesica
Nowosiółek-Osady;Nowosiółki-Osada;Nowosiółek-Osada
Chaptyzowa;Chaptyzów;Chaptyzowa
Świechocina;Świechocin;Świechocina
Węgrzczy;Węgrzcza;Węgrzcz
Konieńca Górnego;Koniec Górny;Konieniec Górny
Gnojenka;Gnojenko;Gnojenka
Klemensowa;Klemensowo;Klemensowa
Kisiel;Kisiele;Kisiel
Na Paryjach;Na Paryjach;Ne Paryja
Żydowskiego Miasta;Żydowskie Miasto;Żydowski Miasto
Hanowa;Hanowo;Hanowa
Nowizn;Nowizny;Nowizna
Zabucza;Zabucze;Zabucza
Woli Dłużniewskiej;Wola Dłużniewska;Wol Dłużniewska
Gilewa;Gilewo;Gilewa
Rostek Wielkich;Rostki Wielkie;Rostka Wielki
Łajzec;Łajzce;Łajzec
Szyszczyczyc;Szyszczyce;Szyszczyczyca
Oświna;Oświno;Oświn
Podrzębin;Podrzębiny;Podrzębina
Wybudowań;Wybudowania;Wybudowanie
Milwińskiej Huty;Milwińska Huta;Milwińska Hut
Na Blejch;Na Blejch;Ne Blee
Starych Wierzchowisk;Stare Wierzchowiska;Stara Wierzchowisko
Dzierżaw-Wsi;Dzierżawy-Wieś;Dzierżawa-Ws
Kolonii Kiersztanowa;Kolonia Kiersztanowo;Kolonia Kiersztanowa
Kostek Małych;Kostki Małe;Kostka Mała
Czumowa;Czumów;Czumowa
Seroczek;Seroczki;Seroczek
Tarławeckiego Rogu;Tarławecki Róg;Tarławecki Rog
Antonowa;Antonów;Antonowa
Sieradza;Sieradz;Sieradza
Smołdzięcina;Smołdzięcino;Smołdzięcina
Nowego Żeliborza;Nowy Żelibórz;Nowy Żeliborze
Zabieli;Zabiele;Zabiel
Kolonii Olsztyna;Kolonia Olsztyn;Kolonia Olsztyna
Tłoczków;Tłoczki;Tłoczek
Małego Jankowa;Małe Jankowo;Mały Jankowa
Skokumia;Skokum;Skokumia
Gierłoży Polskiej;Gierłoż Polska;Gierłoże Polska
Sowin;Sowiny;Sowina
Wrzeszczyna;Wrzeszczyn;Wrzeszczyna
Kolonii Klinna;Kolonia Klinno;Kolonia Klinna
Papowa;Papowo;Papowa
Suprunów;Supruny;Suprun
Piłak Wielkich;Piłaki Wielkie;Piłak Wielki
Gajnicy;Gajnica;Gajnik
Kolonii Taczowa;Kolonia Taczów;Kolonia Taczowa
Piasków Trzecich;Piaski Trzecie;Piasek Trzeci
Jasek;Jaski;Jasek
Podłazia;Podłazie;Podłaź
Stawarzca;Stawarzec;Stawarzca
Sarnak;Sarnaki;Sarnak
Halinowa Żdżarowskiego;Halinów Żdżarowski;Halinowa Żdżarowski
Kolonii Gowa;Kolonia Godów;Kolonia Gowa
Ulatowa-Rumunka;Ulatowo-Rumunek;Ulatow-Rumunka
Górnego Huciska;Górne Hucisko;Górny Huciska
Poleszyna;Poleszyn;Poleszyna
Osin Dolnych;Osiny Dolne;Osina Dolny
Nowych Kobiałek Piątych;Nowe Kobiałki Piąte;Nowy Kobiałka Piąta
Będzinka;Będzinko;Będzinka
Podmazurów;Podmazury;Podmazur
Kolonii pod Mochowem;Kolonia pod Michowem;Kolonia poda Mochów
Rozborza;Rozbórz;Rozborze
Roli Gracowej;Rola Gracowa;Rol Gracowa
