Dopełniacz;Mianownik;Wynik Stemmera
Boconka;Boconek;Boconka
Zawądródzia;Zawądródź;Zawądródzia
Mokrzycy Dziewiątej;Mokrzyca Dziewiąta;Mokrzyca Dziewiąty
Kaleni Dużej;Kaleń Duża;Kalony Duży
Bolegorzyna;Bolegorzyn;Bolegorzyna
Karlikowa;Karlikowo;Karlikowy
Pod Polskie Łąki;Pod Polskie Łąki;Poda Polski Łąk
Rębiechowa;Rębiechowo;Rębiechowy
Za Górę;Za Górę;Zy Góra
Łowoszowa;Łowoszów;Łowoszowy
Podbiesieśca;Podbiesiec;Podbiesiesiec
Bakuły;Bakuła;Bakuły
Pod Cmentarzem;Pod Cmentarzem;Poda Cmentarz
Woli Gołkowskiej;Wola Gołkowska;Wol Gołkowski
Paczynki;Paczynka;Paczynek
Unieradza;Unieradz;Unieradza
Niżnich Gór;Niżnie Góry;Niżni Gór
Nikodemowa;Nikodemów;Nikodemowy
Starego Imielina;Stary Imielin;Stary Imielina
Mirocina;Mirocin;Mirocina
Szlam;Szlamy;Szlam
Kramarzyn-Wybudowania;Kramarzyny-Wybudowanie;Kramarzyna-Wybudowanie
Sarnich Łęgów;Sarnie Łęgi;Sarni Łęg
Garbatki Nowej;Garbatka Nowa;Garbatka Nowy
Kolonii Agnieszki;Kolonia Agnieszki;Kolonia Agnieszka
Kolonii Bzineka;Kolonia Bzinek;Kolonia Bzineka
Osiedla Świętopawelskiego;Osiedle Świętopawelskie;Osiedle Świętopawelski
Krzcięcina;Krzcięcin;Krzcięcina
Pyrzyc;Pyrzyce;Pyrzyca
Żbików-Antosów;Żbiki-Antosy;Żbik-Antos
Swór;Swory;Swór
Charbic Górnych;Charbice Górne;Charbica Górny
Kolonii Nasiłowa;Kolonia Nasiłów;Kolonia Nasiłowy
Kluska;Klusek;Kluska
Dubowskiej;Dubowska;Dubowski
Celin Przesławickich;Celiny Przesławickie;Celina Przesławicki
Piotrowic;Piotrowice;Piotrowica
Mylnych Młak;Mylne Młaki;Mylny Młak
Zabrogów;Zabrogi;Zabróg
Kolonii Woźnawsi;Kolonie Woźnawieś;Kolonia Woźnawszy
U Szczepana;U Szczepana;U Szczepany
Rzepowskiego;Rzepowskie;Rzepowski
Czach;Czachy;Cz
Stobiecka Szlacheckiego;Stobiecko Szlacheckie-Kolonia;Stobiecka Szlachecki
Sośna Królewskiego;Sośno Królewskie;Sośny Królewski
Pokusów;Pokusy;Pokus
Świniar Zielenieckich;Świniary Zielenieckie;Świniara Zieleniecki
Pakoszowa;Pakoszów;Pakoszowy
Żelichowo-Wybudowa Wybudowania;Żelichowo-Wybudowanie Wschodnie;Żelichowa-Wybudowa Wybudowanie
Rzepina-Kolonii;Rzepin-Kolonia;Rzepina-Kolonia
Podmęczek;Podmęczki;Podmęczek
Osiedla Spółdzielczego;Osiedle Spółdzielcze;Osiedle Spółdzielczy
Boksyckiej;Boksycka;Boksycki
Małej Osówki;Mała Osówka;Mały Osówka
Pętaków;Pętaki;Pętak
Brzezinek Nowych;Brzezinki Nowe;Brzezinka Nowy
Wymysłowa Dolnego;Wymysłowo Dolne;Wymysłowy Dolny
Stołczyna;Stołczyn;Stołczyna
Krępska;Krępsko;Krępski
Stolina;Stolin;Stolina
Radowa;Radowo;Radowy
Pod Obrowo;Pod Obrowo;Poda Obrowa
Starej Bytnicy;Stara Bytnica;Stara Bytnik
Staniewic;Staniewice;Staniewica
Orzełków;Orzełki;Orzełek
Stramów;Stramy;Stram
Radowej;Radowa;Radowy
Eustachowa Dużego;Eustachów Duży;Eustachowy Duży
Kalinowej;Kalinowa;Kalinowy
Płonki-Kozłów;Płonka-Kozły;Płonka-Kozioł
Tapilkajm;Tapilkajmy;Tapilkajma
Zastawów;Zastawy;Zastaw
Jegli;Jegle;Jegły
Kocenek;Kocenki;Kocenka
Kolonii Kalskich Nowin;Kolonia Kalskie Nowiny;Kolonia Kalski Nowina
Osiedla Musiała;Osiedle Musiała;Osiedle Musiały
Chałupczyna;Chałupczyn;Chałupczyna
Borek Rozowskich;Borki Rozowskie;Borka Rozowski
Obrowa;Obrów;Obrowy
Kolonii Marcjanowa A;Kolonia Marcjanów A;Kolonia Marcjanowy A
Kolonii Marcjanowa B;Kolonia Marcjanów B;Kolonia Marcjanowy B
Chociczy Wielkiej;Chocicza Wielka;Chociczy Wielki
Jamboreka;Jamborek;Jamboreka
Przecławia Dolnego;Przecław Dolny;Przecławie Dolny
Łażewa;Łażewo;Łażewa
Pierwoszyna;Pierwoszyno;Pierwoszyna
Ogorzałych;Ogorzałe;Ogorzały
Tamożni;Tamożnia;Tamożny
Gręboszyc;Gręboszyce;Gręboszyca
Tłoków Lewych;Tłoki Lewe;Tłok Lewy
Kolonii Sławkowa;Kolonia Sławkowo;Kolonia Sławkowy
Starego Łabiszyna;Stary Łabiszyn;Stary Łabiszyna
Dobrowa;Dobrów;Dobrowy
Studzienia-Parceli;Studzień-Parcele;Studzienie-Parcela
Olszowy-Winnicy;Olszowa-Winnica;Olszowy-Winnik
Pól Jawiszowskich;Pola Jawiszowskie;Pól Jawiszowski
Sawina;Sawino;Sawina
Dachowy;Dachowa;Dachowy
Podstrumieni;Podstrumienie;Podstrumień
Przeradowa;Przeradowo;Przeradowy
Zielenic;Zielenice;Zielenica
Krzeczowic;Krzeczowice;Krzeczowica
Bierkowic;Bierkowice;Bierkowica
Wirek;Wirki;Wirek
Niemojewka;Niemojewko;Niemojewka
Polkowskiego;Polkowskie;Polkowski
Kolonii Małyszczyna;Kolonia Małyszczyn;Kolonia Małyszczyna
Kolonii Kowalewka;Kolonia Kowalewek;Kolonia Kowalewka
Pęzina;Pęzino;Pęzina
Zabostówa Małego;Zabostów Mały;Zabostówa Mały
Kolonii Zięb;Kolonia Zięby;Kolonia Zięba
Stefanowa Górnego;Stefanów Górny;Stefanowy Górny
Frużowa;Frużów;Frużowy
Mokrego Boru;Mokry Bór;Mokry Bor
Małych Dróg;Małe Drogi;Mały Dróg
Lewickich-Stacji;Lewickie-Stacja;Lewicki-Stacja
Ułtowa;Ułtowo;Ułtowy
Zatrostynieńca;Zatrostyniec;Zatrostynieniec
Obrębu;Obrąb;Obręb
Wolanówki;Wolanówka;Wolanówki
Zachoinia;Zachoinie;Zachoinia
Wołowych Lasów;Wołowe Lasy;Wołowy Las
Łukomia-Kolonii;Łukomie-Kolonia;Łukomia-Kolonia
Nowego Babina;Nowy Babin;Nowy Babina
Radzynia Podlaskiego;Radzyń Podlaski;Radzynia Podlaski
Łyszczochów;Łyszczochy;Łyszczoch
Biechowa-Kolonii;Biechów-Kolonie;Biechowy-Kolonia
Brend;Brendy;Brenda
Bodzewa;Bodzew;Bodzewo
Drzonka;Drzonek;Drzonka
Hub Sieleckich;Huby Sieleckie;Hub Sielecki
Trzaskowa;Trzaskowo;Trzaskowy
Samborza;Sambórz;Samborze
Lisowic-Kolonii;Lisowice-Kolonia;Lisowica-Kolonia
Felicjana;Felicjan;Felicjana
Łumpi;Łumpia;Łumpi
Ponik;Poniki;Ponik
Watówek;Watówki;Watówka
Kobylina-Pieniążek;Kobylin-Pieniążki;Kobylina-Pieniążek
Nunkajm;Nunkajmy;Nunkajma
Rzałek;Rzałki;Rzałka
Eliżanek;Eliżanki;Eliżanka
Malinkowa;Malinkowo;Malinkowy
Starych Bogaczowic;Stare Bogaczowice;Stary Bogaczowica
Smolna Małego;Smolno Małe;Smolny Mały
Uchryn;Uchryny;Uchryna
Szymborna;Szymborno;Szymborny
Żelek;Żelki;Żelka
Szczyt-Nowodworów;Szczyty-Nowodwory;Szczyt-Nowodwór
Karolkowa Szwarockiego;Karolków Szwarocki;Karolkowy Szwarocki
Nowej Sławogóry;Nowa Sławogóra;Nowy Sławogóra
Rogóźna-Folwarku;Rogóźno-Folwark;Rogóźny-Folwark
Nowej Koziej Góry;Nowa Kozia Góra;Nowy Kozi Góry
Kolonii Szlacheckiej;Kolonia Szlachecka;Kolonia Szlachecki
Zamkowej Góry;Zamkowa Góra;Zamkowy Góry
Nowej Gorzelni;Nowa Gorzelnia;Nowy Gorzelnia
Lubnów Małych;Lubnowy Małe;Luben Mały
Wsi-Folwarku;Wieś-Folwark;Wszy-Folwark
Nakła Śląskiego;Nakło Śląskie;Nakły Śląski
Dzikówka;Dzikówko;Dzikówka
Kruszewa-Brodowa;Kruszewo-Brodowo;Kruszewo-Brodowy
Osiedla Zamłynia;Osiedle Zamłynie;Osiedle Zamłynia
Gleźnowa;Gleźnowo;Gleźnowy
Orzyn;Orzyny;Orzyna
Gajówki Czarnego Pola;Gajówka Czarne Pole;Gajówka Czarny Pola
Kolonii Witoszyna;Kolonia Witoszyn;Kolonia Witoszyna
Stojadeł;Stojadła;Stojadło
Łomianek Górnych;Łomianki Górne;Łomianka Górny
Tuchowa;Tuchów;Tuchowy
Świetlina;Świetlino;Świetlina
Jeziorcza;Jeziorcze;Jeziorczy
Starego Żabna;Stare Żabno;Stary Żabny
Kozienieńca;Kozieniec;Kozienieniec
Talików;Talikowie;Talik
Zuzułki;Zuzułka;Zuzułki
Wyłudek;Wyłudki;Wyłudek
Falent Nowych;Falenty Nowe;Falent Nowy
Poduchownej;Poduchowna;Poduchowny
Poduchownego;Poduchowne;Poduchowny
Kolonii Kwiatkowa;Kolonia Kwiatkowo;Kolonia Kwiatkowy
Osieczowa;Osieczów;Osieczowy
Trzonówka;Trzonówek;Trzonówka
Sitków;Sitki;Sitek
Rakowa Małego;Raków Mały;Rakowy Mały
Osiedla Orle;Osiedle Orle;Osiedle Orzeł
Magnuszewic;Magnuszewice;Magnuszewica
Myszy;Mysze;Mysz
Parku Garo;Park Garo;Parek Gara
Roli Wronowej;Rola Wronowa;Rol Wronowy
Zelek;Zelki;Zelka
Motorniowej;Motorniowa;Motorniowy
Mierchówek;Mierchówki;Mierchówka
Pczelina;Pczelino;Pczelina
Trąbów;Trąby;Trąb
Kolonii Grzebieni;Kolonia Grzebienie;Kolonia Grzebiony
Kleckie-Wielkiego LaWielkiego;Kleckie-Wielki Las;Klecki-Wielkiego LaWielki
Mirowic-Parceli;Mirowice-Parcela;Mirowica-Parcela
Starych Cieśli;Stare Cieśle;Stary Cieśla
Do Grochala;Do Grochala;Dy Grochal
Liwek;Liwki;Liwek
Uścikowa-Folwarku;Uścikowo-Folwark;Uścikowy-Folwark
Kini;Kinia;Kin
Będzieszyny;Będzieszyna;Będzieszyn
Broniewka;Broniewek;Broniewka
Seredlan;Seredlanie;Seredlan
Ryżowanej;Ryżowana;Ryżowany
Malkowic Górnych;Malkowice Górne;Malkowica Górny
Paderewka;Paderewek;Paderewka
Tarzymiech Pierwszych;Tarzymiechy Pierwsze;Tarzymiech Pierwszy
Dobrzejowa;Dobrzejów;Dobrzejowy
Odpadka;Odpadek;Odpadka
Łopieni-Markowizny;Łopienie-Markowizna;Łopiony-Markowizna
Leśniczówki Paprocicic;Leśniczówka Paprocice;Leśniczówka Paprocicica
Wereszczyna;Wereszczyn;Wereszczyna
Podsętkowa;Podsętków;Podsętkowy
Stracenieńca;Straceniec;Stracenieniec
Półrolka;Półrolek;Półrolka
Cekcyna;Cekcyn;Cekcyna
Kątów Węglińskich;Kąty Węglińskie;Kąt Węgliński
Zamachów;Zamachy;Zamach
Nowych Wypych;Nowe Wypychy;Nowy Wypy
Zasadzia;Zasadzie;Zasadzi
Wólki Kokosiej;Wólka Kokosia;Wólka Kokosiej
Kolonii Kozików;Kolonia Koziki;Kolonia Kozik
Godlewa-Gudosz;Godlewo-Gudosze;Godlew-Gudosz
Czarnowa;Czarnów;Czarnowy
Pruchnika-Miasta;Pruchnik-Miasto;Pruchnika-Miasty
Nowego Wojnowa;Nowy Wojnów;Nowy Wojnowy
Wujka;Wujek;Wujka
Kolonii Jakubowskich;Kolonia Jakubowskie;Kolonia Jakubowski
Wojtusiców;Wojtusice;Wojtusic
Nowin Drzewieckich;Nowiny Drzewieckie;Nowina Drzewiecki
Zakrzewek;Zakrzewki;Zakrzewka
Borowej Woli;Borowa Wola;Borowy Wol
Zakrzewka;Zakrzewko;Zakrzewka
U Majerza;U Majerza;U Majerz
Kołaczowa;Kołaczów;Kołaczowy
Cimowa;Cimowo;Cimowy
Kobelnik;Kobelniki;Kobelnik
Maręży;Maręże;Maręż
Kruszynieńca;Kruszyniec;Kruszynieniec
Starego Polskiego;Stare Polskie;Stary Polski
Studennnego;Studenne;Studennny
Pietruszkowa;Pietruszkowo;Pietruszkowy
Paniewka;Paniewek;Paniewka
Wyrębowa;Wyrębów;Wyrębowy
Drezna;Drezno;Drezny
Chlewisk;Chlewiska;Chlewisko
Skłodów Dworskich;Skłody Dworskie;Skłód Dworski
Witkowa-Kolonii;Witków-Kolonia;Witkowy-Kolonia
Nochowa;Nochowo;Nochowy
Do Barana;Do Barana;Dy Baran
Żarnówki Dużej;Żarnówka Duża;Żarnówka Duży
Bałowa;Bałowo;Bałowy
Wólki Dobryńskiej;Wólka Dobryńska;Wólka Dobryński
Kolbuszowej Górnej;Kolbuszowa Górna;Kolbuszowy Górny
Wiąskich Piasków;Wiąskie Piaski;Wiąski Piasek
Kolonii Majdan-Grabinu;Kolonia Majdan-Grabina;Kolonii Majdany-Grabin
Ściborów;Ścibory;Ścibór
Borzęciczek;Borzęciczki;Borzęciczka
Dziadówek;Dziadówki;Dziadówka
Porąb Dębskich;Poręby Dębskie;Porąb Dębski
Chraskich;Chraskie;Chraski
Świebodzińskiej Kolonii;Świebodzińska Kolonia;Świebodziński Kolonia
Jazdowic;Jazdowice;Jazdowica
Woli Więcławskiej;Wola Więcławska;Wol Więcławski
Do Błasiaków;Do Błasiaków;Dy Błasiak
Pewli Wielkiej;Pewel Wielka;Pewla Wielki
Słomniczek;Słomniczki;Słomniczek
Słupi Wielkiej;Słupia Wielka;Słupi Wielki
Borowej Wsi;Borowa Wieś;Borowy Wszy
Podkazanowa;Podkazanów;Podkazanowy
Radlina Dolnego;Radlin Dolny;Radlina Dolny
Cezarowa;Cezarów;Cezarowy
Rządkowa;Rządkowo;Rządkowa
Justynowa;Justynów;Justynowy
Od Odludni;Od Odludni;Od Odludny
Płackowa;Płackowo;Płackowy
Wajsnor;Wajsnory;Wajsnor
Zdanowic;Zdanowice;Zdanowica
Jastkowa Poduchownego;Jastków Poduchowny;Jastkowy Poduchowny
Byka;Byk;Byka
Kolonii Pawłówka;Kolonia Pawłówek;Kolonia Pawłówka
Uszkowców;Uszkowce;Uszkowiec
Lubiankowa;Lubianków;Lubiankowy
Pabianek;Pabianki;Pabianka
Bełdna;Bełdno;Bełdny
Zagród Łukówieckich;Zagrody Łukówieckie;Zagroda Łukówiecki
Bystrojowic;Bystrojowice;Bystrojowica
Starej Słupcy;Stara Słupca;Stara Słupiec
Wadzyna;Wadzyn;Wadzyna
Huciska Jawornickiego;Hucisko Jawornickie;Huciska Jawornicki
Wierbki-Osady;Wierbka-Osada;Wierbek-Osada
Michaliszek;Michaliszki;Michaliszka
Czesławowa;Czesławowo;Czesławowy
Piątku Małego;Piątek Mały-Kolonia;Piątku Mały
Drzewian;Drzewiany;Drzewian
Nowej Bukówki;Nowa Bukówka;Nowy Bukówka
Tretów;Trety;Tret
Trzeciego Pola;Trzecie Pole;Trzeci Pola
Świdrowa;Świdrowo;Świdrowy
Żarzyna;Żarzyn;Żarzyna
Sosny-Kozółek;Sosna-Kozółki;Sosny-Kozółek
Horybka;Horybek;Horybka
Niegłos;Niegłosy;Niegłos
Mieni Ogrodowej;Mienia Ogrodowa;Miony Ogrodowy
Pod Gajką;Pod Gajką;Poda Gajka
Łyśniewa;Łyśniewo;Łyśniewa
Korczówki-Kolonii;Korczówka-Kolonia;Korczówki-Kolonia
Roli;Rola;Rol
Grabowna;Grabowno;Grabowny
Milerzysk;Milerzyska;Milerzysko
Okrzyc;Okrzyce;Okrzyca
Wop;Wopy;Wop
Przydatków Przybyszowskich;Przydatki Przybyszowskie;Przydatek Przybyszowski
Garbowa Dolnego;Garbów Dolny;Garbowy Dolny
Jaźwisk Małych;Jaźwiska Małe;Jaźwisko Mały
Boćkowa;Boćków;Boćkowy
Burni;Burnie;Burny
Benowa-Wrzosów;Benowo-Wrzosy;Benowy-Wrzos
Stuposian;Stuposiany;Stuposiano
Kolonii Różana;Kolonia Różan;Kolonia Różany
Kolonii Janowic;Kolonia Janowice;Kolonia Janowica
Kolonii Koziegłowskiej;Kolonia Koziegłowska;Kolonia Koziegłowski
Mędrzyn;Mędrzyny;Mędrzyna
Kaszew Dwornych;Kaszewy Dworne;Kaszwa Dworny
Swędzieniejewic;Swędzieniejewice;Swędzieniejewica
Bóbrki;Bóbrka;Bóbrek
Stefków;Stefki;Stefek
Pasiony;Pasiona;Pasiony
Rudzka Dużego;Rudzk Duży;Rudzki Duży
Górawina;Górawino;Górawina
Częstkowa;Częstkowo;Częstkowy
Galewic;Galewice;Galewica
Kaleni Małej;Kaleń Mała;Kalony Mały
Misurowej;Misurowa;Misurowy
Krasocina;Krasocin;Krasocina
Litynka;Litynek;Litynka
Chełminka;Chełminko;Chełminek
Góry;Góra;Góry
Władysławówowa Bielawskiego;Władysławów Bielawski;Władysławówowy Bielawski
Falniowa-Wysiołka;Falniów-Wysiołek;Falniowy-Wysiołek
Kolonii Chrzęsnego;Kolonia Chrzęsne;Kolonia Chrzęsny
Dobromyśla;Dobromyśl;Dobromyśla
Chomętowa;Chomętowo;Chomętowy
Kołkowa;Kołkowo;Kołkowy
Łośnic;Łośnice;Łośnica
Nierodzimia za Wodą;Nierodzim za Wodą;Nierodzimia zy Woda
Jankielówki;Jankielówka;Jankielówki
Paszków;Paszki;Paszek
Karolowa;Karolów;Karolowy
Bud-Matusów;Budy-Matusy;Buda-Matus
Korzennna;Korzenno;Korzennny
Siemian;Siemiany;Siemianin
Korzennnej;Korzenna;Korzennny
Wejherowa;Wejherowo;Wejherowy
Wólki Zatorskiej;Wólka Zatorska;Wólka Zatorski
Bukowian-Kolonii;Bukowiany-Kolonie;Bukowian-Kolonia
Hub Brudzyńskich;Huby Brudzyńskie;Hub Brudzyński
Doliny Chochołowskiej;Dolina Chochołowska;Dolina Chochołowski
Ścinawy;Ścinawa;Ścinawy
Wołtuszowej;Wołtuszowa;Wołtuszowy
Dobrylewa;Dobrylewo;Dobrylew
Porajowa;Porajów;Porajowy
Wierzejek-Kolonii;Wierzejki-Kolonia;Wierzejka-Kolonia
Cerchli;Cerchla;Cerchły
Na Piotrkowskim;Na Piotrkowskim;Ny Piotrkowski
Osiedla Zielonych Wzgórz;Osiedle Zielone Wzgórza;Osiedle Zielony Wzgórze
Brzeźna-Wybudowania;Brzeźno-Wybudowanie;Brzeźny-Wybudowanie
Bardiówka;Bardiówek;Bardiówka
Cepna;Cepno;Cepny
Szczercowa;Szczerców;Szczercowy
Brzezia k. Pomorska;Brzezie k. Pomorska;Brzeź k. Pomorski
Strusinka;Strusinek;Strusinka
Kolonii Wilkas;Kolonia Wilkasy;Kolonia Wilkas
Poręby Górnej;Poręba Górna;Porąb Górny
Jajaków;Jajaki;Jajak
Józefinka;Józefinek;Józefinka
Grzymałkowa;Grzymałków;Grzymałkowy
Zarycza;Zarycze;Zarycza
Jonów;Jony;Jon
Satanów;Satany;Satan
Kolonii Witkowa;Kolonia Witków;Kolonia Witkowy
Dobrzykowic;Dobrzykowice;Dobrzykowica
Mrogi Dolnej;Mroga Dolna;Mrogi Dolny
Podstrobowa;Podstrobów;Podstrobowy
Mezowa;Mezowo;Mezowy
Kuks;Kuksy;Kuks
Chmielińskiego;Chmielińskie;Chmieliński
Bałamącka;Bałamącek;Bałamącki
Przepałkowa;Przepałkowo;Przepałkowy
Przytuł;Przytuły;Przytuł
Bujakowa-Zachodu;Bujaków-Zachód;Bujakowy-Zachód
Runówka;Runówko;Runówka
Olesina Dużego;Olesin Duży;Olesina Duży
Sińczycy;Sińczyca;Sińczyk
U Haręży;U Haręży;U Haręż
Małych Chełm;Małe Chełmy-Wybudowanie;Małych Chełm
Miranowa;Miranowo;Miranowy
Krasnodęb-Sypytek;Krasnodęby-Sypytki;Krasnodęba-Sypytka
Bonisławia;Bonisław;Bonisławie
Skolankowskiej Woli;Skolankowska Wola;Skolankowski Wol
Ślagów;Ślagi;Ślag
Nowej Kamionki;Nowa Kamionka;Nowy Kamionka
Suchej Psiny;Sucha Psina;Suchy Psiny
Radlanek;Radlanki;Radlanka
Połażejewa;Połażejewo;Połażejewa
Kolonii Włóczysk;Kolonia Włóczyska;Kolonia Włóczysko
Wodoczy;Wodocza;Wodocz
Muratyna-Kolonii;Muratyn-Kolonia;Muratyna-Kolonia
Duczymina;Duczymin;Duczymina
Kaczanowa;Kaczanów;Kaczanowy
Żmijewa-Trojan;Żmijewo-Trojany;Żmijewa-Trojan
Mikołajewa za Traktem;Mikołajewo za Traktem;Mikołajewa zy Trakt
Serok;Seroki;Serok
Kolonii Męczennic;Kolonia Męczennice;Kolonia Męczennica
Osiedla Generała Sikorskiego Drugiego;Osiedle Generała Sikorskiego Drugie;Osiedle Generał Sikorski Drugi
Wroniaw;Wroniawy;Wroniawa
Sępowej;Sępowa;Sępowy
Kleszczyny Średniej;Kleszczyna Średnia;Kleszczyna Średni
Wojciechowa PierwszKolonii;Wojciechów-Kolonia Pierwsza;Wojciechowa PierwszKolonia
Jurczyczyc;Jurczyce;Jurczyczyca
Nowego Czarnowa;Nowy Czarnów;Nowy Czarnowy
Huczwic;Huczwice;Huczwica
Nieceni;Niecenia;Nieciony
Kołtunka;Kołtunek;Kołtunka
Dębowej Góry;Dębowa Góra;Dębowy Góry
Plastowa;Plastowo;Plastowy
Woli Wilknickiej;Wola Wilknicka;Wol Wilknicki
Tokarzów;Tokarze;Tokarz
Burkota;Burkot;Burkota
Dziechowa;Dziechowo;Dziechowy
Gierałtowiczek;Gierałtowiczki;Gierałtowiczka
Starych Gagów;Stare Gagowy;Stary Gag
Brzezinnnej Góry;Brzezinna Góra;Brzezinnny Góry
Dużej Woli;Duża Wola;Duży Wol
Chalinka;Chalinek;Chalinka
Kutowej;Kutowa;Kutowy
Kolonii Wałek;Kolonia Wałki;Kolonia Wałka
Chotyłowa;Chotyłów;Chotyłowy
Kozłowskiej Ławy;Kozłowska Ława;Kozłowski Ławy
Wiśniowej Alei;Wiśniowa Aleja;Wiśniowy Aleja
Czeczugów;Czeczugi;Czeczug
Pobiedzisk;Pobiedziska;Pobiedzisko
Łąskiego Pieca;Łąski Piec;Łąski Piecy
Glicka;Glicko;Glicki
Okulic;Okulice;Okulica
Kolonii Łobudzic;Kolonia Łobudzice;Kolonia Łobudzica
Słonkowa;Słonków;Słonkowy
Radziechowic Drugich;Radziechowice Drugie;Radziechowica Drugi
Jedlna Pierwszego;Jedlno Pierwsze;Jedlny Pierwszy
Przedziałków;Przedziałki;Przedziałek
Tarnawy Dużej;Tarnawa Duża;Tarnawy Duży
Zblewa;Zblewo;Zblew
Subiny;Subina;Subin
Hutników;Hutniki;Hutnik
Wąworkowa;Wąworków;Wąworkowy
Górnych Korabnik;Górne Korabniki;Górny Korabnik
Babska;Babsk;Babski
Włók Pierwszych;Włóki Pierwsze;Włók Pierwszy
Starego Ochędzyna;Stary Ochędzyn;Stary Ochędzyna
Oblasów Księżych;Oblasy Księże;Oblas Księży
Rubna Wielkiego;Rubno Wielkie;Rubny Wielki
Osiedla Dolnego;Osiedle Dolne;Osiedle Dolny
Samostrzałowa;Samostrzałów;Samostrzałowy
Kółka;Kółko;Kółka
Brodziszowa;Brodziszów;Brodziszowy
Nowego Zgagowa;Nowe Zgagowo;Nowy Zgagowy
Jankowa Zaleśnego;Janków Zaleśny;Jankowy Zaleśny
Majkut;Majkuty;Majkut
Zawiersza;Zawiersze;Zawiersz
Smogórów;Smogóry;Smogóra
Kolonii Paździerowic;Kolonia Paździerowice;Kolonia Paździerowica
Gralewa-Stacji;Gralewo-Stacja;Gralewa-Stacja
Pantalowic;Pantalowice;Pantalowica
Czerśli;Czerśl;Czersły
Darownego;Darowne;Darowny
Szczucina;Szczucin;Szczucina
Pernalówki Drugiej;Pernalówka Druga;Pernalówka Drugi
Leśnych Domków;Leśne Domki;Leśny Domek
Rukał;Rukały;Rukał
Moskwina;Moskwin;Moskwina
Moli;Mole;Mol
U Celaka;U Celaka;U Celak
Pisaków;Pisaki;Pisak
Kolonii Gozdowa;Kolonia Gozdów;Kolonia Gozdowy
Zbor-Młyna;Zbory-Młyn;Zbor-Młyn
Załuszkowa;Załuszkowo;Załuszkowy
Łat;Łaty;Łat
Nowego Książka;Nowy Książek;Nowy Książka
Wdżarów;Wdżary;Wdżar
Myjomic;Myjomice;Myjomica
Tokarskich Pni;Tokarskie Pnie;Tokarski Pny
Ryni;Rynia;Ryni
Mazurowskiej Strony;Mazurowska Strona;Mazurowski Stron
Grabowic;Grabowice;Grabowica
Świątnik Dolnych;Świątniki Dolne;Świątnik Dolny
Rutek-Kossaków;Rutki-Kossaki;Rutka-Kossak
Nowych Bórz;Nowe Borza;Nowy Bórze
Celinowa;Celinów;Celinowy
Uchytowa;Uchytów;Uchytowy
Osobnicy Górnej;Osobnica Górna;Osobnik Górny
Lesiaków;Lesiaki;Lesiak
Rudołtowic;Rudołtowice;Rudołtowica
Żarczyna;Żarczyn;Żarczyna
Głoskowa-Zielonego;Głosków-Zielone;Głoskowy-Zielony
Balusi;Balusie;Balusia
Targaszewa;Targaszew;Targaszewo
Bońkowa Kościelnego;Bońkowo Kościelne;Bońkowy Kościelny
Prawiednik;Prawiedniki;Prawiednik
Iżykowic;Iżykowice;Iżykowica
Morochowa;Morochów;Morochowy
Podryżowanej;Podryżowana;Podryżowany
Terebinieńca;Terebiniec;Terebinieniec
Kaniewa;Kaniew;Kaniewa
Podkorzenna;Podkorzenno;Podkorzenny
Nowych Sadłuk;Nowe Sadłuki;Nowy Sadłuk
Biszczy-Osiedla;Biszcza-Osiedle;Biszcze-Osiedle
Galasów;Galasy;Galas
Moczela;Moczele;Moczel
Krajenek;Krajenki;Krajenka
Woli Szydłowskiej;Wola Szydłowska;Wol Szydłowski
Przypuśnicy;Przypuśnica;Przypuśnik
Sobieszyna;Sobieszyn;Sobieszyna
Nowych Przyłusek;Nowe Przyłuski;Nowy Przyłuska
Żłobów;Żłoby;Żłób
Karolichy;Karolicha;Karolich
Szabdy;Szabda;Szabd
Kozielic;Kozielice;Kozielica
Wyrzyska;Wyrzysk;Wyrzysko
Gołaszyna;Gołaszyn;Gołaszyna
Góry Włodowskiej;Góra Włodowska;Góry Włodowski
Osiedla nad Wodą;Osiedle nad Wodą;Osiedle nada Woda
Mankocina;Mankocin;Mankocina
Czernichowa Górnego;Czernichów Górny;Czernichowy Górny
Swadzimia;Swadzim;Swadzimia
Zawicek;Zawicki;Zawicka
Czaplic-Kurek;Czaplice-Kurki;Czaplica-Kurka
Bierdzan;Bierdzany;Bierdzan
Józefowa Ochelskiego;Józefów Ochelski;Józefowa Ochelski
Nurca-Kisielewa;Nurzec-Kisielewo;Nurca-Kisielew
Pęcicic;Pęcice;Pęcicica
Grabianowa;Grabianowo;Grabianowy
Barcikowic;Barcikowice;Barcikowica
Cycońki;Cycońka;Cycońki
Kaczor;Kaczory;Kaczor
Korczaków;Korczaki;Korczak
Skwirzowej-Młyna;Skwirzowa-Młyn;Skwirzowy-Młyn
Starych Kosin;Stare Kosiny;Stary Kosiny
Złotek-Przeczek;Złotki-Przeczki;Złotek-Przeczka
Sudajewa;Sudajew;Sudajewa
Komorowa-Gajówki;Komorów-Gajówka;Komorowy-Gajówka
Kadzielni;Kadzielnia;Kadzielny
Doliny Borkowej;Dolina Borkowa;Dolina Borkowy
Kolonii Domysłowa;Kolonia Domysłów;Kolonia Domysłowy
Wiłkopedzi;Wiłkopedzie;Wiłkopeda
