Dopełniacz;Mianownik;Wynik Stemmera
Bonina;Bonin;Bonina
Gutkowa;Gutkowo;Gutkowa
Peresołowic;Peresołowice;Peresołowica
Lucimi;Lucimia;Luci
Zblęga;Zblęg;Zblęga
Magnusz;Magnusze;Magnusz
Rębkowa;Rębkowo;Rębkowa
Roszków-Wodźków;Roszki-Wodźki;Roszek-Wodźk
Dębskiej Woli;Dębska Wola;Dębska Wol
Osiek Słupskich;Osieki Słupskie;Osiek Słupski
Mosak-Rukli;Mosaki-Rukle;Mosak-Rukiel
Niemierzyna;Niemierzyno;Niemierzyna
Monioch;Moniochy;Moniocha
Troninin;Troniny;Troninina
Wólek;Wólki;Wólka
Kik;Kiki;Kik
Żwikiel;Żwikiele;Żwikiel
Sulek;Sulki;Sulka
Biskupic;Biskupice;Biskupic
Górowa;Górowo;Górowa
Nagawek;Nagawki;Nagawka
Ruskołęki-Parceli;Ruskołęka-Parcele;Ruskołęki-Parcela
Lutowisk;Lutowiska;Lutowisko
Dębówka Starego;Dębówko Stare;Dębówka Stary
Łazów Dębowieckich;Łazy Dębowieckie;Łaz Dębowiecki
Czasławia;Czasław;Czasławie
Starego Przybojewa;Stare Przybojewo;Stary Przybojewa
Polan Surowicznych;Polany Surowiczne;Polana Surowiczna
Białas;Białasy;Białas
Miat;Miaty;Miat
Mołdawinka;Mołdawinek;Mołdawinka
Świerkowa;Świerków;Świerkowa
Brudnowa Starego;Brudnów Stary;Brudnowa Stary
Wysogotówka;Wysogotówek;Wysogotówka
Jelenia;Jeleń;Jelenie
Bliżyna;Bliżyn;Bliżyna
Aleksandrowa Dużego;Aleksandrów Duży;Aleksandrowa Duży
Myślina;Myślino;Myślina
Pacółtowa;Pacółtowo;Pacółtowa
Woszczkowa;Woszczkowo;Woszczkowa
Ludyni;Ludynia;Ludyń
Siernik;Sierniki;Siernik
Słońska;Słońsko;Słońska
Paroli;Parole;Parola
Murawskich-Czach;Murawskie-Czachy;Murawski-Cz
Wielebnowa;Wielebnów;Wielebnowa
Budwieci;Budwiecie;Budwieć
Olkowic;Olkowice;Olkowica
Arcelina;Arcelin;Arcelina
Żużeli;Żużela;Żużel
Cierna-Zaszosia;Cierno-Zaszosie;Cierna-Zaszosie
Dłużyny Górnej;Dłużyna Górna;Dłużyny Górna
Rychówka;Rychówko;Rychówka
Krężoł;Krężoły;Krężoł
Boguszyczek;Boguszyczki;Boguszyczka
Strzemeszna;Strzemeszno;Strzemeszna
Kolonii Pozezdrza;Kolonia Pozezdrze;Kolonia Pozezdrza
Królewic;Królewice;Królewica
Czernikowa Karskiego;Czerników Karski;Czernikowa Karski
Brelikowa;Brelików;Brelikowa
Nowej Wsi Kętrzyńskiej;Nowa Wieś Kętrzyńska;Nowa Ws Kętrzyńska
Pozort;Pozorty;Pozorta
Kiełczynka;Kiełczynek;Kiełczynka
Bud Iłowskich;Budy Iłowskie;Buda Iłowski
Romanowa;Romanów;Romanowa
Modgarb;Modgarby;Modgarb
Bielan-Wąsów;Bielany-Wąsy;Bielan-Wąs
Prokocicic;Prokocice;Prokocicica
Mastek;Mastki;Mastka
Domaradza;Domaradz;Domaradza
Zielomyśla;Zielomyśl;Zielomyśla
Lędyczka;Lędyczek;Lędyczka
Taczanowa Pierwszego;Taczanów Pierwszy;Taczanowa Pierwszy
Antoników;Antoniki;Antonik
Celina;Celin;Celina
Konotopy;Konotopa;Konotop
Meszek;Meszki;Meszek
Podlesia Dużego;Podlesie Duże;Podleś Duży
Zegartowic;Zegartowice;Zegartowica
Ubieszyna;Ubieszyn;Ubieszyna
Suryt;Suryty;Suryt
Taczowa;Taczów;Taczowa
Dereźni-Zagród;Dereźnia-Zagrody;Dereźnia-Zagroda
Starej Oleszny;Stara Oleszna;Stara Oleszny
Krasowa-Częstek;Krasowo-Częstki;Krasowa-Częstek
Siennna Górnego;Sienno Górne;Siennna Górny
Kurpi Dworskich;Kurpie Dworskie;Kurpie Dworski
Kłączna;Kłączno;Kłączna
Dobroszowa Małego;Dobroszów Mały;Dobroszowa Mały
Holeszowa;Holeszów;Holeszowa
Rudzienka;Rudzienko;Rudzienka
Piekutowa;Piekutowo;Piekutowa
Bębnówka;Bębnówko;Bębnówka
Starego Budzisławia;Stary Budzisław;Stary Budzisławie
Bud Stryjewskich;Budy Stryjewskie;Buda Stryjewski
Miedzianowa;Miedzianów;Miedzianowa
Charłupi Wielkiej;Charłupia Wielka;Charłup Wielka
Pełel;Pełele;Pełel
Hołubli;Hołubla;Hołubel
Gołębia;Gołębie;Gołąb
Roztworowa;Roztworów;Roztworowa
Kobylej;Kobyla;Kobylej
Gołębina;Gołębin;Gołębina
Kobylego;Kobyle;Kobylega
Strychów;Strychy;Strych
Zasiek;Zasieki;Zasiek
Paszkowa;Paszków;Paszkowa
Wielkiego Gacna;Wielkie Gacno;Wielki Gacna
Pławiec;Pławce;Pławiec
Uzdowa;Uzdowo;Uzdowa
Owieczkowa;Owieczkowo;Owieczkowa
Rzeżewa-Morzyc;Rzeżewo-Morzyce;Rzeżewa-Morzyca
Głuchowic;Głuchowice;Głuchowica
Starego Strącza;Stare Strącze;Stary Strącze
Stawisk;Stawiska;Stawisko
Stawisk;Stawiski;Stawisko
Pierzysk;Pierzyska;Pierzysko
Lad;Lady;Lada
Żebry-Starów WieStarej;Żebry-Stara Wieś;Żebra-Starów WieStara
Rokowa;Roków;Rokowa
Kul;Kule;Kula
Wernerowa;Wernerowo;Wernerowa
Mirotek;Mirotki;Mirotka
Gór Świątkowskich;Góry Świątkowskie;Gór Świątkowski
Wasylowa Wielkiego;Wasylów Wielki;Wasylowa Wielki
Różewa;Różewo;Różewa
Ciborów;Cibory;Cibór
Węgierek;Węgierki;Węgierka
Rakowa-Czach;Rakowo-Czachy;Rakowa-Cz
Ćwikieł-Krajewa;Ćwikły-Krajewo;Ćwikła-Krajewa
Krasnego-Elżbiecina;Krasne-Elżbiecin;Krasny-Elżbiecina
Nowego Skarżyna;Nowy Skarżyn;Nowy Skarżyna
Zatopolic;Zatopolice;Zatopolica
Politowa;Politów;Politowa
Jeżyc;Jeżyce;Jeżyca
Ochabów Małych;Ochaby Małe;Ochab Mała
Zbydniowa;Zbydniów;Zbydniowa
Żędowic;Żędowice;Żędowica
Rębieskiego;Rębieskie;Rębieski
Lorek;Lorki;Lorka
Mszanowa;Mszanowo;Mszanowa
Szczytna;Szczytno;Szczytna
Kolonii Grabostowa;Kolonia Grabostów;Kolonia Grabostowa
Nowych Mistrzewic;Nowe Mistrzewice;Nowy Mistrzewica
Kęsic;Kęsice;Kęsica
Gniewoszyc;Gniewoszyce;Gniewoszyca
Woli Władysławowskiej;Wola Władysławowska;Wol Władysławowska
Mrożewic;Mrożewice;Mrożewica
Lipianek;Lipianki;Lipianka
Myszęcina;Myszęcin;Myszęcina
Uniemyśla;Uniemyśl;Uniemyśla
Choin;Choiny;Choina
Czmonieńca;Czmoniec;Czmonieniec
Drzewoszek Małych;Drzewoszki Małe;Drzewoszek Mała
Lubnicy;Lubnica;Lubnik
Ryszewka;Ryszewko;Ryszewka
Jarszewka;Jarszewko;Jarszewka
Łazarzowic;Łazarzowice;Łazarzowica
Bojmia;Bojmie;Bojmia
Smólska;Smólsk;Smólska
Litychowa;Litychowo;Litychów
Kaźmierzowa;Kaźmierzów;Kaźmierzowa
Widoradza;Widoradz;Widoradza
Strug;Strugi;Strug
Urzuta;Urzut;Urzuta
Strugi;Struga;Strug
Rozięcina;Rozięcin;Rozięcina
Gałkowic-Ocina;Gałkowice-Ocin;Gałkowica-Ocina
Ladzina;Ladzin;Ladzina
Pajewa Wielkiego;Pajewo Wielkie;Pajewa Wielki
Ćwiklinka;Ćwiklinek;Ćwiklinka
Brzozia Lubawskiego;Brzozie Lubawskie;Brzozie Lubawski
Góry Świętego Jana;Góra Świętego Jana;Gór Święty Jan
Tulewa Górnego;Tulewo Górne;Tulewa Górny
Wygiełdowa;Wygiełdów;Wygiełdowa
Czadrowa;Czadrów;Czadrowa
Zdrochechca;Zdrochec;Zdrochechca
Uśnic;Uśnice;Uśnica
Rozpłucia Drugiego;Rozpłucie Drugie;Rozpłucie Drugi
Żarek-Letniska;Żarki-Letnisko;Żarka-Letnisko
Żabina Karniewskiego;Żabin Karniewski;Żabina Karniewski
Krasnosielca Leśnego;Krasnosielc Leśny;Krasnosielec Leśny
Gąsaw Rządowych;Gąsawy Rządowe;Gąsawa Rządowa
Sulicicic;Sulicice;Sulicicica
Starego Chabowa;Stare Chabowo;Stary Chabowa
Skowronnna Górnego;Skowronno Górne;Skowronnna Górny
Nowin Kasjerskich;Nowiny Kasjerskie;Nowina Kasjerski
Włościejewic;Włościejewice;Włościejewica
Raczkowa;Raczków;Raczkowa
Żyrowa;Żyrów;Żyrowa
Czanieńca;Czaniec;Czanieniec
Zdzięsławic;Zdzięsławice;Zdzięsławica
Boronowa;Boronów;Boronowa
Rumunek Tupadelskich;Rumunki Tupadelskie;Rumunek Tupadelski
Obłotnego;Obłotne;Obłotny
Wirwajd;Wirwajdy;Wirwajda
Napiórek Ciężkich;Napiórki Ciężkie;Napiórka Ciężki
Rzeplina;Rzeplino;Rzeplina
Tarchalic;Tarchalice;Tarchalica
Promienka;Promienko;Promienka
Ludomicka;Ludomicko;Ludomicka
Starościna;Starościn;Starościna
Młodojewa;Młodojewo;Młodojewa
Niezabitowa;Niezabitów;Niezabitowa
Łobodów;Łobody;Łobód
Siderki;Siderka;Siderek
Zielonej Góry;Zielona Góra;Zielona Gór
Kajetanowa Dolnego;Kajetanów Dolny;Kajetanowa Dolny
Płocochowa;Płocochowo;Płocochów
Biertowic;Biertowice;Biertowica
Piotrkowa Kujawskiego;Piotrków Kujawski;Piotrkowa Kujawski
Gdeszyna;Gdeszyn;Gdeszyna
Zarzęcina;Zarzęcin;Zarzęcina
Łazieźca;Łaziec;Łazieziec
Szklar Górnych;Szklary Górne;Szklar Górny
Kolecina;Kolecin;Kolecina
Pilzna;Pilzno;Pilzna
Konopek Młodych;Konopki Młode;Konopek Młoda
Turczyna;Turczyn;Turczyna
Bytynia;Bytyń;Bytynia
Sulewa-Kownat;Sulewo-Kownaty;Sulewa-Kownat
Rulic;Rulice;Rulica
Krajęcina;Krajęcin;Krajęcina
Białczyna;Białczyn;Białczyna
Kamyszowa;Kamyszów;Kamyszowa
Kociołek;Kociołki;Kociołek
Staszowa;Staszów;Staszowa
Bolesławówowa;Bolesławów;Bolesławówowa
Bieczyn;Bieczyny;Bieczyna
Bieczyna;Bieczyno;Bieczyna
Igrył;Igryły;Igryła
Dobrojewa;Dobrojewo;Dobrojewa
Nosarzewa Borowego;Nosarzewo Borowe;Nosarzewo Borowy
Krzynowłogi Wielkiej;Krzynowłoga Wielka;Krzynowłóg Wielka
Karolinowa;Karolinowo;Karolinowa
Czajęcicic;Czajęcice;Czajęcicica
Łanowicz Dużych;Łanowicze Duże;Łanowicz Duży
Ceniaw;Ceniawy;Ceniawa
Grabiszyc Górnych;Grabiszyce Górne;Grabiszyca Górny
Miedzichowa;Miedzichowo;Miedzichów
Koperników;Koperniki;Kopernik
Pustkowa;Pustkowo;Pustkowa
Włodzienina;Włodzienin;Włodzienina
Wadochowic;Wadochowice;Wadochowica
Osiedla Poznańskiego;Osiedle Poznańskie;Osiedle Poznański
Bieniowa;Bieniów;Bieniowa
Zgniłki;Zgniłka;Zgniłek
Sernik;Serniki;Sernik
Dziarnowa;Dziarnowo;Dziarnowa
Trąbczyna Dworskiego;Trąbczyn Dworski;Trąbczyna Dworski
Mokrzyc Włościańskich;Mokrzyce Włościańskie;Mokrzyca Włościański
Dubowa;Dubów;Dubowa
Płotowa;Płotowo;Płotowa
Zajączkówka;Zajączkówko;Zajączkówka
Jurkowa;Jurków;Jurkowa
Starej Kakawy;Stara Kakawa;Stara Kakaw
Gontarzy;Gontarze;Gontarz
Mroczkowic;Mroczkowice;Mroczkowica
Pawłowa Kościelnego;Pawłowo Kościelne;Pawłów Kościelny
Stefanówka;Stefanówek;Stefanówka
Łuszczanowa Drugiego;Łuszczanów Drugi;Łuszczanowa Drugi
Czerniawki;Czerniawka;Czerniawki
Małego Stanisławówowa;Mały Stanisławów;Mały Stanisławówowa
Bielinieńca;Bieliniec;Bielinieniec
Wdzydz Tucholskich;Wdzydze Tucholskie;Wdzydz Tucholski
Pęchcina;Pęchcin;Pęchcina
Przezwisk;Przezwiska;Przezwisko
Żłobina;Żłobin;Żłobina
Jankówki;Jankówka;Jankówki
Brójec;Brójce;Brójec
Świerż;Świerże;Świerża
Starej Brzuzy;Stara Brzuza;Stara Brzuz
Winiar Dolnych;Winiary Dolne;Winiara Dolny
Malanowa Nowego;Malanowo Nowe;Malanowa Nowy
Białka;Białek;Białka
Głoskowa;Głosków;Głoskowa
Żelisławiczek;Żelisławiczki;Żelisławiczek
Kuźm;Kuźmy;Kuźma
Myślina;Myślin;Myślina
Chechła Pierwszego;Chechło Pierwsze;Chechła Pierwszy
Konradowa;Konradowo;Konradowa
Sobicz;Sobicze;Sobicz
Bug;Bugi;Buga
Darnowa;Darnowo;Darnowa
Gaudynek;Gaudynki;Gaudynek
Kolonii Góry Puławskiej;Kolonia Góra Puławska;Kolonia Gór Puławska
Piastowa;Piastowo;Piastowa
Grocholubia;Grocholub;Grocholubia
Woli Hankowskiej;Wola Hankowska;Wol Hankowska
Radyczy;Radycza;Radycz
Kęs-Wypych;Kęsy-Wypychy;Kęs-Wypy
Kieruzeli;Kieruzele;Kieruzela
Liszyna;Liszyno;Liszyna
Kozłów;Kozły;Kozioł
Niwisk;Niwiski;Niwisko
Niwisk;Niwiska;Niwisko
Wawrowa;Wawrów;Wawrowa
Stryjewa Wielkiego;Stryjewo Wielkie;Stryjewa Wielki
Żarkowa;Żarkowo;Żarkowa
Szczodrochowa;Szczodrochowo;Szczodrochów
Trzebin;Trzebiny;Trzebina
Poręby Dzierżnej;Poręba Dzierżna;Porąb Dzierżna
Roszkowic;Roszkowice;Roszkowica
Zambsk Kościelnych;Zambski Kościelne;Zambsko Kościelny
Łaszczowa;Łaszczów;Łaszczowa
Starego Krajewa;Stare Krajewo;Stary Krajewa
Dobrzenic Małych;Dobrzenice Małe;Dobrzenica Mała
Helenowa;Helenowo;Helenowa
Słubic;Słubice;Słubica
Radzimowa;Radzimów;Radzimowa
Starych Króli;Stare Króle;Stara Król
Postawel;Postawele;Postawela
Miecznikowa-Cyganów;Miecznikowo-Cygany;Miecznikowa-Cygan
Gostynieńca;Gostyniec;Gostynieniec
Kurpi Szlacheckich;Kurpie Szlacheckie;Kurpie Szlachecki
Palczewic;Palczewice;Palczewica
Hilarowa;Hilarów;Hilarowa
Machcina;Machcin;Machcina
Kuniewa;Kuniewo;Kuniewa
Lisich Kątów;Lisie Kąty;Lisi Kąt
Giżycka;Giżycko;Giżycek
Gdyni;Gdynia;Gdyn
Szur;Szury;Szur
Nowego Kaczkowa;Nowe Kaczkowo;Nowy Kaczkowa
Szawłów;Szawły;Szawł
Młodyni Dolnych;Młodynie Dolne;Młodyni Dolny
Sokolnik Drzązgowskich;Sokolniki Drzązgowskie;Sokolnik Drzązgowski
Kobylaków-Konopek;Kobylaki-Konopki;Kobylak-Konopek
Zakrzówka Nowego;Zakrzówek Nowy;Zakrzówka Nowy
Szymbor-Jakubowiąt;Szymbory-Jakubowięta;Szymbor-Jakubowię
Przyborowic Górnych;Przyborowice Górne;Przyborowica Górny
Ciemierowa-Kolonii;Ciemierów-Kolonia;Ciemierowa-Kolonia
Izabelina;Izabelin;Izabelina
Słowina;Słowino;Słowina
Sulim;Sulimy;Suli
Dębostrowa;Dębostrów;Dębostrowa
Moszczony Królewskiej;Moszczona Królewska;Moszczony Królewska
Trzebiesławic;Trzebiesławice;Trzebiesławica
Pysznicy;Pysznica;Pysznik
Nowego Jarosławia;Nowy Jarosław;Nowy Jarosławie
Nowego Cieszyna;Nowy Cieszyn;Nowy Cieszyna
Teleśnicy Oszwarowej;Teleśnica Oszwarowa;Teleśnik Oszwarowa
Woli Jankowskiej;Wola Jankowska;Wol Jankowska
Olunina;Olunin;Olunina
Pieniężna;Pieniężno;Pieniężna
Nowego Kramska;Nowe Kramsko;Nowy Kramsko
Olszewa;Olszew;Olszewo
Gadomca-Miłocięt;Gadomiec-Miłocięta;Gadomca-Miłocięta
Żółkowa;Żółków;Żółkowa
Błaszek;Błaszki;Błaszek
Lubstowa;Lubstowo;Lubstowa
Luboszyc;Luboszyce;Luboszyca
Ciołkowa;Ciołkowo;Ciołkowa
Szemuda;Szemud;Szemuda
Pikutkowa;Pikutkowo;Pikutkowa
Polek-Teklina;Polki-Teklin;Polka-Teklina
Gocławia;Gocław;Gocławie
Russocicic;Russocice;Russocicica
Garzewka;Garzewko;Garzewka
Glinnnego;Glinne;Glinnny
Glinnnej;Glinna;Glinnna
Lubienia Kujawskiego;Lubień Kujawski;Lubienie Kujawski
Glinnna;Glinno;Glinnna
Kamosowa;Kamosowo;Kamosowa
Baborowa;Baborów;Baborowa
Lachówca;Lachówiec;Lachówca
Szulborza-Kóz;Szulborze-Kozy;Szulborze-Kóz
Tarzymiech Drugich;Tarzymiechy Drugie;Tarzymiech Drugie
Woli Pierowej;Wola Pierowa;Wol Pierowa
Robakowa;Robaków;Robakowa
Starych Marz;Stare Marzy;Stara Marz
Piławy;Piława;Piławy
Pałuczyny;Pałuczyna;Pałuczyny
Sęczkowa;Sęczkowo;Sęczkowa
Bieździadowa;Bieździadów;Bieździadowa
Piasutna Żelaznego;Piasutno Żelazne;Piasutna Żelazny
Krzeczyna Wielkiego;Krzeczyn Wielki;Krzeczyna Wielki
Kurzy;Kurza;Kur
Krępy Górnej;Krępa Górna;Kręp Górna
Krzyczek-Żabiczek;Krzyczki-Żabiczki;Krzyczka-Żabiczka
Młodziejowic;Młodziejowice;Młodziejowica
Awajek;Awajki;Awajka
Długoborza Drugiego;Długobórz Drugi;Długoborze Drugi
Libiszowa-Kolonii;Libiszów-Kolonia;Libiszowa-Kolonia
Aleksandrowa Kujawskiego;Aleksandrów Kujawski;Aleksandrowa Kujawski
Drawnia;Drawień;Drawnia
Krosina;Krosino;Krosina
Zagajowa;Zagajów;Zagajowa
Grygrowa;Grygrów;Grygrowa
Pięt;Pięty;Pięta
Bławat;Bławaty;Bławat
Rumejek;Rumejki;Rumejka
Wilczkowic;Wilczkowice;Wilczkowica
Dobrenic;Dobrenice;Dobrenica
Pliszczyna;Pliszczyn;Pliszczyna
Łysakowa Kawęczyńskiego;Łysaków Kawęczyński;Łysakowa Kawęczyński
Opojowic;Opojowice;Opojowica
Rzeżęcina;Rzeżęcin;Rzeżęcina
Nowych Rzepek;Nowe Rzepki;Nowy Rzepka
Mystkówca-Szczucina;Mystkówiec-Szczucin;Mystkówca-Szczucina
Biczyczyc Górnych;Biczyce Górne;Biczyczyca Górny
Podlesic Drugich;Podlesice Drugie;Podlesica Drugie
Mylina;Mylin;Mylina
Krzewin;Krzewiny;Krzewina
Bierzglina;Bierzglin;Bierzglina
Zakrzewa-Kopijek;Zakrzewo-Kopijki;Zakrzewo-Kopijka
Nieporaza;Nieporaz;Nieporaza
Podola Wielkiego;Podole Wielkie;Podola Wielki
Pajewa;Pajewo;Pajewa
Sarbic Pierwszych;Sarbice Pierwsze;Sarbica Pierwsza
Książnic;Książnice;Książnica
Jelonka;Jelonek;Jelonka
Zabełkowa;Zabełków;Zabełkowa
Słomowa;Słomowo;Słomowa
Zalesic;Zalesice;Zalesica
Niniewa;Niniew;Niniewa
Maszek k. Wojciechowa;Maszki k. Wojciechowa;Maszka k. Wojciechów
Jaczowic;Jaczowice;Jaczowica
Obiecanowa;Obiecanowo;Obiecanowa
Borysławia;Borysław;Borysławie
Wydartowa Pierwszego;Wydartowo Pierwsze;Wydartowa Pierwszy
Stawów Monowskich;Stawy Monowskie;Staw Monowski
Starego Barkoczyna;Stary Barkoczyn;Stary Barkoczyna
Mostów;Mosty;Most
Borzęty;Borzęta;Borzęt
Franka;Frank;Franka
Nagórek-Jabłoni;Nagórki-Jabłoń;Nagórek-Jabłoń
Nakli;Nakla;Nakiel
Helenkowa;Helenków;Helenkowa
Cieni-Folwarku;Cienia-Folwark;Cień-Folwark
Duranowa;Duranów;Duranowa
Dworaków-Stasiek;Dworaki-Staśki;Dworak-Stasiek
Pogobia Tylnego;Pogobie Tylne;Pogobia Tylny
Podsarnia;Podsarnie;Podsarnia
Rębowa;Rębowo;Rębowa
Dusocina;Dusocin;Dusocina
Chojanego-Stankowiąt;Chojane-Stankowięta;Chojany-Stankowię
Mierzna;Mierzno;Mierzna
Osego;Ose;Osy
Lubkowa;Lubków;Lubkowa
Pruszowic;Pruszowice;Pruszowica
Starej Kubry;Stara Kubra;Stara Kubr
Niedrzewa Pierwszego;Niedrzew Pierwszy;Niedrzewo Pierwszy
Małyszyna Dolnego;Małyszyn Dolny;Małyszyna Dolny
Latoszyna;Latoszyn;Latoszyna
Sławianowa;Sławianowo;Sławianowa
Domacyn;Domacyny;Domacyn
Gosk Dużych;Goski Duże;Goska Duży
Jurandowa;Jurandowo;Jurandowa
Rzepiszyna;Rzepiszyn;Rzepiszyna
Stańkowa;Stańków;Stańkowa
Trębaczewa;Trębaczew;Trębaczewo
Trąbina-Rumunek;Trąbin-Rumunki;Trąbina-Rumunek
Warszyc;Warszyce;Warszyca
Słopska;Słopsk;Słopsko
Grabka;Grabek;Grabka
Charsznicy;Charsznica;Charsznik
Koweły;Koweła;Koweł
Domysłowa;Domysłów;Domysłowo
Kostek;Kostki;Kostka
Gulbit;Gulbity;Gulbit
Ferdynandowa;Ferdynandów;Ferdynandowa
Osi;Oś;Os
Brzezinek;Brzezinki;Brzezinka
Gębarzowa;Gębarzów;Gębarzowa
Ład-Mansa;Łady-Mans;Łada-Mans
Będzenia;Będzeń;Będzenie
Tatr;Tatry;Tatr
Bobolina;Bobolin;Bobolina
Wychen-Parceli;Wychny-Parcela;Wychna-Parcela
Gądowa;Gądów;Gądowa
Postękalic;Postękalice;Postękalica
Radzanka;Radzanek;Radzanka
Starej Błotnicy;Stara Błotnica;Stara Błotnik
Gołyszyna;Gołyszyn;Gołyszyna
Grodzenia;Grodzeń;Grodzenie
Gawlik Wielkich;Gawliki Wielkie;Gawlik Wielki
Kręcieszek;Kręcieszki;Kręcieszek
Żminnnego;Żminne;Żminnny
Mazanieńca;Mazaniec;Mazanieniec
Kłodnicy Dolnej;Kłodnica Dolna;Kłodnik Dolna
Żelowic;Żelowice;Żelowica
Kucob;Kucoby;Kucob
Kobylina;Kobylin;Kobylina
Godlewa-Miernik;Godlewo-Mierniki;Godlewa-Miernik
Stroniewic;Stroniewice;Stroniewica
Czołomyj;Czołomyje;Czołomyja
Kopczan;Kopczany;Kopczan
Nadziejowa;Nadziejów;Nadziejowa
Krasienieńca Zakupnego;Krasieniec Zakupny;Krasienieniec Zakupny
Godzikowic;Godzikowice;Godzikowica
Łaszczowa-Kolonii;Łaszczów-Kolonia;Łaszczowa-Kolonia
Cieklińska;Cieklińsko;Cieklińska
Krzcina;Krzcin;Krzcina
Kępy Nagnajewskiej;Kępa Nagnajewska;Kęp Nagnajewska
Starych Cimoch;Stare Cimochy;Stara Cimocha
Wieprzyc;Wieprzyce;Wieprzyca
Romanowiec;Romanowce;Romanowiec
Gośniewic;Gośniewice;Gośniewica
Usarzowa;Usarzów;Usarzowa
Nowych Hołowczyczyc;Nowe Hołowczyce;Nowy Hołowczyczyca
Wieloborowic;Wieloborowice;Wieloborowica
Tchórzna;Tchórzno;Tchórzna
Gościnowa;Gościnowo;Gościnowa
Kawcza;Kawcze;Kawcz
Chechła Drugiego;Chechło Drugie;Chechła Drugi
Warty Bolesławieckiej;Warta Bolesławiecka;Wart Bolesławiecka
Mielżyna;Mielżyn;Mielżyna
Koziki-Jałbrzik StoJałbrzykowa;Koziki-Jałbrzyków Stok;Kozik-Jałbrzik StoJałbrzykowa
Udrzynka;Udrzynek;Udrzynka
Radostowa;Radostowo;Radostowa
Kopydłowa;Kopydłowo;Kopydłów
Starego Krzewa;Stare Krzewo;Stary Krzewo
Wierzchowic;Wierzchowice;Wierzchowica
Buraków;Buraki;Burak
Kolonii Lgoty;Kolonia Lgota;Kolonia Lgot
Jóźwina;Jóźwin;Jóźwina
Świętajna;Świętajno;Świętajna
Goszowic;Goszowice;Goszowica
Wiewiecka;Wiewiecko;Wiewiecek
Dębna Polskiego;Dębno Polskie;Dęben Polski
Rynowa;Rynowo;Rynowa
Żydomic;Żydomice;Żydomica
Białych-Giezek;Białe-Giezki;Biały-Giezka
Trzech Borków;Trzy Borki;Trzech Borek
Sadkowic-Kolonii;Sadkowice-Kolonia;Sadkowica-Kolonia
Cimań;Cimanie;Cimanie się
Janowa;Janowo;Janowa
Czewujewa;Czewujewo;Czewujewa
Młogoszyna;Młogoszyn;Młogoszyna
Strzembowa;Strzembowo;Strzembowa
Gałajn;Gałajny;Gałajn
Morus;Morusy;Morus
Górek Małych;Górki Małe;Górka Mała
Brzeźna Wielkiego;Brzeźno Wielkie;Brzeźna Wielki
Starej Ruskołęki;Stara Ruskołęka;Stara Ruskołęki
Sulejek;Sulejki;Sulejka
Kalinowego Dołu;Kalinowy Dół;Kalinowe Dół
Sromowiec Wyżnych;Sromowce Wyżne;Sromowiec Wyżna
Golejowa;Golejów;Golejowa
Piołunki;Piołunka;Piołunek
Gałkowic;Gałkowice;Gałkowica
Lutrowskiego;Lutrowskie;Lutrowski
Gołunina;Gołunin;Gołunina
Kowali Pańskich;Kowale Pańskie-Kolonia;Kowali Pański
Strzegowa;Strzegowo;Strzegowa
Strzegowy;Strzegowa;Strzegowy
Brudzenia Dużego;Brudzeń Duży;Brudzenie Duży
Bońkowa Podleśnego;Bońkowo Podleśne;Bońkowa Podleśny
Przestańska;Przestańsko;Przestańska
Bliżyc;Bliżyce;Bliżyca
Bichniowa;Bichniów;Bichniowa
Głowińska;Głowińsk;Głowińska
Radachowa;Radachowo;Radachów
Huciska Jawornickiego;Hucisko Jawornickie;Huciska Jawornicki
Kleczy Dolnej;Klecza Dolna;Klecz Dolna
Lubiatowa;Lubiatów;Lubiatow
Łysobyk;Łysobyki;Łysobyk
Tychowa;Tychowo;Tychów
Niebrzyd;Niebrzydy;Niebrzyd
Ignacowa;Ignaców;Ignacowa
Rzów;Rzy;Rz
Niedziałek;Niedziałki;Niedziałek
Radoszy;Radosze;Radosz
Wiatrowa;Wiatrowo;Wiatrowa
Chruszczyn;Chruszczyny;Chruszczyna
Mężenina-Węgłowic;Mężenino-Węgłowice;Mężenina-Węgłowica
Nowej Dębowej Woli;Nowa Dębowa Wola;Nowa Dębowa Wol
Szklar;Szklary;Szklar
Czarnegobrodu;Czarnybród;Czarnegobród
Andrych;Andrychy;Andry
Cedrowic-Parceli;Cedrowice-Parcela;Cedrowica-Parcela
Reńska;Reńsko;Reńska
Zaszczytowa;Zaszczytowo;Zaszczytowa
Świnnnej Poręby;Świnna Poręba;Świnnna Porąb
Frąknowa;Frąknowo;Frąknowa
Krzyżanówki;Krzyżanówka;Krzyżanówki
Kroczyczyc;Kroczyce;Kroczyczyca
Wybudowania Wielbrandowskiego;Wybudowanie Wielbrandowskie;Wybudowanie Wielbrandowski
Rąbienia;Rąbień;Rąbienie
Pokoradza;Pokoradz;Pokoradza
Łowiec;Łowce;Łowiec
Bielewa;Bielewo;Bielew
Trzebunia;Trzebuń;Trzebunia
Brzeźna-Wsi;Brzeźno-Wieś;Brzeźna-Ws
Curyna;Curyn;Curyna
Prusocina;Prusocin;Prusocina
Osiniaka-Piotrowa;Osiniak-Piotrowo;Osiniak-Piotrowa
Kawna;Kawno;Kawna
Dworszowic Pakoszowych;Dworszowice Pakoszowe;Dworszowica Pakoszowa
