Dopełniacz;Mianownik;Wynik Stemmera
Pietrzykowa-Gołąbek;Pietrzykowo-Gołąbki;Pietrzykowy-Gołąbek
Białous;Białousy;Białous
Rozdziałów;Rozdziały;Rozdział
Załakowa;Załakowo;Załakowy
Jaworów-Klepaczy;Jawory-Klepacze;Jawor-Klepacz
Czystej Dębiny;Czysta Dębina;Czysty Dębina
Jarek;Jarki;Jarka
Ludwina;Ludwin;Ludwina
Woli Starogrodzkiej;Wola Starogrodzka;Wol Starogrodzki
Ślepkowa Szlacheckiego;Ślepkowo Szlacheckie;Ślepkowy Szlachecki
Lubranieńca-Parcel;Lubraniec-Parcele;Lubranieniec-Parcela
Chylic-Kolonii;Chylice-Kolonia;Chylica-Kolonia
Czerwonkowa;Czerwonków;Czerwonkowy
Zbąszynia;Zbąszyń;Zbąszynia
Konstancina;Konstancin;Konstancina
Jug;Jugi;Juga
Ślepowron;Ślepowrony;Ślepowron
Zapomnianowa;Zapomnianowo;Zapomnianowy
Wojewodzy;Wojewodza;Wojewodze
Jeldzina;Jeldzino;Jeldzina
Uciechowic;Uciechowice;Uciechowica
Piłak Małych;Piłaki Małe;Piłak Mały
Dąbkowic Górnych;Dąbkowice Górne;Dąbkowica Górny
Obiechowa;Obiechów;Obiechowy
Krzczonowa;Krzczonów;Krzczonowy
Kozinek;Kozinki;Kozinka
Żelkowa;Żelkowo;Żelkowy
Mazowsza;Mazowsze;Mazowszy
Małgowa;Małgów;Małgowy
Kosut;Kosuty;Kosut
Niepołomic;Niepołomice;Niepołomica
Chlewa;Chlewo;Chlew
Mirocina Dolnego;Mirocin Dolny;Mirocina Dolny
Piegłowa-Wsi;Piegłowo-Wieś;Piegłowy-Wszy
Woli Lubeckiej;Wola Lubecka;Wol Lubecki
Czerniakowa;Czerniaków;Czerniakowy
Ligowa;Ligowo;Ligowy
Osieczy Drugiej;Osiecza Druga;Osiecz Drugi
Wierzbic Górnych;Wierzbice Górne;Wierzbica Górny
Czapelek;Czapelki;Czapelka
Możdżanowa;Możdżanowo;Możdżanowy
Ustjanowej Dolnej;Ustjanowa Dolna;Ustjanowy Dolny
Stójkowa;Stójków;Stójkowy
Podborowa;Podborowo;Podborowy
Szlędaków;Szlędaki;Szlędak
Wielkiej Słońcy;Wielka Słońca;Wielki Słońca
Janiszowa;Janiszów;Janiszowy
Krajewa-Ćwikieł;Krajewo-Ćwikły;Krajewa-Ćwikła
Rymanowa;Rymanów;Rymanowy
Bud Augustowskich;Budy Augustowskie;Buda Augustowski
Barczewka;Barczewko;Barczewka
Gębarzowa-Kolonii;Gębarzów-Kolonia;Gębarzowy-Kolonia
Bonina;Bonin;Bonina
Wróblowej;Wróblowa;Wróblowy
Gutkowa;Gutkowo;Gutkowy
Peresołowic;Peresołowice;Peresołowica
Kuźnicy Bobrowskiej;Kuźnica Bobrowska;Kuźnica Bobrowski
Lucimi;Lucimia;Luci
Zblęga;Zblęg;Zblęga
Magnusz;Magnusze;Magnusz
Rębkowa;Rębkowo;Rębkowy
Roszków-Wodźków;Roszki-Wodźki;Roszek-Wodźk
Dębskiej Woli;Dębska Wola;Dębski Wol
Lisnej;Lisna;Lisny
Osiek Słupskich;Osieki Słupskie;Osiek Słupski
Mosak-Rukli;Mosaki-Rukle;Mosak-Rukły
Niemierzyna;Niemierzyno;Niemierzyna
Monioch;Moniochy;Moniocha
Troninin;Troniny;Troninina
Wólek;Wólki;Wólka
Kik;Kiki;Kik
Żwikiel;Żwikiele;Żwikiel
Sulek;Sulki;Sulka
Biskupic;Biskupice;Biskupic
Górowa;Górowo;Górowy
Nagawek;Nagawki;Nagawka
Ruskołęki-Parceli;Ruskołęka-Parcele;Ruskołęki-Parcela
Lutowisk;Lutowiska;Lutowisko
Dębówka Starego;Dębówko Stare;Dębówka Stary
Dużej Wólki;Duża Wólka;Duży Wólka
Łazów Dębowieckich;Łazy Dębowieckie;Łaz Dębowiecki
Czasławia;Czasław;Czasławie
Starego Przybojewa;Stare Przybojewo;Stary Przybojewa
Polan Surowicznych;Polany Surowiczne;Polana Surowiczny
Białas;Białasy;Białas
Miat;Miaty;Miat
Mołdawinka;Mołdawinek;Mołdawinka
Świerkowa;Świerków;Świerkowy
Brudnowa Starego;Brudnów Stary;Brudnowa Stary
Czułowa;Czułów;Czułowy
Wysogotówka;Wysogotówek;Wysogotówka
Jelenia;Jeleń;Jelenie
Bliżyna;Bliżyn;Bliżyna
Mydłowa;Mydłów;Mydłowy
Aleksandrowa Dużego;Aleksandrów Duży;Aleksandrowy Duży
Myślina;Myślino;Myślina
Pacółtowa;Pacółtowo;Pacółtowy
Woszczkowa;Woszczkowo;Woszczkowy
Ludyni;Ludynia;Ludyń
Siernik;Sierniki;Siernik
Słońska;Słońsko;Słoński
Paroli;Parole;Parola
Murawskich-Czach;Murawskie-Czachy;Murawski-Cz
Wielebnowa;Wielebnów;Wielebnowy
Budwieci;Budwiecie;Budwieć
Wilczej Wólki;Wilcza Wólka;Wilczy Wólka
Olkowic;Olkowice;Olkowica
Arcelina;Arcelin;Arcelina
Żużeli;Żużela;Żużel
Cierna-Zaszosia;Cierno-Zaszosie;Cierny-Zaszosie
Dłużyny Górnej;Dłużyna Górna;Dłużyny Górny
Rychówka;Rychówko;Rychówka
Kromołowa;Kromołów;Kromołowy
Kosin Bartosowych;Kosiny Bartosowe;Kosiny Bartosowy
Krężoł;Krężoły;Krężoł
Boguszyczek;Boguszyczki;Boguszyczka
Strzemeszna;Strzemeszno;Strzemeszny
Kolonii Pozezdrza;Kolonia Pozezdrze;Kolonia Pozezdrza
Królewic;Królewice;Królewica
Czernikowa Karskiego;Czerników Karski;Czernikowy Karski
Zaborni;Zabornia;Zaborny
Brelikowa;Brelików;Brelikowy
Nowej Wsi Kętrzyńskiej;Nowa Wieś Kętrzyńska;Nowy Wszy Kętrzyński
Pozort;Pozorty;Pozorta
Kiełczynka;Kiełczynek;Kiełczynka
Bud Iłowskich;Budy Iłowskie;Buda Iłowski
Romanowa;Romanów;Romanowy
Modgarb;Modgarby;Modgarb
Bielan-Wąsów;Bielany-Wąsy;Bielan-Wąs
Prokocicic;Prokocice;Prokocicica
Mastek;Mastki;Mastka
Domaradza;Domaradz;Domaradza
Zielomyśla;Zielomyśl;Zielomyśla
Lędyczka;Lędyczek;Lędyczka
Taczanowa Pierwszego;Taczanów Pierwszy;Taczanowy Pierwszy
Antoników;Antoniki;Antonik
Wólki Sokołowskiej;Wólka Sokołowska;Wólka Sokołowski
Celina;Celin;Celina
Konotopy;Konotopa;Konotop
Meszek;Meszki;Meszek
Podlesia Dużego;Podlesie Duże;Podleś Duży
Zegartowic;Zegartowice;Zegartowica
Dąbrówki Szadkowskiej;Dąbrówka Szadkowska;Dąbrówka Szadkowski
Ubieszyna;Ubieszyn;Ubieszyna
Suryt;Suryty;Suryt
Taczowa;Taczów;Taczowy
Dereźni-Zagród;Dereźnia-Zagrody;Dereźnia-Zagroda
Starej Oleszny;Stara Oleszna;Stara Oleszny
Krasowa-Częstek;Krasowo-Częstki;Krasowy-Częstek
Siennna Górnego;Sienno Górne;Siennny Górny
Kurpi Dworskich;Kurpie Dworskie;Kurpie Dworski
Kłączna;Kłączno;Kłączny
Dobroszowa Małego;Dobroszów Mały;Dobroszowy Mały
Gliny Małej;Glina Mała;Glina Mały
Holeszowa;Holeszów;Holeszowy
Rudzienka;Rudzienko;Rudzienka
Piekutowa;Piekutowo;Piekutowy
Bębnówka;Bębnówko;Bębnówka
Starego Budzisławia;Stary Budzisław;Stary Budzisławie
Bud Stryjewskich;Budy Stryjewskie;Buda Stryjewski
Miedzianowa;Miedzianów;Miedzianowy
Charłupi Wielkiej;Charłupia Wielka;Charłupi Wielki
Pełel;Pełele;Pełel
Hołubli;Hołubla;Hołubel
Gołębia;Gołębie;Gołębi
Roztworowa;Roztworów;Roztworowy
Kobylej;Kobyla;Kobyli
Gołębina;Gołębin;Gołębina
Kobylego;Kobyle;Kobyli
Strychów;Strychy;Strych
Goznej;Gozna;Gozny
Zasiek;Zasieki;Zasiek
Paszkowa;Paszków;Paszkowy
Wielkiego Gacna;Wielkie Gacno;Wielki Gacny
Pławiec;Pławce;Pławiec
Uzdowa;Uzdowo;Uzdowy
Owieczkowa;Owieczkowo;Owieczkowy
Rzeżewa-Morzyc;Rzeżewo-Morzyce;Rzeżewa-Morzyca
Głuchowic;Głuchowice;Głuchowica
Starego Strącza;Stare Strącze;Stary Strączy
Stawisk;Stawiska;Stawisko
Stawisk;Stawiski;Stawisko
Pierzysk;Pierzyska;Pierzysko
Lad;Lady;Lada
Żebry-Starów WieStarej;Żebry-Stara Wieś;Żebra-Starów WieStara
Rokowa;Roków;Rokowy
Kul;Kule;Kula
Wernerowa;Wernerowo;Wernerowy
Mirotek;Mirotki;Mirotka
Gór Świątkowskich;Góry Świątkowskie;Gór Świątkowski
Wasylowa Wielkiego;Wasylów Wielki;Wasylowy Wielki
Nowej Iwicznej;Nowa Iwiczna;Nowy Iwiczny
Różewa;Różewo;Różewa
Ciborów;Cibory;Cibór
Węgierek;Węgierki;Węgierka
Rakowa-Czach;Rakowo-Czachy;Rakowy-Cz
Ćwikieł-Krajewa;Ćwikły-Krajewo;Ćwikła-Krajewa
Krasnego-Elżbiecina;Krasne-Elżbiecin;Krasny-Elżbiecina
Nowego Skarżyna;Nowy Skarżyn;Nowy Skarżyna
Zatopolic;Zatopolice;Zatopolica
Politowa;Politów;Politowy
Jeżyc;Jeżyce;Jeżyca
Michalczowej;Michalczowa;Michalczowy
Ochabów Małych;Ochaby Małe;Ochab Mały
Zbydniowa;Zbydniów;Zbydniowy
Żędowic;Żędowice;Żędowica
Rębieskiego;Rębieskie;Rębieski
Lorek;Lorki;Lorka
Szczytnej;Szczytna;Szczytny
Mszanowa;Mszanowo;Mszanowy
Szczytna;Szczytno;Szczytny
Kolonii Grabostowa;Kolonia Grabostów;Kolonia Grabostowy
Nowych Mistrzewic;Nowe Mistrzewice;Nowy Mistrzewica
Kęsic;Kęsice;Kęsica
Gniewoszyc;Gniewoszyce;Gniewoszyca
Woli Władysławowskiej;Wola Władysławowska;Wol Władysławowski
Mrożewic;Mrożewice;Mrożewica
Lipianek;Lipianki;Lipianka
Myszęcina;Myszęcin;Myszęcina
Uniemyśla;Uniemyśl;Uniemyśla
Choin;Choiny;Choina
Czmonieńca;Czmoniec;Czmonieniec
Drzewoszek Małych;Drzewoszki Małe;Drzewoszek Mały
Lubnicy;Lubnica;Lubnik
Ryszewka;Ryszewko;Ryszewka
Jarszewka;Jarszewko;Jarszewka
Łazarzowic;Łazarzowice;Łazarzowica
Bojmia;Bojmie;Bojmia
Smólska;Smólsk;Smólski
Litychowa;Litychowo;Litychowy
Kaźmierzowa;Kaźmierzów;Kaźmierzowy
Widoradza;Widoradz;Widoradza
Strug;Strugi;Strug
Lubośni;Lubośnia;Lubośny
Urzuta;Urzut;Urzuta
Strugi;Struga;Strug
Rozięcina;Rozięcin;Rozięcina
Gałkowic-Ocina;Gałkowice-Ocin;Gałkowica-Ocina
Ladzina;Ladzin;Ladzina
Pajewa Wielkiego;Pajewo Wielkie;Pajewa Wielki
Ćwiklinka;Ćwiklinek;Ćwiklinka
Brzozia Lubawskiego;Brzozie Lubawskie;Brzozie Lubawski
Góry Świętego Jana;Góra Świętego Jana;Góry Święty Jany
Tulewa Górnego;Tulewo Górne;Tulewa Górny
Wygiełdowa;Wygiełdów;Wygiełdowy
Czadrowa;Czadrów;Czadrowa
Zdrochechca;Zdrochec;Zdrochechcy
Uśnic;Uśnice;Uśnica
Rozpłucia Drugiego;Rozpłucie Drugie;Rozpłucie Drugi
Żarek-Letniska;Żarki-Letnisko;Żarka-Letnisko
Żabina Karniewskiego;Żabin Karniewski;Żabina Karniewski
Krasnosielca Leśnego;Krasnosielc Leśny;Krasnosielec Leśny
Gąsaw Rządowych;Gąsawy Rządowe;Gąsawa Rządowy
Sulicicic;Sulicice;Sulicicica
Starego Chabowa;Stare Chabowo;Stary Chabowy
Skowronnna Górnego;Skowronno Górne;Skowronnny Górny
Nowin Kasjerskich;Nowiny Kasjerskie;Nowina Kasjerski
Włościejewic;Włościejewice;Włościejewica
Raczkowa;Raczków;Raczkowy
Dalachowa;Dalachów;Dalachowy
Żyrowa;Żyrów;Żyrowy
Czanieńca;Czaniec;Czanieniec
Szarbska;Szarbsko;Szarbski
Zdzięsławic;Zdzięsławice;Zdzięsławica
Boronowa;Boronów;Boronowy
Rumunek Tupadelskich;Rumunki Tupadelskie;Rumunek Tupadelski
Obłotnego;Obłotne;Obłotny
Wirwajd;Wirwajdy;Wirwajda
Wiśnicza Małego;Wiśnicz Mały;Wiśniczy Mały
Napiórek Ciężkich;Napiórki Ciężkie;Napiórka Ciężki
Rzeplina;Rzeplino;Rzeplina
Tarchalic;Tarchalice;Tarchalica
Promienka;Promienko;Promienka
Ludomicka;Ludomicko;Ludomicki
Starościna;Starościn;Starościna
Młodojewa;Młodojewo;Młodojewa
Niezabitowa;Niezabitów;Niezabitowy
Łobodów;Łobody;Łobód
Siderki;Siderka;Siderek
Zielonej Góry;Zielona Góra;Zielony Góry
Kajetanowa Dolnego;Kajetanów Dolny;Kajetanowy Dolny
Płocochowa;Płocochowo;Płocochowy
Biertowic;Biertowice;Biertowica
Piotrkowa Kujawskiego;Piotrków Kujawski;Piotrkowy Kujawski
Gdeszyna;Gdeszyn;Gdeszyna
Zarzęcina;Zarzęcin;Zarzęcina
Łazieźca;Łaziec;Łazieziec
Szklar Górnych;Szklary Górne;Szklar Górny
Kolecina;Kolecin;Kolecina
Gruszewni;Gruszewnia;Gruszewny
Pilzna;Pilzno;Pilzny
Konopek Młodych;Konopki Młode;Konopek Młoda
Turczyna;Turczyn;Turczyna
Bytynia;Bytyń;Bytynia
Sulewa-Kownat;Sulewo-Kownaty;Sulewa-Kownat
Rulic;Rulice;Rulica
Krajęcina;Krajęcin;Krajęcina
Białczyna;Białczyn;Białczyna
Kamyszowa;Kamyszów;Kamyszowy
Kociołek;Kociołki;Kociołek
Staszowa;Staszów;Staszowy
Bolesławówowa;Bolesławów;Bolesławówowy
Dereźni Majdańskiej;Dereźnia Majdańska;Dereźnia Majdański
Bieczyn;Bieczyny;Bieczyna
Bieczyna;Bieczyno;Bieczyna
Igrył;Igryły;Igryła
Strzyżawy;Strzyżawa;Strzyżawy
Tępcza;Tępcz;Tępczy
Dobrojewa;Dobrojewo;Dobrojewa
Nosarzewa Borowego;Nosarzewo Borowe;Nosarzewo Borowy
Krzynowłogi Wielkiej;Krzynowłoga Wielka;Krzynowłóg Wielki
Karolinowa;Karolinowo;Karolinowy
Czajęcicic;Czajęcice;Czajęcicica
Cegielni Lewickiej;Cegielnia Lewicka;Cegielnia Lewicki
Łanowicz Dużych;Łanowicze Duże;Łanowicz Duży
Ceniaw;Ceniawy;Ceniawa
Grabiszyc Górnych;Grabiszyce Górne;Grabiszyca Górny
Miedzichowa;Miedzichowo;Miedzichowy
Koperników;Koperniki;Kopernik
Pustkowa;Pustkowo;Pustkowy
Włodzienina;Włodzienin;Włodzienina
Wadochowic;Wadochowice;Wadochowica
Osiedla Poznańskiego;Osiedle Poznańskie;Osiedle Poznański
Bieniowa;Bieniów;Bieniowy
Zgniłki;Zgniłka;Zgniłek
Szklarki Przygodzickiej;Szklarka Przygodzicka;Szklarka Przygodzicki
Sernik;Serniki;Sernik
Dziarnowa;Dziarnowo;Dziarnowy
Trąbczyna Dworskiego;Trąbczyn Dworski;Trąbczyna Dworski
Mokrzyc Włościańskich;Mokrzyce Włościańskie;Mokrzyca Włościański
Dubowa;Dubów;Dubowy
Płotowa;Płotowo;Płotowy
Zajączkówka;Zajączkówko;Zajączkówka
Jurkowa;Jurków;Jurkowy
Starej Kakawy;Stara Kakawa;Stara Kakawy
Gontarzy;Gontarze;Gontarz
Mroczkowic;Mroczkowice;Mroczkowica
Pawłowa Kościelnego;Pawłowo Kościelne;Pawłowy Kościelny
Stefanówka;Stefanówek;Stefanówka
Łuszczanowa Drugiego;Łuszczanów Drugi;Łuszczanowy Drugi
Czerniawki;Czerniawka;Czerniawki
Małego Stanisławówowa;Mały Stanisławów;Mały Stanisławówowy
Bielinieńca;Bieliniec;Bielinieniec
Wdzydz Tucholskich;Wdzydze Tucholskie;Wdzydz Tucholski
Pęchcina;Pęchcin;Pęchcina
Przezwisk;Przezwiska;Przezwisko
Żłobina;Żłobin;Żłobina
Jankówki;Jankówka;Jankówki
Brójec;Brójce;Brójec
Świerż;Świerże;Świerża
Starej Brzuzy;Stara Brzuza;Stara Brzuz
Winiar Dolnych;Winiary Dolne;Winiara Dolny
Malanowa Nowego;Malanowo Nowe;Malanowy Nowy
Białka;Białek;Białka
Głoskowa;Głosków;Głoskowy
Żelisławiczek;Żelisławiczki;Żelisławiczek
Kuźm;Kuźmy;Kuźma
Lachówki Dużej;Lachówka Duża;Lachówka Duży
Myślina;Myślin;Myślina
Chechła Pierwszego;Chechło Pierwsze;Chechły Pierwszy
Brzóstowej;Brzóstowa;Brzóstowy
Konradowa;Konradowo;Konradowy
Sobicz;Sobicze;Sobicz
Bug;Bugi;Buga
Konradowej;Konradowa;Konradowy
Darnowa;Darnowo;Darnowy
Gaudynek;Gaudynki;Gaudynek
Kolonii Góry Puławskiej;Kolonia Góra Puławska;Kolonia Góry Puławski
Piastowa;Piastowo;Piastowa
Grocholubia;Grocholub;Grocholubia
Woli Hankowskiej;Wola Hankowska;Wol Hankowski
Błachowa;Błachów;Błachowy
Radyczy;Radycza;Radycz
Kęs-Wypych;Kęsy-Wypychy;Kęs-Wypy
Kieruzeli;Kieruzele;Kieruzela
Liszyna;Liszyno;Liszyna
Kozłów;Kozły;Kozioł
Niwisk;Niwiski;Niwisko
Niwisk;Niwiska;Niwisko
Wawrowa;Wawrów;Wawrowy
Stryjewa Wielkiego;Stryjewo Wielkie;Stryjewa Wielki
Żarkowa;Żarkowo;Żarkowy
Szczodrochowa;Szczodrochowo;Szczodrochowy
Trzebin;Trzebiny;Trzebina
Poręby Dzierżnej;Poręba Dzierżna;Porąb Dzierżny
Roszkowic;Roszkowice;Roszkowica
Zambsk Kościelnych;Zambski Kościelne;Zambsko Kościelny
Łaszczowa;Łaszczów;Łaszczowy
Starego Krajewa;Stare Krajewo;Stary Krajewa
Dobrzenic Małych;Dobrzenice Małe;Dobrzenica Mały
Helenowa;Helenowo;Helenowy
Słubic;Słubice;Słubica
Radzimowa;Radzimów;Radzimowy
Starych Króli;Stare Króle;Stary Króły
Postawel;Postawele;Postawela
Miecznikowa-Cyganów;Miecznikowo-Cygany;Miecznikowy-Cygan
Gostynieńca;Gostyniec;Gostynieniec
Czerniny Dolnej;Czernina Dolna;Czernina Dolny
Kurpi Szlacheckich;Kurpie Szlacheckie;Kurpie Szlachecki
Palczewic;Palczewice;Palczewica
Hilarowa;Hilarów;Hilarowy
Machcina;Machcin;Machcina
Kuniewa;Kuniewo;Kuniewa
Lisich Kątów;Lisie Kąty;Lisi Kąt
Giżycka;Giżycko;Giżycki
Gdyni;Gdynia;Gdyn
Szur;Szury;Szur
Nowego Kaczkowa;Nowe Kaczkowo;Nowy Kaczkowy
Szawłów;Szawły;Szawł
Młodyni Dolnych;Młodynie Dolne;Młodyni Dolny
Sokolnik Drzązgowskich;Sokolniki Drzązgowskie;Sokolnik Drzązgowski
Kobylaków-Konopek;Kobylaki-Konopki;Kobylak-Konopek
Zakrzówka Nowego;Zakrzówek Nowy;Zakrzówka Nowy
Szymbor-Jakubowiąt;Szymbory-Jakubowięta;Szymbor-Jakubowię
Przyborowic Górnych;Przyborowice Górne;Przyborowica Górny
Ciemierowa-Kolonii;Ciemierów-Kolonia;Ciemierowy-Kolonia
Izabelina;Izabelin;Izabelina
Słowina;Słowino;Słowina
Sulim;Sulimy;Suli
Dębostrowa;Dębostrów;Dębostrowy
Moszczony Królewskiej;Moszczona Królewska;Moszczony Królewski
Trzebiesławic;Trzebiesławice;Trzebiesławica
Pysznicy;Pysznica;Pysznik
Nowego Jarosławia;Nowy Jarosław;Nowy Jarosławie
Nowego Cieszyna;Nowy Cieszyn;Nowy Cieszyna
Błażowej Górnej;Błażowa Górna;Błażowy Górny
Teleśnicy Oszwarowej;Teleśnica Oszwarowa;Teleśnik Oszwarowy
Ścięgnej;Ścięgna;Ścięgny
Woli Jankowskiej;Wola Jankowska;Wol Jankowski
Olunina;Olunin;Olunina
Nowej Dąbrówki;Nowa Dąbrówka;Nowy Dąbrówka
Pieniężna;Pieniężno;Pieniężny
Nowego Kramska;Nowe Kramsko;Nowy Kramski
Olszewa;Olszew;Olszewo
Gadomca-Miłocięt;Gadomiec-Miłocięta;Gadomca-Miłocięta
Żółkowa;Żółków;Żółkowy
Błaszek;Błaszki;Błaszek
Lubstowa;Lubstowo;Lubstowy
Luboszyc;Luboszyce;Luboszyca
Albigowej;Albigowa;Albigowy
Ciołkowa;Ciołkowo;Ciołkowy
Szemuda;Szemud;Szemuda
Pikutkowa;Pikutkowo;Pikutkowy
Polek-Teklina;Polki-Teklin;Polka-Teklina
Gocławia;Gocław;Gocławie
Russocicic;Russocice;Russocicica
Garzewka;Garzewko;Garzewka
Glinnnego;Glinne;Glinnny
Glinnnej;Glinna;Glinnny
Lubienia Kujawskiego;Lubień Kujawski;Lubienie Kujawski
Glinnna;Glinno;Glinnny
Kamosowa;Kamosowo;Kamosowy
Baborowa;Baborów;Baborowy
Lachówca;Lachówiec;Lachówca
Szulborza-Kóz;Szulborze-Kozy;Szulborze-Kóz
Tarzymiech Drugich;Tarzymiechy Drugie;Tarzymiech Drugi
Woli Pierowej;Wola Pierowa;Wol Pierowy
Robakowa;Robaków;Robakowy
Starych Marz;Stare Marzy;Stary Marz
Piławy;Piława;Piławy
Pałuczyny;Pałuczyna;Pałuczyny
Sęczkowa;Sęczkowo;Sęczkowy
Bieździadowa;Bieździadów;Bieździadowy
Piasutna Żelaznego;Piasutno Żelazne;Piasutny Żelazny
Krzeczyna Wielkiego;Krzeczyn Wielki;Krzeczyna Wielki
Kurzy;Kurza;Kur
Krępy Górnej;Krępa Górna;Krępy Górny
Krzyczek-Żabiczek;Krzyczki-Żabiczki;Krzyczka-Żabiczka
Młodziejowic;Młodziejowice;Młodziejowica
Awajek;Awajki;Awajka
Długoborza Drugiego;Długobórz Drugi;Długoborze Drugi
Libiszowa-Kolonii;Libiszów-Kolonia;Libiszowy-Kolonia
Aleksandrowa Kujawskiego;Aleksandrów Kujawski;Aleksandrowy Kujawski
Drawnia;Drawień;Drawnia
Krosina;Krosino;Krosina
Zagajowa;Zagajów;Zagajowy
Grygrowa;Grygrów;Grygrowy
Pięt;Pięty;Pięta
Bławat;Bławaty;Bławat
Rumejek;Rumejki;Rumejka
Wilczkowic;Wilczkowice;Wilczkowica
Dobrenic;Dobrenice;Dobrenica
Orzechowa-Kolonii;Orzechów-Kolonia;Orzechowy-Kolonia
Pliszczyna;Pliszczyn;Pliszczyna
Łysakowa Kawęczyńskiego;Łysaków Kawęczyński;Łysakowy Kawęczyński
Opojowic;Opojowice;Opojowica
Karpia;Karp;Karpi
Jedliczy B;Jedlicze B;Jedliczy B
Jedliczy A;Jedlicze A;Jedliczy A
Rzeżęcina;Rzeżęcin;Rzeżęcina
Librantowej;Librantowa;Librantowy
Lelechowa;Lelechów;Lelechowy
Nowych Rzepek;Nowe Rzepki;Nowy Rzepka
Mystkówca-Szczucina;Mystkówiec-Szczucin;Mystkówca-Szczucina
Polanki Horynieckiej;Polanka Horyniecka;Polanka Horyniecki
Świątkowej Wielkiej;Świątkowa Wielka;Świątkowy Wielki
Biczyczyc Górnych;Biczyce Górne;Biczyczyca Górny
Podlesic Drugich;Podlesice Drugie;Podlesica Drugi
Mylina;Mylin;Mylina
Krzewin;Krzewiny;Krzewina
Bierzglina;Bierzglin;Bierzglina
Zakrzewa-Kopijek;Zakrzewo-Kopijki;Zakrzewo-Kopijka
Nieporaza;Nieporaz;Nieporaza
Podola Wielkiego;Podole Wielkie;Podola Wielki
Pajewa;Pajewo;Pajewa
Sarbic Pierwszych;Sarbice Pierwsze;Sarbica Pierwszy
Książnic;Książnice;Książnica
Jelonka;Jelonek;Jelonka
Zabełkowa;Zabełków;Zabełkowy
Słomowa;Słomowo;Słomowy
Zalesic;Zalesice;Zalesica
Niniewa;Niniew;Niniewa
Maszek k. Wojciechowa;Maszki k. Wojciechowa;Maszka k. Wojciechowy
Jaczowic;Jaczowice;Jaczowica
Obiecanowa;Obiecanowo;Obiecanowy
Borysławia;Borysław;Borysławie
Wydartowa Pierwszego;Wydartowo Pierwsze;Wydartowy Pierwszy
Nowej Dębszczyzny;Nowa Dębszczyzna;Nowy Dębszczyzna
Stawów Monowskich;Stawy Monowskie;Staw Monowski
Sokola-Kuźnicy;Sokole-Kuźnica;Sokoli-Kuźnica
Starego Barkoczyna;Stary Barkoczyn;Stary Barkoczyna
Mostów;Mosty;Most
Borzęty;Borzęta;Borzęt
Franka;Frank;Franka
Nagórek-Jabłoni;Nagórki-Jabłoń;Nagórek-Jabłoń
Nakli;Nakla;Nakły
Helenkowa;Helenków;Helenkowy
Cieni-Folwarku;Cienia-Folwark;Ciony-Folwark
Duranowa;Duranów;Duranowy
Dworaków-Stasiek;Dworaki-Staśki;Dworak-Stasiek
Pogobia Tylnego;Pogobie Tylne;Pogobia Tylny
Podsarnia;Podsarnie;Podsarnia
Rębowa;Rębowo;Rębowy
Dusocina;Dusocin;Dusocina
Starej Koperni;Stara Kopernia;Stara Koperny
Chojanego-Stankowiąt;Chojane-Stankowięta;Chojany-Stankowię
Barchowa;Barchów;Barchowy
Mierzna;Mierzno;Mierzny
Osego;Ose;Osy
Lubkowa;Lubków;Lubkowy
Pruszowic;Pruszowice;Pruszowica
Starej Kubry;Stara Kubra;Stara Kubr
Niedrzewa Pierwszego;Niedrzew Pierwszy;Niedrzewo Pierwszy
Małyszyna Dolnego;Małyszyn Dolny;Małyszyna Dolny
Latoszyna;Latoszyn;Latoszyna
Sławianowa;Sławianowo;Sławianowy
Domacyn;Domacyny;Domacyn
Gosk Dużych;Goski Duże;Goska Duży
Jurandowa;Jurandowo;Jurandowy
Rzepiszyna;Rzepiszyn;Rzepiszyna
Stańkowa;Stańków;Stańkowy
Trębaczewa;Trębaczew;Trębaczewo
Trąbina-Rumunek;Trąbin-Rumunki;Trąbina-Rumunek
Białej Róży;Biała Róża;Biały Róża
Warszyc;Warszyce;Warszyca
Słopska;Słopsk;Słopski
Grabka;Grabek;Grabka
Charsznicy;Charsznica;Charsznik
Koweły;Koweła;Koweły
Domysłowa;Domysłów;Domysłowy
Kostek;Kostki;Kostka
Gulbit;Gulbity;Gulbit
Ferdynandowa;Ferdynandów;Ferdynandowy
Osi;Oś;Oszy
Brzezinek;Brzezinki;Brzezinka
Gębarzowa;Gębarzów;Gębarzowy
Ład-Mansa;Łady-Mans;Łada-Mans
Będzenia;Będzeń;Będzenie
Nawojowej;Nawojowa;Nawojowy
Tatr;Tatry;Tatr
Bobolina;Bobolin;Bobolina
Wychen-Parceli;Wychny-Parcela;Wychna-Parcela
Gądowa;Gądów;Gądowy
Postękalic;Postękalice;Postękalica
Gadawy;Gadawa;Gadawy
Radzanka;Radzanek;Radzanka
Niedabyla;Niedabyl;Niedabyli
Nowej Plewni;Nowa Plewnia;Nowy Plewnia
Starej Błotnicy;Stara Błotnica;Stara Błotnik
Gołyszyna;Gołyszyn;Gołyszyna
Grodzenia;Grodzeń;Grodzenie
Gawlik Wielkich;Gawliki Wielkie;Gawlik Wielki
Kręcieszek;Kręcieszki;Kręcieszek
Żminnnego;Żminne;Żminnny
Mazanieńca;Mazaniec;Mazanieniec
Kłodnicy Dolnej;Kłodnica Dolna;Kłodnik Dolny
Żelowic;Żelowice;Żelowica
