Dopełniacz;Mianownik;Wynik Stemmera
Stawarzca;Stawarzec;Stawarzca;
Sarnak;Sarnaki;Sarnak;
Poleszyna;Poleszyn;Poleszyna;
Będzinka;Będzinko;Będzinka;
Barku;Bark;Barek;
Rozborza;Rozbórz;Rozborze;
Siutkowa;Siutkowo;Siutkowy;
Budziszowa;Budziszów;Budziszowy;
Żelechowa;Żelechów;Żelechowy;
Lutni;Lutnia;Lutny;
Plinkajm;Plinkajmy;Plinkajma;
Słotwina;Słotwin;Słotwina;
Otylina;Otylin;Otylina;
Dziewięciół;Dziewięcioły;Dziewięciel;
Powiśla;Powiśle;Powiśla;
Susłowa;Susłów;Susłowy;
Brzyna;Brzyno;Brzyna;
Dobrzankowa;Dobrzankowo;Dobrzankowy;
Terebinia;Terebiń;Terebinia;
Węgoja;Węgój;Węgoja;
Kandyt;Kandyty;Kandyt;
Kraskowa;Kraskowo;Kraskowy;
Połowców;Połowce;Połowiec;
Młocina;Młocin;Młocina;
Golimowa;Golimowo;Golimowy;
Sepnicy;Sepnica;Sepnik;
Białous;Białousy;Białous;
Rozdziałów;Rozdziały;Rozdział;
Wieczorczyna;Wieczorczyn;Wieczorczyna;
Załakowa;Załakowo;Załakowy;
Magenty;Magenta;Magent;
Jarek;Jarki;Jarka;
Ludwina;Ludwin;Ludwina;
Gniazdowic;Gniazdowice;Gniazdowica;
Czerwonkowa;Czerwonków;Czerwonkowy;
Chwalenic;Chwalenice;Chwalenica;
Zbąszynia;Zbąszyń;Zbąszynia;
Podkamiennnej;Podkamienna;Podkamiennny;
Jugów;Jugi;Jug;
Ślepowron;Ślepowrony;Ślepowron;
Zapomnianowa;Zapomnianowo;Zapomnianowy;
Wojewodzy;Wojewodza;Wojewodze;
Łabuzia;Łabuzie;Łabuzia;
Jeldzina;Jeldzino;Jeldzina;
Nogi;Noga;Nogi;
Uciechowic;Uciechowice;Uciechowica;
Klapitki;Klapitka;Klapitek;
Kupis;Kupise;Kupis;
Bonowa;Bonowo;Bonowy;
Gancarzów;Gancarze;Gancarz;
Obiechowa;Obiechów;Obiechowy;
Mąrgosiaków;Mąrgosiaki;Mąrgosiak;
Żelkowa;Żelkowo;Żelkowy;
Mazowsza;Mazowsze;Mazowszy;
Małgowa;Małgów;Małgowy;
Kosut;Kosuty;Kosut;
Niepołomic;Niepołomice;Niepołomica;
Werychowa;Werychów;Werychowy;
Szubianek;Szubianki;Szubianka;
Chlewa;Chlewo;Chlew;
Żychlikowa;Żychlikowo;Żychlikowy;
Urbańków;Urbańki;Urbaniek;
Służewa;Służew;Służewa;
Glejska;Glejsk;Glejski;
Cebulów;Cebule;Cebul;
Zakawia;Zakawie;Zakawi;
Czerniakowa;Czerniaków;Czerniakowy;
Ligowa;Ligowo;Ligowy;
Bracikowa;Bracikowo;Bracikowy;
Schodna;Schodno;Schodny;
Smętowa;Smętowo;Smętowy;
Połos;Połosy;Połos;
Czapelek;Czapelki;Czapelka;
Podborowej;Podborowa;Podborowy;
Kroplowic;Kroplowice;Kroplowica;
Możdżanowa;Możdżanowo;Możdżanowy;
Stójkowa;Stójków;Stójkowy;
Gałówka;Gałówek;Gałówka;
Grabienia;Grabień;Grabienie;
Janiszowa;Janiszów;Janiszowy;
Jagniątek;Jagniątki;Jagniątko;
Rymanowa;Rymanów;Rymanowy;
Barczewka;Barczewko;Barczewka;
Niesiołowic;Niesiołowice;Niesiołowica;
Edmundowa;Edmundów;Edmundowy;
Bliźniaczka;Bliźniaczek;Bliźniaczka;
Bonina;Bonin;Bonina;
Wróblowej;Wróblowa;Wróblowy;
Sepet;Sepety;Sepeta;
Gutkowa;Gutkowo;Gutkowy;
Peresołowic;Peresołowice;Peresołowica;
Lucimi;Lucimia;Luci;
Podbrzezi;Podbrzezia;Podbrzeź;
Podbrzezia;Podbrzezie;Podbrzeź;
Zblęga;Zblęg;Zblęga;
Chlewiszcz;Chlewiszcze;Chlewiszcza;
Garbieniowej;Garbieniowa;Garbieniowy;
Rębkowa;Rębkowo;Rębkowy;
Lisnej;Lisna;Lisny;
Lisna;Lisno;Lisny;
Usisk;Usiska;Usisko;
Niemierzyna;Niemierzyno;Niemierzyna;
Monioch;Moniochy;Moniocha;
Troninin;Troniny;Troninina;
Wólek;Wólki;Wólka;
Kik;Kiki;Kik;
Żwikiel;Żwikiele;Żwikiel;
Chodenic;Chodenice;Chodenica;
Wypustów;Wypusty;Wypust;
Sulek;Sulki;Sulka;
Niemianowic;Niemianowice;Niemianowica;
Batorowa;Batorów;Batorowy;
Biskupic;Biskupice;Biskupic;
Górowa;Górowo;Górowy;
Nagawek;Nagawki;Nagawka;
Seborek;Seborki;Seborek;
Lutowisk;Lutowiska;Lutowisko;
Wideł;Widły;Widło;
Kurpiewiaków;Kurpiewiaki;Kurpiewiak;
Ulicka;Ulicko;Ulicki;
Mrózkowej;Mrózkowa;Mrózkowy;
Przedniego;Przednie;Przedni;
Pory;Pora;Por;
Wełny;Wełna;Wełny;
Opacznego;Opaczne;Opaczny;
Zasadniaków;Zasadniaki;Zasadniak;
Czasławia;Czasław;Czasławie;
Wyrąbki;Wyrąbka;Wyrąbek;
Zimnowody;Zimnowoda;Zimnowód;
Miat;Miaty;Miat;
Zegartówek;Zegartówki;Zegartówka;
Mydlarzy;Mydlarze;Mydlarz;
Wielogłów;Wielogłowy;Wielogłów;
Mołdawinka;Mołdawinek;Mołdawinka;
Świerkowa;Świerków;Świerkowy;
Czułowa;Czułów;Czułowy;
Wysogotówka;Wysogotówek;Wysogotówka;
Jelenia;Jeleń;Jelenie;
Bliżyna;Bliżyn;Bliżyna;
Mydłowa;Mydłów;Mydłowy;
Myślina;Myślino;Myślina;
Jamrowa;Jamrozów;Jamrowy;
Pacółtowa;Pacółtowo;Pacółtowy;
Żabostowa;Żabostowo;Żabostowy;
Ludyni;Ludynia;Ludyń;
Siernik;Sierniki;Siernik;
Słońska;Słońsko;Słoński;
Paroli;Parole;Parola;
Podokręża;Podokręże;Podokręż;
Pachuczyna;Pachuczyn;Pachuczyna;
Patróweczka;Patróweczek;Patróweczka;
Nasicznego;Nasiczne;Nasiczny;
Budwieci;Budwiecie;Budwieć;
Stasichów;Stasichy;Stasich;
Leśnej;Leśnia;Leśny;
Olkowic;Olkowice;Olkowica;
Szulcówek;Szulcówki;Szulcówka;
Arcelina;Arcelin;Arcelina;
Bronimia;Bronimie;Bronimia;
Żużeli;Żużela;Żużel;
Ostkowa;Ostków;Ostkowy;
Krzynowisk;Krzynowiska;Krzynowisko;
Bustryczan;Bustryczany;Bustryczan;
Rychówka;Rychówko;Rychówka;
Smagłówki;Smagłówka;Smagłówek;
Kromołowa;Kromołów;Kromołowy;
Parchlin;Parchliny;Parchlina;
Krężoł;Krężoły;Krężoł;
Podlelonka;Podlelonek;Podlelonka;
Boguszyczek;Boguszyczki;Boguszyczka;
Strzemeszna;Strzemeszno;Strzemeszny;
Królewic;Królewice;Królewica;
Zaborni;Zabornia;Zaborny;
Brelikowa;Brelików;Brelikowy;
Widryn;Widryny;Widryna;
Pozort;Pozorty;Pozorta;
Kiełczynka;Kiełczynek;Kiełczynka;
Romanowa;Romanów;Romanowy;
Modgarb;Modgarby;Modgarb;
Podzwaliska;Podzwalisko;Podzwaliska;
Prokocicic;Prokocice;Prokocicica;
Mastków;Mastki;Mastek;
Budówka;Budówko;Budówka;
Sobna;Sobno;Sobny;
Domarad;Domarady;Domarada;
Zielomyśla;Zielomyśl;Zielomyśla;
Szatrychy;Szatrycha;Szatrych;
Mamarty;Mamarta;Mamarty;
Lędyczka;Lędyczek;Lędyczka;
Ćkowa;Ćków;Ćkowy;
Świerczynka;Świerczynek;Świerczynka;
Wolbromowa;Wolbromów;Wolbromowy;
Nacpolska;Nacpolsk;Nacpolski;
Antoników;Antoniki;Antonik;
Nykazów;Nykazy;Nykaz;
Zofiewka;Zofiewko;Zofiewka;
Tadysowa;Tadysów;Tadysowy;
Celina;Celin;Celina;
Dominikowa;Dominików;Dominikowy;
Malenia;Maleń;Malenie;
Konotopy;Konotopa;Konotop;
Meszek;Meszki;Meszek;
Morcinków;Morcinki;Morcinek;
Podmostek;Podmostki;Podmostek;
Zegartowic;Zegartowice;Zegartowica;
Ubieszyna;Ubieszyn;Ubieszyna;
Suryt;Suryty;Suryt;
Taczowa;Taczów;Taczowy;
Wroniaw;Wroniawy;Wroniawa;
Kutrybkowej;Kutrybkowa;Kutrybkowy;
Morycy;Moryca;Moryk;
Żurów;Żury;Żur;
Holeszowa;Holeszów;Holeszowy;
Rudzienka;Rudzienko;Rudzienka;
Blinek;Blinki;Blinka;
Rafineri;Rafineria;Rafineri;
Piekutowa;Piekutowo;Piekutowy;
Bębnówka;Bębnówko;Bębnówka;
Winnic;Winnice;Winnica;
Chrapic;Chrapice;Chrapic;
Winnicy;Winnica;Winnik;
Wydmucha;Wydmuch;Wydmucha;
Miedzianowa;Miedzianów;Miedzianowy;
Maliników;Maliniki;Malinik;
Pełel;Pełele;Pełel;
Wierzbniczek;Wierzbniczki;Wierzbniczka;
Hołubli;Hołubla;Hołubel;
Gołębia;Gołębie;Gołębi;
Roztworowa;Roztworów;Roztworowy;
Kobyli;Kobyla;Kobyli;
Gołębina;Gołębin;Gołębina;
Bronówka;Bronówek;Bronówka;
Kobylego;Kobyle;Kobyli;
Strychów;Strychy;Strych;
Zaradowisk;Zaradowiska;Zaradowisko;
Goznej;Gozna;Gozny;
Zasiek;Zasieki;Zasiek;
Wojtówiec;Wojtówce;Wojtówiec;
Siedlaków;Siedlaki;Siedlak;
Smętówka;Smętówko;Smętówka;
Uzdowa;Uzdowo;Uzdowy;
Owieczkowa;Owieczkowo;Owieczkowy;
Kiecki;Kiecka;Kiecki;
Bębna;Bęben;Bębny;
Głuchowic;Głuchowice;Głuchowica;
Jacyków;Jacyki;Jacyk;
Stawisk;Stawiska;Stawisko;
Stawisk;Stawiski;Stawisko;
Podgrochocicic;Podgrochocice;Podgrochocicica;
Pierzysk;Pierzyska;Pierzysko;
Jarnostowa;Jarnostów;Jarnostowy;
Ponętówka;Ponętówek;Ponętówka;
Stanowisk;Stanowiska;Stanowisko;
Rokowa;Roków;Rokowy;
Otoczni;Otocznia;Otoczny;
Gębic;Gębice;Gębica;
Mirotek;Mirotki;Mirotka;
Fabianówki;Fabianówka;Fabianówki;
Berdyszowa;Berdyszów;Berdyszowy;
Różewa;Różewo;Różewa;
Brączynnna;Brączynno;Brączynnny;
Ciborów;Cibory;Cibór;
Węgierek;Węgierki;Węgierka;
Zagwizdów;Zagwizdy;Zagwizd;
Gocałek;Gocałki;Gocałka;
Białkówka;Białkówek;Białkówka;
Kłopotnej;Kłopotna;Kłopotny;
Zatopolic;Zatopolice;Zatopolica;
Politowa;Politów;Politowy;
Jeżyc;Jeżyce;Jeżyca;
Kozerów;Kozery;Kozer;
Ułanowa;Ułanów;Ułanowy;
Zbydniowa;Zbydniów;Zbydniowy;
Żędowic;Żędowice;Żędowica;
Rębieskiego;Rębieskie;Rębieski;
Lorek;Lorki;Lorka;
Przebiędy;Przebięda;Przebięd;
Wapnisk;Wapniska;Wapnisko;
Szczytnej;Szczytna;Szczytny;
Szczytna;Szczytno;Szczytny;
Koczurów;Koczury;Koczur;
Cempor;Cempory;Cempora;
Czarnotowej;Czarnotowa;Czarnotowy;
Stronki;Stronka;Stronek;
Kęsic;Kęsice;Kęsica;
Gniewoszyc;Gniewoszyce;Gniewoszyca;
Miłowic;Miłowice;Miłowica;
Imienka;Imienko;Imienka;
Zgorzeli;Zgorzele;Zgorzel;
Mrożewic;Mrożewice;Mrożewica;
Lipianek;Lipianki;Lipianka;
Uniemyśla;Uniemyśl;Uniemyśla;
Choin;Choiny;Choina;
Figielowa;Figielów;Figielowy;
Lubnicy;Lubnica;Lubnik;
Ryszewka;Ryszewko;Ryszewka;
Jarszewka;Jarszewko;Jarszewka;
Łazarzowic;Łazarzowice;Łazarzowica;
Bojmia;Bojmie;Bojmia;
Smólska;Smólsk;Smólski;
Litychowa;Litychowo;Litychowy;
Kaźmierzowa;Kaźmierzów;Kaźmierzowy;
Widoradza;Widoradz;Widoradza;
Strug;Strugi;Strug;
Lipienek;Lipienki;Lipienka;
Lubośni;Lubośnia;Lubośny;
Urzuta;Urzut;Urzuta;
Strugi;Struga;Strug;
Paciejewa;Paciejewo;Paciejewa;
Sądkowa;Sądkowo;Sądkowa;
Rozięcina;Rozięcin;Rozięcina;
Zawidzówka;Zawidzówek;Zawidzówka;
Powa;Podścigłów;Powy;
Ćwiklinka;Ćwiklinek;Ćwiklinka;
Rypinka;Rypinek;Rypinka;
Kawęcina;Kawęcin;Kawęcina;
Brzestowej;Brzestowa;Brzestowy;
Sieciechowa;Sieciechowo;Sieciechowy;
Zielanówka;Zielanówek;Zielanówka;
Markosic;Markosice;Markosica;
Dębiarzy;Dębiarze;Dębiarz;
Rychlinka;Rychlinek;Rychlinka;
Toczkowa;Toczkowo;Toczkowy;
Wygiełdowa;Wygiełdów;Wygiełdowy;
Czadrowa;Czadrów;Czadrowa;
Gniwki;Gniwka;Gniwek;
Dychów;Dychy;Dych;
Uśnic;Uśnice;Uśnica;
Pradziadów;Pradziady;Pradziad;
Sulicicic;Sulicice;Sulicicica;
Tarnowiec;Tarnowce;Tarnowiec;
Zielęcina;Zielęcin;Zielęcina;
Włościejewic;Włościejewice;Włościejewica;
Raczkowa;Raczków;Raczkowy;
Dalachowa;Dalachów;Dalachowy;
Żyrowa;Żyrów;Żyrowy;
Szarbska;Szarbsko;Szarbski;
Zdzięsławic;Zdzięsławice;Zdzięsławica;
Boronowa;Boronów;Boronowy;
Jerzmanic;Jerzmanice;Jerzmanica;
Przymiłowic;Przymiłowice;Przymiłowica;
Obłotnego;Obłotne;Obłotny;
Wawrzonowa;Wawrzonowo;Wawrzonowy;
Wirwajd;Wirwajdy;Wirwajda;
Rzeplina;Rzeplino;Rzeplina;
Jaworskiego;Jaworskie;Jaworski;
Gilowsckich;Gilowscy;Gilowscki;
Łosków;Łoski;Łosek;
Promienka;Promienko;Promienka;
Ludomicka;Ludomicko;Ludomicki;
Micherdów;Micherdy;Micherda;
Starościna;Starościn;Starościna;
Młodojewa;Młodojewo;Młodojewa;
Niezabitowa;Niezabitów;Niezabitowy;
Bardychowa;Bardychowo;Bardychowy;
Pyrytów;Pyryty;Pyryt;
Trokajn;Trokajny;Trokajn;
Bekasowa;Bekasowo;Bekasowy;
Rajów;Raje;Raj;
Gorzutkowej;Gorzutkowa;Gorzutkowy;
Płocochowa;Płocochowo;Płocochowy;
Zawisza;Zawisze;Zawisz;
Kubosów;Kubosy;Kubos;
Żaków;Żaki;Żak;
Zawiszy;Zawisza;Zawisz;
Hannnowa;Hannów;Hannnowy;
Biertowic;Biertowice;Biertowica;
Wydmuchowa;Wydmuchowo;Wydmuchów;
Gdeszyna;Gdeszyn;Gdeszyna;
Gałkowa;Gałków;Gałkowy;
Zarzęcina;Zarzęcin;Zarzęcina;
Łazieźca;Łaziec;Łazieziec;
Smagoniowej;Smagoniowa;Smagoniowy;
Kolecina;Kolecin;Kolecina;
Gruszewni;Gruszewnia;Gruszewny;
Pilzna;Pilzno;Pilzny;
Turczyna;Turczyn;Turczyna;
Bytynia;Bytyń;Bytynia;
Rulic;Rulice;Rulica;
Desek;Deski;Deska;
Limierzysk;Limierzyska;Limierzysko;
Krajęcina;Krajęcin;Krajęcina;
Petryłowa;Petryłów;Petryłowy;
Wietrznic;Wietrznice;Wietrznica;
Emina;Emin;Emina;
Kamyszowa;Kamyszów;Kamyszowy;
Kociołków;Kociołki;Kociołek;
Szymankówki;Szymankówka;Szymankówki;
Staszowa;Staszów;Staszowy;
Kracia;Kracie;Krat;
Lizbony;Lizbona;Lizbon;
Ner;Nery;Ner;
Bieczyn;Bieczyny;Bieczyna;
Bieczyna;Bieczyno;Bieczyna;
Igrył;Igryły;Igryła;
Strzyżawy;Strzyżawa;Strzyżawy;
Tępcza;Tępcz;Tępczy;
Dobrojewa;Dobrojewo;Dobrojewa;
Prętów;Pręty;Pręt;
Radys;Radysy;Radys;
Sąpków;Sąpki;Sąpek;
Karolinowa;Karolinowo;Karolinowy;
Czajęcicic;Czajęcice;Czajęcicica;
Ciechomia;Ciechomie;Ciechomia;
Ceniaw;Ceniawy;Ceniawa;
Szczakowej;Szczakowa;Szczakowy;
Żółwina;Żółwin;Żółwina;
Miedzichowa;Miedzichowo;Miedzichowy;
Łążynka;Łążynek;Łążynka;
Pustkowa;Pustkowo;Pustkowy;
Giełczowa;Giełczów;Giełczowy;
Wadochowic;Wadochowice;Wadochowica;
Mielęcinka;Mielęcinek;Mielęcinka;
Wybrańców;Wybrańce;Wybraniec;
Bieniowa;Bieniów;Bieniowy;
Zgniłki;Zgniłka;Zgniłek;
Wyknia;Wykień;Wyknie;
Gruszczywia;Gruszczywie;Gruszczywium;
Sernik;Serniki;Sernik;
Podtrzebieszowa;Podtrzebieszów;Podtrzebieszowy;
Dziarnowa;Dziarnowo;Dziarnowy;
Zofiampola;Zofiampol;Zofiampole;
Wypnidowa;Wypnidów;Wypnidowy;
Dubowa;Dubów;Dubowy;
Płotowa;Płotowo;Płotowy;
Krotowic;Krotowice;Krotowica;
Wysokoniwki;Wysokoniwka;Wysokoniwek;
Jurkowa;Jurków;Jurkowy;
Jasionkowej;Jasionkowa;Jasionkowy;
Pęciaków;Pęciaki;Pęciak;
Czar;Czary;Czar;
Bychaniów;Bychanie;Bychanium;
Podgrabki;Podgrabka;Podgrabki;
Opartowa;Opartowo;Opartowy;
Muzy;Muza;Muz;
Mroczkowic;Mroczkowice;Mroczkowica;
Sokolnicy;Sokolnica;Sokolnik;
Stefanówka;Stefanówek;Stefanówka;
Czerniawki;Czerniawka;Czerniawki;
Rzewnówka;Rzewnówko;Rzewnówka;
Wydziałek;Wydziałki;Wydziałek;
Żmijkowa;Żmijków;Żmijkowy;
Muranowa;Muranów;Muranowy;
Wdowiaków;Wdowiaki;Wdowiak;
Tarnówka;Tarnówek;Tarnówka;
Słowienkowa;Słowienkowo;Słowienkowy;
Łonów;Łony;Łon;
Pęchcina;Pęchcin;Pęchcina;
Jaźwinia;Jaźwinie;Jaźwinia;
Przezwisk;Przezwiska;Przezwisko;
Żłobina;Żłobin;Żłobina;
Jankówki;Jankówka;Jankówki;
Brójec;Brójce;Brójec;
Dziubów;Dziuby;Dziub;
Jankówka;Jankówko;Jankówka;
Sośni;Sośnie;Sośny;
Włośksiek;Włośki;Włośksiek;
Głoskowa;Głosków;Głoskowy;
Poddulska;Poddulsk;Poddulska;
Podjeżowej;Podjeżowa;Podjeżowy;
Myślina;Myślin;Myślina;
Okarpca;Okarpiec;Okarpec;
Ladzina;Ladzin;Ladzina;
Kalików;Kalikowie;Kalik;
Żulina;Żulin;Żulina;
Kamiennnego;Kamienne;Kamiennny;
Brzóstowej;Brzóstowa;Brzóstowy;
Konradowa;Konradowo;Konradowy;
Pikiet;Pikiety;Pikieta;
Bug;Bugi;Buga;
Zawaliny;Zawalina;Zawaliny;
Kamszelów;Kamszeli;Kamszel;
Konradowej;Konradowa;Konradowy;
Szmaty;Szmata;Szmat;
Darnowa;Darnowo;Darnowy;
Gaudynek;Gaudynki;Gaudynek;
Kumas;Kumasy;Kumasa;
Piastowa;Piastowo;Piastowa;
Zakrzywego;Zakrzywe;Zakrzywy;
Grocholubia;Grocholub;Grocholubia;
Kołków;Kołki;Kołek;
Błachowa;Błachów;Błachowy;
Radyczy;Radycza;Radycz;
Chudziaków;Chudziaki;Chudziak;
Kieruzeli;Kieruzele;Kieruzela;
Dobrot;Dobroty;Dobrot;
Witanowa;Witanowo;Witanowa;
Liszyna;Liszyno;Liszyna;
Kozłów;Kozły;Kozioł;
Papizów;Papizy;Papiz;
Niwisk;Niwiska;Niwisko;
Tropia;Tropie;Tropia;
Borzysk;Borzyska;Borzysko;
Wawrowa;Wawrów;Wawrowy;
Jałowców;Jałowce;Jałowiec;
Kandydactów;Kandydaci;Kandydacet;
Żarkowa;Żarkowo;Żarkowy;
Turciakowej;Turciakowa;Turciakowy;
Szczodrochowa;Szczodrochowo;Szczodrochowy;
Trzebin;Trzebiny;Trzebina;
Podkątów;Podkąty;Podkąt;
Kruhłego;Kruhłe;Kruhły;
Roszkowic;Roszkowice;Roszkowica;
Bujanowa;Bujanów;Bujanowy;
Łaszczowa;Łaszczów;Łaszczowy;
Piątków;Piątki;Piątek;
Błogiego;Błogie;Błogi;
Dubielewa;Dubielewo;Dubielew;
Helenowa;Helenowo;Helenowy;
Słubic;Słubice;Słubica;
Radzimowa;Radzimów;Radzimowy;
Solnik;Solniki;Solnik;
Postawel;Postawele;Postawela;
Wodnej;Wodna;Wodny;
Małociechowa;Małociechowo;Małociechowy;
Palczewic;Palczewice;Palczewica;
Hilarowa;Hilarów;Hilarowy;
Machcina;Machcin;Machcina;
Gotartowic;Gotartowice;Gotartowica;
Skoraczewa;Skoraczew;Skoraczewo;
Cygali;Cygale;Cygal;
Pumpylejii;Pumpyleje;Pumpylejia;
Golęcina;Golęcino;Golęcina;
Giżycka;Giżycko;Giżycki;
Gdyni;Gdynia;Gdyn;
Szur;Szury;Szur;
Szawłów;Szawły;Szawł;
Golęcin;Golęciny;Golęcina;
Witryłowa;Witryłów;Witryłowy;
Mrozków;Mrozkowie;Mrozek;
Izabelina;Izabelin;Izabelina;
Słowina;Słowino;Słowina;
Sulim;Sulimy;Suli;
Toń;Tonie;Toń;
Dębostrowa;Dębostrów;Dębostrowy;
Trzebiesławic;Trzebiesławice;Trzebiesławica;
Pysznicy;Pysznica;Pysznik;
Podgoszcza;Podgoszcze;Podgoszcz;
Głowbit;Głowbity;Głowbit;
Optynia;Optyń;Optynia;
Pieleszek;Pieleszki;Pieleszka;
Hodył;Hodyły;Hodyła;
Olunina;Olunin;Olunina;
Pieniężnego;Pieniężne;Pieniężny;
Przybysiowej;Przybysiowa;Przybysiowy;
Pieniężna;Pieniężno;Pieniężny;
Jakubina;Jakubin;Jakubina;
Olszewa;Olszew;Olszewo;
Żółkowa;Żółków;Żółkowy;
Błaszek;Błaszki;Błaszek;
Lubstowa;Lubstowo;Lubstowy;
Wildy;Wilda;Wild;
Luboszyc;Luboszyce;Luboszyca;
Podrętwin;Podrętwiny;Podrętwina;
Stasiówka;Stasiówek;Stasiówka;
Albigowej;Albigowa;Albigowy;
Rogózieźca;Rogóziec;Rogózieziec;
Ciołkowa;Ciołkowo;Ciołkowy;
Szemuda;Szemud;Szemuda;
Pikutkowa;Pikutkowo;Pikutkowy;
Kolonistów;Kolonisty;Kolonista;
Gocławia;Gocław;Gocławie;
Russocicic;Russocice;Russocicica;
Garzewka;Garzewko;Garzewka;
Glinnnego;Glinne;Glinnny;
Glinnnej;Glinna;Glinnny;
Glinnna;Glinno;Glinnny;
Kotyr;Kotyry;Kotyr;
Kamosowa;Kamosowo;Kamosowy;
Baborowa;Baborów;Baborowy;
Opalowanki;Opalowanka;Opalowanki;
Moczarników;Moczarniki;Moczarnik;
Lachówca;Lachówiec;Lachówca;
Słępisk;Słępiska;Słępisko;
Monowic;Monowice;Monowica;
Antonówek;Antonówki;Antonówka;
Osetkowa;Osetków;Osetkowy;
Jasnochówki;Jasnochówka;Jasnochówek;
Wojciasów;Wojciasy;Wojcias;
Robakowa;Robaków;Robakowy;
Sadowiczowa;Sadowiczów;Sadowiczowy;
Piławy;Piława;Piławy;
Dudkowa;Dudków;Dudkowy;
Pałuczyny;Pałuczyna;Pałuczyny;
Sęczkowa;Sęczkowo;Sęczkowy;
Bieździadowa;Bieździadów;Bieździadowy;
Wyrwichów;Wyrwichy;Wyrwich;
Paksimowej;Paksimowa;Paksimowy;
Dzieżna;Dzieżno;Dzieżny;
Kurzy;Kurza;Kur;
Stobojów;Stoboje;Stobój;
Chełstów;Chełsty;Chełsta;
Młodziejowic;Młodziejowice;Młodziejowica;
Aksmanic;Aksmanice;Aksmanica;
Zastawnych;Zastawne;Zastawny;
Zagajowa;Zagajów;Zagajowy;
Grygrowa;Grygrów;Grygrowy;
Pięt;Pięty;Pięta;
Samolników;Samolniki;Samolnik;
Pokaniewa;Pokaniewo;Pokaniewa;
Witaminowa;Witaminowo;Witaminowy;
Gigoniowej;Gigoniowa;Gigoniowy;
Dobranowic;Dobranowice;Dobranowica;
Wydm;Wydmy;Wydma;
Wilczkowic;Wilczkowice;Wilczkowica;
Dobrenic;Dobrenice;Dobrenica;
Pliszczyna;Pliszczyn;Pliszczyna;
Figlowa;Figlów;Figlowy;
Zwiartowa;Zwiartów;Zwiartowy;
Opojowic;Opojowice;Opojowica;
Karpia;Karp;Karpi;
Rzeżęcina;Rzeżęcin;Rzeżęcina;
Giziewiczki;Giziewiczka;Giziewiczki;
Librantowej;Librantowa;Librantowy;
Mochnatego;Mochnate;Mochnaty;
Rafałek;Rafałki;Rafałka;
Mylina;Mylin;Mylina;
Krzewin;Krzewiny;Krzewina;
Bierzglina;Bierzglin;Bierzglina;
Nieporaza;Nieporaz;Nieporaza;
Krzewina;Krzewino;Krzewina;
Pajewa;Pajewo;Pajewa;
Miałkiej;Miałka;Miałki;
Toporni;Topornia;Toporny;
Łabusza;Łabusz;Łabusza;
Książnic;Książnice;Książnica;
Staszków;Staszkowie;Staszek;
Jelonka;Jelonek;Jelonka;
Zabełkowa;Zabełków;Zabełkowy;
Buzy;Buza;Buz;
Zacmentarnej;Zacmentarna;Zacmentarny;
Psiuków;Psiuki;Psiuk;
Buzów;Buzy;Buz;
Bieniewic;Bieniewice;Bieniewica;
Wiertelowej;Wiertelowa;Wiertelowy;
Zalesic;Zalesice;Zalesica;
Barnkowa;Barnkowo;Barnkowy;
Niniewa;Niniew;Niniewa;
Mieszczaków;Mieszczaki;Mieszczak;
Jaczowic;Jaczowice;Jaczowica;
Przyc;Przyce;Przyca;
Obiecanowa;Obiecanowo;Obiecanowy;
Borkówka;Borkówko;Borkówka;
Snusek;Snuski;Snuska;
Borysławia;Borysław;Borysławie;
Zażelaznej;Zażelazna;Zażelazny;
Południaków;Południaki;Południak;
Zgórza;Zgórz;Zgórze;
Suszna;Suszno;Suszny;
Tatarskiej;Tatarska;Tatarski;
Skiełek;Skiełki;Skiełek;
Zabrocza;Zabrocze;Zabroczy;
Mostów;Mosty;Most;
Borzęty;Borzęta;Borzęt;
Franka;Frank;Franka;
Podłukowskiego;Podłukowskie;Podłukowski;
Boernerowa;Boernerowo;Boernerowy;
Nakli;Nakla;Nakły;
Helenkowa;Helenków;Helenkowy;
Jagniewic;Jagniewice;Jagniewica;
Nakla;Nakle;Nakiel;
Nawrotki;Nawrotka;Nawrotki;
Podkrzyzia;Podkrzyzie;Podkrzyź;
Gawralina;Gawralin;Gawralina;
Podsarnia;Podsarnie;Podsarnia;
Porębisk;Porębiska;Porębisko;
Przecławka;Przecławek;Przecławka;
Kajetanka;Kajetanek;Kajetanka;
Jasiona;Jasion;Jasiony;
Kocian;Kociany;Kocian;
Bejd;Bejdy;Bejda;
Dusocina;Dusocin;Dusocina;
Pietrzków;Pietrzki;Pietrzek;
Barchowa;Barchów;Barchowy;
Osy;Osa;Os;
Mierzna;Mierzno;Mierzny;
Osego;Ose;Osy;
Czerkiesów;Czerkiesy;Czerkies;
Plemiąt;Plemięta;Plemię;
Marantowa;Marantów;Marantowy;
Kuchni;Kuchnia;Kuchny;
Kurakowa;Kurakowo;Kurakowy;
Biebrzy;Biebrza;Biebrze;
Altaina;Altain;Altaina;
Jurandowa;Jurandowo;Jurandowy;
Skrzypówek;Skrzypówki;Skrzypówka;
Przymusów;Przymusy;Przymus;
Stańkowa;Stańków;Stańkowy;
Trębaczewa;Trębaczew;Trębaczewo;
Śrebły;Śrebła;Śrebły;
Skaraszowa;Skaraszów;Skaraszowy;
