Dopełniacz;Mianownik;Wynik Stemmera
Mąrgosiaków;Mąrgosiaki;Mąrgosiak;
Żelkowa;Żelkowo;Żelkowa;
Mazowsza;Mazowsze;Mazowsza;
Małgowa;Małgów;Małgowa;
Kosut;Kosuty;Kosut;
Niepołomic;Niepołomice;Niepołomica;
Szubianek;Szubianki;Szubianka;
Chlewa;Chlewo;Chlew;
Żychlikowa;Żychlikowo;Żychlikowa;
Urbańków;Urbańki;Urbaniek;
Służewa;Służew;Służewa;
Glejska;Glejsk;Glejsko;
Cebulów;Cebule;Cebul;
Czerniakowa;Czerniaków;Czerniakowa;
Ligowa;Ligowo;Ligowa;
Bracikowa;Bracikowo;Bracikowa;
Schodna;Schodno;Schodna;
Smętowa;Smętowo;Smętowa;
Połos;Połosy;Połos;
Czapelek;Czapelki;Czapelka;
Kroplowic;Kroplowice;Kroplowica;
Możdżanowa;Możdżanowo;Możdżanowa;
Stójkowa;Stójków;Stójkowa;
Gałówka;Gałówek;Gałówka;
Grabienia;Grabień;Grabienie;
Janiszowa;Janiszów;Janiszowa;
Jagniątek;Jagniątki;Jagniątko;
Rymanowa;Rymanów;Rymanowa;
Barczewka;Barczewko;Barczewka;
Niesiołowic;Niesiołowice;Niesiołowica;
Edmundowa;Edmundów;Edmundowa;
Bliźniaczka;Bliźniaczek;Bliźniaczka;
Bonina;Bonin;Bonina;
Sepet;Sepety;Sepeta;
Gutkowa;Gutkowo;Gutkowa;
Peresołowic;Peresołowice;Peresołowica;
Lucimi;Lucimia;Luci;
Podbrzezi;Podbrzezia;Podbrzeź;
Podbrzezia;Podbrzezie;Podbrzeź;
Zblęga;Zblęg;Zblęga;
Chlewiszcz;Chlewiszcze;Chlewiszcza;
Rębkowa;Rębkowo;Rębkowa;
Lisna;Lisno;Lisna;
Usisk;Usiska;Usisko;
Niemierzyna;Niemierzyno;Niemierzyna;
Monioch;Moniochy;Moniocha;
Troninin;Troniny;Troninina;
Wólek;Wólki;Wólka;
Kik;Kiki;Kik;
Żwikiel;Żwikiele;Żwikiel;
Chodenic;Chodenice;Chodenica;
Wypustów;Wypusty;Wypust;
Sulek;Sulki;Sulka;
Niemianowic;Niemianowice;Niemianowica;
Batorowa;Batorów;Batorowa;
Biskupic;Biskupice;Biskupic;
Górowa;Górowo;Górowa;
Nagawek;Nagawki;Nagawka;
Seborek;Seborki;Seborek;
Lutowisk;Lutowiska;Lutowisko;
Wideł;Widły;Widło;
Kurpiewiaków;Kurpiewiaki;Kurpiewiak;
Ulicka;Ulicko;Ulicka;
Przedniego;Przednie;Przedni;
Pory;Pora;Por;
Opacznego;Opaczne;Opaczny;
Zasadniaków;Zasadniaki;Zasadniak;
Czasławia;Czasław;Czasławie;
Wyrąbki;Wyrąbka;Wyrąbek;
Zimnowody;Zimnowoda;Zimnowód;
Miat;Miaty;Miat;
Zegartówek;Zegartówki;Zegartówka;
Mydlarzy;Mydlarze;Mydlarz;
Wielogłów;Wielogłowy;Wielogłów;
Mołdawinka;Mołdawinek;Mołdawinka;
Świerkowa;Świerków;Świerkowa;
Wysogotówka;Wysogotówek;Wysogotówka;
Jelenia;Jeleń;Jelenie;
Bliżyna;Bliżyn;Bliżyna;
Myślina;Myślino;Myślina;
Jamrowa;Jamrozów;Jamrowa;
Pacółtowa;Pacółtowo;Pacółtowa;
Żabostowa;Żabostowo;Żabostowa;
Ludyni;Ludynia;Ludyń;
Siernik;Sierniki;Siernik;
Słońska;Słońsko;Słońska;
Paroli;Parole;Parola;
Podokręża;Podokręże;Podokręż;
Pachuczyna;Pachuczyn;Pachuczyna;
Patróweczka;Patróweczek;Patróweczka;
Nasicznego;Nasiczne;Nasiczny;
Budwieci;Budwiecie;Budwieć;
Stasichów;Stasichy;Stasich;
Leśnej;Leśnia;Leśna;
Olkowic;Olkowice;Olkowica;
Szulcówek;Szulcówki;Szulcówka;
Arcelina;Arcelin;Arcelina;
Bronimia;Bronimie;Bronimia;
Żużeli;Żużela;Żużel;
Ostkowa;Ostków;Ostkowa;
Krzynowisk;Krzynowiska;Krzynowisko;
Bustryczan;Bustryczany;Bustryczan;
Rychówka;Rychówko;Rychówka;
Smagłówki;Smagłówka;Smagłówek;
Parchlin;Parchliny;Parchlina;
Krężoł;Krężoły;Krężoł;
Podlelonka;Podlelonek;Podlelonka;
Boguszyczek;Boguszyczki;Boguszyczka;
Strzemeszna;Strzemeszno;Strzemeszna;
Królewic;Królewice;Królewica;
Brelikowa;Brelików;Brelikowa;
Widryn;Widryny;Widryna;
Pozort;Pozorty;Pozorta;
Kiełczynka;Kiełczynek;Kiełczynka;
Romanowa;Romanów;Romanowa;
Modgarb;Modgarby;Modgarb;
Podzwaliska;Podzwalisko;Podzwaliska;
Prokocicic;Prokocice;Prokocicica;
Mastków;Mastki;Mastek;
Budówka;Budówko;Budówka;
Sobna;Sobno;Sobna;
Domarad;Domarady;Domarada;
Zielomyśla;Zielomyśl;Zielomyśla;
Szatrychy;Szatrycha;Szatrych;
Mamarty;Mamarta;Mamart;
Lędyczka;Lędyczek;Lędyczka;
Ćkowa;Ćków;Ćkowa;
Świerczynka;Świerczynek;Świerczynka;
Wolbromowa;Wolbromów;Wolbromowa;
Nacpolska;Nacpolsk;Nacpolska;
Antoników;Antoniki;Antonik;
Nykazów;Nykazy;Nykaz;
Zofiewka;Zofiewko;Zofiewka;
Tadysowa;Tadysów;Tadysowa;
Celina;Celin;Celina;
Dominikowa;Dominików;Dominikowa;
Malenia;Maleń;Malenie;
Konotopy;Konotopa;Konotop;
Meszek;Meszki;Meszek;
Morcinków;Morcinki;Morcinek;
Podmostek;Podmostki;Podmostek;
Zegartowic;Zegartowice;Zegartowica;
Ubieszyna;Ubieszyn;Ubieszyna;
Suryt;Suryty;Suryt;
Taczowa;Taczów;Taczowa;
Wroniaw;Wroniawy;Wroniawa;
Morycy;Moryca;Moryk;
Żurów;Żury;Żur;
Holeszowa;Holeszów;Holeszowa;
Rudzienka;Rudzienko;Rudzienka;
Blinek;Blinki;Blinka;
Rafineri;Rafineria;Rafineri;
Piekutowa;Piekutowo;Piekutowa;
Bębnówka;Bębnówko;Bębnówka;
Winnic;Winnice;Winnica;
Chrapic;Chrapice;Chrapic;
Winnicy;Winnica;Winnik;
Wydmucha;Wydmuch;Wydmucha;
Miedzianowa;Miedzianów;Miedzianowa;
Maliników;Maliniki;Malinik;
Pełel;Pełele;Pełel;
Wierzbniczek;Wierzbniczki;Wierzbniczka;
Hołubli;Hołubla;Hołubel;
Gołębia;Gołębie;Gołąb;
Roztworowa;Roztworów;Roztworowa;
Kobyli;Kobyla;Kobyły;
Gołębina;Gołębin;Gołębina;
Bronówka;Bronówek;Bronówka;
Kobylego;Kobyle;Kobylega;
Strychów;Strychy;Strych;
Zaradowisk;Zaradowiska;Zaradowisko;
Zasiek;Zasieki;Zasiek;
Wojtówiec;Wojtówce;Wojtówiec;
Siedlaków;Siedlaki;Siedlak;
Smętówka;Smętówko;Smętówka;
Uzdowa;Uzdowo;Uzdowa;
Owieczkowa;Owieczkowo;Owieczkowa;
Kiecki;Kiecka;Kiecek;
Głuchowic;Głuchowice;Głuchowica;
Jacyków;Jacyki;Jacyk;
Stawisk;Stawiska;Stawisko;
Stawisk;Stawiski;Stawisko;
Podgrochocicic;Podgrochocice;Podgrochocicica;
Pierzysk;Pierzyska;Pierzysko;
Jarnostowa;Jarnostów;Jarnostowa;
Ponętówka;Ponętówek;Ponętówka;
Stanowisk;Stanowiska;Stanowisko;
Rokowa;Roków;Rokowa;
Gębic;Gębice;Gębica;
Mirotek;Mirotki;Mirotka;
Fabianówki;Fabianówka;Fabianówki;
Berdyszowa;Berdyszów;Berdyszowa;
Różewa;Różewo;Różewa;
Brączynnna;Brączynno;Brączynnna;
Ciborów;Cibory;Cibór;
Węgierek;Węgierki;Węgierka;
Zagwizdów;Zagwizdy;Zagwizd;
Gocałek;Gocałki;Gocałka;
Białkówka;Białkówek;Białkówka;
Zatopolic;Zatopolice;Zatopolica;
Politowa;Politów;Politowa;
Jeżyc;Jeżyce;Jeżyca;
Kozerów;Kozery;Kozer;
Ułanowa;Ułanów;Ułanowa;
Zbydniowa;Zbydniów;Zbydniowa;
Żędowic;Żędowice;Żędowica;
Rębieskiego;Rębieskie;Rębieski;
Lorek;Lorki;Lorka;
Przebiędy;Przebięda;Przebięd;
Wapnisk;Wapniska;Wapnisko;
Szczytna;Szczytno;Szczytna;
Koczurów;Koczury;Koczur;
Cempor;Cempory;Cempora;
Stronki;Stronka;Stronek;
Kęsic;Kęsice;Kęsica;
Gniewoszyc;Gniewoszyce;Gniewoszyca;
Miłowic;Miłowice;Miłowica;
Imienka;Imienko;Imienka;
Zgorzeli;Zgorzele;Zgorzel;
Mrożewic;Mrożewice;Mrożewica;
Lipianek;Lipianki;Lipianka;
Uniemyśla;Uniemyśl;Uniemyśla;
Choin;Choiny;Choina;
Figielowa;Figielów;Figielowa;
Lubnicy;Lubnica;Lubnik;
Ryszewka;Ryszewko;Ryszewka;
Jarszewka;Jarszewko;Jarszewka;
Łazarzowic;Łazarzowice;Łazarzowica;
Bojmia;Bojmie;Bojmia;
Smólska;Smólsk;Smólska;
Litychowa;Litychowo;Litychów;
Kaźmierzowa;Kaźmierzów;Kaźmierzowa;
Widoradza;Widoradz;Widoradza;
Strug;Strugi;Strug;
Lipienek;Lipienki;Lipienka;
Urzuta;Urzut;Urzuta;
Strugi;Struga;Strug;
Paciejewa;Paciejewo;Paciejewa;
Sądkowa;Sądkowo;Sądkowa;
Rozięcina;Rozięcin;Rozięcina;
Zawidzówka;Zawidzówek;Zawidzówka;
Powa;Podścigłów;Powa;
Ćwiklinka;Ćwiklinek;Ćwiklinka;
Rypinka;Rypinek;Rypinka;
Kawęcina;Kawęcin;Kawęcina;
Sieciechowa;Sieciechowo;Sieciechów;
Zielanówka;Zielanówek;Zielanówka;
Markosic;Markosice;Markosica;
Dębiarzy;Dębiarze;Dębiarz;
Rychlinka;Rychlinek;Rychlinka;
Toczkowa;Toczkowo;Toczkowa;
Wygiełdowa;Wygiełdów;Wygiełdowa;
Czadrowa;Czadrów;Czadrowa;
Gniwki;Gniwka;Gniwek;
Dychów;Dychy;Dych;
Uśnic;Uśnice;Uśnica;
Pradziadów;Pradziady;Pradziad;
Sulicicic;Sulicice;Sulicicica;
Tarnowiec;Tarnowce;Tarnowiec;
Zielęcina;Zielęcin;Zielęcina;
Włościejewic;Włościejewice;Włościejewica;
Raczkowa;Raczków;Raczkowa;
Żyrowa;Żyrów;Żyrowa;
Zdzięsławic;Zdzięsławice;Zdzięsławica;
Boronowa;Boronów;Boronowa;
Jerzmanic;Jerzmanice;Jerzmanica;
Przymiłowic;Przymiłowice;Przymiłowica;
Obłotnego;Obłotne;Obłotny;
Wawrzonowa;Wawrzonowo;Wawrzonowa;
Wirwajd;Wirwajdy;Wirwajda;
Rzeplina;Rzeplino;Rzeplina;
Jaworskiego;Jaworskie;Jaworski;
Gilowsckich;Gilowscy;Gilowscki;
Łosków;Łoski;Łosek;
Promienka;Promienko;Promienka;
Ludomicka;Ludomicko;Ludomicka;
Micherdów;Micherdy;Micherda;
Starościna;Starościn;Starościna;
Młodojewa;Młodojewo;Młodojewa;
Niezabitowa;Niezabitów;Niezabitowa;
Bardychowa;Bardychowo;Bardychów;
Pyrytów;Pyryty;Pyryt;
Trokajn;Trokajny;Trokajn;
Bekasowa;Bekasowo;Bekasowa;
Rajów;Raje;Raj;
Płocochowa;Płocochowo;Płocochów;
Zawisza;Zawisze;Zawisz;
Kubosów;Kubosy;Kubos;
Żaków;Żaki;Żak;
Zawiszy;Zawisza;Zawisz;
Hannnowa;Hannów;Hannnowa;
Biertowic;Biertowice;Biertowica;
Wydmuchowa;Wydmuchowo;Wydmuchów;
Gdeszyna;Gdeszyn;Gdeszyna;
Gałkowa;Gałków;Gałkowa;
Zarzęcina;Zarzęcin;Zarzęcina;
Łazieźca;Łaziec;Łazieziec;
Kolecina;Kolecin;Kolecina;
Pilzna;Pilzno;Pilzna;
Turczyna;Turczyn;Turczyna;
Bytynia;Bytyń;Bytynia;
Rulic;Rulice;Rulica;
Desek;Deski;Deska;
Limierzysk;Limierzyska;Limierzysko;
Krajęcina;Krajęcin;Krajęcina;
Wietrznic;Wietrznice;Wietrznica;
Emina;Emin;Emina;
Kamyszowa;Kamyszów;Kamyszowa;
Kociołków;Kociołki;Kociołek;
Szymankówki;Szymankówka;Szymankówki;
Staszowa;Staszów;Staszowa;
Kracia;Kracie;Krat;
Lizbony;Lizbona;Lizbon;
Ner;Nery;Ner;
Bieczyn;Bieczyny;Bieczyna;
Bieczyna;Bieczyno;Bieczyna;
Igrył;Igryły;Igryła;
Felczyna;Felczyn;Felczyna;
Dobrojewa;Dobrojewo;Dobrojewa;
Prętów;Pręty;Pręt;
Radys;Radysy;Radys;
Sąpków;Sąpki;Sąpek;
Karolinowa;Karolinowo;Karolinowa;
Czajęcicic;Czajęcice;Czajęcicica;
Ciechomia;Ciechomie;Ciechomia;
Ceniaw;Ceniawy;Ceniawa;
Żółwina;Żółwin;Żółwina;
Miedzichowa;Miedzichowo;Miedzichów;
Łążynka;Łążynek;Łążynka;
Pustkowa;Pustkowo;Pustkowa;
Giełczowa;Giełczów;Giełczowa;
Wadochowic;Wadochowice;Wadochowica;
Mielęcinka;Mielęcinek;Mielęcinka;
Wybrańców;Wybrańce;Wybraniec;
Bieniowa;Bieniów;Bieniowa;
Zgniłki;Zgniłka;Zgniłek;
Wyknia;Wykień;Wyknie;
Gruszczywia;Gruszczywie;Gruszczywium;
Sernik;Serniki;Sernik;
Podtrzebieszowa;Podtrzebieszów;Podtrzebieszowa;
Dziarnowa;Dziarnowo;Dziarnowa;
Zofiampola;Zofiampol;Zofiampole;
Wypnidowa;Wypnidów;Wypnidowa;
Dubowa;Dubów;Dubowa;
Płotowa;Płotowo;Płotowa;
Krotowic;Krotowice;Krotowica;
Wysokoniwki;Wysokoniwka;Wysokoniwek;
Jurkowa;Jurków;Jurkowa;
Pęciaków;Pęciaki;Pęciak;
Czar;Czary;Czar;
Bychaniów;Bychanie;Bychanium;
Podgrabki;Podgrabka;Podgrabki;
Opartowa;Opartowo;Opartowa;
Muzy;Muza;Muz;
Mroczkowic;Mroczkowice;Mroczkowica;
Sokolnicy;Sokolnica;Sokolnik;
Stefanówka;Stefanówek;Stefanówka;
Czerniawki;Czerniawka;Czerniawki;
Rzewnówka;Rzewnówko;Rzewnówka;
Wydziałek;Wydziałki;Wydziałek;
Żmijkowa;Żmijków;Żmijkowa;
Muranowa;Muranów;Muranowa;
Wdowiaków;Wdowiaki;Wdowiak;
Tarnówka;Tarnówek;Tarnówka;
Słowienkowa;Słowienkowo;Słowienkowa;
Łonów;Łony;Łon;
Pęchcina;Pęchcin;Pęchcina;
Jaźwinia;Jaźwinie;Jaźwinia;
Przezwisk;Przezwiska;Przezwisko;
Żłobina;Żłobin;Żłobina;
Jankówki;Jankówka;Jankówki;
Brójec;Brójce;Brójec;
Dziubów;Dziuby;Dziub;
Jankówka;Jankówko;Jankówka;
Sośni;Sośnie;Sośnia;
Włośksiek;Włośki;Włośksiek;
Głoskowa;Głosków;Głoskowa;
Poddulska;Poddulsk;Poddulska;
Myślina;Myślin;Myślina;
Okarpca;Okarpiec;Okarpec;
Ladzina;Ladzin;Ladzina;
Kalików;Kalikowie;Kalik;
Żulina;Żulin;Żulina;
Kamiennnego;Kamienne;Kamiennny;
Konradowa;Konradowo;Konradowa;
Pikiet;Pikiety;Pikieta;
Bug;Bugi;Buga;
Zawaliny;Zawalina;Zawaliny;
Kamszelów;Kamszeli;Kamszel;
Szmaty;Szmata;Szmat;
Darnowa;Darnowo;Darnowa;
Gaudynek;Gaudynki;Gaudynek;
Kumas;Kumasy;Kumasa;
Piastowa;Piastowo;Piastowa;
Zakrzywego;Zakrzywe;Zakrzywy;
Grocholubia;Grocholub;Grocholubia;
Kołków;Kołki;Kołek;
Radyczy;Radycza;Radycz;
Chudziaków;Chudziaki;Chudziak;
Kieruzeli;Kieruzele;Kieruzela;
Dobrot;Dobroty;Dobrot;
Witanowa;Witanowo;Witanowa;
Liszyna;Liszyno;Liszyna;
Kozłów;Kozły;Kozioł;
Papizów;Papizy;Papiz;
Niwisk;Niwiska;Niwisko;
Tropia;Tropie;Tropia;
Borzysk;Borzyska;Borzysko;
Wawrowa;Wawrów;Wawrowa;
Jałowców;Jałowce;Jałowiec;
Kandydactów;Kandydaci;Kandydacet;
Żarkowa;Żarkowo;Żarkowa;
Szczodrochowa;Szczodrochowo;Szczodrochów;
Trzebin;Trzebiny;Trzebina;
Podkątów;Podkąty;Podkąt;
Kruhłego;Kruhłe;Kruhły;
Roszkowic;Roszkowice;Roszkowica;
Bujanowa;Bujanów;Bujanowa;
Łaszczowa;Łaszczów;Łaszczowa;
Piątków;Piątki;Piątek;
Błogiego;Błogie;Błogi;
Dubielewa;Dubielewo;Dubielew;
Brzoziego;Brzozi;Brzozia;
Helenowa;Helenowo;Helenowa;
Słubic;Słubice;Słubica;
Radzimowa;Radzimów;Radzimowa;
Solnik;Solniki;Solnik;
Postawel;Postawele;Postawela;
Małociechowa;Małociechowo;Małociechów;
Palczewic;Palczewice;Palczewica;
Hilarowa;Hilarów;Hilarowa;
Machcina;Machcin;Machcina;
Gotartowic;Gotartowice;Gotartowica;
Skoraczewa;Skoraczew;Skoraczewo;
Cygali;Cygale;Cygal;
Pumpylejii;Pumpyleje;Pumpylejia;
Golęcina;Golęcino;Golęcina;
Giżycka;Giżycko;Giżycek;
Gdyni;Gdynia;Gdyn;
Szur;Szury;Szur;
Szawłów;Szawły;Szawł;
Golęcin;Golęciny;Golęcina;
Mrozków;Mrozkowie;Mrozek;
Izabelina;Izabelin;Izabelina;
Słowina;Słowino;Słowina;
Sulim;Sulimy;Suli;
Toń;Tonie;Toń;
Dębostrowa;Dębostrów;Dębostrowa;
Trzebiesławic;Trzebiesławice;Trzebiesławica;
Pysznicy;Pysznica;Pysznik;
Podgoszcza;Podgoszcze;Podgoszcz;
Głowbit;Głowbity;Głowbit;
Optynia;Optyń;Optynia;
Pieleszek;Pieleszki;Pieleszka;
Hodył;Hodyły;Hodyła;
Olunina;Olunin;Olunina;
Pieniężnego;Pieniężne;Pieniężny;
Pieniężna;Pieniężno;Pieniężna;
Jakubina;Jakubin;Jakubina;
Olszewa;Olszew;Olszewo;
Żółkowa;Żółków;Żółkowa;
Błaszek;Błaszki;Błaszek;
Lubstowa;Lubstowo;Lubstowa;
Wildy;Wilda;Wild;
Luboszyc;Luboszyce;Luboszyca;
Podrętwin;Podrętwiny;Podrętwina;
Stasiówka;Stasiówek;Stasiówka;
Rogózieźca;Rogóziec;Rogózieziec;
Ciołkowa;Ciołkowo;Ciołkowa;
Szemuda;Szemud;Szemuda;
Pikutkowa;Pikutkowo;Pikutkowa;
Kolonistów;Kolonisty;Kolonista;
Gocławia;Gocław;Gocławie;
Russocicic;Russocice;Russocicica;
Garzewka;Garzewko;Garzewka;
Glinnnego;Glinne;Glinnny;
Glinnnej;Glinna;Glinnna;
Glinnna;Glinno;Glinnna;
Kotyr;Kotyry;Kotyr;
Kamosowa;Kamosowo;Kamosowa;
Baborowa;Baborów;Baborowa;
Opalowanki;Opalowanka;Opalowanki;
Moczarników;Moczarniki;Moczarnik;
Lachówca;Lachówiec;Lachówca;
Słępisk;Słępiska;Słępisko;
Monowic;Monowice;Monowica;
Antonówek;Antonówki;Antonówka;
Osetkowa;Osetków;Osetkowa;
Jasnochówki;Jasnochówka;Jasnochówek;
Wojciasów;Wojciasy;Wojcias;
Robakowa;Robaków;Robakowa;
Sadowiczowa;Sadowiczów;Sadowiczowa;
Piławy;Piława;Piławy;
Dudkowa;Dudków;Dudkowa;
Pałuczyny;Pałuczyna;Pałuczyny;
Sęczkowa;Sęczkowo;Sęczkowa;
Bieździadowa;Bieździadów;Bieździadowa;
Wyrwichów;Wyrwichy;Wyrwich;
Dzieżna;Dzieżno;Dzieżna;
Kurzy;Kurza;Kur;
Stobojów;Stoboje;Stobój;
Chełstów;Chełsty;Chełsta;
Młodziejowic;Młodziejowice;Młodziejowica;
Aksmanic;Aksmanice;Aksmanica;
Zastawnych;Zastawne;Zastawny;
Zagajowa;Zagajów;Zagajowa;
Grygrowa;Grygrów;Grygrowa;
Pięt;Pięty;Pięta;
Samolników;Samolniki;Samolnik;
Pokaniewa;Pokaniewo;Pokaniewa;
Witaminowa;Witaminowo;Witaminowa;
Dobranowic;Dobranowice;Dobranowica;
Wydm;Wydmy;Wydma;
Wilczkowic;Wilczkowice;Wilczkowica;
Dobrenic;Dobrenice;Dobrenica;
Pliszczyna;Pliszczyn;Pliszczyna;
Figlowa;Figlów;Figlowa;
Zwiartowa;Zwiartów;Zwiartowa;
Opojowic;Opojowice;Opojowica;
Rzeżęcina;Rzeżęcin;Rzeżęcina;
Giziewiczki;Giziewiczka;Giziewiczki;
Mochnatego;Mochnate;Mochnaty;
Rafałek;Rafałki;Rafałka;
Mylina;Mylin;Mylina;
Krzewin;Krzewiny;Krzewina;
Bierzglina;Bierzglin;Bierzglina;
Nieporaza;Nieporaz;Nieporaza;
Krzewina;Krzewino;Krzewina;
Pajewa;Pajewo;Pajewa;
Łabusza;Łabusz;Łabusza;
Książnic;Książnice;Książnica;
Staszków;Staszkowie;Staszek;
Jelonka;Jelonek;Jelonka;
Zabełkowa;Zabełków;Zabełkowa;
Buzy;Buza;Buz;
Psiuków;Psiuki;Psiuk;
Buzów;Buzy;Buz;
Bieniewic;Bieniewice;Bieniewica;
Zalesic;Zalesice;Zalesica;
Barnkowa;Barnkowo;Barnkowa;
Niniewa;Niniew;Niniewa;
Mieszczaków;Mieszczaki;Mieszczak;
Jaczowic;Jaczowice;Jaczowica;
Przyc;Przyce;Przyca;
Obiecanowa;Obiecanowo;Obiecanowa;
Borkówka;Borkówko;Borkówka;
Snusek;Snuski;Snuska;
Borysławia;Borysław;Borysławie;
Południaków;Południaki;Południak;
Zgórza;Zgórz;Zgórze;
Suszna;Suszno;Suszna;
Skiełek;Skiełki;Skiełek;
Mostów;Mosty;Most;
Borzęty;Borzęta;Borzęt;
Franka;Frank;Franka;
Podłukowskiego;Podłukowskie;Podłukowski;
Boernerowa;Boernerowo;Boernerowa;
Nakli;Nakla;Nakiel;
Helenkowa;Helenków;Helenkowa;
Jagniewic;Jagniewice;Jagniewica;
Nakla;Nakle;Nakiel;
Nawrotki;Nawrotka;Nawrotki;
Podkrzyzia;Podkrzyzie;Podkrzyź;
Gawralina;Gawralin;Gawralina;
Podsarnia;Podsarnie;Podsarnia;
Porębisk;Porębiska;Porębisko;
Przecławka;Przecławek;Przecławka;
Kajetanka;Kajetanek;Kajetanka;
Jasiona;Jasion;Jasienie;
Kocian;Kociany;Kocian;
Bejd;Bejdy;Bejda;
Dusocina;Dusocin;Dusocina;
Pietrzków;Pietrzki;Pietrzek;
Osy;Osa;Os;
Mierzna;Mierzno;Mierzna;
Osego;Ose;Osy;
Czerkiesów;Czerkiesy;Czerkies;
Plemiąt;Plemięta;Plemię;
Marantowa;Marantów;Marantowa;
Kurakowa;Kurakowo;Kurakowa;
Biebrzy;Biebrza;Biebrze;
Altaina;Altain;Altaina;
Jurandowa;Jurandowo;Jurandowa;
Skrzypówek;Skrzypówki;Skrzypówka;
Przymusów;Przymusy;Przymus;
Stańkowa;Stańków;Stańkowa;
Trębaczewa;Trębaczew;Trębaczewo;
Śrebły;Śrebła;Śrebeł;
Skaraszowa;Skaraszów;Skaraszowa;
Warszyc;Warszyce;Warszyca;
Chrobaków;Chrobaki;Chrobak;
Słopska;Słopsk;Słopsko;
Grabka;Grabek;Grabka;
Pierogów;Pierogi;Pieróg;
Tułwin;Tułwiny;Tułwina;
Charsznicy;Charsznica;Charsznik;
Koweły;Koweła;Koweł;
Domysłowa;Domysłów;Domysłowo;
Półczwartków;Półczwartki;Półczwartek;
Kociubaja;Kociubaj;Kociubaja;
Kostek;Kostki;Kostka;
Nieznachowa;Nieznachowo;Nieznachów;
Gulbit;Gulbity;Gulbit;
Ferdynandowa;Ferdynandów;Ferdynandowa;
Osi;Oś;Os;
Brzezinek;Brzezinki;Brzezinka;
Gębarzowa;Gębarzów;Gębarzowa;
Połówek;Połówki;Połówka;
Będzenia;Będzeń;Będzenie;
Niedar;Niedary;Niedar;
Bobolina;Bobolin;Bobolina;
Gądowa;Gądów;Gądowa;
Postękalic;Postękalice;Postękalica;
Igla;Igle;Igiel;
Gąsierówek;Gąsierówki;Gąsierówka;
Kierzkowic;Kierzkowice;Kierzkowica;
Gołyszyna;Gołyszyn;Gołyszyna;
Żminnnego;Żminne;Żminnny;
Żelowic;Żelowice;Żelowica;
Piątaków;Piątaki;Piątak;
Kucob;Kucoby;Kucob;
Kobylina;Kobylin;Kobylina;
Stroniewic;Stroniewice;Stroniewica;
Tarnowskiego;Tarnowskie;Tarnowski;
Czołomyj;Czołomyje;Czołomyja;
Kopczan;Kopczany;Kopczan;
Ochotnik;Ochotniki;Ochotnik;
Osiniaków;Osiniaki;Osiniak;
Nadziejowa;Nadziejów;Nadziejowa;
Surmina;Surmin;Surmina;
Godzikowic;Godzikowice;Godzikowica;
Cieklińska;Cieklińsko;Cieklińska;
Młocka;Młock;Młocka;
Krzcina;Krzcin;Krzcina;
Trybałów;Trybały;Trybał;
Wieprzyc;Wieprzyce;Wieprzyca;
Starmachów;Starmachy;Starmach;
Bidakowa;Bidakowo;Bidakowa;
Maciejów;Macieje;Maciej;
Romanowiec;Romanowce;Romanowiec;
Domaniówka;Domaniówek;Domaniówka;
Gośniewic;Gośniewice;Gośniewica;
Usarzowa;Usarzów;Usarzowa;
Zaśpicz;Zaśpicze;Zaśpicz;
Drozdek;Drozdki;Drozdka;
Wieloborowic;Wieloborowice;Wieloborowica;
Tchórzna;Tchórzno;Tchórzna;
Wojanowa;Wojanowo;Wojanowa;
Gościnowa;Gościnowo;Gościnowa;
Kawcza;Kawcze;Kawcz;
Mielżyna;Mielżyn;Mielżyna;
Fosowskiego;Fosowskie;Fosowski;
Podstaw;Podstawy;Podstawa;
Dolin;Doliny;Dolina;
Tasarzów;Tasarze;Tasarz;
Udrzynka;Udrzynek;Udrzynka;
Radostowa;Radostowo;Radostowa;
Kopydłowa;Kopydłowo;Kopydłów;
Starni;Starnie;Starnia;
Wierzchowic;Wierzchowice;Wierzchowica;
Buraków;Buraki;Burak;
Jóźwina;Jóźwin;Jóźwina;
Świętajna;Świętajno;Świętajna;
Goszowic;Goszowice;Goszowica;
Wiewiecka;Wiewiecko;Wiewiecek;
Miłonowa;Miłonów;Miłonowa;
Wilkszyc;Wilkszyce;Wilkszyca;
Cimań;Cimanie;Cimanie się;
Janowa;Janowo;Janowa;
Czewujewa;Czewujewo;Czewujewa;
Młogoszyna;Młogoszyn;Młogoszyna;
Smolisk;Smoliska;Smolisko;
Strzembowa;Strzembowo;Strzembowa;
Gałajn;Gałajny;Gałajn;
Kawior;Kawiory;Kawior;
Morusów;Morusy;Morus;
Letników;Letniki;Letnik;
Starowic;Starowice;Starowica;
Sulejek;Sulejki;Sulejka;
Golejowa;Golejów;Golejowa;
Piołunki;Piołunka;Piołunek;
Duców;Ducowie;Duc;
Gałkowic;Gałkowice;Gałkowica;
Pomierzyna;Pomierzyn;Pomierzyna;
Lutrowskiego;Lutrowskie;Lutrowski;
Cienkowa;Cienków;Cienkowa;
Gołunina;Gołunin;Gołunina;
Strzegowa;Strzegowo;Strzegowa;
Strzegowy;Strzegowa;Strzegowy;
Stuchowa;Stuchowo;Stuchów;
Starczowa;Starczów;Starczowa;
Podmiejskich;Podmiejskie;Podmiejski;
Przestańska;Przestańsko;Przestańska;
Bliżyc;Bliżyce;Bliżyca;
